,Py1
567993600000,0.767
567997200000,0.755
568000800000,0.72
568004400000,0.682
568008000000,0.647
568011600000,0.618
568015200000,0.599
568018800000,0.561
568022400000,0.468
568026000000,0.458
568029600000,0.493
568033200000,0.498
568036800000,0.516
568040400000,0.516
568044000000,0.529
568047600000,0.547
568051200000,0.557
568054800000,0.557
568058400000,0.55
568062000000,0.54
568065600000,0.534
568069200000,0.498
568072800000,0.443
568076400000,0.362
568080000000,0.382
568083600000,0.362
568087200000,0.337
568090800000,0.341
568094400000,0.346
568098000000,0.339
568101600000,0.322
568105200000,0.283
568108800000,0.212
568112400000,0.183
568116000000,0.186
568119600000,0.225
568123200000,0.302
568126800000,0.386
568130400000,0.431
568134000000,0.457
568137600000,0.458
568141200000,0.454
568144800000,0.453
568148400000,0.44
568152000000,0.438
568155600000,0.432
568159200000,0.43
568162800000,0.391
568166400000,0.398
568170000000,0.359
568173600000,0.302
568177200000,0.257
568180800000,0.224
568184400000,0.191
568188000000,0.163
568191600000,0.148
568195200000,0.138
568198800000,0.144
568202400000,0.206
568206000000,0.341
568209600000,0.459
568213200000,0.547
568216800000,0.552
568220400000,0.522
568224000000,0.466
568227600000,0.401
568231200000,0.323
568234800000,0.252
568238400000,0.191
568242000000,0.131
568245600000,0.091
568249200000,0.058
568252800000,0.056
568256400000,0.063
568260000000,0.075
568263600000,0.094
568267200000,0.107
568270800000,0.112
568274400000,0.102
568278000000,0.08
568281600000,0.05
568285200000,0.037
568288800000,0.039
568292400000,0.056
568296000000,0.087
568299600000,0.125
568303200000,0.182
568306800000,0.256
568310400000,0.322
568314000000,0.348
568317600000,0.341
568321200000,0.32
568324800000,0.285
568328400000,0.265
568332000000,0.247
568335600000,0.227
568339200000,0.224
568342800000,0.217
568346400000,0.217
568350000000,0.209
568353600000,0.19
568357200000,0.164
568360800000,0.144
568364400000,0.137
568368000000,0.137
568371600000,0.152
568375200000,0.181
568378800000,0.248
568382400000,0.374
568386000000,0.487
568389600000,0.546
568393200000,0.552
568396800000,0.531
568400400000,0.513
568404000000,0.495
568407600000,0.487
568411200000,0.481
568414800000,0.475
568418400000,0.457
568422000000,0.434
568425600000,0.455
568429200000,0.434
568432800000,0.391
568436400000,0.32
568440000000,0.256
568443600000,0.205
568447200000,0.164
568450800000,0.134
568454400000,0.112
568458000000,0.127
568461600000,0.175
568465200000,0.217
568468800000,0.259
568472400000,0.296
568476000000,0.331
568479600000,0.342
568483200000,0.365
568486800000,0.376
568490400000,0.382
568494000000,0.389
568497600000,0.376
568501200000,0.355
568504800000,0.311
