,N1
567993600000,0.732
567997200000,0.744
568000800000,0.719
568004400000,0.685
568008000000,0.651
568011600000,0.62
568015200000,0.601
568018800000,0.567
568022400000,0.444
568026000000,0.417
568029600000,0.442
568033200000,0.44
568036800000,0.432
568040400000,0.447
568044000000,0.475
568047600000,0.501
568051200000,0.516
568054800000,0.518
568058400000,0.514
568062000000,0.507
568065600000,0.495
568069200000,0.447
568072800000,0.371
568076400000,0.269
568080000000,0.323
568083600000,0.333
568087200000,0.325
568090800000,0.346
568094400000,0.362
568098000000,0.366
568101600000,0.361
568105200000,0.332
568108800000,0.244
568112400000,0.201
568116000000,0.201
568119600000,0.215
568123200000,0.263
568126800000,0.32
568130400000,0.351
568134000000,0.369
568137600000,0.372
568141200000,0.403
568144800000,0.423
568148400000,0.435
568152000000,0.441
568155600000,0.435
568159200000,0.415
568162800000,0.354
568166400000,0.376
568170000000,0.361
568173600000,0.32
568177200000,0.283
568180800000,0.261
568184400000,0.238
568188000000,0.223
568191600000,0.217
568195200000,0.203
568198800000,0.176
568202400000,0.178
568206000000,0.213
568209600000,0.261
568213200000,0.358
568216800000,0.428
568220400000,0.458
568224000000,0.444
568227600000,0.41
568231200000,0.349
568234800000,0.286
568238400000,0.252
568242000000,0.196
568245600000,0.142
568249200000,0.104
568252800000,0.102
568256400000,0.094
568260000000,0.091
568263600000,0.093
568267200000,0.102
568270800000,0.114
568274400000,0.126
568278000000,0.13
568281600000,0.118
568285200000,0.108
568288800000,0.102
568292400000,0.094
568296000000,0.093
568299600000,0.106
568303200000,0.135
568306800000,0.187
568310400000,0.239
568314000000,0.254
568317600000,0.248
568321200000,0.241
568324800000,0.223
568328400000,0.205
568332000000,0.193
568335600000,0.185
568339200000,0.187
568342800000,0.19
568346400000,0.201
568350000000,0.209
568353600000,0.207
568357200000,0.195
568360800000,0.182
568364400000,0.179
568368000000,0.179
568371600000,0.177
568375200000,0.183
568378800000,0.188
568382400000,0.216
568386000000,0.283
568389600000,0.343
568393200000,0.406
568396800000,0.419
568400400000,0.413
568404000000,0.411
568407600000,0.404
568411200000,0.403
