,L2
504921600000,0.0
504925200000,0.0
504928800000,0.0
504932400000,0.0
504936000000,0.006
504939600000,0.033
504943200000,0.077
504946800000,0.145
504950400000,0.275
504954000000,0.421
504957600000,0.467
504961200000,0.422
504964800000,0.325
504968400000,0.204
504972000000,0.194
504975600000,0.291
504979200000,0.367
504982800000,0.358
504986400000,0.302
504990000000,0.313
504993600000,0.341
504997200000,0.373
505000800000,0.395
505004400000,0.522
505008000000,0.777
505011600000,0.816
505015200000,0.812
505018800000,0.78
505022400000,0.737
505026000000,0.701
505029600000,0.687
505033200000,0.694
505036800000,0.694
505040400000,0.591
505044000000,0.481
505047600000,0.444
505051200000,0.417
505054800000,0.388
505058400000,0.343
505062000000,0.32
505065600000,0.297
505069200000,0.243
505072800000,0.209
505076400000,0.186
505080000000,0.187
505083600000,0.195
505087200000,0.196
505090800000,0.234
505094400000,0.504
505098000000,0.491
505101600000,0.398
505105200000,0.339
505108800000,0.305
505112400000,0.28
505116000000,0.274
505119600000,0.291
505123200000,0.317
505126800000,0.294
505130400000,0.261
505134000000,0.2
505137600000,0.118
505141200000,0.07
505144800000,0.065
505148400000,0.081
505152000000,0.102
505155600000,0.13
505159200000,0.153
505162800000,0.161
505166400000,0.15
505170000000,0.138
505173600000,0.123
505177200000,0.084
505180800000,0.089
505184400000,0.074
505188000000,0.061
505191600000,0.046
505195200000,0.027
505198800000,0.016
505202400000,0.013
505206000000,0.018
505209600000,0.036
505213200000,0.068
505216800000,0.123
505220400000,0.183
505224000000,0.195
505227600000,0.185
505231200000,0.18
505234800000,0.15
505238400000,0.12
505242000000,0.118
505245600000,0.147
505249200000,0.209
505252800000,0.272
505256400000,0.326
505260000000,0.364
505263600000,0.395
505267200000,0.688
505270800000,0.762
505274400000,0.742
505278000000,0.69
505281600000,0.644
505285200000,0.631
505288800000,0.656
505292400000,0.711
505296000000,0.769
505299600000,0.754
505303200000,0.717
505306800000,0.669
505310400000,0.633
505314000000,0.569
505317600000,0.539
505321200000,0.604
505324800000,0.645
505328400000,0.667
505332000000,0.704
505335600000,0.713
505339200000,0.677
505342800000,0.677
505346400000,0.682
505350000000,0.763
505353600000,0.856
505357200000,0.839
505360800000,0.786
505364400000,0.731
505368000000,0.692
505371600000,0.682
505375200000,0.695
505378800000,0.71
505382400000,0.715
505386000000,0.604
505389600000,0.464
505393200000,0.401
505396800000,0.362
505400400000,0.332
505404000000,0.289
505407600000,0.3
505411200000,0.313
505414800000,0.328
505418400000,0.334
505422000000,0.341
505425600000,0.344
505429200000,0.308
505432800000,0.253
505436400000,0.273
505440000000,0.486
505443600000,0.439
505447200000,0.367
505450800000,0.338
505454400000,0.332
505458000000,0.332
505461600000,0.354
505465200000,0.391
505468800000,0.442
505472400000,0.432
505476000000,0.437
505479600000,0.41
505483200000,0.404
505486800000,0.42
505490400000,0.41
505494000000,0.457
505497600000,0.543
505501200000,0.592
505504800000,0.615
505508400000,0.648
505512000000,0.674
505515600000,0.743
505519200000,0.754
505522800000,0.8
505526400000,0.92
505530000000,0.948
505533600000,0.951
505537200000,0.946
505540800000,0.945
505544400000,0.951
505548000000,0.958
505551600000,0.96
505555200000,0.955
505558800000,0.924
505562400000,0.891
505566000000,0.894
505569600000,0.897
505573200000,0.898
505576800000,0.896
505580400000,0.895
505584000000,0.893
505587600000,0.884
505591200000,0.875
505594800000,0.866
505598400000,0.847
505602000000,0.801
505605600000,0.772
505609200000,0.821
505612800000,0.926
505616400000,0.94
505620000000,0.929
505623600000,0.917
505627200000,0.91
505630800000,0.908
505634400000,0.909
505638000000,0.91
505641600000,0.9
505645200000,0.82
505648800000,0.686
505652400000,0.61
505656000000,0.554
505659600000,0.507
505663200000,0.481
505666800000,0.459
505670400000,0.502
505674000000,0.498
505677600000,0.558
505681200000,0.6
505684800000,0.601
505688400000,0.506
505692000000,0.402
505695600000,0.398
505699200000,0.68
505702800000,0.736
505706400000,0.713
505710000000,0.721
505713600000,0.756
505717200000,0.792
505720800000,0.835
505724400000,0.873
505728000000,0.887
505731600000,0.836
505735200000,0.743
505738800000,0.695
505742400000,0.692
505746000000,0.711
505749600000,0.727
505753200000,0.724
505756800000,0.725
505760400000,0.729
505764000000,0.726
505767600000,0.72
505771200000,0.72
505774800000,0.68
505778400000,0.593
505782000000,0.592
505785600000,0.812
505789200000,0.832
505792800000,0.801
505796400000,0.786
505800000000,0.788
505803600000,0.792
505807200000,0.812
505810800000,0.834
505814400000,0.835
505818000000,0.718
505821600000,0.552
505825200000,0.481
505828800000,0.434
505832400000,0.413
505836000000,0.406
505839600000,0.447
505843200000,0.494
505846800000,0.619
505850400000,0.659
505854000000,0.666
505857600000,0.679
505861200000,0.654
505864800000,0.603
505868400000,0.635
505872000000,0.799
505875600000,0.812
505879200000,0.77
505882800000,0.746
505886400000,0.739
505890000000,0.739
505893600000,0.765
505897200000,0.796
505900800000,0.81
505904400000,0.724
505908000000,0.587
505911600000,0.519
505915200000,0.439
505918800000,0.368
505922400000,0.337
505926000000,0.367
505929600000,0.403
505933200000,0.417
505936800000,0.43
505940400000,0.441
505944000000,0.448
505947600000,0.438
505951200000,0.431
505954800000,0.546
505958400000,0.794
505962000000,0.834
505965600000,0.812
505969200000,0.777
505972800000,0.746
505976400000,0.74
505980000000,0.754
505983600000,0.768
505987200000,0.746
505990800000,0.61
505994400000,0.471
505998000000,0.414
506001600000,0.332
506005200000,0.279
506008800000,0.252
506012400000,0.277
506016000000,0.323
506019600000,0.355
506023200000,0.387
506026800000,0.417
506030400000,0.442
506034000000,0.438
506037600000,0.42
506041200000,0.556
506044800000,0.799
506048400000,0.791
506052000000,0.704
506055600000,0.59
506059200000,0.502
506062800000,0.464
506066400000,0.459
506070000000,0.463
506073600000,0.457
506077200000,0.386
506080800000,0.332
506084400000,0.3
506088000000,0.263
506091600000,0.251
506095200000,0.223
506098800000,0.208
506102400000,0.195
506106000000,0.178
506109600000,0.157
506113200000,0.14
506116800000,0.132
506120400000,0.117
506124000000,0.103
506127600000,0.151
506131200000,0.255
506134800000,0.218
506138400000,0.167
506142000000,0.146
506145600000,0.14
506149200000,0.135
506152800000,0.138
506156400000,0.151
506160000000,0.192
506163600000,0.236
506167200000,0.274
506170800000,0.28
506174400000,0.249
506178000000,0.225
506181600000,0.227
506185200000,0.301
506188800000,0.336
506192400000,0.394
506196000000,0.422
506199600000,0.441
506203200000,0.478
506206800000,0.438
506210400000,0.333
506214000000,0.372
506217600000,0.574
506221200000,0.556
506224800000,0.496
506228400000,0.503
506232000000,0.558
506235600000,0.621
506239200000,0.697
506242800000,0.772
506246400000,0.821
506250000000,0.725
506253600000,0.541
506257200000,0.426
506260800000,0.362
506264400000,0.3
506268000000,0.243
506271600000,0.278
506275200000,0.334
506278800000,0.361
506282400000,0.376
506286000000,0.391
506289600000,0.413
506293200000,0.395
506296800000,0.364
506300400000,0.4
506304000000,0.772
506307600000,0.775
506311200000,0.723
506314800000,0.711
506318400000,0.719
506322000000,0.717
506325600000,0.712
506329200000,0.71
506332800000,0.699
506336400000,0.581
506340000000,0.427
506343600000,0.309
506347200000,0.225
506350800000,0.186
506354400000,0.159
506358000000,0.169
506361600000,0.203
506365200000,0.22
506368800000,0.222
506372400000,0.227
506376000000,0.234
506379600000,0.223
506383200000,0.196
506386800000,0.115
506390400000,0.263
506394000000,0.232
506397600000,0.195
506401200000,0.178
506404800000,0.161
506408400000,0.158
506412000000,0.181
506415600000,0.231
506419200000,0.311
506422800000,0.376
506426400000,0.395
506430000000,0.29
506433600000,0.22
506437200000,0.178
506440800000,0.142
506444400000,0.133
506448000000,0.137
506451600000,0.144
506455200000,0.158
506458800000,0.171
506462400000,0.181
506466000000,0.19
506469600000,0.178
506473200000,0.151
506476800000,0.368
506480400000,0.358
506484000000,0.323
506487600000,0.281
506491200000,0.227
506494800000,0.194
506498400000,0.198
506502000000,0.251
506505600000,0.337
506509200000,0.353
506512800000,0.337
506516400000,0.289
506520000000,0.225
506523600000,0.187
506527200000,0.149
506530800000,0.166
506534400000,0.201
506538000000,0.233
506541600000,0.261
506545200000,0.281
506548800000,0.294
506552400000,0.264
506556000000,0.222
506559600000,0.388
506563200000,0.63
506566800000,0.586
506570400000,0.476
506574000000,0.42
506577600000,0.401
506581200000,0.402
506584800000,0.448
506588400000,0.519
506592000000,0.584
506595600000,0.539
506599200000,0.481
506602800000,0.442
506606400000,0.405
506610000000,0.343
506613600000,0.297
506617200000,0.296
506620800000,0.311
506624400000,0.33
506628000000,0.36
