,Py1
1672531200000,0.358
1672534800000,0.402
1672538400000,0.415
1672542000000,0.413
1672545600000,0.393
1672549200000,0.346
1672552800000,0.272
1672556400000,0.185
1672560000000,0.123
1672563600000,0.143
1672567200000,0.254
1672570800000,0.278
1672574400000,0.225
1672578000000,0.212
1672581600000,0.238
1672585200000,0.316
1672588800000,0.42
1672592400000,0.459
1672596000000,0.493
1672599600000,0.486
1672603200000,0.447
1672606800000,0.39
1672610400000,0.343
1672614000000,0.327
1672617600000,0.377
1672621200000,0.46
1672624800000,0.51
1672628400000,0.507
1672632000000,0.488
1672635600000,0.449
1672639200000,0.42
1672642800000,0.4
1672646400000,0.332
1672650000000,0.308
1672653600000,0.319
1672657200000,0.358
1672660800000,0.379
1672664400000,0.388
1672668000000,0.385
1672671600000,0.4
1672675200000,0.407
1672678800000,0.431
1672682400000,0.474
1672686000000,0.527
1672689600000,0.59
1672693200000,0.615
1672696800000,0.602
1672700400000,0.559
1672704000000,0.555
1672707600000,0.599
1672711200000,0.7
1672714800000,0.759
1672718400000,0.77
1672722000000,0.791
1672725600000,0.839
1672729200000,0.845
1672732800000,0.827
1672736400000,0.791
1672740000000,0.72
1672743600000,0.645
1672747200000,0.592
1672750800000,0.581
1672754400000,0.575
1672758000000,0.595
1672761600000,0.64
1672765200000,0.654
1672768800000,0.657
1672772400000,0.642
1672776000000,0.621
1672779600000,0.626
1672783200000,0.674
1672786800000,0.682
1672790400000,0.692
1672794000000,0.723
1672797600000,0.737
1672801200000,0.75
1672804800000,0.745
1672808400000,0.715
1672812000000,0.706
1672815600000,0.731
1672819200000,0.752
1672822800000,0.739
1672826400000,0.738
1672830000000,0.752
1672833600000,0.743
1672837200000,0.705
1672840800000,0.668
1672844400000,0.647
1672848000000,0.645
1672851600000,0.618
1672855200000,0.578
1672858800000,0.539
1672862400000,0.571
1672866000000,0.547
1672869600000,0.493
1672873200000,0.428
1672876800000,0.41
1672880400000,0.45
1672884000000,0.463
1672887600000,0.472
1672891200000,0.485
1672894800000,0.481
1672898400000,0.464
1672902000000,0.407
1672905600000,0.323
1672909200000,0.29
1672912800000,0.284
1672916400000,0.293
1672920000000,0.324
1672923600000,0.358
1672927200000,0.38
1672930800000,0.395
1672934400000,0.386
1672938000000,0.366
1672941600000,0.342
1672945200000,0.332
1672948800000,0.334
1672952400000,0.323
1672956000000,0.308
1672959600000,0.28
1672963200000,0.323
1672966800000,0.366
1672970400000,0.393
1672974000000,0.41
1672977600000,0.408
1672981200000,0.374
1672984800000,0.323
1672988400000,0.268
1672992000000,0.236
1672995600000,0.322
1672999200000,0.422
1673002800000,0.491
1673006400000,0.519
1673010000000,0.555
1673013600000,0.55
1673017200000,0.59
1673020800000,0.599
1673024400000,0.63
1673028000000,0.688
1673031600000,0.72
1673035200000,0.721
1673038800000,0.7
1673042400000,0.69
1673046000000,0.687
1673049600000,0.74
1673053200000,0.793
1673056800000,0.802
1673060400000,0.792
1673064000000,0.766
1673067600000,0.73
1673071200000,0.684
1673074800000,0.606
1673078400000,0.562
1673082000000,0.598
1673085600000,0.655
1673089200000,0.7
1673092800000,0.714
1673096400000,0.687
1673100000000,0.659
1673103600000,0.656
1673107200000,0.663
1673110800000,0.677
1673114400000,0.687
1673118000000,0.686
1673121600000,0.698
1673125200000,0.715
1673128800000,0.712
1673132400000,0.716
1673136000000,0.786
1673139600000,0.8
1673143200000,0.773
1673146800000,0.734
1673150400000,0.686
1673154000000,0.625
1673157600000,0.586
1673161200000,0.566
1673164800000,0.582
1673168400000,0.649
1673172000000,0.699
1673175600000,0.724
1673179200000,0.726
1673182800000,0.712
1673186400000,0.708
1673190000000,0.676
1673193600000,0.657
1673197200000,0.618
1673200800000,0.583
1673204400000,0.578
1673208000000,0.583
1673211600000,0.574
1673215200000,0.55
1673218800000,0.505
1673222400000,0.495
1673226000000,0.501
1673229600000,0.49
1673233200000,0.447
1673236800000,0.395
1673240400000,0.359
1673244000000,0.358
1673247600000,0.355
1673251200000,0.368
1673254800000,0.406
1673258400000,0.454
1673262000000,0.498
1673265600000,0.516
1673269200000,0.497
1673272800000,0.459
1673276400000,0.386
1673280000000,0.3
1673283600000,0.256
1673287200000,0.243
1673290800000,0.245
1673294400000,0.257
1673298000000,0.294
1673301600000,0.368
1673305200000,0.387
1673308800000,0.432
1673312400000,0.504
1673316000000,0.593
1673319600000,0.658
1673323200000,0.655
1673326800000,0.599
1673330400000,0.538
1673334000000,0.487
1673337600000,0.483
1673341200000,0.506
1673344800000,0.523
1673348400000,0.538
1673352000000,0.527
1673355600000,0.532
1673359200000,0.538
1673362800000,0.535
1673366400000,0.516
1673370000000,0.488
1673373600000,0.494
1673377200000,0.523
1673380800000,0.574
1673384400000,0.617
1673388000000,0.633
1673391600000,0.669
1673395200000,0.676
1673398800000,0.695
1673402400000,0.72
1673406000000,0.7
1673409600000,0.639
1673413200000,0.573
1673416800000,0.482
1673420400000,0.416
1673424000000,0.415
1673427600000,0.46
1673431200000,0.541
1673434800000,0.601
1673438400000,0.603
1673442000000,0.617
1673445600000,0.627
1673449200000,0.657
1673452800000,0.709
1673456400000,0.727
1673460000000,0.715
1673463600000,0.686
1673467200000,0.642
1673470800000,0.637
1673474400000,0.671
1673478000000,0.625
1673481600000,0.575
1673485200000,0.585
1673488800000,0.64
1673492400000,0.697
1673496000000,0.686
1673499600000,0.669
1673503200000,0.642
1673506800000,0.588
1673510400000,0.553
1673514000000,0.516
1673517600000,0.444
1673521200000,0.383
1673524800000,0.355
1673528400000,0.325
1673532000000,0.272
1673535600000,0.252
1673539200000,0.258
1673542800000,0.3
1673546400000,0.371
1673550000000,0.471
1673553600000,0.519
1673557200000,0.491
1673560800000,0.466
1673564400000,0.442
1673568000000,0.436
1673571600000,0.494
1673575200000,0.588
1673578800000,0.65
1673582400000,0.707
1673586000000,0.703
1673589600000,0.645
1673593200000,0.535
1673596800000,0.428
1673600400000,0.356
1673604000000,0.368
1673607600000,0.386
1673611200000,0.332
1673614800000,0.227
1673618400000,0.182
1673622000000,0.17
1673625600000,0.212
1673629200000,0.27
1673632800000,0.277
1673636400000,0.231
1673640000000,0.177
1673643600000,0.138
1673647200000,0.121
1673650800000,0.113
1673654400000,0.134
1673658000000,0.144
1673661600000,0.167
1673665200000,0.194
1673668800000,0.22
1673672400000,0.241
1673676000000,0.258
1673679600000,0.231
1673683200000,0.203
1673686800000,0.212
1673690400000,0.195
1673694000000,0.158
1673697600000,0.174
1673701200000,0.188
1673704800000,0.212
1673708400000,0.232
1673712000000,0.236
1673715600000,0.223
1673719200000,0.221
1673722800000,0.218
1673726400000,0.233
1673730000000,0.276
1673733600000,0.291
1673737200000,0.264
1673740800000,0.233
1673744400000,0.2
1673748000000,0.152
1673751600000,0.102
1673755200000,0.07
1673758800000,0.057
1673762400000,0.053
1673766000000,0.05
1673769600000,0.045
1673773200000,0.048
1673776800000,0.054
1673780400000,0.053
1673784000000,0.047
1673787600000,0.046
1673791200000,0.059
1673794800000,0.089
1673798400000,0.126
1673802000000,0.156
1673805600000,0.179
1673809200000,0.186
1673812800000,0.176
1673816400000,0.158
1673820000000,0.14
1673823600000,0.1
1673827200000,0.087
1673830800000,0.09
1673834400000,0.09
1673838000000,0.091
1673841600000,0.088
1673845200000,0.089
1673848800000,0.095
1673852400000,0.094
1673856000000,0.093
1673859600000,0.114
1673863200000,0.155
1673866800000,0.182
1673870400000,0.218
1673874000000,0.284
1673877600000,0.332
1673881200000,0.343
1673884800000,0.358
1673888400000,0.386
1673892000000,0.398
1673895600000,0.412
1673899200000,0.402
1673902800000,0.369
1673906400000,0.314
1673910000000,0.264
1673913600000,0.266
1673917200000,0.286
1673920800000,0.297
1673924400000,0.284
1673928000000,0.266
1673931600000,0.241
1673935200000,0.192
1673938800000,0.135
1673942400000,0.094
1673946000000,0.086
1673949600000,0.087
1673953200000,0.107
1673956800000,0.13
1673960400000,0.154
1673964000000,0.177
1673967600000,0.187
1673971200000,0.195
1673974800000,0.199
1673978400000,0.207
1673982000000,0.223
1673985600000,0.224
1673989200000,0.223
1673992800000,0.206
1673996400000,0.175
1674000000000,0.182
1674003600000,0.206
1674007200000,0.212
1674010800000,0.186
1674014400000,0.153
1674018000000,0.131
1674021600000,0.11
1674025200000,0.085
1674028800000,0.063
1674032400000,0.059
1674036000000,0.072
1674039600000,0.099
1674043200000,0.144
1674046800000,0.21
1674050400000,0.264
1674054000000,0.304
1674057600000,0.341
1674061200000,0.335
1674064800000,0.343
1674068400000,0.37
1674072000000,0.404
1674075600000,0.448
1674079200000,0.491
1674082800000,0.513
1674086400000,0.573
1674090000000,0.657
1674093600000,0.715
1674097200000,0.733
1674100800000,0.697
1674104400000,0.635
1674108000000,0.58
1674111600000,0.539
1674115200000,0.54
1674118800000,0.58
1674122400000,0.608
1674126000000,0.605
1674129600000,0.583
1674133200000,0.562
1674136800000,0.575
1674140400000,0.656
1674144000000,0.755
1674147600000,0.799
1674151200000,0.767
1674154800000,0.674
1674158400000,0.585
1674162000000,0.558
