,N1
788918400000,0.816
788922000000,0.863
788925600000,0.878
788929200000,0.88
788932800000,0.877
788936400000,0.88
788940000000,0.877
788943600000,0.849
788947200000,0.75
788950800000,0.72
788954400000,0.756
788958000000,0.776
788961600000,0.785
788965200000,0.784
788968800000,0.792
788972400000,0.791
788976000000,0.766
788979600000,0.724
788983200000,0.684
788986800000,0.656
788990400000,0.647
788994000000,0.653
788997600000,0.661
789001200000,0.7
789004800000,0.809
789008400000,0.855
789012000000,0.867
789015600000,0.867
789019200000,0.842
789022800000,0.802
789026400000,0.776
789030000000,0.729
789033600000,0.604
789037200000,0.552
789040800000,0.552
789044400000,0.516
789048000000,0.492
789051600000,0.493
789055200000,0.528
789058800000,0.521
789062400000,0.525
789066000000,0.546
789069600000,0.56
789073200000,0.58
789076800000,0.608
789080400000,0.613
789084000000,0.591
789087600000,0.615
789091200000,0.71
789094800000,0.751
789098400000,0.758
789102000000,0.752
789105600000,0.746
789109200000,0.743
789112800000,0.734
789116400000,0.682
789120000000,0.538
789123600000,0.434
789127200000,0.368
789130800000,0.413
789134400000,0.444
789138000000,0.447
789141600000,0.439
789145200000,0.41
789148800000,0.371
789152400000,0.325
789156000000,0.31
789159600000,0.288
789163200000,0.282
789166800000,0.297
789170400000,0.305
789174000000,0.362
789177600000,0.478
789181200000,0.547
789184800000,0.571
789188400000,0.566
789192000000,0.552
789195600000,0.534
789199200000,0.519
789202800000,0.492
789206400000,0.374
789210000000,0.294
789213600000,0.271
789217200000,0.282
789220800000,0.334
789224400000,0.314
789228000000,0.321
789231600000,0.364
789235200000,0.371
789238800000,0.395
789242400000,0.395
789246000000,0.401
789249600000,0.41
789253200000,0.406
789256800000,0.401
789260400000,0.49
789264000000,0.59
789267600000,0.642
789271200000,0.668
789274800000,0.663
789278400000,0.642
789282000000,0.618
789285600000,0.594
789289200000,0.55
789292800000,0.425
789296400000,0.313
789300000000,0.313
789303600000,0.357
789307200000,0.397
789310800000,0.414
789314400000,0.41
789318000000,0.425
789321600000,0.431
789325200000,0.448
789328800000,0.454
789332400000,0.465
789336000000,0.493
789339600000,0.503
789343200000,0.49
789346800000,0.555
789350400000,0.58
789354000000,0.556
789357600000,0.504
789361200000,0.467
789364800000,0.451
789368400000,0.442
789372000000,0.453
789375600000,0.467
789379200000,0.406
789382800000,0.369
789386400000,0.425
789390000000,0.476
789393600000,0.493
789397200000,0.484
789400800000,0.442
789404400000,0.43
789408000000,0.452
789411600000,0.494
789415200000,0.506
789418800000,0.535
789422400000,0.535
789426000000,0.537
789429600000,0.516
789433200000,0.613
789436800000,0.755
789440400000,0.796
789444000000,0.801
789447600000,0.788
789451200000,0.752
789454800000,0.706
789458400000,0.657
789462000000,0.601
789465600000,0.476
789469200000,0.432
789472800000,0.469
789476400000,0.513
789480000000,0.525
789483600000,0.481
789487200000,0.491
789490800000,0.479
789494400000,0.464
789498000000,0.444
789501600000,0.417
789505200000,0.429
789508800000,0.429
789512400000,0.389
789516000000,0.341
789519600000,0.394
789523200000,0.484
789526800000,0.538
789530400000,0.568
789534000000,0.602
789537600000,0.627
789541200000,0.64
789544800000,0.631
789548400000,0.595
789552000000,0.452
789555600000,0.324
789559200000,0.386
789562800000,0.432
789566400000,0.366
789570000000,0.311
789573600000,0.275
789577200000,0.264
789580800000,0.281
789584400000,0.32
789588000000,0.356
789591600000,0.365
789595200000,0.418
789598800000,0.415
789602400000,0.388
789606000000,0.525
789609600000,0.695
789613200000,0.732
789616800000,0.716
789620400000,0.688
789624000000,0.668
789627600000,0.661
789631200000,0.668
789634800000,0.674
789638400000,0.583
789642000000,0.507
789645600000,0.539
789649200000,0.592
789652800000,0.618
789656400000,0.571
789660000000,0.546
789663600000,0.526
789667200000,0.532
789670800000,0.539
789674400000,0.558
789678000000,0.569
789681600000,0.566
789685200000,0.575
789688800000,0.551
789692400000,0.569
789696000000,0.599
789699600000,0.568
789703200000,0.546
789706800000,0.539
789710400000,0.523
789714000000,0.502
789717600000,0.496
789721200000,0.494
789724800000,0.467
789728400000,0.42
789732000000,0.42
789735600000,0.494
789739200000,0.556
789742800000,0.584
789746400000,0.582
789750000000,0.571
789753600000,0.544
789757200000,0.513
789760800000,0.482
789764400000,0.466
789768000000,0.452
789771600000,0.43
789775200000,0.395
789778800000,0.397
789782400000,0.451
789786000000,0.444
789789600000,0.441
789793200000,0.439
789796800000,0.43
789800400000,0.41
789804000000,0.381
789807600000,0.35
789811200000,0.32
789814800000,0.287
789818400000,0.286
789822000000,0.294
789825600000,0.303
789829200000,0.317
789832800000,0.337
789836400000,0.34
789840000000,0.337
789843600000,0.327
789847200000,0.315
789850800000,0.31
789854400000,0.305
789858000000,0.275
789861600000,0.232
789865200000,0.192
789868800000,0.176
789872400000,0.155
789876000000,0.14
789879600000,0.15
789883200000,0.174
789886800000,0.195
789890400000,0.217
789894000000,0.241
789897600000,0.267
789901200000,0.284
789904800000,0.286
789908400000,0.27
789912000000,0.266
789915600000,0.28
789919200000,0.308
789922800000,0.337
789926400000,0.387
789930000000,0.43
789933600000,0.441
789937200000,0.439
789940800000,0.424
789944400000,0.397
789948000000,0.335
789951600000,0.305
789955200000,0.302
789958800000,0.267
789962400000,0.23
789966000000,0.201
789969600000,0.184
789973200000,0.179
789976800000,0.191
789980400000,0.21
789984000000,0.224
789987600000,0.213
789991200000,0.202
789994800000,0.188
789998400000,0.16
790002000000,0.145
790005600000,0.157
790009200000,0.201
790012800000,0.255
790016400000,0.281
790020000000,0.341
790023600000,0.356
790027200000,0.366
790030800000,0.358
790034400000,0.325
790038000000,0.328
790041600000,0.451
790045200000,0.566
790048800000,0.638
790052400000,0.678
790056000000,0.688
790059600000,0.705
790063200000,0.739
790066800000,0.762
790070400000,0.683
790074000000,0.628
790077600000,0.672
790081200000,0.687
790084800000,0.713
790088400000,0.707
790092000000,0.692
790095600000,0.663
790099200000,0.645
790102800000,0.626
790106400000,0.627
790110000000,0.645
790113600000,0.648
790117200000,0.657
790120800000,0.666
790124400000,0.686
790128000000,0.778
790131600000,0.831
790135200000,0.85
790138800000,0.858
790142400000,0.856
790146000000,0.856
790149600000,0.857
790153200000,0.839
790156800000,0.75
790160400000,0.672
790164000000,0.658
790167600000,0.674
790171200000,0.706
790174800000,0.695
790178400000,0.652
790182000000,0.633
790185600000,0.62
790189200000,0.63
790192800000,0.651
790196400000,0.663
790200000000,0.678
790203600000,0.684
790207200000,0.72
790210800000,0.832
790214400000,0.901
790218000000,0.914
790221600000,0.912
790225200000,0.899
790228800000,0.881
790232400000,0.872
790236000000,0.874
790239600000,0.875
790243200000,0.85
790246800000,0.813
790250400000,0.844
790254000000,0.876
790257600000,0.881
790261200000,0.88
790264800000,0.873
790268400000,0.866
790272000000,0.85
790275600000,0.837
790279200000,0.827
790282800000,0.827
790286400000,0.831
790290000000,0.809
790293600000,0.797
790297200000,0.856
790300800000,0.896
790304400000,0.914
790308000000,0.92
790311600000,0.915
790315200000,0.902
790318800000,0.893
790322400000,0.89
790326000000,0.886
790329600000,0.847
790333200000,0.802
790336800000,0.828
790340400000,0.857
790344000000,0.862
790347600000,0.873
790351200000,0.877
790354800000,0.864
790358400000,0.868
790362000000,0.88
790365600000,0.888
790369200000,0.892
790372800000,0.886
790376400000,0.876
790380000000,0.862
790383600000,0.896
790387200000,0.929
790390800000,0.936
790394400000,0.932
790398000000,0.92
790401600000,0.906
790405200000,0.894
790408800000,0.883
790412400000,0.866
790416000000,0.817
790419600000,0.738
790423200000,0.724
790426800000,0.719
790430400000,0.71
790434000000,0.666
790437600000,0.644
790441200000,0.645
790444800000,0.645
790448400000,0.65
790452000000,0.661
790455600000,0.679
790459200000,0.712
790462800000,0.735
790466400000,0.737
790470000000,0.808
790473600000,0.855
790477200000,0.861
790480800000,0.85
790484400000,0.828
790488000000,0.793
790491600000,0.761
790495200000,0.742
790498800000,0.722
790502400000,0.635
790506000000,0.501
790509600000,0.476
790513200000,0.504
790516800000,0.552
790520400000,0.59
790524000000,0.593
790527600000,0.59
790531200000,0.608
790534800000,0.621
790538400000,0.625
790542000000,0.615
790545600000,0.603
790549200000,0.59
790552800000,0.557
790556400000,0.593
790560000000,0.741
790563600000,0.799
790567200000,0.807
790570800000,0.802
790574400000,0.788
790578000000,0.765
790581600000,0.74
790585200000,0.697
790588800000,0.566
790592400000,0.466
790596000000,0.498
790599600000,0.527
790603200000,0.55
790606800000,0.541
790610400000,0.571
790614000000,0.565
790617600000,0.548
790621200000,0.538
790624800000,0.544
790628400000,0.566
790632000000,0.575
790635600000,0.55
790639200000,0.494
790642800000,0.586
790646400000,0.7
790650000000,0.732
790653600000,0.741
790657200000,0.73
790660800000,0.699
790664400000,0.644
790668000000,0.568
790671600000,0.467
790675200000,0.323
790678800000,0.214
790682400000,0.201
790686000000,0.217
790689600000,0.284
790693200000,0.301
790696800000,0.32
790700400000,0.325
790704000000,0.314
790707600000,0.311
790711200000,0.318
790714800000,0.325
790718400000,0.338
790722000000,0.358
790725600000,0.328
790729200000,0.435
790732800000,0.593
790736400000,0.644
790740000000,0.637
790743600000,0.601
790747200000,0.556
790750800000,0.513
790754400000,0.473
790758000000,0.429
790761600000,0.342
790765200000,0.265
790768800000,0.284
790772400000,0.302
790776000000,0.33
790779600000,0.39
790783200000,0.378
790786800000,0.323
790790400000,0.299
790794000000,0.313
790797600000,0.314
790801200000,0.323
790804800000,0.335
790808400000,0.328
790812000000,0.294
790815600000,0.361
790819200000,0.491
790822800000,0.532
790826400000,0.521
790830000000,0.501
790833600000,0.481
790837200000,0.46
790840800000,0.441
790844400000,0.419
790848000000,0.374
790851600000,0.291
790855200000,0.305
790858800000,0.323
790862400000,0.337
790866000000,0.362
790869600000,0.349
790873200000,0.3
790876800000,0.208
790880400000,0.2
790884000000,0.219
790887600000,0.231
790891200000,0.261
790894800000,0.277
790898400000,0.26
790902000000,0.309
790905600000,0.37
790909200000,0.388
790912800000,0.388
790916400000,0.4
790920000000,0.423
790923600000,0.452
790927200000,0.476
790930800000,0.484
790934400000,0.444
790938000000,0.323
790941600000,0.296
790945200000,0.321
790948800000,0.323
790952400000,0.308
790956000000,0.261
790959600000,0.263
790963200000,0.284
790966800000,0.315
790970400000,0.363
790974000000,0.402
790977600000,0.454
790981200000,0.561
790984800000,0.559
790988400000,0.678
790992000000,0.768
790995600000,0.799
790999200000,0.8
791002800000,0.781
791006400000,0.756
791010000000,0.735
791013600000,0.719
791017200000,0.697
791020800000,0.636
791024400000,0.533
791028000000,0.505
791031600000,0.519
791035200000,0.498
791038800000,0.407
791042400000,0.357
791046000000,0.355
791049600000,0.409
791053200000,0.387
791056800000,0.388
791060400000,0.398
791064000000,0.413
791067600000,0.394
791071200000,0.325
791074800000,0.395
791078400000,0.502
791082000000,0.56
791085600000,0.61
791089200000,0.644
791092800000,0.675
791096400000,0.693
791100000000,0.681
791103600000,0.623
791107200000,0.497
791110800000,0.389
791114400000,0.414
791118000000,0.432
791121600000,0.415
791125200000,0.437
791128800000,0.398
791132400000,0.374
791136000000,0.364
791139600000,0.367
791143200000,0.361
791146800000,0.367
791150400000,0.383
791154000000,0.382
791157600000,0.349
791161200000,0.364
791164800000,0.392
791168400000,0.374
791172000000,0.347
791175600000,0.343
791179200000,0.339
791182800000,0.323
791186400000,0.325
791190000000,0.357
791193600000,0.376
791197200000,0.344
791200800000,0.377
791204400000,0.391
791208000000,0.383
791211600000,0.395
791215200000,0.394
791218800000,0.394
791222400000,0.373
791226000000,0.446
791229600000,0.45
791233200000,0.49
791236800000,0.494
791240400000,0.502
791244000000,0.494
791247600000,0.557
791251200000,0.602
791254800000,0.618
791258400000,0.615
791262000000,0.594
791265600000,0.561
791269200000,0.536
791272800000,0.52
791276400000,0.503
791280000000,0.476
791283600000,0.355
791287200000,0.298
791290800000,0.28
791294400000,0.276
791298000000,0.277
791301600000,0.294
791305200000,0.307
791308800000,0.326
791312400000,0.337
791316000000,0.373
791319600000,0.454
791323200000,0.479
791326800000,0.488
791330400000,0.459
791334000000,0.491
791337600000,0.507
791341200000,0.497
791344800000,0.496
791348400000,0.501
791352000000,0.506
791355600000,0.519
791359200000,0.529
791362800000,0.528
791366400000,0.513
791370000000,0.436
791373600000,0.388
791377200000,0.41
791380800000,0.498
791384400000,0.532
791388000000,0.559
791391600000,0.59
791395200000,0.563
791398800000,0.568
791402400000,0.57
791406000000,0.577
791409600000,0.571
791413200000,0.571
791416800000,0.559
791420400000,0.625
791424000000,0.632
791427600000,0.607
791431200000,0.592
791434800000,0.599
791438400000,0.603
791442000000,0.599
791445600000,0.591
791449200000,0.587
791452800000,0.576
791456400000,0.506
791460000000,0.481
791463600000,0.48
791467200000,0.479
791470800000,0.439
791474400000,0.406
791478000000,0.425
791481600000,0.491
791485200000,0.561
791488800000,0.593
791492400000,0.607
791496000000,0.621
791499600000,0.595
791503200000,0.513
791506800000,0.482
791510400000,0.457
791514000000,0.428
791517600000,0.39
791521200000,0.366
791524800000,0.35
791528400000,0.34
791532000000,0.343
791535600000,0.356
791539200000,0.362
791542800000,0.336
791546400000,0.309
791550000000,0.343
791553600000,0.439
791557200000,0.529
791560800000,0.574
791564400000,0.578
791568000000,0.568
791571600000,0.567
791575200000,0.578
791578800000,0.574
791582400000,0.566
791586000000,0.556
791589600000,0.509
791593200000,0.601
791596800000,0.616
791600400000,0.59
791604000000,0.574
791607600000,0.571
791611200000,0.557
791614800000,0.544
791618400000,0.539
791622000000,0.555
791625600000,0.563
791629200000,0.473
791632800000,0.447
791636400000,0.508
791640000000,0.564
791643600000,0.578
791647200000,0.579
791650800000,0.555
791654400000,0.51
791658000000,0.502
791661600000,0.488
791665200000,0.51
791668800000,0.525
791672400000,0.502
791676000000,0.458
791679600000,0.524
791683200000,0.585
791686800000,0.603
791690400000,0.59
791694000000,0.574
791697600000,0.551
791701200000,0.527
791704800000,0.519
791708400000,0.519
791712000000,0.515
791715600000,0.432
791719200000,0.401
791722800000,0.498
791726400000,0.56
791730000000,0.581
791733600000,0.595
791737200000,0.632
