,L7
978307200000,0.702
978310800000,0.782
978314400000,0.806
978318000000,0.78
978321600000,0.735
978325200000,0.673
978328800000,0.591
978332400000,0.481
978336000000,0.416
978339600000,0.455
978343200000,0.471
978346800000,0.446
978350400000,0.409
978354000000,0.376
978357600000,0.344
978361200000,0.311
978364800000,0.278
978368400000,0.256
978372000000,0.256
978375600000,0.267
978379200000,0.27
978382800000,0.282
978386400000,0.294
978390000000,0.247
978393600000,0.179
978397200000,0.201
978400800000,0.202
978404400000,0.171
978408000000,0.147
978411600000,0.134
978415200000,0.137
978418800000,0.149
978422400000,0.185
978426000000,0.281
978429600000,0.332
978433200000,0.355
978436800000,0.377
978440400000,0.385
978444000000,0.364
978447600000,0.332
978451200000,0.292
978454800000,0.243
978458400000,0.211
978462000000,0.192
978465600000,0.184
978469200000,0.188
978472800000,0.214
978476400000,0.2
978480000000,0.18
978483600000,0.206
978487200000,0.2
978490800000,0.179
978494400000,0.161
978498000000,0.151
978501600000,0.157
978505200000,0.168
978508800000,0.199
978512400000,0.295
978516000000,0.363
978519600000,0.402
978523200000,0.413
978526800000,0.402
978530400000,0.385
978534000000,0.369
978537600000,0.341
978541200000,0.325
978544800000,0.298
978548400000,0.28
978552000000,0.243
978555600000,0.223
978559200000,0.245
978562800000,0.201
978566400000,0.261
978570000000,0.392
978573600000,0.416
978577200000,0.431
978580800000,0.434
978584400000,0.46
978588000000,0.47
978591600000,0.42
978595200000,0.388
978598800000,0.454
978602400000,0.459
978606000000,0.447
978609600000,0.442
978613200000,0.423
978616800000,0.425
978620400000,0.416
978624000000,0.426
978627600000,0.425
978631200000,0.42
978634800000,0.403
978638400000,0.406
978642000000,0.425
978645600000,0.448
978649200000,0.341
978652800000,0.286
978656400000,0.475
978660000000,0.558
978663600000,0.566
978667200000,0.535
978670800000,0.487
978674400000,0.418
978678000000,0.337
978681600000,0.295
978685200000,0.389
978688800000,0.437
978692400000,0.466
978696000000,0.499
978699600000,0.506
978703200000,0.503
978706800000,0.487
978710400000,0.426
978714000000,0.413
978717600000,0.413
978721200000,0.435
978724800000,0.466
978728400000,0.477
978732000000,0.504
978735600000,0.379
978739200000,0.447
978742800000,0.681
978746400000,0.724
978750000000,0.683
978753600000,0.625
978757200000,0.552
978760800000,0.488
978764400000,0.379
978768000000,0.301
978771600000,0.326
978775200000,0.345
978778800000,0.318
978782400000,0.294
978786000000,0.285
978789600000,0.252
978793200000,0.223
978796800000,0.189
978800400000,0.161
978804000000,0.161
978807600000,0.183
978811200000,0.192
978814800000,0.209
978818400000,0.195
978822000000,0.126
978825600000,0.162
978829200000,0.251
978832800000,0.258
978836400000,0.242
978840000000,0.225
978843600000,0.201
978847200000,0.192
978850800000,0.169
978854400000,0.131
978858000000,0.167
978861600000,0.204
978865200000,0.205
978868800000,0.203
978872400000,0.212
978876000000,0.188
978879600000,0.161
978883200000,0.109
978886800000,0.071
978890400000,0.049
978894000000,0.033
978897600000,0.024
978901200000,0.019
978904800000,0.025
978908400000,0.032
978912000000,0.049
978915600000,0.061
978919200000,0.071
978922800000,0.077
978926400000,0.086
978930000000,0.099
978933600000,0.12
978937200000,0.139
978940800000,0.127
978944400000,0.171
978948000000,0.2
978951600000,0.191
978955200000,0.178
978958800000,0.152
978962400000,0.13
978966000000,0.118
978969600000,0.127
978973200000,0.118
978976800000,0.108
978980400000,0.092
978984000000,0.073
978987600000,0.046
978991200000,0.02
978994800000,0.003
978998400000,0.002
979002000000,0.001
979005600000,0.0
979009200000,0.0
979012800000,0.001
979016400000,0.008
979020000000,0.035
979023600000,0.063
979027200000,0.072
979030800000,0.113
979034400000,0.134
979038000000,0.122
979041600000,0.107
979045200000,0.083
979048800000,0.053
979052400000,0.017
979056000000,0.003
979059600000,0.0
979063200000,0.0
979066800000,0.0
979070400000,0.002
979074000000,0.016
979077600000,0.066
979081200000,0.104
979084800000,0.153
979088400000,0.229
979092000000,0.332
979095600000,0.348
979099200000,0.342
979102800000,0.338
979106400000,0.326
979110000000,0.276
979113600000,0.183
979117200000,0.18
979120800000,0.192
979124400000,0.18
979128000000,0.179
979131600000,0.172
979135200000,0.153
979138800000,0.124
979142400000,0.093
979146000000,0.067
