,Mn7
725846400000,0.233
725850000000,0.22
725853600000,0.186
725857200000,0.155
725860800000,0.122
725864400000,0.105
725868000000,0.102
725871600000,0.106
725875200000,0.101
725878800000,0.102
725882400000,0.116
725886000000,0.118
725889600000,0.146
725893200000,0.165
725896800000,0.172
725900400000,0.18
725904000000,0.2
725907600000,0.204
725911200000,0.216
725914800000,0.223
725918400000,0.227
725922000000,0.223
725925600000,0.172
725929200000,0.188
725932800000,0.212
725936400000,0.196
725940000000,0.166
725943600000,0.14
725947200000,0.118
725950800000,0.101
725954400000,0.091
725958000000,0.093
725961600000,0.082
725965200000,0.086
725968800000,0.109
725972400000,0.122
725976000000,0.121
725979600000,0.121
725983200000,0.13
725986800000,0.127
725990400000,0.112
725994000000,0.144
725997600000,0.178
726001200000,0.201
726004800000,0.227
726008400000,0.253
726012000000,0.234
726015600000,0.485
726019200000,0.568
726022800000,0.504
726026400000,0.432
726030000000,0.388
726033600000,0.374
726037200000,0.347
726040800000,0.323
726044400000,0.295
726048000000,0.234
726051600000,0.201
726055200000,0.184
726058800000,0.167
726062400000,0.153
726066000000,0.133
726069600000,0.152
726073200000,0.203
726076800000,0.228
726080400000,0.218
726084000000,0.223
726087600000,0.22
726091200000,0.211
726094800000,0.22
726098400000,0.199
726102000000,0.313
726105600000,0.457
726109200000,0.466
726112800000,0.45
726116400000,0.42
726120000000,0.379
726123600000,0.341
726127200000,0.315
726130800000,0.3
726134400000,0.263
726138000000,0.253
726141600000,0.276
726145200000,0.281
726148800000,0.257
726152400000,0.235
726156000000,0.211
726159600000,0.192
726163200000,0.19
726166800000,0.186
726170400000,0.198
726174000000,0.241
726177600000,0.294
726181200000,0.337
726184800000,0.28
726188400000,0.454
726192000000,0.594
726195600000,0.59
726199200000,0.568
726202800000,0.517
726206400000,0.45
726210000000,0.391
726213600000,0.346
726217200000,0.311
726220800000,0.241
726224400000,0.226
726228000000,0.216
726231600000,0.189
726235200000,0.194
726238800000,0.205
726242400000,0.204
726246000000,0.176
726249600000,0.196
726253200000,0.243
726256800000,0.27
726260400000,0.289
726264000000,0.31
726267600000,0.295
726271200000,0.249
726274800000,0.364
726278400000,0.561
726282000000,0.571
726285600000,0.523
726289200000,0.469
726292800000,0.41
726296400000,0.339
726300000000,0.272
726303600000,0.221
726307200000,0.155
726310800000,0.13
726314400000,0.13
726318000000,0.135
726321600000,0.16
726325200000,0.194
726328800000,0.22
726332400000,0.212
726336000000,0.182
726339600000,0.133
726343200000,0.092
726346800000,0.061
726350400000,0.071
726354000000,0.167
726357600000,0.227
726361200000,0.289
726364800000,0.609
726368400000,0.692
726372000000,0.71
726375600000,0.7
726379200000,0.669
726382800000,0.648
726386400000,0.644
726390000000,0.631
726393600000,0.506
726397200000,0.325
726400800000,0.295
726404400000,0.337
726408000000,0.329
726411600000,0.328
726415200000,0.323
726418800000,0.322
726422400000,0.314
726426000000,0.285
726429600000,0.278
726433200000,0.291
726436800000,0.309
726440400000,0.346
726444000000,0.314
726447600000,0.482
726451200000,0.689
726454800000,0.748
726458400000,0.774
726462000000,0.786
726465600000,0.773
726469200000,0.75
726472800000,0.72
726476400000,0.661
726480000000,0.507
726483600000,0.367
726487200000,0.397
726490800000,0.391
726494400000,0.431
726498000000,0.457
726501600000,0.487
726505200000,0.493
726508800000,0.512
726512400000,0.517
726516000000,0.487
726519600000,0.48
726523200000,0.5
726526800000,0.526
726530400000,0.5
726534000000,0.578
726537600000,0.715
726541200000,0.724
726544800000,0.668
726548400000,0.599
726552000000,0.51
726555600000,0.413
726559200000,0.341
726562800000,0.294
726566400000,0.228
726570000000,0.178
726573600000,0.17
726577200000,0.183
726580800000,0.211
726584400000,0.238
726588000000,0.252
726591600000,0.266
726595200000,0.266
726598800000,0.275
726602400000,0.276
726606000000,0.28
726609600000,0.27
726613200000,0.236
726616800000,0.188
726620400000,0.324
726624000000,0.426
726627600000,0.386
726631200000,0.337
726634800000,0.294
726638400000,0.258
726642000000,0.243
726645600000,0.251
726649200000,0.27
726652800000,0.237
726656400000,0.168
726660000000,0.148
726663600000,0.142
726667200000,0.137
726670800000,0.115
726674400000,0.101
726678000000,0.096
726681600000,0.069
726685200000,0.051
726688800000,0.048
726692400000,0.048
726696000000,0.048
726699600000,0.069
726703200000,0.083
726706800000,0.154
726710400000,0.231
726714000000,0.217
726717600000,0.189
726721200000,0.171
726724800000,0.159
726728400000,0.149
726732000000,0.144
726735600000,0.146
726739200000,0.123
726742800000,0.093
726746400000,0.078
726750000000,0.064
726753600000,0.064
726757200000,0.061
726760800000,0.058
726764400000,0.061
726768000000,0.077
726771600000,0.127
726775200000,0.146
726778800000,0.162
726782400000,0.167
726786000000,0.176
726789600000,0.158
726793200000,0.289
726796800000,0.407
726800400000,0.395
726804000000,0.352
726807600000,0.337
726811200000,0.347
726814800000,0.367
726818400000,0.387
726822000000,0.407
726825600000,0.358
726829200000,0.233
726832800000,0.193
726836400000,0.201
726840000000,0.206
726843600000,0.202
726847200000,0.209
726850800000,0.202
726854400000,0.204
726858000000,0.209
726861600000,0.219
726865200000,0.253
726868800000,0.291
726872400000,0.312
726876000000,0.27
726879600000,0.434
726883200000,0.47
726886800000,0.431
726890400000,0.391
726894000000,0.379
726897600000,0.381
726901200000,0.384
726904800000,0.392
726908400000,0.388
726912000000,0.322
