,N2
1199145600000,0.485
1199149200000,0.618
1199152800000,0.697
1199156400000,0.72
1199160000000,0.714
1199163600000,0.69
1199167200000,0.667
1199170800000,0.605
1199174400000,0.511
1199178000000,0.556
1199181600000,0.655
1199185200000,0.702
1199188800000,0.723
1199192400000,0.644
1199196000000,0.644
1199199600000,0.638
1199203200000,0.622
1199206800000,0.624
1199210400000,0.638
1199214000000,0.649
1199217600000,0.707
1199221200000,0.758
1199224800000,0.801
1199228400000,0.855
1199232000000,0.914
1199235600000,0.948
1199239200000,0.953
1199242800000,0.947
1199246400000,0.935
1199250000000,0.916
1199253600000,0.888
1199257200000,0.847
1199260800000,0.789
1199264400000,0.811
1199268000000,0.849
1199271600000,0.87
1199275200000,0.876
1199278800000,0.88
1199282400000,0.89
1199286000000,0.906
1199289600000,0.92
1199293200000,0.938
1199296800000,0.934
1199300400000,0.91
1199304000000,0.902
1199307600000,0.917
1199311200000,0.931
1199314800000,0.921
1199318400000,0.928
1199322000000,0.946
1199325600000,0.953
1199329200000,0.948
1199332800000,0.934
1199336400000,0.917
1199340000000,0.899
1199343600000,0.867
1199347200000,0.784
1199350800000,0.75
1199354400000,0.77
1199358000000,0.788
1199361600000,0.795
1199365200000,0.789
1199368800000,0.757
1199372400000,0.729
1199376000000,0.7
1199379600000,0.692
1199383200000,0.693
1199386800000,0.695
1199390400000,0.683
1199394000000,0.678
1199397600000,0.632
1199401200000,0.674
1199404800000,0.779
1199408400000,0.785
1199412000000,0.762
1199415600000,0.724
1199419200000,0.684
1199422800000,0.646
1199426400000,0.616
1199430000000,0.594
1199433600000,0.548
1199437200000,0.502
1199440800000,0.513
1199444400000,0.556
1199448000000,0.594
1199451600000,0.61
1199455200000,0.605
1199458800000,0.605
1199462400000,0.588
1199466000000,0.571
1199469600000,0.572
1199473200000,0.59
1199476800000,0.599
1199480400000,0.594
1199484000000,0.562
1199487600000,0.529
1199491200000,0.562
1199494800000,0.525
1199498400000,0.5
1199502000000,0.465
1199505600000,0.438
1199509200000,0.422
1199512800000,0.417
1199516400000,0.42
1199520000000,0.379
1199523600000,0.334
1199527200000,0.302
1199530800000,0.263
1199534400000,0.238
1199538000000,0.227
1199541600000,0.22
1199545200000,0.233
1199548800000,0.249
1199552400000,0.261
1199556000000,0.265
1199559600000,0.274
1199563200000,0.272
1199566800000,0.261
1199570400000,0.238
1199574000000,0.228
1199577600000,0.288
1199581200000,0.278
1199584800000,0.246
1199588400000,0.219
1199592000000,0.226
1199595600000,0.283
1199599200000,0.32
1199602800000,0.242
1199606400000,0.131
1199610000000,0.103
1199613600000,0.1
1199617200000,0.108
1199620800000,0.146
1199624400000,0.164
1199628000000,0.171
1199631600000,0.178
1199635200000,0.192
1199638800000,0.218
1199642400000,0.266
1199646000000,0.296
1199649600000,0.311
1199653200000,0.384
1199656800000,0.41
1199660400000,0.368
1199664000000,0.469
1199667600000,0.55
1199671200000,0.568
1199674800000,0.528
1199678400000,0.471
1199682000000,0.425
1199685600000,0.388
1199689200000,0.314
1199692800000,0.281
1199696400000,0.32
1199700000000,0.399
1199703600000,0.504
1199707200000,0.578
1199710800000,0.594
1199714400000,0.581
1199718000000,0.571
1199721600000,0.538
1199725200000,0.507
1199728800000,0.488
1199732400000,0.468
1199736000000,0.471
1199739600000,0.481
1199743200000,0.48
1199746800000,0.447
1199750400000,0.516
1199754000000,0.583
1199757600000,0.596
1199761200000,0.575
1199764800000,0.527
1199768400000,0.464
1199772000000,0.404
1199775600000,0.32
1199779200000,0.256
1199782800000,0.296
1199786400000,0.345
1199790000000,0.391
1199793600000,0.425
1199797200000,0.43
1199800800000,0.42
1199804400000,0.428
1199808000000,0.413
1199811600000,0.395
1199815200000,0.379
1199818800000,0.379
1199822400000,0.413
1199826000000,0.438
1199829600000,0.448
1199833200000,0.435
1199836800000,0.591
1199840400000,0.647
1199844000000,0.647
1199847600000,0.637
1199851200000,0.632
1199854800000,0.615
1199858400000,0.557
1199862000000,0.457
1199865600000,0.351
1199869200000,0.325
1199872800000,0.334
1199876400000,0.343
1199880000000,0.407
1199883600000,0.479
1199887200000,0.535
1199890800000,0.556
1199894400000,0.575
1199898000000,0.59
1199901600000,0.616
1199905200000,0.633
1199908800000,0.612
1199912400000,0.57
1199916000000,0.505
1199919600000,0.432
1199923200000,0.494
1199926800000,0.61
1199930400000,0.711
1199934000000,0.748
1199937600000,0.714
1199941200000,0.655
1199944800000,0.573
1199948400000,0.459
1199952000000,0.323
1199955600000,0.266
1199959200000,0.246
1199962800000,0.245
1199966400000,0.264
1199970000000,0.307
1199973600000,0.386
1199977200000,0.408
1199980800000,0.379
1199984400000,0.364
1199988000000,0.318
1199991600000,0.264
1199995200000,0.248
1199998800000,0.251
1200002400000,0.277
1200006000000,0.294
1200009600000,0.415
1200013200000,0.571
1200016800000,0.65
1200020400000,0.652
1200024000000,0.586
1200027600000,0.51
1200031200000,0.428
1200034800000,0.341
1200038400000,0.366
1200042000000,0.451
1200045600000,0.535
1200049200000,0.586
1200052800000,0.579
1200056400000,0.501
1200060000000,0.388
1200063600000,0.294
1200067200000,0.249
1200070800000,0.233
1200074400000,0.22
1200078000000,0.182
1200081600000,0.132
1200085200000,0.103
1200088800000,0.083
1200092400000,0.044
1200096000000,0.034
1200099600000,0.061
1200103200000,0.108
1200106800000,0.155
1200110400000,0.165
1200114000000,0.159
1200117600000,0.141
1200121200000,0.115
1200124800000,0.094
1200128400000,0.078
1200132000000,0.074
1200135600000,0.064
1200139200000,0.054
1200142800000,0.05
1200146400000,0.053
1200150000000,0.062
1200153600000,0.075
1200157200000,0.093
1200160800000,0.126
1200164400000,0.159
1200168000000,0.152
1200171600000,0.155
1200175200000,0.156
1200178800000,0.179
1200182400000,0.347
1200186000000,0.514
1200189600000,0.576
1200193200000,0.592
1200196800000,0.538
1200200400000,0.444
1200204000000,0.358
1200207600000,0.264
1200211200000,0.141
1200214800000,0.095
1200218400000,0.096
1200222000000,0.106
1200225600000,0.134
1200229200000,0.15
1200232800000,0.14
1200236400000,0.136
1200240000000,0.134
1200243600000,0.143
1200247200000,0.161
1200250800000,0.178
1200254400000,0.208
1200258000000,0.25
1200261600000,0.304
1200265200000,0.32
1200268800000,0.423
1200272400000,0.466
1200276000000,0.452
1200279600000,0.37
1200283200000,0.283
1200286800000,0.224
1200290400000,0.158
1200294000000,0.102
1200297600000,0.07
1200301200000,0.078
1200304800000,0.107
1200308400000,0.121
1200312000000,0.146
1200315600000,0.181
1200319200000,0.245
1200322800000,0.311
1200326400000,0.319
1200330000000,0.259
1200333600000,0.27
1200337200000,0.313
1200340800000,0.32
1200344400000,0.313
1200348000000,0.302
1200351600000,0.314
1200355200000,0.457
1200358800000,0.535
1200362400000,0.539
1200366000000,0.494
1200369600000,0.442
1200373200000,0.403
1200376800000,0.374
1200380400000,0.342
1200384000000,0.268
1200387600000,0.279
1200391200000,0.31
1200394800000,0.332
1200398400000,0.367
1200402000000,0.369
1200405600000,0.358
1200409200000,0.329
1200412800000,0.346
1200416400000,0.394
1200420000000,0.481
1200423600000,0.566
1200427200000,0.608
1200430800000,0.625
1200434400000,0.615
1200438000000,0.613
1200441600000,0.685
1200445200000,0.692
1200448800000,0.655
1200452400000,0.628
1200456000000,0.627
1200459600000,0.633
1200463200000,0.63
1200466800000,0.573
1200470400000,0.421
1200474000000,0.325
1200477600000,0.278
1200481200000,0.31
1200484800000,0.395
1200488400000,0.433
1200492000000,0.452
1200495600000,0.465
1200499200000,0.456
1200502800000,0.453
1200506400000,0.464
1200510000000,0.467
1200513600000,0.501
1200517200000,0.554
1200520800000,0.574
1200524400000,0.603
1200528000000,0.689
1200531600000,0.708
1200535200000,0.692
1200538800000,0.633
1200542400000,0.574
1200546000000,0.556
1200549600000,0.52
1200553200000,0.437
1200556800000,0.391
1200560400000,0.444
1200564000000,0.489
1200567600000,0.539
1200571200000,0.624
1200574800000,0.675
1200578400000,0.661
1200582000000,0.593
1200585600000,0.553
1200589200000,0.576
1200592800000,0.585
1200596400000,0.578
1200600000000,0.566
1200603600000,0.543
1200607200000,0.516
1200610800000,0.45
1200614400000,0.552
1200618000000,0.619
1200621600000,0.648
1200625200000,0.682
1200628800000,0.7
1200632400000,0.687
1200636000000,0.668
1200639600000,0.603
1200643200000,0.464
1200646800000,0.38
1200650400000,0.38
1200654000000,0.448
1200657600000,0.54
1200661200000,0.565
1200664800000,0.594
1200668400000,0.605
1200672000000,0.597
1200675600000,0.559
1200679200000,0.511
1200682800000,0.484
1200686400000,0.484
1200690000000,0.479
1200693600000,0.441
1200697200000,0.376
1200700800000,0.463
1200704400000,0.493
1200708000000,0.491
1200711600000,0.514
1200715200000,0.55
1200718800000,0.543
1200722400000,0.53
1200726000000,0.494
1200729600000,0.376
1200733200000,0.308
1200736800000,0.309
1200740400000,0.356
1200744000000,0.425
1200747600000,0.438
1200751200000,0.414
1200754800000,0.386
1200758400000,0.334
1200762000000,0.305
1200765600000,0.29
1200769200000,0.217
1200772800000,0.15
1200776400000,0.128
1200780000000,0.121
1200783600000,0.084
1200787200000,0.082
1200790800000,0.09
1200794400000,0.095
1200798000000,0.12
1200801600000,0.151
1200805200000,0.184
1200808800000,0.183
1200812400000,0.162
1200816000000,0.158
1200819600000,0.204
1200823200000,0.24
1200826800000,0.259
1200830400000,0.249
1200834000000,0.223
1200837600000,0.226
1200841200000,0.219
1200844800000,0.173
1200848400000,0.258
1200852000000,0.266
1200855600000,0.266
1200859200000,0.256
1200862800000,0.209
1200866400000,0.152
1200870000000,0.101
1200873600000,0.09
1200877200000,0.089
1200880800000,0.076
1200884400000,0.061
1200888000000,0.048
1200891600000,0.042
1200895200000,0.041
1200898800000,0.039
1200902400000,0.037
1200906000000,0.031
1200909600000,0.034
1200913200000,0.05
1200916800000,0.078
1200920400000,0.12
1200924000000,0.167
1200927600000,0.193
1200931200000,0.203
1200934800000,0.186
1200938400000,0.199
1200942000000,0.214
1200945600000,0.263
1200949200000,0.276
1200952800000,0.285
1200956400000,0.268
1200960000000,0.341
1200963600000,0.376
1200967200000,0.364
1200970800000,0.319
1200974400000,0.277
1200978000000,0.25
1200981600000,0.228
1200985200000,0.194
1200988800000,0.134
1200992400000,0.131
1200996000000,0.175
1200999600000,0.239
1201003200000,0.304
1201006800000,0.393
1201010400000,0.447
1201014000000,0.514
1201017600000,0.529
1201021200000,0.547
1201024800000,0.553
1201028400000,0.548
1201032000000,0.521
1201035600000,0.479
1201039200000,0.481
1201042800000,0.551
1201046400000,0.656
1201050000000,0.695
1201053600000,0.687
1201057200000,0.666
1201060800000,0.651
1201064400000,0.642
1201068000000,0.639
1201071600000,0.632
1201075200000,0.557
1201078800000,0.547
1201082400000,0.538
1201086000000,0.502
1201089600000,0.454
1201093200000,0.376
1201096800000,0.333
1201100400000,0.347
1201104000000,0.364
1201107600000,0.379
1201111200000,0.386
1201114800000,0.42
1201118400000,0.447
1201122000000,0.444
1201125600000,0.424
1201129200000,0.484
1201132800000,0.69
1201136400000,0.788
1201140000000,0.812
1201143600000,0.801
1201147200000,0.783
1201150800000,0.772
1201154400000,0.755
1201158000000,0.695
1201161600000,0.562
1201165200000,0.519
1201168800000,0.509
1201172400000,0.519
1201176000000,0.55
1201179600000,0.559
1201183200000,0.574
1201186800000,0.594
1201190400000,0.599
1201194000000,0.613
1201197600000,0.636
1201201200000,0.656
1201204800000,0.674
1201208400000,0.686
1201212000000,0.685
1201215600000,0.744
1201219200000,0.882
1201222800000,0.918
1201226400000,0.919
1201230000000,0.912
1201233600000,0.902
1201237200000,0.891
1201240800000,0.87
1201244400000,0.806
1201248000000,0.748
1201251600000,0.726
1201255200000,0.718
1201258800000,0.698
1201262400000,0.666
1201266000000,0.633
1201269600000,0.606
1201273200000,0.577
1201276800000,0.486
1201280400000,0.459
1201284000000,0.479
1201287600000,0.488
1201291200000,0.51
1201294800000,0.525
1201298400000,0.494
1201302000000,0.543
1201305600000,0.747
1201309200000,0.829
1201312800000,0.857
1201316400000,0.849
1201320000000,0.828
1201323600000,0.798
1201327200000,0.767
1201330800000,0.703
1201334400000,0.545
1201338000000,0.484
1201341600000,0.489
1201345200000,0.494
1201348800000,0.489
1201352400000,0.456
1201356000000,0.422
1201359600000,0.398
1201363200000,0.364
1201366800000,0.322
1201370400000,0.311
1201374000000,0.298
1201377600000,0.325
1201381200000,0.358
1201384800000,0.343
1201388400000,0.396
1201392000000,0.584
1201395600000,0.704
1201399200000,0.766
1201402800000,0.788
1201406400000,0.8
1201410000000,0.803
1201413600000,0.798
1201417200000,0.76
1201420800000,0.669
1201424400000,0.647
1201428000000,0.642
1201431600000,0.605
1201435200000,0.587
1201438800000,0.59
1201442400000,0.601
1201446000000,0.592
1201449600000,0.535
1201453200000,0.519
1201456800000,0.503
1201460400000,0.484
1201464000000,0.469
1201467600000,0.461
1201471200000,0.46
1201474800000,0.42
1201478400000,0.539
1201482000000,0.678
1201485600000,0.72
1201489200000,0.713
1201492800000,0.68
1201496400000,0.635
1201500000000,0.598
1201503600000,0.532
1201507200000,0.444
1201510800000,0.426
1201514400000,0.391
1201518000000,0.355
1201521600000,0.318
1201525200000,0.285
1201528800000,0.259
1201532400000,0.254
1201536000000,0.27
1201539600000,0.288
1201543200000,0.297
1201546800000,0.302
1201550400000,0.302
1201554000000,0.332
1201557600000,0.341
1201561200000,0.387
1201564800000,0.55
1201568400000,0.646
1201572000000,0.676
1201575600000,0.658
1201579200000,0.625
1201582800000,0.586
1201586400000,0.555
1201590000000,0.52
1201593600000,0.412
1201597200000,0.379
1201600800000,0.398
1201604400000,0.436
1201608000000,0.465
1201611600000,0.447
1201615200000,0.41
1201618800000,0.396
1201622400000,0.42
1201626000000,0.475
1201629600000,0.513
1201633200000,0.537
1201636800000,0.542
1201640400000,0.544
1201644000000,0.513
1201647600000,0.579
1201651200000,0.729
1201654800000,0.764
1201658400000,0.766
1201662000000,0.752
1201665600000,0.722
1201669200000,0.709
1201672800000,0.702
1201676400000,0.625
1201680000000,0.467
1201683600000,0.435
1201687200000,0.437
1201690800000,0.439
1201694400000,0.501
1201698000000,0.516
1201701600000,0.543
1201705200000,0.532
1201708800000,0.535
1201712400000,0.547
1201716000000,0.56
1201719600000,0.586
1201723200000,0.618
1201726800000,0.605
1201730400000,0.6
1201734000000,0.669
1201737600000,0.773
1201741200000,0.817
1201744800000,0.823
1201748400000,0.817
1201752000000,0.812
1201755600000,0.804
1201759200000,0.793
1201762800000,0.765
1201766400000,0.657
1201770000000,0.6
1201773600000,0.574
1201777200000,0.516
1201780800000,0.468
1201784400000,0.482
1201788000000,0.451
1201791600000,0.451
1201795200000,0.46
1201798800000,0.458
1201802400000,0.5
1201806000000,0.501
1201809600000,0.495
1201813200000,0.476
1201816800000,0.434
1201820400000,0.489
1201824000000,0.652
1201827600000,0.73
1201831200000,0.76
1201834800000,0.758
1201838400000,0.744
1201842000000,0.724
1201845600000,0.704
1201849200000,0.663
1201852800000,0.526
1201856400000,0.456
1201860000000,0.457
1201863600000,0.461
1201867200000,0.452
1201870800000,0.42
1201874400000,0.364
1201878000000,0.32
1201881600000,0.31
1201885200000,0.316
1201888800000,0.335
1201892400000,0.323
1201896000000,0.32
1201899600000,0.301
1201903200000,0.286
1201906800000,0.368
1201910400000,0.482
1201914000000,0.519
1201917600000,0.504
1201921200000,0.459
1201924800000,0.414
1201928400000,0.386
1201932000000,0.379
1201935600000,0.372
1201939200000,0.282
1201942800000,0.207
1201946400000,0.201
1201950000000,0.203
1201953600000,0.213
1201957200000,0.237
1201960800000,0.27
1201964400000,0.3
1201968000000,0.31
1201971600000,0.305
1201975200000,0.305
1201978800000,0.31
1201982400000,0.325
