,S1
1199649600000,0.7
1199653200000,0.7
1199656800000,0.69
1199660400000,0.672
1199664000000,0.7
1199667600000,0.761
1199671200000,0.805
1199674800000,0.804
1199678400000,0.785
1199682000000,0.762
1199685600000,0.739
1199689200000,0.722
1199692800000,0.684
1199696400000,0.658
1199700000000,0.677
1199703600000,0.703
1199707200000,0.7
1199710800000,0.707
1199714400000,0.746
1199718000000,0.695
1199721600000,0.692
1199725200000,0.68
1199728800000,0.678
1199732400000,0.677
1199736000000,0.688
1199739600000,0.706
1199743200000,0.705
1199746800000,0.678
1199750400000,0.769
1199754000000,0.838
1199757600000,0.826
1199761200000,0.799
1199764800000,0.762
1199768400000,0.727
1199772000000,0.679
1199775600000,0.638
1199779200000,0.613
1199782800000,0.613
1199786400000,0.648
1199790000000,0.666
1199793600000,0.658
1199797200000,0.652
1199800800000,0.642
1199804400000,0.668
1199808000000,0.661
1199811600000,0.631
1199815200000,0.592
1199818800000,0.571
1199822400000,0.602
1199826000000,0.588
1199829600000,0.59
1199833200000,0.555
1199836800000,0.623
1199840400000,0.666
1199844000000,0.68
1199847600000,0.659
1199851200000,0.635
1199854800000,0.608
1199858400000,0.587
1199862000000,0.565
1199865600000,0.498
1199869200000,0.478
1199872800000,0.481
1199876400000,0.556
1199880000000,0.596
1199883600000,0.6
1199887200000,0.637
1199890800000,0.624
1199894400000,0.572
1199898000000,0.528
1199901600000,0.53
1199905200000,0.552
1199908800000,0.563
1199912400000,0.555
1199916000000,0.525
1199919600000,0.447
1199923200000,0.411
1199926800000,0.436
1199930400000,0.484
1199934000000,0.51
1199937600000,0.539
1199941200000,0.528
1199944800000,0.485
1199948400000,0.425
1199952000000,0.382
1199955600000,0.35
1199959200000,0.399
1199962800000,0.491
1199966400000,0.507
1199970000000,0.497
1199973600000,0.467
1199977200000,0.447
1199980800000,0.461
1199984400000,0.556
1199988000000,0.591
1199991600000,0.623
1199995200000,0.618
1199998800000,0.661
1200002400000,0.702
1200006000000,0.718
1200009600000,0.711
1200013200000,0.757
1200016800000,0.791
1200020400000,0.801
1200024000000,0.782
1200027600000,0.725
1200031200000,0.654
1200034800000,0.609
1200038400000,0.603
1200042000000,0.664
1200045600000,0.737
1200049200000,0.759
1200052800000,0.749
1200056400000,0.714
1200060000000,0.713
1200063600000,0.767
1200067200000,0.803
1200070800000,0.841
1200074400000,0.831
1200078000000,0.818
1200081600000,0.793
1200085200000,0.785
1200088800000,0.753
1200092400000,0.668
1200096000000,0.632
1200099600000,0.7
1200103200000,0.72
1200106800000,0.697
1200110400000,0.666
1200114000000,0.649
1200117600000,0.638
1200121200000,0.616
1200124800000,0.602
1200128400000,0.612
1200132000000,0.607
1200135600000,0.63
1200139200000,0.631
1200142800000,0.601
1200146400000,0.568
1200150000000,0.568
1200153600000,0.604
1200157200000,0.626
1200160800000,0.644
1200164400000,0.679
1200168000000,0.705
1200171600000,0.682
1200175200000,0.647
1200178800000,0.541
1200182400000,0.571
1200186000000,0.606
1200189600000,0.614
1200193200000,0.556
1200196800000,0.471
1200200400000,0.404
1200204000000,0.334
1200207600000,0.264
1200211200000,0.261
1200214800000,0.323
1200218400000,0.376
1200222000000,0.397
1200225600000,0.432
1200229200000,0.469
1200232800000,0.488
1200236400000,0.523
1200240000000,0.529
1200243600000,0.485
1200247200000,0.447
1200250800000,0.431
1200254400000,0.423
1200258000000,0.422
1200261600000,0.404
1200265200000,0.35
1200268800000,0.481
1200272400000,0.581
1200276000000,0.599
1200279600000,0.571
1200283200000,0.522
1200286800000,0.47
1200290400000,0.417
1200294000000,0.355
1200297600000,0.316
1200301200000,0.364
1200304800000,0.404
1200308400000,0.46
1200312000000,0.491
1200315600000,0.533
1200319200000,0.609
1200322800000,0.643
1200326400000,0.663
1200330000000,0.685
1200333600000,0.69
1200337200000,0.674
1200340800000,0.633
1200344400000,0.601
1200348000000,0.568
1200351600000,0.513
1200355200000,0.574
1200358800000,0.635
1200362400000,0.628
1200366000000,0.584
1200369600000,0.535
1200373200000,0.503
1200376800000,0.481
1200380400000,0.44
1200384000000,0.392
1200387600000,0.425
1200391200000,0.476
1200394800000,0.519
1200398400000,0.565
1200402000000,0.593
1200405600000,0.595
1200409200000,0.601
1200412800000,0.586
1200416400000,0.618
1200420000000,0.62
1200423600000,0.619
1200427200000,0.615
1200430800000,0.603
1200434400000,0.571
1200438000000,0.498
1200441600000,0.575
1200445200000,0.603
1200448800000,0.586
1200452400000,0.581
1200456000000,0.593
1200459600000,0.62
1200463200000,0.637
1200466800000,0.625
1200470400000,0.599
1200474000000,0.583
1200477600000,0.572
1200481200000,0.599
1200484800000,0.6
1200488400000,0.615
1200492000000,0.659
1200495600000,0.644
1200499200000,0.655
1200502800000,0.642
1200506400000,0.655
1200510000000,0.638
1200513600000,0.598
1200517200000,0.578
1200520800000,0.541
1200524400000,0.502
1200528000000,0.522
1200531600000,0.654
1200535200000,0.679
1200538800000,0.652
1200542400000,0.613
1200546000000,0.591
1200549600000,0.61
1200553200000,0.621
1200556800000,0.64
1200560400000,0.669
1200564000000,0.644
1200567600000,0.625
1200571200000,0.603
1200574800000,0.606
1200578400000,0.558
1200582000000,0.5
1200585600000,0.461
1200589200000,0.471
1200592800000,0.511
1200596400000,0.562
1200600000000,0.605
1200603600000,0.643
1200607200000,0.617
1200610800000,0.59
1200614400000,0.628
1200618000000,0.7
1200621600000,0.748
1200625200000,0.794
1200628800000,0.806
1200632400000,0.806
1200636000000,0.793
1200639600000,0.785
1200643200000,0.777
1200646800000,0.796
1200650400000,0.796
1200654000000,0.785
1200657600000,0.762
1200661200000,0.75
1200664800000,0.782
1200668400000,0.799
1200672000000,0.766
1200675600000,0.747
1200679200000,0.759
1200682800000,0.766
1200686400000,0.756
1200690000000,0.713
1200693600000,0.601
1200697200000,0.502
1200700800000,0.599
1200704400000,0.608
1200708000000,0.625
1200711600000,0.743
1200715200000,0.833
1200718800000,0.812
1200722400000,0.789
1200726000000,0.786
1200729600000,0.8
1200733200000,0.806
1200736800000,0.794
1200740400000,0.78
1200744000000,0.766
1200747600000,0.8
1200751200000,0.861
1200754800000,0.877
1200758400000,0.831
1200762000000,0.703
1200765600000,0.575
1200769200000,0.477
1200772800000,0.397
1200776400000,0.339
1200780000000,0.337
1200783600000,0.42
1200787200000,0.622
1200790800000,0.795
1200794400000,0.906
1200798000000,0.942
1200801600000,0.897
1200805200000,0.811
1200808800000,0.747
1200812400000,0.692
1200816000000,0.622
1200819600000,0.544
1200823200000,0.471
1200826800000,0.438
1200830400000,0.41
1200834000000,0.377
1200837600000,0.367
1200841200000,0.369
1200844800000,0.36
1200848400000,0.366
1200852000000,0.4
1200855600000,0.423
1200859200000,0.415
1200862800000,0.403
1200866400000,0.392
1200870000000,0.362
1200873600000,0.433
1200877200000,0.601
1200880800000,0.727
1200884400000,0.755
1200888000000,0.767
1200891600000,0.765
1200895200000,0.73
1200898800000,0.701
1200902400000,0.677
1200906000000,0.618
1200909600000,0.581
1200913200000,0.537
1200916800000,0.523
1200920400000,0.463
1200924000000,0.464
1200927600000,0.464
1200931200000,0.447
1200934800000,0.444
1200938400000,0.413
1200942000000,0.416
1200945600000,0.456
1200949200000,0.46
1200952800000,0.491
1200956400000,0.484
1200960000000,0.506
1200963600000,0.541
1200967200000,0.565
1200970800000,0.571
1200974400000,0.542
1200978000000,0.506
1200981600000,0.476
1200985200000,0.43
1200988800000,0.388
1200992400000,0.371
1200996000000,0.386
1200999600000,0.447
1201003200000,0.458
1201006800000,0.482
1201010400000,0.5
1201014000000,0.478
1201017600000,0.448
1201021200000,0.418
1201024800000,0.402
1201028400000,0.403
1201032000000,0.41
1201035600000,0.433
1201039200000,0.434
1201042800000,0.42
1201046400000,0.556
1201050000000,0.625
1201053600000,0.62
1201057200000,0.576
1201060800000,0.515
1201064400000,0.46
1201068000000,0.422
1201071600000,0.374
1201075200000,0.335
1201078800000,0.374
1201082400000,0.407
1201086000000,0.436
1201089600000,0.492
1201093200000,0.504
1201096800000,0.534
1201100400000,0.55
1201104000000,0.572
1201107600000,0.571
1201111200000,0.575
1201114800000,0.608
1201118400000,0.653
1201122000000,0.699
1201125600000,0.704
1201129200000,0.655
1201132800000,0.753
1201136400000,0.821
1201140000000,0.841
1201143600000,0.841
1201147200000,0.824
1201150800000,0.802
1201154400000,0.763
1201158000000,0.723
1201161600000,0.668
1201165200000,0.663
1201168800000,0.714
1201172400000,0.762
1201176000000,0.78
1201179600000,0.816
1201183200000,0.795
1201186800000,0.8
1201190400000,0.809
1201194000000,0.763
1201197600000,0.782
1201201200000,0.808
1201204800000,0.803
1201208400000,0.831
1201212000000,0.832
1201215600000,0.813
1201219200000,0.856
1201222800000,0.902
1201226400000,0.916
1201230000000,0.899
1201233600000,0.883
1201237200000,0.867
1201240800000,0.851
1201244400000,0.829
1201248000000,0.82
1201251600000,0.833
1201255200000,0.82
1201258800000,0.779
1201262400000,0.751
1201266000000,0.723
1201269600000,0.724
1201273200000,0.734
1201276800000,0.737
1201280400000,0.71
1201284000000,0.695
1201287600000,0.686
1201291200000,0.67
1201294800000,0.663
1201298400000,0.689
1201302000000,0.673
1201305600000,0.757
1201309200000,0.828
1201312800000,0.844
1201316400000,0.841
1201320000000,0.821
1201323600000,0.785
1201327200000,0.72
1201330800000,0.618
1201334400000,0.52
1201338000000,0.525
1201341600000,0.558
1201345200000,0.583
1201348800000,0.579
1201352400000,0.522
1201356000000,0.489
1201359600000,0.505
1201363200000,0.555
1201366800000,0.658
1201370400000,0.746
1201374000000,0.772
1201377600000,0.781
1201381200000,0.788
1201384800000,0.798
1201388400000,0.845
1201392000000,0.917
1201395600000,0.936
1201399200000,0.93
1201402800000,0.91
1201406400000,0.877
1201410000000,0.835
1201413600000,0.785
1201417200000,0.717
1201420800000,0.692
1201424400000,0.707
1201428000000,0.711
1201431600000,0.71
1201435200000,0.702
1201438800000,0.683
1201442400000,0.652
1201446000000,0.606
1201449600000,0.568
1201453200000,0.568
1201456800000,0.557
1201460400000,0.566
1201464000000,0.591
1201467600000,0.607
1201471200000,0.621
1201474800000,0.574
1201478400000,0.653
1201482000000,0.751
1201485600000,0.776
1201489200000,0.753
1201492800000,0.701
1201496400000,0.644
1201500000000,0.581
1201503600000,0.512
1201507200000,0.459
1201510800000,0.491
1201514400000,0.532
1201518000000,0.538
1201521600000,0.547
1201525200000,0.56
1201528800000,0.562
1201532400000,0.547
1201536000000,0.516
1201539600000,0.492
1201543200000,0.488
1201546800000,0.493
1201550400000,0.486
1201554000000,0.486
1201557600000,0.47
1201561200000,0.392
1201564800000,0.394
1201568400000,0.47
1201572000000,0.519
1201575600000,0.51
1201579200000,0.481
1201582800000,0.448
1201586400000,0.418
1201590000000,0.364
1201593600000,0.334
1201597200000,0.413
1201600800000,0.457
1201604400000,0.476
1201608000000,0.487
1201611600000,0.498
1201615200000,0.526
1201618800000,0.561
1201622400000,0.571
1201626000000,0.568
1201629600000,0.578
1201633200000,0.593
1201636800000,0.58
1201640400000,0.63
1201644000000,0.633
1201647600000,0.675
1201651200000,0.816
1201654800000,0.876
1201658400000,0.887
1201662000000,0.882
1201665600000,0.866
1201669200000,0.846
1201672800000,0.815
1201676400000,0.75
1201680000000,0.65
1201683600000,0.591
1201687200000,0.651
1201690800000,0.69
1201694400000,0.676
1201698000000,0.661
1201701600000,0.674
1201705200000,0.633
1201708800000,0.635
1201712400000,0.644
1201716000000,0.628
1201719600000,0.633
1201723200000,0.649
1201726800000,0.666
1201730400000,0.684
1201734000000,0.681
1201737600000,0.757
1201741200000,0.779
1201744800000,0.739
1201748400000,0.686
1201752000000,0.637
1201755600000,0.594
1201759200000,0.565
1201762800000,0.523
1201766400000,0.473
1201770000000,0.463
1201773600000,0.479
1201777200000,0.516
1201780800000,0.535
1201784400000,0.56
1201788000000,0.588
1201791600000,0.601
1201795200000,0.589
1201798800000,0.591
1201802400000,0.586
1201806000000,0.602
1201809600000,0.627
1201813200000,0.645
1201816800000,0.672
1201820400000,0.669
1201824000000,0.769
1201827600000,0.802
1201831200000,0.799
1201834800000,0.793
1201838400000,0.785
1201842000000,0.766
1201845600000,0.739
1201849200000,0.672
1201852800000,0.591
1201856400000,0.59
1201860000000,0.618
1201863600000,0.62
1201867200000,0.61
1201870800000,0.594
1201874400000,0.583
1201878000000,0.557
1201881600000,0.543
1201885200000,0.527
1201888800000,0.521
1201892400000,0.522
1201896000000,0.542
1201899600000,0.539
1201903200000,0.507
1201906800000,0.444
1201910400000,0.55
1201914000000,0.577
1201917600000,0.552
1201921200000,0.512
1201924800000,0.466
1201928400000,0.447
1201932000000,0.446
1201935600000,0.442
1201939200000,0.413
1201942800000,0.399
1201946400000,0.412
1201950000000,0.428
1201953600000,0.441
1201957200000,0.447
1201960800000,0.491
1201964400000,0.502
1201968000000,0.467
1201971600000,0.423
1201975200000,0.415
1201978800000,0.434
1201982400000,0.466
1201986000000,0.479
1201989600000,0.42
1201993200000,0.348
1201996800000,0.386
1202000400000,0.367
1202004000000,0.328
1202007600000,0.311
1202011200000,0.3
1202014800000,0.284
1202018400000,0.265
1202022000000,0.238
1202025600000,0.201
1202029200000,0.223
1202032800000,0.261
1202036400000,0.298
1202040000000,0.338
1202043600000,0.376
1202047200000,0.413
1202050800000,0.435
1202054400000,0.455
1202058000000,0.437
1202061600000,0.424
1202065200000,0.428
1202068800000,0.436
1202072400000,0.444
1202076000000,0.414
1202079600000,0.364
1202083200000,0.458
1202086800000,0.479
1202090400000,0.484
1202094000000,0.484
1202097600000,0.494
1202101200000,0.497
1202104800000,0.498
1202108400000,0.476
1202112000000,0.436
1202115600000,0.454
1202119200000,0.485
1202122800000,0.503
1202126400000,0.518
1202130000000,0.523
1202133600000,0.525
1202137200000,0.507
1202140800000,0.472
1202144400000,0.438
1202148000000,0.425
1202151600000,0.413
1202155200000,0.42
1202158800000,0.439
1202162400000,0.408
1202166000000,0.386
1202169600000,0.507
1202173200000,0.552
1202176800000,0.55
1202180400000,0.488
1202184000000,0.41
1202187600000,0.344
1202191200000,0.294
1202194800000,0.251
1202198400000,0.211
1202202000000,0.241
1202205600000,0.255
1202209200000,0.243
1202212800000,0.225
1202216400000,0.208
1202220000000,0.2
1202223600000,0.201
1202227200000,0.206
1202230800000,0.209
1202234400000,0.202
1202238000000,0.185
1202241600000,0.165
1202245200000,0.155
1202248800000,0.132
1202252400000,0.095
1202256000000,0.097
1202259600000,0.079
1202263200000,0.058
1202266800000,0.036
1202270400000,0.02
1202274000000,0.014
1202277600000,0.014
1202281200000,0.018
1202284800000,0.028
1202288400000,0.08
1202292000000,0.151
1202295600000,0.191
1202299200000,0.204
1202302800000,0.235
1202306400000,0.264
1202310000000,0.285
1202313600000,0.297
1202317200000,0.302
1202320800000,0.315
1202324400000,0.334
1202328000000,0.353
1202331600000,0.374
1202335200000,0.341
1202338800000,0.334
1202342400000,0.388
1202346000000,0.389
1202349600000,0.37
1202353200000,0.341
1202356800000,0.325
1202360400000,0.32
1202364000000,0.329
1202367600000,0.332
1202371200000,0.308
1202374800000,0.349
1202378400000,0.388
1202382000000,0.396
1202385600000,0.409
1202389200000,0.42
1202392800000,0.432
1202396400000,0.438
1202400000000,0.43
1202403600000,0.425
1202407200000,0.431
1202410800000,0.435
1202414400000,0.433
1202418000000,0.429
1202421600000,0.379
1202425200000,0.316
1202428800000,0.371
1202432400000,0.411
1202436000000,0.395
1202439600000,0.362
1202443200000,0.334
1202446800000,0.312
1202450400000,0.291
1202454000000,0.253
1202457600000,0.224
1202461200000,0.22
1202464800000,0.203
1202468400000,0.186
1202472000000,0.174
1202475600000,0.158
1202479200000,0.149
1202482800000,0.144
1202486400000,0.14
1202490000000,0.139
1202493600000,0.136
1202497200000,0.134
1202500800000,0.13
1202504400000,0.133
1202508000000,0.118
1202511600000,0.104
1202515200000,0.136
1202518800000,0.174
1202522400000,0.211
1202526000000,0.248
1202529600000,0.274
1202533200000,0.291
1202536800000,0.308
1202540400000,0.299
1202544000000,0.285
1202547600000,0.329
1202551200000,0.334
1202554800000,0.355
1202558400000,0.393
1202562000000,0.446
1202565600000,0.498
1202569200000,0.503
1202572800000,0.481
1202576400000,0.482
1202580000000,0.498
1202583600000,0.491
1202587200000,0.501
1202590800000,0.527
1202594400000,0.523
1202598000000,0.592
1202601600000,0.702
1202605200000,0.768
1202608800000,0.782
1202612400000,0.8
1202616000000,0.814
1202619600000,0.834
1202623200000,0.85
1202626800000,0.85
1202630400000,0.831
1202634000000,0.8
1202637600000,0.794
1202641200000,0.813
1202644800000,0.829
1202648400000,0.829
1202652000000,0.822
1202655600000,0.816
1202659200000,0.809
1202662800000,0.801
1202666400000,0.779
1202670000000,0.763
1202673600000,0.755
1202677200000,0.765
1202680800000,0.774
1202684400000,0.809
1202688000000,0.875
1202691600000,0.896
1202695200000,0.896
1202698800000,0.887
1202702400000,0.872
1202706000000,0.844
1202709600000,0.811
1202713200000,0.773
1202716800000,0.703
1202720400000,0.644
1202724000000,0.592
1202727600000,0.582
1202731200000,0.591
1202734800000,0.584
1202738400000,0.59
1202742000000,0.588
1202745600000,0.599
1202749200000,0.605
1202752800000,0.615
1202756400000,0.613
1202760000000,0.639
1202763600000,0.692
1202767200000,0.704
1202770800000,0.725
1202774400000,0.842
1202778000000,0.866
1202781600000,0.864
1202785200000,0.858
1202788800000,0.851
1202792400000,0.846
1202796000000,0.842
1202799600000,0.831
1202803200000,0.803
1202806800000,0.797
1202810400000,0.802
1202814000000,0.812
1202817600000,0.821
1202821200000,0.82
1202824800000,0.829
1202828400000,0.83
1202832000000,0.836
1202835600000,0.837
1202839200000,0.84
1202842800000,0.842
1202846400000,0.845
1202850000000,0.845
1202853600000,0.855
1202857200000,0.868
1202860800000,0.91
1202864400000,0.936
1202868000000,0.941
1202871600000,0.934
1202875200000,0.928
1202878800000,0.931
1202882400000,0.935
1202886000000,0.935
1202889600000,0.933
1202893200000,0.936
1202896800000,0.941
1202900400000,0.94
1202904000000,0.928
1202907600000,0.91
1202911200000,0.888
1202914800000,0.89
1202918400000,0.897
1202922000000,0.898
1202925600000,0.887
1202929200000,0.853
1202932800000,0.811
1202936400000,0.782
1202940000000,0.774
1202943600000,0.79
1202947200000,0.865
1202950800000,0.917
1202954400000,0.947
1202958000000,0.962
1202961600000,0.958
1202965200000,0.957
1202968800000,0.955
1202972400000,0.94
1202976000000,0.929
1202979600000,0.928
1202983200000,0.918
1202986800000,0.896
1202990400000,0.866
1202994000000,0.845
1202997600000,0.834
1203001200000,0.826
1203004800000,0.813
1203008400000,0.793
1203012000000,0.797
1203015600000,0.806
1203019200000,0.817
1203022800000,0.832
1203026400000,0.841
1203030000000,0.851
1203033600000,0.893
1203037200000,0.911
1203040800000,0.922
1203044400000,0.914
1203048000000,0.899
1203051600000,0.881
1203055200000,0.868
1203058800000,0.856
1203062400000,0.844
1203066000000,0.851
1203069600000,0.862
1203073200000,0.872
1203076800000,0.873
1203080400000,0.871
1203084000000,0.863
1203087600000,0.852
1203091200000,0.851
1203094800000,0.854
1203098400000,0.868
1203102000000,0.895
1203105600000,0.922
1203109200000,0.942
1203112800000,0.948
1203116400000,0.954
1203120000000,0.957
1203123600000,0.963
1203127200000,0.963
1203130800000,0.955
1203134400000,0.941
1203138000000,0.925
1203141600000,0.915
1203145200000,0.895
1203148800000,0.865
1203152400000,0.852
1203156000000,0.864
1203159600000,0.873
1203163200000,0.886
1203166800000,0.902
1203170400000,0.913
1203174000000,0.918
1203177600000,0.923
1203181200000,0.932
1203184800000,0.944
1203188400000,0.935
1203192000000,0.926
1203195600000,0.921
1203199200000,0.918
1203202800000,0.904
1203206400000,0.888
1203210000000,0.9
1203213600000,0.896
1203217200000,0.899
1203220800000,0.907
1203224400000,0.911
1203228000000,0.909
1203231600000,0.909
1203235200000,0.91
1203238800000,0.923
1203242400000,0.935
1203246000000,0.943
1203249600000,0.95
1203253200000,0.952
1203256800000,0.935
1203260400000,0.876
1203264000000,0.727
1203267600000,0.49
1203271200000,0.302
1203274800000,0.239
1203278400000,0.338
1203282000000,0.452
1203285600000,0.489
1203289200000,0.51
1203292800000,0.633
1203296400000,0.77
1203300000000,0.834
1203303600000,0.874
1203307200000,0.889
1203310800000,0.887
1203314400000,0.886
1203318000000,0.88
1203321600000,0.866
1203325200000,0.859
1203328800000,0.861
1203332400000,0.879
1203336000000,0.91
1203339600000,0.921
1203343200000,0.925
1203346800000,0.922
1203350400000,0.923
1203354000000,0.925
1203357600000,0.928
1203361200000,0.93
1203364800000,0.928
1203368400000,0.917
1203372000000,0.888
1203375600000,0.84
1203379200000,0.826
1203382800000,0.825
1203386400000,0.82
1203390000000,0.813
1203393600000,0.789
1203397200000,0.743
1203400800000,0.713
1203404400000,0.692
1203408000000,0.645
1203411600000,0.645
1203415200000,0.663
1203418800000,0.697
1203422400000,0.737
1203426000000,0.71
1203429600000,0.681
1203433200000,0.68
1203436800000,0.674
1203440400000,0.654
1203444000000,0.61
1203447600000,0.622
1203451200000,0.653
1203454800000,0.666
1203458400000,0.632
1203462000000,0.615
1203465600000,0.687
1203469200000,0.766
1203472800000,0.795
1203476400000,0.808
1203480000000,0.819
1203483600000,0.836
1203487200000,0.82
1203490800000,0.814
1203494400000,0.808
1203498000000,0.813
1203501600000,0.845
1203505200000,0.87
1203508800000,0.879
1203512400000,0.891
1203516000000,0.897
1203519600000,0.897
1203523200000,0.889
1203526800000,0.882
1203530400000,0.882
1203534000000,0.876
1203537600000,0.872
1203541200000,0.874
1203544800000,0.872
1203548400000,0.88
1203552000000,0.911
1203555600000,0.927
1203559200000,0.93
1203562800000,0.921
1203566400000,0.91
1203570000000,0.888
1203573600000,0.865
1203577200000,0.828
1203580800000,0.785
1203584400000,0.781
1203588000000,0.831
1203591600000,0.893
1203595200000,0.914
1203598800000,0.905
1203602400000,0.891
1203606000000,0.886
1203609600000,0.913
1203613200000,0.935
1203616800000,0.931
1203620400000,0.888
1203624000000,0.787
1203627600000,0.644
1203631200000,0.581
1203634800000,0.561
1203638400000,0.65
1203642000000,0.74
1203645600000,0.745
1203649200000,0.733
1203652800000,0.707
1203656400000,0.664
1203660000000,0.586
1203663600000,0.511
1203667200000,0.42
1203670800000,0.422
1203674400000,0.467
1203678000000,0.503
1203681600000,0.547
1203685200000,0.574
1203688800000,0.577
1203692400000,0.574
1203696000000,0.55
1203699600000,0.538
1203703200000,0.556
1203706800000,0.578
1203710400000,0.586
1203714000000,0.586
1203717600000,0.556
1203721200000,0.549
1203724800000,0.645
1203728400000,0.72
1203732000000,0.705
1203735600000,0.683
1203739200000,0.667
1203742800000,0.647
1203746400000,0.591
1203750000000,0.523
1203753600000,0.465
1203757200000,0.408
1203760800000,0.401
1203764400000,0.421
1203768000000,0.415
1203771600000,0.393
1203775200000,0.366
1203778800000,0.345
1203782400000,0.303
1203786000000,0.272
1203789600000,0.294
1203793200000,0.291
1203796800000,0.292
1203800400000,0.323
1203804000000,0.337
1203807600000,0.325
1203811200000,0.401
1203814800000,0.402
1203818400000,0.407
1203822000000,0.399
1203825600000,0.407
1203829200000,0.449
1203832800000,0.484
1203836400000,0.508
1203840000000,0.535
1203843600000,0.591
1203847200000,0.666
1203850800000,0.775
1203854400000,0.834
1203858000000,0.857
1203861600000,0.847
1203865200000,0.836
1203868800000,0.759
1203872400000,0.702
1203876000000,0.649
1203879600000,0.631
1203883200000,0.601
1203886800000,0.601
1203890400000,0.558
1203894000000,0.488
1203897600000,0.525
1203901200000,0.569
1203904800000,0.599
1203908400000,0.612
1203912000000,0.61
1203915600000,0.583
1203919200000,0.548
1203922800000,0.527
1203926400000,0.481
1203930000000,0.491
1203933600000,0.548
1203937200000,0.604
1203940800000,0.652
1203944400000,0.691
1203948000000,0.705
1203951600000,0.688
1203955200000,0.684
1203958800000,0.679
1203962400000,0.663
1203966000000,0.633
1203969600000,0.62
1203973200000,0.627
1203976800000,0.633
1203980400000,0.676
1203984000000,0.765
1203987600000,0.806
1203991200000,0.841
1203994800000,0.841
1203998400000,0.812
1204002000000,0.772
1204005600000,0.724
1204009200000,0.651
1204012800000,0.592
1204016400000,0.538
1204020000000,0.55
1204023600000,0.593
1204027200000,0.603
1204030800000,0.599
1204034400000,0.615
1204038000000,0.62
1204041600000,0.615
1204045200000,0.596
1204048800000,0.585
1204052400000,0.513
1204056000000,0.503
1204059600000,0.485
1204063200000,0.429
1204066800000,0.349
1204070400000,0.394
1204074000000,0.484
1204077600000,0.523
1204081200000,0.566
1204084800000,0.601
1204088400000,0.592
1204092000000,0.575
1204095600000,0.578
1204099200000,0.547
1204102800000,0.496
1204106400000,0.391
1204110000000,0.328
1204113600000,0.375
1204117200000,0.49
1204120800000,0.596
1204124400000,0.636
1204128000000,0.639
1204131600000,0.595
1204135200000,0.532
1204138800000,0.503
1204142400000,0.513
1204146000000,0.58
1204149600000,0.653
1204153200000,0.702
1204156800000,0.776
1204160400000,0.822
1204164000000,0.84
1204167600000,0.84
1204171200000,0.831
1204174800000,0.811
1204178400000,0.793
