,N1
852534000000,0.434
852537600000,0.372
852541200000,0.381
852544800000,0.445
852548400000,0.493
852552000000,0.525
852555600000,0.538
852559200000,0.535
852562800000,0.486
852566400000,0.466
852570000000,0.439
852573600000,0.448
852577200000,0.444
852580800000,0.445
852584400000,0.457
852588000000,0.441
852591600000,0.576
852595200000,0.702
852598800000,0.744
852602400000,0.757
852606000000,0.737
852609600000,0.7
852613200000,0.658
852616800000,0.618
852620400000,0.564
852624000000,0.432
852627600000,0.411
852631200000,0.488
852634800000,0.524
852638400000,0.542
852642000000,0.527
852645600000,0.461
852649200000,0.406
852652800000,0.389
852656400000,0.323
852660000000,0.29
852663600000,0.29
852667200000,0.302
852670800000,0.314
852674400000,0.306
852678000000,0.432
852681600000,0.602
852685200000,0.638
852688800000,0.603
852692400000,0.526
852696000000,0.434
852699600000,0.364
852703200000,0.325
852706800000,0.288
852710400000,0.202
852714000000,0.157
852717600000,0.167
852721200000,0.184
852724800000,0.219
852728400000,0.267
852732000000,0.251
852735600000,0.229
852739200000,0.235
852742800000,0.22
852746400000,0.23
852750000000,0.241
852753600000,0.25
852757200000,0.256
852760800000,0.223
852764400000,0.245
852768000000,0.358
852771600000,0.418
852775200000,0.448
852778800000,0.469
852782400000,0.48
852786000000,0.476
852789600000,0.456
852793200000,0.424
852796800000,0.343
852800400000,0.337
852804000000,0.388
852807600000,0.444
852811200000,0.487
852814800000,0.541
852818400000,0.566
852822000000,0.548
852825600000,0.512
852829200000,0.473
852832800000,0.444
852836400000,0.43
852840000000,0.432
852843600000,0.448
852847200000,0.404
852850800000,0.457
852854400000,0.58
852858000000,0.622
852861600000,0.619
852865200000,0.578
852868800000,0.523
852872400000,0.471
852876000000,0.435
852879600000,0.398
852883200000,0.311
852886800000,0.245
852890400000,0.273
852894000000,0.368
852897600000,0.401
852901200000,0.451
852904800000,0.464
852908400000,0.434
852912000000,0.414
852915600000,0.388
852919200000,0.364
852922800000,0.356
852926400000,0.346
852930000000,0.343
852933600000,0.325
852937200000,0.415
852940800000,0.51
852944400000,0.536
852948000000,0.544
852951600000,0.526
852955200000,0.498
852958800000,0.481
852962400000,0.485
852966000000,0.493
852969600000,0.453
852973200000,0.437
852976800000,0.53
852980400000,0.644
852984000000,0.671
852987600000,0.7
852991200000,0.706
852994800000,0.656
852998400000,0.655
853002000000,0.672
853005600000,0.682
853009200000,0.671
853012800000,0.644
853016400000,0.631
853020000000,0.628
853023600000,0.71
853027200000,0.809
853030800000,0.827
853034400000,0.821
853038000000,0.8
853041600000,0.769
853045200000,0.737
853048800000,0.705
853052400000,0.65
853056000000,0.528
853059600000,0.467
853063200000,0.504
853066800000,0.557
853070400000,0.59
853074000000,0.617
853077600000,0.61
853081200000,0.602
853084800000,0.602
853088400000,0.616
853092000000,0.624
853095600000,0.628
853099200000,0.644
853102800000,0.669
853106400000,0.675
853110000000,0.74
853113600000,0.822
853117200000,0.844
853120800000,0.838
853124400000,0.822
853128000000,0.804
853131600000,0.783
853135200000,0.755
853138800000,0.69
853142400000,0.574
853146000000,0.525
853149600000,0.525
853153200000,0.534
853156800000,0.558
853160400000,0.579
853164000000,0.58
853167600000,0.59
853171200000,0.599
853174800000,0.561
853178400000,0.55
853182000000,0.563
853185600000,0.586
853189200000,0.594
853192800000,0.595
853196400000,0.719
853200000000,0.833
853203600000,0.863
853207200000,0.871
853210800000,0.874
853214400000,0.868
853218000000,0.855
853221600000,0.829
853225200000,0.772
853228800000,0.615
853232400000,0.491
853236000000,0.513
853239600000,0.498
853243200000,0.538
853246800000,0.592
853250400000,0.575
853254000000,0.594
853257600000,0.61
853261200000,0.569
853264800000,0.572
853268400000,0.615
853272000000,0.646
853275600000,0.618
853279200000,0.605
853282800000,0.671
853286400000,0.776
853290000000,0.799
853293600000,0.794
853297200000,0.785
853300800000,0.765
853304400000,0.746
853308000000,0.723
853311600000,0.697
853315200000,0.597
853318800000,0.464
853322400000,0.364
853326000000,0.353
853329600000,0.398
853333200000,0.433
853336800000,0.467
853340400000,0.501
853344000000,0.45
853347600000,0.422
853351200000,0.422
853354800000,0.442
853358400000,0.464
853362000000,0.491
853365600000,0.525
853369200000,0.71
853372800000,0.763
853376400000,0.757
853380000000,0.71
853383600000,0.626
853387200000,0.538
853390800000,0.461
853394400000,0.409
853398000000,0.379
853401600000,0.334
853405200000,0.278
853408800000,0.288
853412400000,0.31
853416000000,0.345
853419600000,0.413
853423200000,0.428
853426800000,0.418
853430400000,0.41
853434000000,0.422
853437600000,0.449
853441200000,0.489
853444800000,0.502
853448400000,0.513
853452000000,0.505
853455600000,0.574
853459200000,0.639
853462800000,0.625
853466400000,0.592
853470000000,0.573
853473600000,0.557
853477200000,0.538
853480800000,0.519
853484400000,0.496
853488000000,0.437
853491600000,0.337
853495200000,0.345
853498800000,0.413
853502400000,0.481
853506000000,0.523
853509600000,0.544
853513200000,0.525
853516800000,0.487
853520400000,0.475
853524000000,0.464
853527600000,0.468
853531200000,0.484
853534800000,0.498
853538400000,0.476
853542000000,0.521
853545600000,0.571
853549200000,0.547
853552800000,0.506
853556400000,0.487
853560000000,0.469
853563600000,0.444
853567200000,0.413
853570800000,0.383
853574400000,0.294
853578000000,0.272
853581600000,0.302
853585200000,0.323
853588800000,0.32
853592400000,0.302
853596000000,0.277
853599600000,0.277
853603200000,0.288
853606800000,0.335
853610400000,0.379
853614000000,0.401
853617600000,0.421
853621200000,0.432
853624800000,0.437
853628400000,0.491
853632000000,0.583
853635600000,0.595
853639200000,0.582
853642800000,0.554
853646400000,0.513
853650000000,0.471
853653600000,0.442
853657200000,0.401
853660800000,0.316
853664400000,0.248
853668000000,0.286
853671600000,0.344
853675200000,0.388
853678800000,0.36
853682400000,0.4
853686000000,0.425
853689600000,0.424
853693200000,0.407
853696800000,0.41
853700400000,0.419
853704000000,0.417
853707600000,0.413
853711200000,0.391
853714800000,0.451
853718400000,0.495
853722000000,0.496
853725600000,0.479
853729200000,0.455
853732800000,0.429
853736400000,0.413
853740000000,0.429
853743600000,0.44
853747200000,0.39
853750800000,0.28
853754400000,0.26
853758000000,0.293
853761600000,0.309
853765200000,0.332
853768800000,0.353
853772400000,0.363
853776000000,0.377
853779600000,0.401
853783200000,0.456
853786800000,0.471
853790400000,0.465
853794000000,0.432
853797600000,0.372
853801200000,0.367
853804800000,0.376
853808400000,0.349
853812000000,0.328
853815600000,0.299
853819200000,0.27
853822800000,0.246
853826400000,0.236
853830000000,0.233
853833600000,0.224
853837200000,0.224
853840800000,0.241
853844400000,0.241
853848000000,0.259
853851600000,0.323
853855200000,0.414
853858800000,0.509
853862400000,0.547
853866000000,0.562
853869600000,0.556
853873200000,0.533
853876800000,0.568
853880400000,0.586
853884000000,0.578
853887600000,0.612
853891200000,0.71
853894800000,0.719
853898400000,0.711
853902000000,0.685
853905600000,0.655
853909200000,0.642
853912800000,0.644
853916400000,0.645
853920000000,0.62
853923600000,0.591
853927200000,0.613
853930800000,0.647
853934400000,0.654
853938000000,0.643
853941600000,0.618
853945200000,0.587
853948800000,0.583
853952400000,0.596
853956000000,0.624
853959600000,0.639
853963200000,0.652
853966800000,0.662
853970400000,0.652
853974000000,0.654
853977600000,0.682
853981200000,0.622
853984800000,0.527
853988400000,0.434
853992000000,0.358
853995600000,0.308
853999200000,0.286
854002800000,0.279
854006400000,0.27
854010000000,0.235
854013600000,0.245
854017200000,0.273
854020800000,0.308
854024400000,0.341
854028000000,0.361
854031600000,0.38
854035200000,0.405
854038800000,0.425
854042400000,0.424
854046000000,0.413
854049600000,0.398
854053200000,0.387
854056800000,0.34
854060400000,0.339
854064000000,0.306
854067600000,0.245
854071200000,0.184
854074800000,0.14
854078400000,0.112
854082000000,0.102
854085600000,0.104
854089200000,0.112
854092800000,0.12
854096400000,0.13
854100000000,0.11
854103600000,0.071
854107200000,0.043
854110800000,0.029
854114400000,0.027
854118000000,0.036
854121600000,0.056
854125200000,0.081
854128800000,0.113
854132400000,0.155
854136000000,0.193
854139600000,0.209
854143200000,0.22
854146800000,0.211
854150400000,0.237
854154000000,0.264
854157600000,0.283
854161200000,0.31
854164800000,0.334
854168400000,0.35
854172000000,0.364
854175600000,0.364
854179200000,0.34
854182800000,0.284
854186400000,0.264
854190000000,0.309
854193600000,0.354
854197200000,0.37
854200800000,0.376
854204400000,0.379
854208000000,0.382
854211600000,0.371
854215200000,0.352
854218800000,0.329
854222400000,0.321
854226000000,0.317
854229600000,0.288
854233200000,0.311
854236800000,0.341
854240400000,0.339
854244000000,0.332
854247600000,0.328
854251200000,0.328
854254800000,0.332
854258400000,0.355
854262000000,0.388
854265600000,0.399
854269200000,0.32
854272800000,0.335
854276400000,0.427
854280000000,0.494
854283600000,0.462
854287200000,0.404
854290800000,0.401
854294400000,0.444
854298000000,0.457
854301600000,0.452
854305200000,0.452
854308800000,0.439
854312400000,0.429
854316000000,0.416
854319600000,0.549
854323200000,0.649
854326800000,0.674
854330400000,0.679
854334000000,0.674
854337600000,0.657
854341200000,0.63
854344800000,0.605
854348400000,0.562
854352000000,0.479
854355600000,0.469
854359200000,0.5
854362800000,0.541
854366400000,0.547
854370000000,0.539
854373600000,0.506
854377200000,0.455
854380800000,0.396
854384400000,0.376
854388000000,0.404
854391600000,0.384
854395200000,0.327
854398800000,0.312
854402400000,0.311
854406000000,0.358
854409600000,0.464
854413200000,0.544
854416800000,0.593
854420400000,0.588
854424000000,0.554
854427600000,0.493
854431200000,0.406
854434800000,0.323
854438400000,0.241
854442000000,0.18
854445600000,0.179
854449200000,0.185
854452800000,0.202
854456400000,0.213
854460000000,0.226
854463600000,0.233
854467200000,0.233
854470800000,0.264
854474400000,0.256
854478000000,0.262
854481600000,0.252
854485200000,0.228
854488800000,0.209
854492400000,0.239
854496000000,0.431
854499600000,0.557
854503200000,0.615
854506800000,0.627
854510400000,0.618
854514000000,0.596
854517600000,0.55
854521200000,0.454
854524800000,0.305
854528400000,0.22
854532000000,0.217
854535600000,0.237
854539200000,0.28
854542800000,0.342
854546400000,0.388
854550000000,0.413
854553600000,0.422
854557200000,0.431
854560800000,0.435
854564400000,0.442
854568000000,0.447
854571600000,0.447
854575200000,0.459
854578800000,0.649
854582400000,0.724
854586000000,0.745
854589600000,0.73
854593200000,0.705
854596800000,0.677
854600400000,0.654
854604000000,0.632
854607600000,0.591
854611200000,0.483
854614800000,0.315
854618400000,0.259
854622000000,0.291
854625600000,0.344
854629200000,0.386
854632800000,0.402
854636400000,0.416
854640000000,0.388
854643600000,0.38
854647200000,0.343
854650800000,0.329
854654400000,0.35
854658000000,0.352
854661600000,0.368
854665200000,0.512
854668800000,0.61
854672400000,0.641
854676000000,0.637
854679600000,0.63
854683200000,0.621
854686800000,0.601
854690400000,0.575
854694000000,0.544
854697600000,0.427
854701200000,0.337
854704800000,0.318
854708400000,0.329
854712000000,0.368
854715600000,0.421
854719200000,0.424
854722800000,0.418
854726400000,0.4
854730000000,0.391
854733600000,0.397
854737200000,0.407
854740800000,0.411
854744400000,0.37
854748000000,0.362
854751600000,0.533
854755200000,0.621
854758800000,0.642
854762400000,0.63
854766000000,0.619
854769600000,0.609
854773200000,0.59
854776800000,0.571
854780400000,0.562
854784000000,0.528
854787600000,0.394
854791200000,0.341
854794800000,0.398
854798400000,0.383
854802000000,0.377
854805600000,0.404
854809200000,0.404
854812800000,0.39
854816400000,0.338
854820000000,0.37
854823600000,0.401
854827200000,0.38
854830800000,0.403
854834400000,0.398
854838000000,0.516
854841600000,0.539
854845200000,0.521
854848800000,0.494
854852400000,0.465
854856000000,0.432
854859600000,0.402
854863200000,0.381
854866800000,0.364
854870400000,0.328
854874000000,0.251
854877600000,0.248
854881200000,0.291
854884800000,0.34
854888400000,0.362
854892000000,0.316
854895600000,0.358
854899200000,0.376
854902800000,0.339
854906400000,0.324
854910000000,0.337
854913600000,0.345
854917200000,0.345
854920800000,0.325
854924400000,0.398
854928000000,0.429
854931600000,0.413
854935200000,0.368
854938800000,0.332
854942400000,0.298
854946000000,0.272
854949600000,0.261
854953200000,0.258
854956800000,0.249
854960400000,0.214
854964000000,0.185
854967600000,0.16
854971200000,0.142
854974800000,0.132
854978400000,0.171
854982000000,0.236
854985600000,0.27
854989200000,0.277
854992800000,0.32
854996400000,0.349
855000000000,0.341
855003600000,0.328
855007200000,0.288
855010800000,0.345
855014400000,0.369
855018000000,0.367
855021600000,0.347
855025200000,0.311
855028800000,0.287
855032400000,0.282
855036000000,0.289
855039600000,0.295
855043200000,0.281
855046800000,0.221
855050400000,0.217
855054000000,0.232
855057600000,0.281
855061200000,0.335
855064800000,0.355
855068400000,0.345
855072000000,0.307
855075600000,0.296
855079200000,0.315
855082800000,0.34
855086400000,0.356
855090000000,0.398
855093600000,0.426
855097200000,0.539
855100800000,0.658
855104400000,0.722
855108000000,0.753
855111600000,0.75
855115200000,0.732
855118800000,0.713
855122400000,0.71
855126000000,0.67
855129600000,0.53
855133200000,0.413
855136800000,0.374
855140400000,0.382
855144000000,0.418
855147600000,0.419
855151200000,0.427
855154800000,0.444
855158400000,0.457
855162000000,0.467
855165600000,0.476
855169200000,0.486
855172800000,0.513
855176400000,0.586
855180000000,0.584
855183600000,0.595
855187200000,0.65
855190800000,0.693
855194400000,0.714
855198000000,0.727
855201600000,0.75
855205200000,0.756
855208800000,0.739
855212400000,0.689
855216000000,0.619
855219600000,0.56
855223200000,0.56
855226800000,0.541
855230400000,0.516
855234000000,0.5
855237600000,0.547
855241200000,0.574
855244800000,0.586
855248400000,0.576
855252000000,0.583
855255600000,0.583
855259200000,0.558
855262800000,0.547
855266400000,0.464
855270000000,0.538
855273600000,0.602
855277200000,0.6
855280800000,0.565
855284400000,0.525
855288000000,0.501
855291600000,0.476
855295200000,0.447
855298800000,0.417
855302400000,0.359
855306000000,0.244
855309600000,0.204
855313200000,0.221
855316800000,0.244
855320400000,0.241
855324000000,0.234
855327600000,0.239
855331200000,0.227
855334800000,0.21
855338400000,0.195
855342000000,0.182
855345600000,0.178
855349200000,0.169
855352800000,0.134
855356400000,0.106
855360000000,0.114
855363600000,0.09
855367200000,0.07
855370800000,0.065
855374400000,0.07
855378000000,0.077
855381600000,0.073
855385200000,0.068
855388800000,0.057
855392400000,0.055
855396000000,0.053
855399600000,0.042
855403200000,0.031
855406800000,0.024
855410400000,0.02
855414000000,0.019
855417600000,0.019
855421200000,0.02
855424800000,0.02
855428400000,0.023
855432000000,0.031
855435600000,0.044
855439200000,0.052
855442800000,0.06
855446400000,0.076
855450000000,0.08
855453600000,0.079
855457200000,0.083
855460800000,0.087
855464400000,0.087
855468000000,0.083
855471600000,0.07
855475200000,0.054
855478800000,0.049
855482400000,0.06
855486000000,0.07
855489600000,0.072
855493200000,0.066
855496800000,0.062
855500400000,0.062
855504000000,0.068
855507600000,0.085
855511200000,0.101
855514800000,0.104
855518400000,0.108
855522000000,0.111
855525600000,0.086
855529200000,0.072
855532800000,0.072
855536400000,0.068
855540000000,0.062
855543600000,0.063
855547200000,0.075
855550800000,0.088
855554400000,0.101
855558000000,0.112
855561600000,0.118
855565200000,0.112
855568800000,0.106
855572400000,0.089
855576000000,0.078
855579600000,0.071
855583200000,0.071
855586800000,0.088
855590400000,0.105
855594000000,0.108
855597600000,0.113
855601200000,0.122
855604800000,0.138
855608400000,0.135
855612000000,0.107
855615600000,0.077
855619200000,0.074
855622800000,0.084
855626400000,0.096
855630000000,0.115
855633600000,0.142
855637200000,0.17
855640800000,0.195
855644400000,0.22
855648000000,0.233
855651600000,0.206
855655200000,0.171
855658800000,0.136
855662400000,0.135
855666000000,0.171
855669600000,0.245
855673200000,0.294
855676800000,0.313
855680400000,0.364
855684000000,0.417
855687600000,0.432
855691200000,0.442
855694800000,0.465
855698400000,0.454
855702000000,0.547
855705600000,0.552
855709200000,0.535
855712800000,0.516
855716400000,0.513
855720000000,0.523
855723600000,0.535
855727200000,0.548
855730800000,0.562
855734400000,0.566
855738000000,0.514
855741600000,0.495
855745200000,0.517
855748800000,0.553
855752400000,0.574
855756000000,0.576
855759600000,0.544
855763200000,0.535
855766800000,0.536
855770400000,0.525
855774000000,0.526
855777600000,0.539
855781200000,0.537
855784800000,0.52
855788400000,0.625
855792000000,0.666
855795600000,0.691
855799200000,0.701
855802800000,0.706
855806400000,0.717
855810000000,0.714
855813600000,0.701
855817200000,0.674
855820800000,0.615
855824400000,0.479
855828000000,0.424
855831600000,0.444
855835200000,0.525
855838800000,0.544
855842400000,0.542
855846000000,0.549
855849600000,0.552
855853200000,0.528
855856800000,0.538
855860400000,0.554
855864000000,0.568
855867600000,0.593
855871200000,0.606
855874800000,0.788
855878400000,0.865
855882000000,0.895
855885600000,0.907
855889200000,0.905
855892800000,0.893
855896400000,0.882
855900000000,0.865
855903600000,0.809
855907200000,0.676
855910800000,0.583
855914400000,0.586
855918000000,0.606
855921600000,0.618
855925200000,0.632
855928800000,0.626
855932400000,0.618
855936000000,0.613
855939600000,0.607
855943200000,0.586
855946800000,0.576
855950400000,0.571
855954000000,0.572
855957600000,0.579
855961200000,0.582
855964800000,0.677
855968400000,0.737
855972000000,0.757
855975600000,0.738
855979200000,0.695
855982800000,0.618
855986400000,0.533
855990000000,0.469
855993600000,0.38
855997200000,0.315
856000800000,0.337
856004400000,0.386
856008000000,0.364
856011600000,0.321
856015200000,0.32
856018800000,0.33
856022400000,0.345
856026000000,0.386
856029600000,0.369
856033200000,0.36
856036800000,0.373
856040400000,0.421
856044000000,0.432
856047600000,0.527
856051200000,0.595
856054800000,0.609
856058400000,0.593
856062000000,0.59
856065600000,0.599
856069200000,0.599
856072800000,0.59
856076400000,0.574
856080000000,0.477
856083600000,0.355
856087200000,0.398
856090800000,0.442
856094400000,0.485
856098000000,0.544
856101600000,0.494
856105200000,0.469
856108800000,0.428
856112400000,0.404
856116000000,0.399
856119600000,0.403
856123200000,0.419
856126800000,0.42
856130400000,0.382
856134000000,0.538
856137600000,0.657
856141200000,0.675
856144800000,0.666
856148400000,0.65
856152000000,0.625
856155600000,0.601
856159200000,0.579
856162800000,0.551
856166400000,0.447
856170000000,0.386
856173600000,0.431
856177200000,0.443
856180800000,0.427
856184400000,0.41
856188000000,0.466
856191600000,0.533
856195200000,0.544
856198800000,0.522
856202400000,0.495
856206000000,0.493
856209600000,0.496
856213200000,0.501
856216800000,0.47
856220400000,0.594
856224000000,0.695
856227600000,0.722
856231200000,0.711
856234800000,0.702
856238400000,0.699
856242000000,0.686
856245600000,0.666
856249200000,0.65
856252800000,0.618
856256400000,0.474
856260000000,0.408
856263600000,0.459
856267200000,0.529
856270800000,0.481
856274400000,0.507
856278000000,0.526
856281600000,0.51
856285200000,0.553
856288800000,0.567
856292400000,0.561
856296000000,0.582
856299600000,0.628
856303200000,0.668
856306800000,0.799
856310400000,0.848
856314000000,0.866
856317600000,0.866
856321200000,0.858
856324800000,0.857
856328400000,0.862
856332000000,0.875
856335600000,0.88
856339200000,0.839
856342800000,0.707
856346400000,0.678
856350000000,0.715
856353600000,0.744
856357200000,0.744
856360800000,0.76
856364400000,0.779
856368000000,0.792
856371600000,0.806
856375200000,0.814
856378800000,0.822
856382400000,0.821
856386000000,0.807
856389600000,0.797
856393200000,0.853
856396800000,0.911
856400400000,0.929
856404000000,0.925
856407600000,0.91
856411200000,0.895
856414800000,0.886
856418400000,0.879
856422000000,0.876
856425600000,0.841
856429200000,0.749
856432800000,0.744
856436400000,0.784
856440000000,0.8
856443600000,0.804
856447200000,0.809
856450800000,0.814
856454400000,0.824
856458000000,0.827
856461600000,0.833
856465200000,0.84
856468800000,0.843
856472400000,0.833
856476000000,0.822
856479600000,0.872
856483200000,0.913
856486800000,0.922
856490400000,0.92
856494000000,0.917
856497600000,0.916
856501200000,0.914
856504800000,0.907
856508400000,0.903
856512000000,0.887
856515600000,0.828
856519200000,0.809
856522800000,0.834
856526400000,0.832
856530000000,0.819
856533600000,0.832
856537200000,0.852
856540800000,0.865
856544400000,0.858
856548000000,0.842
856551600000,0.82
856555200000,0.811
856558800000,0.814
856562400000,0.801
856566000000,0.878
856569600000,0.91
856573200000,0.926
856576800000,0.931
856580400000,0.927
856584000000,0.916
856587600000,0.902
856591200000,0.891
856594800000,0.89
856598400000,0.886
856602000000,0.845
856605600000,0.816
856609200000,0.847
856612800000,0.856
856616400000,0.849
856620000000,0.841
856623600000,0.831
856627200000,0.812
856630800000,0.804
856634400000,0.83
856638000000,0.842
856641600000,0.841
856645200000,0.85
856648800000,0.857
856652400000,0.912
856656000000,0.935
856659600000,0.936
856663200000,0.926
856666800000,0.912
856670400000,0.899
856674000000,0.884
856677600000,0.87
856681200000,0.862
856684800000,0.849
856688400000,0.791
856692000000,0.76
856695600000,0.773
856699200000,0.773
856702800000,0.758
856706400000,0.722
856710000000,0.702
856713600000,0.703
856717200000,0.722
856720800000,0.716
856724400000,0.696
856728000000,0.686
856731600000,0.69
856735200000,0.685
856738800000,0.829
856742400000,0.874
856746000000,0.862
856749600000,0.823
856753200000,0.779
856756800000,0.739
856760400000,0.703
856764000000,0.69
856767600000,0.697
856771200000,0.692
856774800000,0.637
856778400000,0.637
856782000000,0.674
856785600000,0.676
856789200000,0.68
856792800000,0.668
856796400000,0.642
856800000000,0.644
856803600000,0.674
856807200000,0.668
856810800000,0.73
856814400000,0.772
856818000000,0.791
856821600000,0.771
856825200000,0.808
856828800000,0.816
856832400000,0.793
856836000000,0.747
856839600000,0.698
856843200000,0.661
856846800000,0.635
856850400000,0.623
856854000000,0.626
856857600000,0.63
856861200000,0.562
856864800000,0.507
856868400000,0.532
856872000000,0.561
856875600000,0.56
856879200000,0.519
856882800000,0.524
856886400000,0.559
856890000000,0.59
856893600000,0.618
856897200000,0.649
856900800000,0.658
856904400000,0.654
856908000000,0.601
856911600000,0.626
856915200000,0.627
856918800000,0.586
856922400000,0.526
856926000000,0.477
856929600000,0.442
856933200000,0.432
856936800000,0.42
856940400000,0.402
856944000000,0.376
856947600000,0.343
856951200000,0.381
856954800000,0.457
856958400000,0.506
856962000000,0.544
856965600000,0.571
856969200000,0.56
856972800000,0.547
856976400000,0.554
856980000000,0.578
856983600000,0.614
856987200000,0.637
856990800000,0.649
856994400000,0.644
856998000000,0.708
857001600000,0.756
857005200000,0.73
857008800000,0.653
857012400000,0.552
857016000000,0.447
857019600000,0.361
857023200000,0.305
857026800000,0.283
857030400000,0.274
857034000000,0.28
857037600000,0.335
857041200000,0.388
857044800000,0.442
857048400000,0.484
857052000000,0.535
857055600000,0.51
857059200000,0.462
857062800000,0.432
857066400000,0.392
857070000000,0.374
857073600000,0.361
857077200000,0.352
857080800000,0.309
857084400000,0.405
857088000000,0.488
857091600000,0.501
857095200000,0.466
857098800000,0.42
857102400000,0.379
857106000000,0.337
857109600000,0.295
857113200000,0.261
857116800000,0.223
857120400000,0.191
857124000000,0.216
857127600000,0.289
857131200000,0.358
857134800000,0.437
857138400000,0.41
857142000000,0.325
857145600000,0.286
857149200000,0.263
857152800000,0.243
857156400000,0.241
857160000000,0.245
857163600000,0.241
857167200000,0.212
857170800000,0.245
857174400000,0.255
857178000000,0.241
857181600000,0.213
857185200000,0.201
857188800000,0.204
857192400000,0.212
857196000000,0.226
857199600000,0.234
857203200000,0.233
857206800000,0.189
857210400000,0.144
857214000000,0.125
857217600000,0.136
857221200000,0.163
857224800000,0.199
857228400000,0.193
857232000000,0.193
857235600000,0.199
857239200000,0.2
857242800000,0.2
857246400000,0.199
857250000000,0.194
857253600000,0.167
857257200000,0.194
857260800000,0.223
857264400000,0.225
857268000000,0.2
857271600000,0.183
857275200000,0.178
857278800000,0.175
857282400000,0.169
857286000000,0.156
857289600000,0.138
857293200000,0.111
857296800000,0.106
857300400000,0.108
857304000000,0.112
857307600000,0.117
857311200000,0.122
857314800000,0.126
857318400000,0.109
857322000000,0.085
857325600000,0.073
857329200000,0.068
857332800000,0.067
857336400000,0.064
857340000000,0.052
857343600000,0.051
857347200000,0.073
857350800000,0.108
857354400000,0.145
857358000000,0.2
857361600000,0.259
857365200000,0.3
857368800000,0.345
857372400000,0.361
857376000000,0.352
857379600000,0.282
857383200000,0.234
857386800000,0.231
857390400000,0.251
857394000000,0.266
857397600000,0.284
857401200000,0.284
857404800000,0.265
857408400000,0.254
857412000000,0.274
857415600000,0.308
857419200000,0.347
857422800000,0.386
857426400000,0.382
857430000000,0.513
857433600000,0.642
857437200000,0.692
857440800000,0.694
857444400000,0.678
857448000000,0.67
857451600000,0.677
857455200000,0.698
857458800000,0.726
857462400000,0.713
857466000000,0.603
857469600000,0.604
857473200000,0.662
857476800000,0.698
857480400000,0.691
857484000000,0.684
857487600000,0.652
857491200000,0.652
857494800000,0.626
857498400000,0.606
857502000000,0.606
857505600000,0.608
857509200000,0.644
857512800000,0.663
857516400000,0.716
857520000000,0.813
857523600000,0.845
857527200000,0.853
857530800000,0.841
857534400000,0.815
857538000000,0.777
857541600000,0.739
857545200000,0.687
857548800000,0.574
857552400000,0.559
857556000000,0.605
857559600000,0.692
857563200000,0.71
857566800000,0.689
857570400000,0.672
857574000000,0.639
857577600000,0.61
857581200000,0.602
857584800000,0.596
857588400000,0.594
857592000000,0.596
857595600000,0.607
857599200000,0.611
857602800000,0.701
857606400000,0.798
857610000000,0.834
857613600000,0.838
857617200000,0.813
857620800000,0.767
857624400000,0.704
857628000000,0.633
857631600000,0.557
857635200000,0.425
857638800000,0.313
857642400000,0.358
857646000000,0.442
857649600000,0.513
857653200000,0.55
857656800000,0.55
857660400000,0.526
857664000000,0.507
857667600000,0.495
