,L2
1104537600000,0.781
1104541200000,0.812
1104544800000,0.806
1104548400000,0.752
1104552000000,0.682
1104555600000,0.621
1104559200000,0.583
1104562800000,0.571
1104566400000,0.577
1104570000000,0.633
1104573600000,0.71
1104577200000,0.757
1104580800000,0.764
1104584400000,0.757
1104588000000,0.756
1104591600000,0.722
1104595200000,0.68
1104598800000,0.641
1104602400000,0.613
1104606000000,0.595
1104609600000,0.59
1104613200000,0.591
1104616800000,0.598
1104620400000,0.599
1104624000000,0.648
1104627600000,0.633
1104631200000,0.534
1104634800000,0.401
1104638400000,0.274
1104642000000,0.179
1104645600000,0.131
1104649200000,0.13
1104652800000,0.157
1104656400000,0.191
1104660000000,0.245
1104663600000,0.331
1104667200000,0.434
1104670800000,0.494
1104674400000,0.516
1104678000000,0.533
1104681600000,0.558
1104685200000,0.582
1104688800000,0.606
1104692400000,0.651
1104696000000,0.692
1104699600000,0.698
1104703200000,0.68
1104706800000,0.666
1104710400000,0.712
1104714000000,0.713
1104717600000,0.658
1104721200000,0.561
1104724800000,0.453
1104728400000,0.367
1104732000000,0.323
1104735600000,0.313
1104739200000,0.328
1104742800000,0.353
1104746400000,0.4
1104750000000,0.439
1104753600000,0.448
1104757200000,0.445
1104760800000,0.463
1104764400000,0.408
1104768000000,0.311
1104771600000,0.264
1104775200000,0.242
1104778800000,0.241
1104782400000,0.247
1104786000000,0.279
1104789600000,0.324
1104793200000,0.337
1104796800000,0.404
1104800400000,0.432
1104804000000,0.389
1104807600000,0.311
1104811200000,0.218
1104814800000,0.148
1104818400000,0.114
1104822000000,0.107
1104825600000,0.118
1104829200000,0.149
1104832800000,0.218
1104836400000,0.3
1104840000000,0.341
1104843600000,0.337
1104847200000,0.312
1104850800000,0.27
1104854400000,0.217
1104858000000,0.204
1104861600000,0.203
1104865200000,0.21
1104868800000,0.221
1104872400000,0.264
1104876000000,0.323
1104879600000,0.374
1104883200000,0.547
1104886800000,0.649
1104890400000,0.664
1104894000000,0.625
1104897600000,0.56
1104901200000,0.488
1104904800000,0.44
1104908400000,0.423
1104912000000,0.441
1104915600000,0.452
1104919200000,0.436
1104922800000,0.466
1104926400000,0.494
1104930000000,0.464
1104933600000,0.444
1104937200000,0.405
1104940800000,0.365
1104944400000,0.341
1104948000000,0.337
1104951600000,0.349
1104955200000,0.36
1104958800000,0.409
1104962400000,0.481
1104966000000,0.547
1104969600000,0.668
1104973200000,0.718
1104976800000,0.695
1104980400000,0.628
1104984000000,0.544
1104987600000,0.466
1104991200000,0.42
1104994800000,0.416
1104998400000,0.444
1105002000000,0.472
1105005600000,0.491
1105009200000,0.486
1105012800000,0.466
1105016400000,0.445
1105020000000,0.432
1105023600000,0.393
1105027200000,0.343
1105030800000,0.312
1105034400000,0.299
1105038000000,0.305
1105041600000,0.328
1105045200000,0.415
1105048800000,0.523
1105052400000,0.585
1105056000000,0.711
1105059600000,0.759
1105063200000,0.727
1105066800000,0.642
1105070400000,0.543
1105074000000,0.461
1105077600000,0.408
1105081200000,0.379
1105084800000,0.355
1105088400000,0.379
1105092000000,0.451
1105095600000,0.506
1105099200000,0.535
1105102800000,0.532
1105106400000,0.516
1105110000000,0.476
1105113600000,0.437
1105117200000,0.425
1105120800000,0.425
1105124400000,0.433
1105128000000,0.442
1105131600000,0.464
1105135200000,0.484
1105138800000,0.5
1105142400000,0.612
1105146000000,0.668
1105149600000,0.661
1105153200000,0.61
1105156800000,0.53
1105160400000,0.458
1105164000000,0.422
1105167600000,0.432
1105171200000,0.479
1105174800000,0.544
1105178400000,0.585
1105182000000,0.578
1105185600000,0.541
1105189200000,0.501
1105192800000,0.491
1105196400000,0.446
1105200000000,0.379
1105203600000,0.337
1105207200000,0.31
1105210800000,0.291
1105214400000,0.291
1105218000000,0.358
1105221600000,0.45
1105225200000,0.508
1105228800000,0.636
1105232400000,0.692
1105236000000,0.668
1105239600000,0.594
1105243200000,0.515
1105246800000,0.468
1105250400000,0.47
1105254000000,0.501
1105257600000,0.554
1105261200000,0.599
1105264800000,0.621
1105268400000,0.57
1105272000000,0.503
1105275600000,0.449
1105279200000,0.42
1105282800000,0.422
1105286400000,0.432
1105290000000,0.438
1105293600000,0.454
1105297200000,0.489
1105300800000,0.527
1105304400000,0.566
1105308000000,0.578
1105311600000,0.564
1105315200000,0.642
1105318800000,0.635
1105322400000,0.544
1105326000000,0.407
1105329600000,0.286
1105333200000,0.209
1105336800000,0.168
1105340400000,0.153
1105344000000,0.154
1105347600000,0.174
1105351200000,0.219
1105354800000,0.233
1105358400000,0.265
1105362000000,0.305
1105365600000,0.322
1105369200000,0.31
