,Mn2
1546300800000,0.099
1546304400000,0.097
1546308000000,0.079
1546311600000,0.069
1546315200000,0.075
1546318800000,0.082
1546322400000,0.082
1546326000000,0.073
1546329600000,0.078
1546333200000,0.128
1546336800000,0.183
1546340400000,0.201
1546344000000,0.256
1546347600000,0.283
1546351200000,0.263
1546354800000,0.28
1546358400000,0.3
1546362000000,0.3
1546365600000,0.295
1546369200000,0.302
1546372800000,0.307
1546376400000,0.332
1546380000000,0.292
1546383600000,0.289
1546387200000,0.374
1546390800000,0.38
1546394400000,0.341
1546398000000,0.27
1546401600000,0.209
1546405200000,0.165
1546408800000,0.133
1546412400000,0.117
1546416000000,0.103
1546419600000,0.098
1546423200000,0.115
1546426800000,0.153
1546430400000,0.177
1546434000000,0.2
1546437600000,0.22
1546441200000,0.235
1546444800000,0.261
1546448400000,0.305
1546452000000,0.342
1546455600000,0.394
1546459200000,0.434
1546462800000,0.457
1546466400000,0.438
1546470000000,0.503
1546473600000,0.617
1546477200000,0.609
1546480800000,0.567
1546484400000,0.532
1546488000000,0.523
1546491600000,0.544
1546495200000,0.578
1546498800000,0.597
1546502400000,0.556
1546506000000,0.494
1546509600000,0.471
1546513200000,0.46
1546516800000,0.481
1546520400000,0.498
1546524000000,0.498
1546527600000,0.491
1546531200000,0.497
1546534800000,0.493
1546538400000,0.499
1546542000000,0.487
1546545600000,0.473
1546549200000,0.431
1546552800000,0.325
1546556400000,0.231
1546560000000,0.269
1546563600000,0.263
1546567200000,0.205
1546570800000,0.162
1546574400000,0.148
1546578000000,0.138
1546581600000,0.121
1546585200000,0.084
1546588800000,0.066
1546592400000,0.062
1546596000000,0.09
1546599600000,0.117
1546603200000,0.125
1546606800000,0.131
1546610400000,0.128
1546614000000,0.122
1546617600000,0.134
1546621200000,0.139
1546624800000,0.135
1546628400000,0.138
1546632000000,0.148
1546635600000,0.146
1546639200000,0.132
1546642800000,0.135
1546646400000,0.205
1546650000000,0.241
1546653600000,0.23
1546657200000,0.193
1546660800000,0.156
1546664400000,0.119
1546668000000,0.092
1546671600000,0.083
1546675200000,0.086
1546678800000,0.097
1546682400000,0.133
1546686000000,0.167
1546689600000,0.193
1546693200000,0.227
1546696800000,0.253
1546700400000,0.289
1546704000000,0.31
1546707600000,0.342
1546711200000,0.379
1546714800000,0.359
1546718400000,0.34
1546722000000,0.311
1546725600000,0.281
1546729200000,0.34
1546732800000,0.45
1546736400000,0.428
1546740000000,0.363
1546743600000,0.329
1546747200000,0.332
1546750800000,0.364
1546754400000,0.43
1546758000000,0.504
1546761600000,0.506
1546765200000,0.481
1546768800000,0.466
1546772400000,0.441
1546776000000,0.447
1546779600000,0.468
1546783200000,0.46
1546786800000,0.501
1546790400000,0.519
1546794000000,0.525
1546797600000,0.524
1546801200000,0.517
1546804800000,0.523
1546808400000,0.502
1546812000000,0.447
1546815600000,0.494
1546819200000,0.511
1546822800000,0.398
1546826400000,0.288
1546830000000,0.225
1546833600000,0.212
1546837200000,0.233
1546840800000,0.286
1546844400000,0.359
1546848000000,0.381
1546851600000,0.387
1546855200000,0.376
1546858800000,0.339
1546862400000,0.318
1546866000000,0.323
1546869600000,0.345
1546873200000,0.402
1546876800000,0.443
1546880400000,0.459
1546884000000,0.459
1546887600000,0.457
1546891200000,0.442
1546894800000,0.41
1546898400000,0.341
1546902000000,0.368
1546905600000,0.495
1546909200000,0.481
1546912800000,0.451
1546916400000,0.437
1546920000000,0.438
1546923600000,0.447
1546927200000,0.479
1546930800000,0.518
1546934400000,0.498
1546938000000,0.468
1546941600000,0.457
1546945200000,0.441
1546948800000,0.413
1546952400000,0.388
1546956000000,0.401
1546959600000,0.422
1546963200000,0.462
1546966800000,0.444
1546970400000,0.452
1546974000000,0.457
1546977600000,0.466
1546981200000,0.466
1546984800000,0.403
1546988400000,0.484
1546992000000,0.594
1546995600000,0.558
1546999200000,0.488
1547002800000,0.466
1547006400000,0.47
1547010000000,0.471
1547013600000,0.481
1547017200000,0.501
1547020800000,0.472
1547024400000,0.398
1547028000000,0.349
1547031600000,0.311
1547035200000,0.317
1547038800000,0.329
1547042400000,0.328
1547046000000,0.327
1547049600000,0.323
1547053200000,0.32
1547056800000,0.303
1547060400000,0.301
1547064000000,0.303
1547067600000,0.285
1547071200000,0.232
1547074800000,0.245
1547078400000,0.336
1547082000000,0.364
1547085600000,0.355
1547089200000,0.357
1547092800000,0.357
1547096400000,0.347
1547100000000,0.338
1547103600000,0.32
1547107200000,0.251
1547110800000,0.169
1547114400000,0.145
1547118000000,0.132
1547121600000,0.111
1547125200000,0.104
1547128800000,0.116
1547132400000,0.143
1547136000000,0.168
1547139600000,0.181
1547143200000,0.221
1547146800000,0.311
1547150400000,0.329
1547154000000,0.314
1547157600000,0.255
1547161200000,0.217
1547164800000,0.233
1547168400000,0.321
1547172000000,0.4
1547175600000,0.459
1547179200000,0.509
1547182800000,0.518
1547186400000,0.465
1547190000000,0.374
1547193600000,0.315
1547197200000,0.347
1547200800000,0.37
1547204400000,0.337
1547208000000,0.251
1547211600000,0.233
1547215200000,0.188
1547218800000,0.147
1547222400000,0.142
1547226000000,0.146
1547229600000,0.163
1547233200000,0.192
1547236800000,0.207
1547240400000,0.188
1547244000000,0.167
1547247600000,0.194
1547251200000,0.28
1547254800000,0.266
1547258400000,0.214
1547262000000,0.18
1547265600000,0.164
1547269200000,0.152
1547272800000,0.145
1547276400000,0.139
1547280000000,0.118
1547283600000,0.094
1547287200000,0.097
1547290800000,0.103
1547294400000,0.109
1547298000000,0.116
1547301600000,0.133
1547305200000,0.154
1547308800000,0.18
1547312400000,0.226
1547316000000,0.27
1547319600000,0.302
1547323200000,0.305
1547326800000,0.289
1547330400000,0.237
1547334000000,0.281
1547337600000,0.339
1547341200000,0.327
1547344800000,0.288
1547348400000,0.264
1547352000000,0.255
1547355600000,0.254
1547359200000,0.265
1547362800000,0.28
1547366400000,0.255
1547370000000,0.21
1547373600000,0.194
1547377200000,0.229
1547380800000,0.277
1547384400000,0.248
1547388000000,0.25
1547391600000,0.295
1547395200000,0.337
1547398800000,0.37
1547402400000,0.372
1547406000000,0.386
1547409600000,0.412
1547413200000,0.413
1547416800000,0.379
1547420400000,0.388
1547424000000,0.503
1547427600000,0.535
1547431200000,0.499
1547434800000,0.476
1547438400000,0.476
1547442000000,0.479
1547445600000,0.498
1547449200000,0.529
1547452800000,0.525
1547456400000,0.47
1547460000000,0.434
1547463600000,0.391
1547467200000,0.399
1547470800000,0.406
1547474400000,0.435
1547478000000,0.454
1547481600000,0.458
1547485200000,0.464
1547488800000,0.468
1547492400000,0.49
1547496000000,0.508
1547499600000,0.494
1547503200000,0.415
1547506800000,0.488
1547510400000,0.578
1547514000000,0.55
1547517600000,0.467
1547521200000,0.391
1547524800000,0.357
1547528400000,0.352
1547532000000,0.371
1547535600000,0.417
1547539200000,0.442
1547542800000,0.454
1547546400000,0.472
1547550000000,0.444
1547553600000,0.438
1547557200000,0.429
1547560800000,0.448
1547564400000,0.519
1547568000000,0.498
1547571600000,0.459
1547575200000,0.416
1547578800000,0.393
1547582400000,0.388
1547586000000,0.399
1547589600000,0.393
1547593200000,0.475
1547596800000,0.575
1547600400000,0.547
1547604000000,0.464
1547607600000,0.395
1547611200000,0.353
1547614800000,0.325
1547618400000,0.322
1547622000000,0.355
1547625600000,0.361
1547629200000,0.311
1547632800000,0.298
1547636400000,0.343
1547640000000,0.334
1547643600000,0.378
1547647200000,0.437
1547650800000,0.494
1547654400000,0.476
1547658000000,0.479
1547661600000,0.491
1547665200000,0.498
1547668800000,0.502
1547672400000,0.475
1547676000000,0.434
1547679600000,0.488
1547683200000,0.609
1547686800000,0.622
1547690400000,0.583
1547694000000,0.538
1547697600000,0.503
1547701200000,0.483
1547704800000,0.464
1547708400000,0.457
1547712000000,0.42
1547715600000,0.373
1547719200000,0.329
1547722800000,0.294
1547726400000,0.294
1547730000000,0.341
1547733600000,0.398
1547737200000,0.447
1547740800000,0.474
1547744400000,0.527
1547748000000,0.568
1547751600000,0.568
1547755200000,0.572
1547758800000,0.579
1547762400000,0.547
1547766000000,0.615
1547769600000,0.738
1547773200000,0.706
1547776800000,0.648
1547780400000,0.601
1547784000000,0.571
1547787600000,0.562
1547791200000,0.568
1547794800000,0.573
1547798400000,0.527
1547802000000,0.457
1547805600000,0.401
1547809200000,0.372
1547812800000,0.388
1547816400000,0.366
1547820000000,0.348
1547823600000,0.332
1547827200000,0.332
1547830800000,0.34
1547834400000,0.338
1547838000000,0.375
1547841600000,0.391
1547845200000,0.388
1547848800000,0.359
1547852400000,0.352
1547856000000,0.443
1547859600000,0.382
1547863200000,0.3
1547866800000,0.261
1547870400000,0.252
1547874000000,0.256
1547877600000,0.278
1547881200000,0.332
1547884800000,0.377
1547888400000,0.351
1547892000000,0.3
1547895600000,0.243
1547899200000,0.233
1547902800000,0.241
1547906400000,0.247
1547910000000,0.245
1547913600000,0.271
1547917200000,0.342
1547920800000,0.352
1547924400000,0.362
1547928000000,0.364
1547931600000,0.349
1547935200000,0.328
1547938800000,0.368
1547942400000,0.448
1547946000000,0.476
1547949600000,0.49
1547953200000,0.538
1547956800000,0.605
1547960400000,0.63
1547964000000,0.619
1547967600000,0.571
1547971200000,0.484
1547974800000,0.329
1547978400000,0.245
1547982000000,0.241
1547985600000,0.236
1547989200000,0.233
1547992800000,0.233
1547996400000,0.265
1548000000000,0.333
1548003600000,0.307
1548007200000,0.294
1548010800000,0.292
1548014400000,0.305
1548018000000,0.337
1548021600000,0.314
1548025200000,0.323
1548028800000,0.317
1548032400000,0.341
1548036000000,0.386
1548039600000,0.407
1548043200000,0.405
1548046800000,0.379
1548050400000,0.341
1548054000000,0.294
1548057600000,0.256
1548061200000,0.208
1548064800000,0.179
1548068400000,0.169
1548072000000,0.176
1548075600000,0.201
1548079200000,0.197
1548082800000,0.201
1548086400000,0.231
1548090000000,0.258
1548093600000,0.261
1548097200000,0.275
1548100800000,0.289
1548104400000,0.294
1548108000000,0.294
1548111600000,0.337
1548115200000,0.377
1548118800000,0.367
1548122400000,0.362
1548126000000,0.368
1548129600000,0.396
1548133200000,0.42
1548136800000,0.413
1548140400000,0.374
1548144000000,0.311
1548147600000,0.232
1548151200000,0.186
1548154800000,0.156
1548158400000,0.145
1548162000000,0.156
1548165600000,0.171
1548169200000,0.192
1548172800000,0.203
1548176400000,0.228
1548180000000,0.265
1548183600000,0.32
1548187200000,0.35
1548190800000,0.41
1548194400000,0.358
1548198000000,0.352
1548201600000,0.434
1548205200000,0.482
1548208800000,0.476
1548212400000,0.437
1548216000000,0.407
1548219600000,0.38
1548223200000,0.362
1548226800000,0.375
1548230400000,0.395
1548234000000,0.346
1548237600000,0.299
1548241200000,0.317
1548244800000,0.374
1548248400000,0.41
1548252000000,0.383
1548255600000,0.283
1548259200000,0.253
1548262800000,0.302
1548266400000,0.281
1548270000000,0.23
1548273600000,0.204
1548277200000,0.202
1548280800000,0.188
1548284400000,0.138
1548288000000,0.128
1548291600000,0.118
1548295200000,0.09
1548298800000,0.058
1548302400000,0.034
1548306000000,0.017
1548309600000,0.007
1548313200000,0.004
1548316800000,0.004
1548320400000,0.004
1548324000000,0.005
1548327600000,0.008
1548331200000,0.012
1548334800000,0.017
1548338400000,0.02
1548342000000,0.03
1548345600000,0.046
1548349200000,0.066
1548352800000,0.086
1548356400000,0.123
1548360000000,0.145
1548363600000,0.154
1548367200000,0.141
1548370800000,0.118
1548374400000,0.125
1548378000000,0.149
1548381600000,0.139
1548385200000,0.124
1548388800000,0.112
