,N1
694224000000,0.772
694227600000,0.804
694231200000,0.812
694234800000,0.818
694238400000,0.815
694242000000,0.802
694245600000,0.783
694249200000,0.761
694252800000,0.673
694256400000,0.533
694260000000,0.502
694263600000,0.54
694267200000,0.579
694270800000,0.62
694274400000,0.668
694278000000,0.676
694281600000,0.685
694285200000,0.701
694288800000,0.724
694292400000,0.737
694296000000,0.75
694299600000,0.739
694303200000,0.724
694306800000,0.792
694310400000,0.851
694314000000,0.88
694317600000,0.896
694321200000,0.904
694324800000,0.903
694328400000,0.886
694332000000,0.864
694335600000,0.84
694339200000,0.792
694342800000,0.729
694346400000,0.697
694350000000,0.66
694353600000,0.627
694357200000,0.617
694360800000,0.592
694364400000,0.594
694368000000,0.59
694371600000,0.561
694375200000,0.526
694378800000,0.516
694382400000,0.5
694386000000,0.47
694389600000,0.422
694393200000,0.484
694396800000,0.618
694400400000,0.674
694404000000,0.696
694407600000,0.71
694411200000,0.727
694414800000,0.744
694418400000,0.766
694422000000,0.777
694425600000,0.703
694429200000,0.647
694432800000,0.695
694436400000,0.692
694440000000,0.687
694443600000,0.695
694447200000,0.675
694450800000,0.648
694454400000,0.638
694458000000,0.651
694461600000,0.674
694465200000,0.705
694468800000,0.71
694472400000,0.723
694476000000,0.729
694479600000,0.751
694483200000,0.856
694486800000,0.882
694490400000,0.881
694494000000,0.861
694497600000,0.822
694501200000,0.771
694504800000,0.715
694508400000,0.669
694512000000,0.571
694515600000,0.471
694519200000,0.498
694522800000,0.524
694526400000,0.538
694530000000,0.532
694533600000,0.538
694537200000,0.523
694540800000,0.472
694544400000,0.432
694548000000,0.41
694551600000,0.404
694555200000,0.4
694558800000,0.367
694562400000,0.352
694566000000,0.289
694569600000,0.416
694573200000,0.461
694576800000,0.395
694580400000,0.307
694584000000,0.218
694587600000,0.152
694591200000,0.122
694594800000,0.124
694598400000,0.145
694602000000,0.172
694605600000,0.212
694609200000,0.234
694612800000,0.248
694616400000,0.261
694620000000,0.235
694623600000,0.18
694627200000,0.143
694630800000,0.153
694634400000,0.175
694638000000,0.194
694641600000,0.215
694645200000,0.235
694648800000,0.21
694652400000,0.193
694656000000,0.167
694659600000,0.12
694663200000,0.086
694666800000,0.061
694670400000,0.055
694674000000,0.071
694677600000,0.108
694681200000,0.146
694684800000,0.182
694688400000,0.208
694692000000,0.217
694695600000,0.193
694699200000,0.18
694702800000,0.201
694706400000,0.233
694710000000,0.219
694713600000,0.211
694717200000,0.216
694720800000,0.233
694724400000,0.274
694728000000,0.342
694731600000,0.334
694735200000,0.319
694738800000,0.407
694742400000,0.525
694746000000,0.578
694749600000,0.58
694753200000,0.556
694756800000,0.532
694760400000,0.522
694764000000,0.523
694767600000,0.513
694771200000,0.447
694774800000,0.292
694778400000,0.287
694782000000,0.297
694785600000,0.308
694789200000,0.286
694792800000,0.262
694796400000,0.266
694800000000,0.28
694803600000,0.272
694807200000,0.295
694810800000,0.334
694814400000,0.376
694818000000,0.46
694821600000,0.501
694825200000,0.637
694828800000,0.677
694832400000,0.631
694836000000,0.55
694839600000,0.481
694843200000,0.426
694846800000,0.379
694850400000,0.353
694854000000,0.338
694857600000,0.322
694861200000,0.28
694864800000,0.259
694868400000,0.241
694872000000,0.252
694875600000,0.295
694879200000,0.316
694882800000,0.311
694886400000,0.283
694890000000,0.27
694893600000,0.264
694897200000,0.303
694900800000,0.308
694904400000,0.296
694908000000,0.281
694911600000,0.283
694915200000,0.339
694918800000,0.388
694922400000,0.416
694926000000,0.41
694929600000,0.379
694933200000,0.35
694936800000,0.338
694940400000,0.334
