,Py1
694224000000,0.748
694227600000,0.758
694231200000,0.752
694234800000,0.746
694238400000,0.728
694242000000,0.707
694245600000,0.694
694249200000,0.682
694252800000,0.628
694256400000,0.558
694260000000,0.558
694263600000,0.585
694267200000,0.613
694270800000,0.619
694274400000,0.609
694278000000,0.633
694281600000,0.652
694285200000,0.674
694288800000,0.7
694292400000,0.73
694296000000,0.755
694299600000,0.747
694303200000,0.731
694306800000,0.773
694310400000,0.82
694314000000,0.846
694317600000,0.862
694321200000,0.87
694324800000,0.866
694328400000,0.845
694332000000,0.813
694335600000,0.777
694339200000,0.737
694342800000,0.724
694346400000,0.741
694350000000,0.744
694353600000,0.722
694357200000,0.719
694360800000,0.697
694364400000,0.692
694368000000,0.692
694371600000,0.68
694375200000,0.655
694378800000,0.643
694382400000,0.639
694386000000,0.618
694389600000,0.586
694393200000,0.559
694396800000,0.624
694400400000,0.654
694404000000,0.663
694407600000,0.666
694411200000,0.666
694414800000,0.653
694418400000,0.663
694422000000,0.675
694425600000,0.629
694429200000,0.636
694432800000,0.702
694436400000,0.724
694440000000,0.723
694443600000,0.712
694447200000,0.695
694450800000,0.673
694454400000,0.653
694458000000,0.671
694461600000,0.683
694465200000,0.679
694468800000,0.669
694472400000,0.661
694476000000,0.651
694479600000,0.647
694483200000,0.748
694486800000,0.789
694490400000,0.804
694494000000,0.795
694497600000,0.764
694501200000,0.71
694504800000,0.645
694508400000,0.585
694512000000,0.479
694515600000,0.446
694519200000,0.513
694522800000,0.566
694526400000,0.578
694530000000,0.552
694533600000,0.538
694537200000,0.528
694540800000,0.504
694544400000,0.488
694548000000,0.487
694551600000,0.495
694555200000,0.501
694558800000,0.488
694562400000,0.481
694566000000,0.417
694569600000,0.472
694573200000,0.494
694576800000,0.448
694580400000,0.376
694584000000,0.287
694587600000,0.204
694591200000,0.149
694594800000,0.126
694598400000,0.125
694602000000,0.145
694605600000,0.187
694609200000,0.227
694612800000,0.274
694616400000,0.317
694620000000,0.357
694623600000,0.317
694627200000,0.26
694630800000,0.245
694634400000,0.25
694638000000,0.262
694641600000,0.274
694645200000,0.29
694648800000,0.274
694652400000,0.225
694656000000,0.182
694659600000,0.137
694663200000,0.102
694666800000,0.076
694670400000,0.066
694674000000,0.07
694677600000,0.084
694681200000,0.097
694684800000,0.105
694688400000,0.11
694692000000,0.115
694695600000,0.116
694699200000,0.131
694702800000,0.167
694706400000,0.218
694710000000,0.255
694713600000,0.276
694717200000,0.281
694720800000,0.305
694724400000,0.337
694728000000,0.383
694731600000,0.398
694735200000,0.379
694738800000,0.429
694742400000,0.497
694746000000,0.532
694749600000,0.532
694753200000,0.511
694756800000,0.479
694760400000,0.447
694764000000,0.43
694767600000,0.407
694771200000,0.339
694774800000,0.232
694778400000,0.261
694782000000,0.289
694785600000,0.3
694789200000,0.294
694792800000,0.272
694796400000,0.28
694800000000,0.297
694803600000,0.319
694807200000,0.364
694810800000,0.436
694814400000,0.501
694818000000,0.552
694821600000,0.556
694825200000,0.636
694828800000,0.657
694832400000,0.618
694836000000,0.552
694839600000,0.489
694843200000,0.43
694846800000,0.361
694850400000,0.304
694854000000,0.261
694857600000,0.217
694861200000,0.166
694864800000,0.137
694868400000,0.128
694872000000,0.149
694875600000,0.204
694879200000,0.272
694882800000,0.332
694886400000,0.36
694890000000,0.344
694893600000,0.32
694897200000,0.315
694900800000,0.298
694904400000,0.291
694908000000,0.28
694911600000,0.28
694915200000,0.325
694918800000,0.375
694922400000,0.394
694926000000,0.368
694929600000,0.323
694933200000,0.286
694936800000,0.27
694940400000,0.267
694944000000,0.261
694947600000,0.242
694951200000,0.278
694954800000,0.367
694958400000,0.459
694962000000,0.507
694965600000,0.505
694969200000,0.481
694972800000,0.454
694976400000,0.428
694980000000,0.414
694983600000,0.403
694987200000,0.401
694990800000,0.409
694994400000,0.391
694998000000,0.444
695001600000,0.549
695005200000,0.642
695008800000,0.688
695012400000,0.69
695016000000,0.672
695019600000,0.657
695023200000,0.651
695026800000,0.654
695030400000,0.625
695034000000,0.578
695037600000,0.623
695041200000,0.695
695044800000,0.664
695048400000,0.604
695052000000,0.566
695055600000,0.57
695059200000,0.59
695062800000,0.63
695066400000,0.661
695070000000,0.687
695073600000,0.695
695077200000,0.706
695080800000,0.703
695084400000,0.718
695088000000,0.787
695091600000,0.812
695095200000,0.812
695098800000,0.799
695102400000,0.777
695106000000,0.752
695109600000,0.739
695113200000,0.729
695116800000,0.66
695120400000,0.618
695124000000,0.674
695127600000,0.692
695131200000,0.666
695134800000,0.642
695138400000,0.621
695142000000,0.618
695145600000,0.618
695149200000,0.633
695152800000,0.65
695156400000,0.673
695160000000,0.709
695163600000,0.719
695167200000,0.727
695170800000,0.717
695174400000,0.774
695178000000,0.792
695181600000,0.785
695185200000,0.782
695188800000,0.773
695192400000,0.767
695196000000,0.758
695199600000,0.741
695203200000,0.7
695206800000,0.674
695210400000,0.687
695214000000,0.733
695217600000,0.691
695221200000,0.611
695224800000,0.532
695228400000,0.449
695232000000,0.398
695235600000,0.375
695239200000,0.363
695242800000,0.368
695246400000,0.394
695250000000,0.413
695253600000,0.42
695257200000,0.417
695260800000,0.525
695264400000,0.608
695268000000,0.627
695271600000,0.618
695275200000,0.574
695278800000,0.517
695282400000,0.467
695286000000,0.438
695289600000,0.401
695293200000,0.352
695296800000,0.383
695300400000,0.469
695304000000,0.532
695307600000,0.537
695311200000,0.519
695314800000,0.528
695318400000,0.505
695322000000,0.492
695325600000,0.464
695329200000,0.444
695332800000,0.414
695336400000,0.398
695340000000,0.369
695343600000,0.375
695347200000,0.358
695350800000,0.301
695354400000,0.228
695358000000,0.16
695361600000,0.118
695365200000,0.101
695368800000,0.102
695372400000,0.118
695376000000,0.14
695379600000,0.17
695383200000,0.205
695386800000,0.234
695390400000,0.259
695394000000,0.291
695397600000,0.322
