,N2
631152000000,0.379
631155600000,0.554
631159200000,0.655
631162800000,0.687
631166400000,0.679
631170000000,0.614
631173600000,0.507
631177200000,0.354
631180800000,0.152
631184400000,0.0
631188000000,0.0
631191600000,0.0
631195200000,0.0
631198800000,0.0
631202400000,0.0
631206000000,0.0
631209600000,0.0
631213200000,0.0
631216800000,0.0
631220400000,0.0
631224000000,0.0
631227600000,0.0
631231200000,0.037
631234800000,0.222
631238400000,0.387
631242000000,0.569
631245600000,0.651
631249200000,0.67
631252800000,0.64
631256400000,0.57
631260000000,0.458
631263600000,0.308
631267200000,0.13
631270800000,0.0
631274400000,0.0
631278000000,0.0
631281600000,0.0
631285200000,0.0
631288800000,0.0
631292400000,0.0
631296000000,0.0
631299600000,0.0
631303200000,0.0
631306800000,0.0
631310400000,0.0
631314000000,0.0
631317600000,0.035
631321200000,0.196
631324800000,0.356
631328400000,0.491
631332000000,0.538
631335600000,0.515
631339200000,0.489
631342800000,0.417
631346400000,0.317
631350000000,0.205
631353600000,0.076
631357200000,0.0
631360800000,0.0
631364400000,0.0
631368000000,0.0
631371600000,0.0
631375200000,0.0
631378800000,0.0
631382400000,0.0
631386000000,0.0
631389600000,0.0
631393200000,0.0
631396800000,0.0
631400400000,0.0
631404000000,0.017
631407600000,0.148
631411200000,0.321
631414800000,0.469
631418400000,0.587
631422000000,0.617
631425600000,0.608
631429200000,0.522
631432800000,0.421
631436400000,0.26
631440000000,0.107
631443600000,0.0
631447200000,0.0
631450800000,0.0
631454400000,0.0
631458000000,0.0
631461600000,0.0
631465200000,0.0
631468800000,0.0
631472400000,0.0
631476000000,0.0
631479600000,0.0
631483200000,0.0
631486800000,0.0
631490400000,0.031
631494000000,0.205
631497600000,0.397
631501200000,0.547
631504800000,0.645
631508400000,0.681
631512000000,0.671
631515600000,0.604
631519200000,0.499
631522800000,0.33
631526400000,0.134
631530000000,0.0
631533600000,0.0
631537200000,0.0
631540800000,0.0
631544400000,0.0
631548000000,0.0
631551600000,0.0
631555200000,0.0
631558800000,0.0
631562400000,0.0
631566000000,0.0
631569600000,0.0
631573200000,0.0
631576800000,0.041
631580400000,0.231
631584000000,0.439
631587600000,0.582
631591200000,0.666
631594800000,0.701
631598400000,0.69
631602000000,0.634
631605600000,0.526
631609200000,0.371
631612800000,0.165
631616400000,0.0
631620000000,0.0
631623600000,0.0
631627200000,0.0
631630800000,0.0
631634400000,0.0
631638000000,0.0
631641600000,0.0
631645200000,0.0
631648800000,0.0
631652400000,0.0
631656000000,0.0
631659600000,0.0
631663200000,0.029
631666800000,0.191
631670400000,0.371
631674000000,0.541
631677600000,0.619
631681200000,0.645
631684800000,0.622
631688400000,0.532
631692000000,0.404
631695600000,0.267
631699200000,0.105
631702800000,0.0
631706400000,0.0
631710000000,0.0
631713600000,0.0
631717200000,0.0
631720800000,0.0
631724400000,0.0
631728000000,0.0
631731600000,0.0
631735200000,0.0
631738800000,0.0
631742400000,0.0
631746000000,0.0
631749600000,0.018
631753200000,0.137
631756800000,0.298
631760400000,0.501
631764000000,0.6
631767600000,0.623
631771200000,0.581
631774800000,0.549
631778400000,0.408
631782000000,0.273
631785600000,0.115
631789200000,0.0
631792800000,0.0
631796400000,0.0
631800000000,0.0
631803600000,0.0
631807200000,0.0
631810800000,0.0
631814400000,0.0
631818000000,0.0
631821600000,0.0
631825200000,0.0
631828800000,0.0
631832400000,0.0
631836000000,0.024
631839600000,0.168
631843200000,0.323
631846800000,0.468
631850400000,0.519
631854000000,0.509
631857600000,0.438
631861200000,0.331
631864800000,0.213
631868400000,0.113
631872000000,0.033
631875600000,0.0
631879200000,0.0
631882800000,0.0
631886400000,0.0
631890000000,0.0
631893600000,0.0
631897200000,0.0
631900800000,0.0
631904400000,0.0
631908000000,0.0
631911600000,0.0
631915200000,0.0
631918800000,0.0
631922400000,0.049
631926000000,0.25
631929600000,0.477
631933200000,0.614
631936800000,0.694
631940400000,0.725
631944000000,0.704
631947600000,0.641
631951200000,0.529
631954800000,0.351
631958400000,0.133
631962000000,0.0
631965600000,0.0
631969200000,0.0
631972800000,0.0
631976400000,0.0
631980000000,0.0
631983600000,0.0
631987200000,0.0
631990800000,0.0
631994400000,0.0
631998000000,0.0
632001600000,0.0
632005200000,0.0
632008800000,0.036
632012400000,0.211
632016000000,0.384
632019600000,0.572
632023200000,0.654
632026800000,0.654
632030400000,0.645
632034000000,0.58
632037600000,0.469
632041200000,0.283
632044800000,0.116
632048400000,0.0
632052000000,0.0
632055600000,0.0
632059200000,0.0
632062800000,0.0
632066400000,0.0
632070000000,0.0
632073600000,0.0
632077200000,0.0
632080800000,0.0
632084400000,0.0
632088000000,0.0
632091600000,0.0
632095200000,0.045
632098800000,0.22
632102400000,0.364
632106000000,0.479
632109600000,0.553
632113200000,0.591
632116800000,0.558
632120400000,0.504
632124000000,0.405
632127600000,0.278
632131200000,0.123
632134800000,0.0
632138400000,0.0
632142000000,0.0
632145600000,0.0
632149200000,0.0
632152800000,0.0
632156400000,0.0
632160000000,0.0
632163600000,0.0
632167200000,0.0
632170800000,0.0
632174400000,0.0
632178000000,0.0
632181600000,0.042
632185200000,0.254
632188800000,0.447
632192400000,0.589
632196000000,0.673
632199600000,0.693
632203200000,0.682
632206800000,0.626
632210400000,0.533
632214000000,0.374
632217600000,0.169
632221200000,0.001
632224800000,0.0
632228400000,0.0
632232000000,0.0
632235600000,0.0
632239200000,0.0
632242800000,0.0
632246400000,0.0
632250000000,0.0
632253600000,0.0
632257200000,0.0
632260800000,0.0
632264400000,0.0
632268000000,0.041
632271600000,0.24
632275200000,0.447
632278800000,0.589
632282400000,0.679
632286000000,0.717
632289600000,0.699
632293200000,0.632
632296800000,0.516
632300400000,0.358
632304000000,0.164
632307600000,0.0
632311200000,0.0
632314800000,0.0
632318400000,0.0
632322000000,0.0
632325600000,0.0
632329200000,0.0
632332800000,0.0
632336400000,0.0
632340000000,0.0
632343600000,0.0
632347200000,0.0
632350800000,0.0
632354400000,0.052
632358000000,0.261
632361600000,0.463
632365200000,0.599
632368800000,0.681
632372400000,0.712
632376000000,0.684
632379600000,0.624
632383200000,0.5
632386800000,0.344
632390400000,0.138
632394000000,0.0
632397600000,0.0
632401200000,0.0
632404800000,0.0
632408400000,0.0
632412000000,0.0
632415600000,0.0
632419200000,0.0
632422800000,0.0
632426400000,0.0
632430000000,0.0
632433600000,0.0
632437200000,0.0
632440800000,0.046
632444400000,0.233
632448000000,0.469
632451600000,0.605
632455200000,0.689
632458800000,0.724
632462400000,0.716
632466000000,0.66
632469600000,0.537
632473200000,0.378
632476800000,0.178
632480400000,0.004
632484000000,0.0
632487600000,0.0
632491200000,0.0
632494800000,0.0
632498400000,0.0
632502000000,0.0
632505600000,0.0
632509200000,0.0
632512800000,0.0
632516400000,0.0
632520000000,0.0
632523600000,0.0
632527200000,0.054
632530800000,0.263
632534400000,0.482
632538000000,0.618
632541600000,0.702
632545200000,0.735
632548800000,0.721
632552400000,0.666
632556000000,0.555
632559600000,0.396
632563200000,0.188
632566800000,0.004
632570400000,0.0
632574000000,0.0
632577600000,0.0
632581200000,0.0
632584800000,0.0
632588400000,0.0
632592000000,0.0
632595600000,0.0
632599200000,0.0
632602800000,0.0
632606400000,0.0
632610000000,0.0
632613600000,0.034
632617200000,0.187
632620800000,0.331
632624400000,0.497
632628000000,0.612
632631600000,0.679
632635200000,0.645
632638800000,0.589
632642400000,0.48
632646000000,0.309
632649600000,0.108
632653200000,0.0
632656800000,0.0
632660400000,0.0
632664000000,0.0
632667600000,0.0
632671200000,0.0
632674800000,0.0
632678400000,0.0
632682000000,0.0
632685600000,0.0
632689200000,0.0
632692800000,0.0
632696400000,0.0
632700000000,0.041
632703600000,0.222
632707200000,0.438
632710800000,0.572
632714400000,0.639
632718000000,0.705
632721600000,0.691
632725200000,0.611
632728800000,0.458
632732400000,0.275
632736000000,0.106
632739600000,0.0
632743200000,0.0
632746800000,0.0
632750400000,0.0
632754000000,0.0
632757600000,0.0
632761200000,0.0
632764800000,0.0
632768400000,0.0
632772000000,0.0
632775600000,0.0
632779200000,0.0
632782800000,0.0
632786400000,0.042
632790000000,0.233
632793600000,0.469
632797200000,0.611
632800800000,0.699
632804400000,0.738
632808000000,0.727
632811600000,0.664
632815200000,0.55
632818800000,0.382
632822400000,0.168
632826000000,0.002
632829600000,0.0
632833200000,0.0
632836800000,0.0
632840400000,0.0
632844000000,0.0
632847600000,0.0
632851200000,0.0
632854800000,0.0
632858400000,0.0
632862000000,0.0
632865600000,0.0
632869200000,0.0
632872800000,0.045
632876400000,0.235
632880000000,0.47
632883600000,0.609
632887200000,0.699
632890800000,0.737
632894400000,0.725
632898000000,0.667
632901600000,0.557
632905200000,0.393
632908800000,0.172
632912400000,0.004
632916000000,0.0
632919600000,0.0
632923200000,0.0
632926800000,0.0
632930400000,0.0
632934000000,0.0
632937600000,0.0
632941200000,0.0
632944800000,0.0
632948400000,0.0
632952000000,0.0
632955600000,0.0
632959200000,0.037
632962800000,0.207
632966400000,0.376
632970000000,0.536
632973600000,0.602
632977200000,0.626
632980800000,0.614
632984400000,0.586
632988000000,0.497
632991600000,0.336
632995200000,0.156
632998800000,0.001
633002400000,0.0
633006000000,0.0
633009600000,0.0
633013200000,0.0
633016800000,0.0
633020400000,0.0
633024000000,0.0
633027600000,0.0
633031200000,0.0
633034800000,0.0
633038400000,0.0
633042000000,0.0
633045600000,0.039
633049200000,0.215
633052800000,0.398
633056400000,0.552
633060000000,0.613
633063600000,0.607
633067200000,0.6
633070800000,0.521
633074400000,0.4
633078000000,0.261
633081600000,0.107
633085200000,0.0
633088800000,0.0
633092400000,0.0
633096000000,0.0
633099600000,0.0
633103200000,0.0
633106800000,0.0
633110400000,0.0
633114000000,0.0
633117600000,0.0
633121200000,0.0
633124800000,0.0
633128400000,0.0
633132000000,0.047
633135600000,0.248
633139200000,0.446
633142800000,0.576
633146400000,0.656
633150000000,0.684
633153600000,0.668
633157200000,0.601
633160800000,0.503
633164400000,0.346
633168000000,0.163
633171600000,0.003
633175200000,0.0
633178800000,0.0
633182400000,0.0
633186000000,0.0
633189600000,0.0
633193200000,0.0
633196800000,0.0
633200400000,0.0
633204000000,0.0
633207600000,0.0
633211200000,0.0
633214800000,0.0
633218400000,0.046
633222000000,0.241
633225600000,0.425
633229200000,0.561
633232800000,0.654
633236400000,0.683
633240000000,0.666
633243600000,0.617
633247200000,0.526
633250800000,0.363
633254400000,0.169
633258000000,0.004
633261600000,0.0
633265200000,0.0
633268800000,0.0
633272400000,0.0
633276000000,0.0
633279600000,0.0
633283200000,0.0
633286800000,0.0
633290400000,0.0
633294000000,0.0
633297600000,0.0
633301200000,0.0
633304800000,0.047
633308400000,0.247
633312000000,0.452
633315600000,0.592
633319200000,0.678
633322800000,0.714
633326400000,0.71
633330000000,0.655
633333600000,0.545
633337200000,0.384
633340800000,0.178
633344400000,0.004
633348000000,0.0
633351600000,0.0
633355200000,0.0
633358800000,0.0
633362400000,0.0
633366000000,0.0
633369600000,0.0
633373200000,0.0
633376800000,0.0
633380400000,0.0
633384000000,0.0
633387600000,0.0
633391200000,0.052
633394800000,0.259
633398400000,0.449
633402000000,0.604
633405600000,0.683
633409200000,0.716
633412800000,0.704
633416400000,0.628
633420000000,0.515
633423600000,0.362
633427200000,0.16
633430800000,0.003
633434400000,0.0
633438000000,0.0
633441600000,0.0
633445200000,0.0
633448800000,0.0
633452400000,0.0
633456000000,0.0
633459600000,0.0
633463200000,0.0
633466800000,0.0
633470400000,0.0
633474000000,0.0
633477600000,0.038
633481200000,0.227
633484800000,0.416
633488400000,0.558
633492000000,0.648
633495600000,0.687
633499200000,0.675
633502800000,0.62
633506400000,0.509
633510000000,0.351
633513600000,0.151
633517200000,0.002
633520800000,0.0
633524400000,0.0
633528000000,0.0
633531600000,0.0
633535200000,0.0
633538800000,0.0
633542400000,0.0
633546000000,0.0
633549600000,0.0
633553200000,0.0
633556800000,0.0
633560400000,0.0
633564000000,0.048
633567600000,0.245
633571200000,0.465
633574800000,0.602
633578400000,0.684
633582000000,0.715
633585600000,0.702
633589200000,0.637
633592800000,0.523
633596400000,0.359
633600000000,0.157
633603600000,0.002
633607200000,0.0
633610800000,0.0
633614400000,0.0
633618000000,0.0
633621600000,0.0
633625200000,0.0
633628800000,0.0
633632400000,0.0
633636000000,0.0
633639600000,0.0
633643200000,0.0
633646800000,0.0
633650400000,0.051
633654000000,0.267
633657600000,0.457
633661200000,0.592
633664800000,0.664
633668400000,0.689
633672000000,0.662
633675600000,0.554
633679200000,0.435
633682800000,0.287
633686400000,0.117
633690000000,0.001
633693600000,0.0
633697200000,0.0
633700800000,0.0
633704400000,0.0
633708000000,0.0
633711600000,0.0
633715200000,0.0
633718800000,0.0
633722400000,0.0
633726000000,0.0
633729600000,0.0
633733200000,0.0
633736800000,0.033
633740400000,0.186
633744000000,0.361
633747600000,0.455
633751200000,0.507
633754800000,0.513
633758400000,0.467
633762000000,0.38
633765600000,0.266
633769200000,0.154
633772800000,0.061
633776400000,0.0
633780000000,0.0
633783600000,0.0
633787200000,0.0
633790800000,0.0
633794400000,0.0
633798000000,0.0
633801600000,0.0
633805200000,0.0
633808800000,0.0
633812400000,0.0
633816000000,0.0
633819600000,0.0
