,L1
599616000000,0.707
599619600000,0.824
599623200000,0.893
599626800000,0.93
599630400000,0.948
599634000000,0.957
599637600000,0.959
599641200000,0.951
599644800000,0.931
599648400000,0.901
599652000000,0.895
599655600000,0.895
599659200000,0.887
599662800000,0.877
599666400000,0.87
599670000000,0.867
599673600000,0.872
599677200000,0.875
599680800000,0.87
599684400000,0.86
599688000000,0.844
599691600000,0.829
599695200000,0.812
599698800000,0.808
599702400000,0.847
599706000000,0.845
599709600000,0.838
599713200000,0.837
599716800000,0.844
599720400000,0.851
599724000000,0.86
599727600000,0.866
599731200000,0.847
599734800000,0.803
599738400000,0.786
599742000000,0.77
599745600000,0.763
599749200000,0.765
599752800000,0.773
599756400000,0.788
599760000000,0.788
599763600000,0.791
599767200000,0.801
599770800000,0.808
599774400000,0.807
599778000000,0.811
599781600000,0.811
599785200000,0.836
599788800000,0.872
599792400000,0.884
599796000000,0.89
599799600000,0.895
599803200000,0.891
599806800000,0.886
599810400000,0.881
599814000000,0.871
599817600000,0.849
599821200000,0.824
599824800000,0.829
599828400000,0.831
599832000000,0.831
599835600000,0.834
599839200000,0.833
599842800000,0.844
599846400000,0.873
599850000000,0.876
599853600000,0.879
599857200000,0.875
599860800000,0.873
599864400000,0.87
599868000000,0.871
599871600000,0.898
599875200000,0.932
599878800000,0.938
599882400000,0.933
599886000000,0.929
599889600000,0.926
599893200000,0.924
599896800000,0.924
599900400000,0.926
599904000000,0.918
599907600000,0.898
599911200000,0.886
599914800000,0.884
599918400000,0.884
599922000000,0.876
599925600000,0.881
599929200000,0.885
599932800000,0.889
599936400000,0.889
599940000000,0.888
599943600000,0.884
599947200000,0.882
599950800000,0.894
599954400000,0.903
599958000000,0.92
599961600000,0.959
599965200000,0.966
599968800000,0.964
599972400000,0.959
599976000000,0.95
599979600000,0.944
599983200000,0.941
599986800000,0.937
599990400000,0.922
599994000000,0.896
599997600000,0.865
600001200000,0.847
600004800000,0.832
600008400000,0.803
600012000000,0.776
600015600000,0.754
600019200000,0.722
600022800000,0.689
600026400000,0.658
600030000000,0.65
600033600000,0.642
600037200000,0.654
600040800000,0.651
600044400000,0.636
600048000000,0.706
600051600000,0.672
600055200000,0.593
600058800000,0.519
600062400000,0.491
600066000000,0.51
600069600000,0.578
600073200000,0.671
600076800000,0.728
600080400000,0.762
600084000000,0.768
600087600000,0.75
600091200000,0.726
600094800000,0.69
600098400000,0.634
600102000000,0.571
600105600000,0.501
600109200000,0.444
600112800000,0.389
600116400000,0.342
600120000000,0.328
600123600000,0.347
600127200000,0.379
600130800000,0.376
600134400000,0.407
600138000000,0.358
600141600000,0.261
600145200000,0.191
600148800000,0.149
600152400000,0.146
600156000000,0.202
600159600000,0.289
600163200000,0.328
600166800000,0.361
600170400000,0.369
600174000000,0.364
600177600000,0.334
600181200000,0.289
600184800000,0.228
600188400000,0.195
600192000000,0.191
600195600000,0.179
600199200000,0.177
600202800000,0.172
600206400000,0.174
600210000000,0.179
600213600000,0.176
600217200000,0.112
600220800000,0.123
600224400000,0.097
600228000000,0.053
600231600000,0.021
600235200000,0.011
600238800000,0.011
600242400000,0.018
600246000000,0.029
600249600000,0.054
600253200000,0.093
600256800000,0.088
600260400000,0.06
600264000000,0.035
600267600000,0.019
600271200000,0.01
600274800000,0.005
600278400000,0.005
600282000000,0.005
600285600000,0.007
600289200000,0.011
600292800000,0.015
600296400000,0.019
600300000000,0.021
600303600000,0.012
600307200000,0.011
600310800000,0.008
600314400000,0.009
600318000000,0.019
600321600000,0.037
600325200000,0.068
600328800000,0.115
600332400000,0.18
600336000000,0.281
600339600000,0.381
600343200000,0.443
600346800000,0.456
600350400000,0.442
600354000000,0.413
600357600000,0.423
600361200000,0.429
600364800000,0.432
600368400000,0.407
600372000000,0.383
600375600000,0.405
600379200000,0.409
600382800000,0.448
600386400000,0.466
600390000000,0.495
600393600000,0.567
600397200000,0.583
600400800000,0.556
600404400000,0.501
600408000000,0.441
600411600000,0.401
600415200000,0.406
600418800000,0.454
600422400000,0.494
600426000000,0.544
600429600000,0.583
600433200000,0.567
600436800000,0.532
600440400000,0.51
600444000000,0.498
600447600000,0.473
600451200000,0.459
600454800000,0.435
600458400000,0.439
600462000000,0.45
600465600000,0.44
600469200000,0.426
600472800000,0.411
600476400000,0.388
600480000000,0.447
600483600000,0.444
600487200000,0.431
600490800000,0.464
600494400000,0.535
600498000000,0.612
600501600000,0.68
600505200000,0.72
600508800000,0.718
600512400000,0.692
600516000000,0.686
600519600000,0.661
600523200000,0.611
600526800000,0.571
600530400000,0.538
600534000000,0.502
600537600000,0.476
600541200000,0.479
600544800000,0.48
600548400000,0.503
600552000000,0.526
600555600000,0.568
600559200000,0.593
600562800000,0.642
600566400000,0.752
600570000000,0.799
600573600000,0.82
600577200000,0.824
600580800000,0.826
600584400000,0.832
600588000000,0.842
600591600000,0.84
600595200000,0.814
600598800000,0.786
600602400000,0.78
600606000000,0.759
600609600000,0.763
600613200000,0.76
600616800000,0.754
600620400000,0.754
600624000000,0.757
600627600000,0.751
600631200000,0.776
600634800000,0.774
600638400000,0.785
600642000000,0.777
600645600000,0.773
600649200000,0.796
600652800000,0.861
600656400000,0.872
600660000000,0.858
600663600000,0.839
600667200000,0.814
600670800000,0.79
600674400000,0.765
600678000000,0.742
600681600000,0.702
600685200000,0.687
600688800000,0.701
600692400000,0.689
600696000000,0.642
600699600000,0.606
600703200000,0.596
600706800000,0.565
600710400000,0.523
600714000000,0.492
600717600000,0.476
600721200000,0.451
600724800000,0.398
600728400000,0.355
600732000000,0.32
600735600000,0.231
600739200000,0.248
600742800000,0.194
600746400000,0.118
600750000000,0.087
600753600000,0.103
600757200000,0.153
600760800000,0.228
600764400000,0.332
600768000000,0.472
600771600000,0.571
600775200000,0.58
600778800000,0.557
600782400000,0.578
600786000000,0.61
600789600000,0.661
600793200000,0.706
600796800000,0.759
600800400000,0.802
600804000000,0.822
600807600000,0.843
600811200000,0.877
600814800000,0.894
600818400000,0.898
600822000000,0.921
600825600000,0.941
600829200000,0.942
600832800000,0.945
600836400000,0.948
600840000000,0.952
600843600000,0.954
600847200000,0.958
600850800000,0.961
600854400000,0.956
600858000000,0.942
600861600000,0.939
600865200000,0.942
600868800000,0.937
600872400000,0.933
600876000000,0.929
600879600000,0.924
600883200000,0.921
600886800000,0.924
600890400000,0.928
600894000000,0.933
600897600000,0.936
600901200000,0.938
600904800000,0.935
600908400000,0.944
600912000000,0.961
600915600000,0.965
600919200000,0.965
600922800000,0.962
600926400000,0.955
600930000000,0.952
600933600000,0.953
600937200000,0.947
600940800000,0.93
600944400000,0.909
600948000000,0.915
600951600000,0.934
600955200000,0.934
600958800000,0.93
600962400000,0.931
600966000000,0.944
600969600000,0.95
600973200000,0.951
600976800000,0.952
600980400000,0.951
600984000000,0.944
600987600000,0.932
600991200000,0.926
600994800000,0.93
600998400000,0.95
601002000000,0.954
601005600000,0.955
601009200000,0.956
601012800000,0.953
601016400000,0.948
601020000000,0.944
601023600000,0.936
601027200000,0.918
601030800000,0.884
601034400000,0.863
601038000000,0.862
601041600000,0.849
601045200000,0.86
601048800000,0.853
601052400000,0.845
601056000000,0.845
601059600000,0.839
601063200000,0.833
601066800000,0.829
601070400000,0.825
601074000000,0.83
601077600000,0.833
601081200000,0.86
601084800000,0.91
601088400000,0.931
601092000000,0.935
601095600000,0.939
601099200000,0.942
601102800000,0.941
601106400000,0.937
601110000000,0.922
601113600000,0.876
601117200000,0.82
601120800000,0.78
601124400000,0.747
601128000000,0.725
601131600000,0.697
601135200000,0.671
601138800000,0.659
601142400000,0.65
601146000000,0.63
601149600000,0.61
601153200000,0.613
601156800000,0.623
601160400000,0.634
601164000000,0.634
601167600000,0.61
601171200000,0.672
601174800000,0.725
601178400000,0.724
601182000000,0.686
601185600000,0.647
601189200000,0.621
601192800000,0.601
601196400000,0.559
601200000000,0.495
601203600000,0.568
601207200000,0.608
601210800000,0.617
601214400000,0.571
601218000000,0.497
601221600000,0.447
601225200000,0.432
601228800000,0.389
601232400000,0.346
601236000000,0.316
601239600000,0.284
601243200000,0.268
601246800000,0.261
601250400000,0.238
601254000000,0.182
601257600000,0.184
601261200000,0.183
601264800000,0.154
601268400000,0.152
601272000000,0.203
601275600000,0.301
601279200000,0.427
601282800000,0.532
601286400000,0.557
601290000000,0.582
601293600000,0.602
601297200000,0.627
601300800000,0.642
601304400000,0.666
601308000000,0.68
601311600000,0.718
601315200000,0.727
601318800000,0.759
601322400000,0.782
601326000000,0.795
601329600000,0.814
601333200000,0.825
601336800000,0.833
601340400000,0.872
601344000000,0.897
601347600000,0.908
601351200000,0.908
601354800000,0.904
601358400000,0.898
601362000000,0.889
601365600000,0.879
601369200000,0.869
601372800000,0.836
601376400000,0.772
601380000000,0.737
601383600000,0.768
601387200000,0.776
601390800000,0.786
601394400000,0.765
601398000000,0.75
601401600000,0.751
601405200000,0.755
601408800000,0.765
601412400000,0.782
601416000000,0.792
601419600000,0.801
601423200000,0.808
601426800000,0.813
