,L2
599616000000,0.545
599619600000,0.666
599623200000,0.735
599626800000,0.752
599630400000,0.751
599634000000,0.753
599637600000,0.762
599641200000,0.772
599644800000,0.772
599648400000,0.713
599652000000,0.62
599655600000,0.511
599659200000,0.437
599662800000,0.395
599666400000,0.355
599670000000,0.345
599673600000,0.358
599677200000,0.391
599680800000,0.428
599684400000,0.457
599688000000,0.47
599691600000,0.513
599695200000,0.556
599698800000,0.572
599702400000,0.682
599706000000,0.772
599709600000,0.809
599713200000,0.785
599716800000,0.722
599720400000,0.675
599724000000,0.647
599727600000,0.635
599731200000,0.605
599734800000,0.582
599738400000,0.599
599742000000,0.644
599745600000,0.656
599749200000,0.662
599752800000,0.658
599756400000,0.673
599760000000,0.693
599763600000,0.708
599767200000,0.731
599770800000,0.764
599774400000,0.801
599778000000,0.818
599781600000,0.829
599785200000,0.864
599788800000,0.906
599792400000,0.914
599796000000,0.911
599799600000,0.899
599803200000,0.877
599806800000,0.856
599810400000,0.846
599814000000,0.865
599817600000,0.873
599821200000,0.862
599824800000,0.848
599828400000,0.845
599832000000,0.832
599835600000,0.816
599839200000,0.797
599842800000,0.791
599846400000,0.799
599850000000,0.803
599853600000,0.802
599857200000,0.801
599860800000,0.809
599864400000,0.842
599868000000,0.875
599871600000,0.903
599875200000,0.947
599878800000,0.963
599882400000,0.962
599886000000,0.953
599889600000,0.938
599893200000,0.923
599896800000,0.917
599900400000,0.923
599904000000,0.923
599907600000,0.914
599911200000,0.895
599914800000,0.868
599918400000,0.836
599922000000,0.813
599925600000,0.792
599929200000,0.78
599932800000,0.781
599936400000,0.791
599940000000,0.812
599943600000,0.835
599947200000,0.863
599950800000,0.891
599954400000,0.905
599958000000,0.915
599961600000,0.94
599965200000,0.953
599968800000,0.948
599972400000,0.932
599976000000,0.913
599979600000,0.898
599983200000,0.893
599986800000,0.898
599990400000,0.903
599994000000,0.885
599997600000,0.855
600001200000,0.827
600004800000,0.778
600008400000,0.722
600012000000,0.68
600015600000,0.68
600019200000,0.7
600022800000,0.707
600026400000,0.711
600030000000,0.713
600033600000,0.722
600037200000,0.746
600040800000,0.766
600044400000,0.786
600048000000,0.815
600051600000,0.781
600055200000,0.712
600058800000,0.625
600062400000,0.538
600066000000,0.468
600069600000,0.437
600073200000,0.43
600076800000,0.422
600080400000,0.453
600084000000,0.515
600087600000,0.589
600091200000,0.61
600094800000,0.614
600098400000,0.624
600102000000,0.619
600105600000,0.591
600109200000,0.542
600112800000,0.494
600116400000,0.447
600120000000,0.419
600123600000,0.404
600127200000,0.388
600130800000,0.367
600134400000,0.454
600138000000,0.54
600141600000,0.556
600145200000,0.524
600148800000,0.479
600152400000,0.435
600156000000,0.422
600159600000,0.434
600163200000,0.442
600166800000,0.439
600170400000,0.414
600174000000,0.4
600177600000,0.39
600181200000,0.325
600184800000,0.307
600188400000,0.305
600192000000,0.301
600195600000,0.294
600199200000,0.288
600202800000,0.28
600206400000,0.28
600210000000,0.278
600213600000,0.265
600217200000,0.257
600220800000,0.312
600224400000,0.32
600228000000,0.278
600231600000,0.224
600235200000,0.174
600238800000,0.137
600242400000,0.125
600246000000,0.128
600249600000,0.135
600253200000,0.137
600256800000,0.154
600260400000,0.179
600264000000,0.179
600267600000,0.166
600271200000,0.162
600274800000,0.165
600278400000,0.178
600282000000,0.19
600285600000,0.201
600289200000,0.218
600292800000,0.241
600296400000,0.258
600300000000,0.265
600303600000,0.278
600307200000,0.334
600310800000,0.344
600314400000,0.32
600318000000,0.315
600321600000,0.328
600325200000,0.352
