,Mn2
1672531200000,0.142
1672534800000,0.124
1672538400000,0.1
1672542000000,0.083
1672545600000,0.078
1672549200000,0.076
1672552800000,0.086
1672556400000,0.101
1672560000000,0.069
1672563600000,0.048
1672567200000,0.079
1672570800000,0.155
1672574400000,0.274
1672578000000,0.311
1672581600000,0.278
1672585200000,0.302
1672588800000,0.429
1672592400000,0.544
1672596000000,0.544
1672599600000,0.532
1672603200000,0.576
1672606800000,0.612
1672610400000,0.582
1672614000000,0.515
1672617600000,0.501
1672621200000,0.425
1672624800000,0.328
1672628400000,0.332
1672632000000,0.381
1672635600000,0.367
1672639200000,0.297
1672642800000,0.227
1672646400000,0.217
1672650000000,0.23
1672653600000,0.216
1672657200000,0.22
1672660800000,0.276
1672664400000,0.364
1672668000000,0.444
1672671600000,0.459
1672675200000,0.433
1672678800000,0.395
1672682400000,0.362
1672686000000,0.341
1672689600000,0.3
1672693200000,0.249
1672696800000,0.191
1672700400000,0.118
1672704000000,0.101
1672707600000,0.112
1672711200000,0.084
1672714800000,0.046
1672718400000,0.019
1672722000000,0.009
1672725600000,0.006
1672729200000,0.008
1672732800000,0.012
1672736400000,0.014
1672740000000,0.012
1672743600000,0.011
1672747200000,0.011
1672750800000,0.011
1672754400000,0.012
1672758000000,0.018
1672761600000,0.029
1672765200000,0.041
1672768800000,0.058
1672772400000,0.068
1672776000000,0.06
1672779600000,0.036
1672783200000,0.025
1672786800000,0.009
1672790400000,0.009
1672794000000,0.007
1672797600000,0.004
1672801200000,0.001
1672804800000,0.001
1672808400000,0.001
1672812000000,0.001
1672815600000,0.001
1672819200000,0.002
1672822800000,0.001
1672826400000,0.0
1672830000000,0.0
1672833600000,0.001
1672837200000,0.002
1672840800000,0.004
1672844400000,0.008
1672848000000,0.014
1672851600000,0.034
1672855200000,0.064
1672858800000,0.099
1672862400000,0.139
1672866000000,0.161
1672869600000,0.15
1672873200000,0.115
1672876800000,0.121
1672880400000,0.115
1672884000000,0.104
1672887600000,0.086
1672891200000,0.069
1672894800000,0.048
1672898400000,0.035
1672902000000,0.032
1672905600000,0.041
1672909200000,0.037
1672912800000,0.03
1672916400000,0.023
1672920000000,0.018
1672923600000,0.015
1672927200000,0.022
1672930800000,0.046
1672934400000,0.084
1672938000000,0.12
1672941600000,0.142
1672945200000,0.152
1672948800000,0.155
1672952400000,0.152
1672956000000,0.124
1672959600000,0.087
1672963200000,0.067
1672966800000,0.041
1672970400000,0.019
1672974000000,0.01
1672977600000,0.011
1672981200000,0.022
1672984800000,0.04
1672988400000,0.053
1672992000000,0.059
1672995600000,0.062
1672999200000,0.074
1673002800000,0.107
1673006400000,0.111
1673010000000,0.079
1673013600000,0.062
1673017200000,0.058
1673020800000,0.062
1673024400000,0.063
1673028000000,0.077
1673031600000,0.102
1673035200000,0.116
1673038800000,0.13
1673042400000,0.185
1673046000000,0.278
1673049600000,0.36
1673053200000,0.383
1673056800000,0.341
1673060400000,0.341
1673064000000,0.392
1673067600000,0.432
1673071200000,0.441
1673074800000,0.402
1673078400000,0.32
1673082000000,0.221
1673085600000,0.133
1673089200000,0.088
1673092800000,0.064
1673096400000,0.044
1673100000000,0.027
1673103600000,0.023
1673107200000,0.031
1673110800000,0.045
1673114400000,0.068
1673118000000,0.087
1673121600000,0.112
1673125200000,0.142
1673128800000,0.177
1673132400000,0.17
1673136000000,0.252
1673139600000,0.346
1673143200000,0.447
1673146800000,0.532
1673150400000,0.596
1673154000000,0.614
1673157600000,0.592
1673161200000,0.535
1673164800000,0.443
1673168400000,0.406
1673172000000,0.39
1673175600000,0.404
1673179200000,0.432
1673182800000,0.442
1673186400000,0.481
1673190000000,0.511
1673193600000,0.539
1673197200000,0.515
1673200800000,0.481
1673204400000,0.448
1673208000000,0.405
1673211600000,0.362
1673215200000,0.312
1673218800000,0.236
1673222400000,0.248
1673226000000,0.203
1673229600000,0.144
1673233200000,0.097
1673236800000,0.096
1673240400000,0.129
1673244000000,0.196
1673247600000,0.245
1673251200000,0.256
1673254800000,0.241
1673258400000,0.237
1673262000000,0.234
1673265600000,0.235
1673269200000,0.237
1673272800000,0.278
1673276400000,0.291
1673280000000,0.28
1673283600000,0.279
1673287200000,0.285
1673290800000,0.256
1673294400000,0.2
1673298000000,0.177
1673301600000,0.194
1673305200000,0.225
1673308800000,0.33
1673312400000,0.425
1673316000000,0.432
1673319600000,0.396
1673323200000,0.375
1673326800000,0.341
1673330400000,0.291
1673334000000,0.228
1673337600000,0.179
1673341200000,0.186
1673344800000,0.219
1673348400000,0.248
1673352000000,0.262
1673355600000,0.27
1673359200000,0.281
1673362800000,0.291
1673366400000,0.294
1673370000000,0.287
1673373600000,0.291
1673377200000,0.285
1673380800000,0.261
1673384400000,0.258
1673388000000,0.269
1673391600000,0.259
1673395200000,0.295
1673398800000,0.36
1673402400000,0.364
1673406000000,0.345
1673409600000,0.334
1673413200000,0.364
1673416800000,0.425
1673420400000,0.491
1673424000000,0.642
1673427600000,0.73
1673431200000,0.694
1673434800000,0.651
1673438400000,0.647
1673442000000,0.625
1673445600000,0.584
1673449200000,0.547
1673452800000,0.549
1673456400000,0.568
1673460000000,0.535
1673463600000,0.502
1673467200000,0.503
1673470800000,0.525
1673474400000,0.538
1673478000000,0.519
1673481600000,0.626
1673485200000,0.645
1673488800000,0.6
1673492400000,0.586
1673496000000,0.603
1673499600000,0.608
1673503200000,0.6
1673506800000,0.547
1673510400000,0.447
1673514000000,0.41
1673517600000,0.41
1673521200000,0.41
1673524800000,0.405
1673528400000,0.413
1673532000000,0.395
1673535600000,0.413
1673539200000,0.428
1673542800000,0.432
1673546400000,0.422
1673550000000,0.434
1673553600000,0.464
1673557200000,0.421
1673560800000,0.311
1673564400000,0.238
1673568000000,0.279
1673571600000,0.313
1673575200000,0.333
1673578800000,0.363
1673582400000,0.428
1673586000000,0.49
1673589600000,0.536
1673593200000,0.552
1673596800000,0.529
1673600400000,0.563
1673604000000,0.652
1673607600000,0.699
1673611200000,0.749
1673614800000,0.794
1673618400000,0.835
1673622000000,0.815
1673625600000,0.718
1673629200000,0.605
1673632800000,0.532
1673636400000,0.479
1673640000000,0.393
1673643600000,0.297
1673647200000,0.215
1673650800000,0.144
1673654400000,0.123
1673658000000,0.153
1673661600000,0.194
1673665200000,0.215
1673668800000,0.233
1673672400000,0.266
1673676000000,0.278
1673679600000,0.267
1673683200000,0.238
1673686800000,0.186
1673690400000,0.172
1673694000000,0.159
1673697600000,0.155
1673701200000,0.139
1673704800000,0.122
1673708400000,0.111
1673712000000,0.092
1673715600000,0.073
1673719200000,0.051
1673722800000,0.029
1673726400000,0.016
1673730000000,0.006
1673733600000,0.001
1673737200000,0.0
1673740800000,0.0
1673744400000,0.0
1673748000000,0.0
1673751600000,0.001
1673755200000,0.003
1673758800000,0.007
1673762400000,0.011
1673766000000,0.014
1673769600000,0.015
1673773200000,0.013
1673776800000,0.009
1673780400000,0.006
1673784000000,0.004
1673787600000,0.001
1673791200000,0.0
1673794800000,0.0
1673798400000,0.0
1673802000000,0.0
1673805600000,0.0
1673809200000,0.0
1673812800000,0.0
1673816400000,0.0
1673820000000,0.0
1673823600000,0.0
1673827200000,0.0
1673830800000,0.0
1673834400000,0.001
1673838000000,0.003
1673841600000,0.008
1673845200000,0.011
1673848800000,0.012
1673852400000,0.011
1673856000000,0.007
1673859600000,0.005
1673863200000,0.003
1673866800000,0.002
1673870400000,0.002
1673874000000,0.002
1673877600000,0.001
1673881200000,0.001
1673884800000,0.0
1673888400000,0.0
1673892000000,0.0
1673895600000,0.001
1673899200000,0.002
1673902800000,0.007
1673906400000,0.027
1673910000000,0.044
1673913600000,0.048
1673917200000,0.054
1673920800000,0.051
1673924400000,0.034
1673928000000,0.02
1673931600000,0.008
1673935200000,0.003
1673938800000,0.012
1673942400000,0.036
1673946000000,0.043
1673949600000,0.046
1673953200000,0.057
1673956800000,0.076
1673960400000,0.096
1673964000000,0.102
1673967600000,0.097
1673971200000,0.097
1673974800000,0.118
1673978400000,0.14
1673982000000,0.145
1673985600000,0.148
1673989200000,0.144
1673992800000,0.144
1673996400000,0.131
1674000000000,0.117
1674003600000,0.112
1674007200000,0.108
1674010800000,0.105
1674014400000,0.103
1674018000000,0.104
1674021600000,0.105
1674025200000,0.108
1674028800000,0.115
1674032400000,0.124
1674036000000,0.16
1674039600000,0.192
1674043200000,0.217
1674046800000,0.23
1674050400000,0.228
1674054000000,0.226
1674057600000,0.233
1674061200000,0.233
1674064800000,0.229
1674068400000,0.248
1674072000000,0.272
1674075600000,0.278
1674079200000,0.249
1674082800000,0.206
1674086400000,0.219
1674090000000,0.201
1674093600000,0.166
1674097200000,0.112
1674100800000,0.068
1674104400000,0.047
1674108000000,0.026
1674111600000,0.01
1674115200000,0.008
1674118800000,0.015
1674122400000,0.035
1674126000000,0.062
1674129600000,0.096
1674133200000,0.133
