,L13
1167609600000,0.83
1167613200000,0.904
1167616800000,0.921
1167620400000,0.916
1167624000000,0.906
1167627600000,0.889
1167631200000,0.836
1167634800000,0.751
1167638400000,0.662
1167642000000,0.571
1167645600000,0.493
1167649200000,0.455
1167652800000,0.441
1167656400000,0.439
1167660000000,0.531
1167663600000,0.525
1167667200000,0.487
1167670800000,0.451
1167674400000,0.473
1167678000000,0.415
1167681600000,0.402
1167685200000,0.4
1167688800000,0.376
1167692400000,0.358
1167696000000,0.591
1167699600000,0.758
1167703200000,0.795
1167706800000,0.811
1167710400000,0.816
1167714000000,0.793
1167717600000,0.703
1167721200000,0.633
1167724800000,0.556
1167728400000,0.502
1167732000000,0.543
1167735600000,0.523
1167739200000,0.466
1167742800000,0.495
1167746400000,0.488
1167750000000,0.478
1167753600000,0.446
1167757200000,0.42
1167760800000,0.398
1167764400000,0.365
1167768000000,0.347
1167771600000,0.404
1167775200000,0.436
1167778800000,0.343
1167782400000,0.394
1167786000000,0.534
1167789600000,0.61
1167793200000,0.638
1167796800000,0.639
1167800400000,0.616
1167804000000,0.599
1167807600000,0.569
1167811200000,0.436
1167814800000,0.369
1167818400000,0.325
1167822000000,0.274
1167825600000,0.277
1167829200000,0.317
1167832800000,0.328
1167836400000,0.348
1167840000000,0.364
1167843600000,0.362
1167847200000,0.374
1167850800000,0.402
1167854400000,0.413
1167858000000,0.411
1167861600000,0.384
1167865200000,0.333
1167868800000,0.489
1167872400000,0.55
1167876000000,0.557
1167879600000,0.556
1167883200000,0.553
1167886800000,0.55
1167890400000,0.55
1167894000000,0.495
1167897600000,0.376
1167901200000,0.295
1167904800000,0.29
1167908400000,0.348
1167912000000,0.348
1167915600000,0.339
1167919200000,0.312
1167922800000,0.294
1167926400000,0.278
1167930000000,0.296
1167933600000,0.29
1167937200000,0.299
1167940800000,0.315
1167944400000,0.332
1167948000000,0.334
1167951600000,0.294
1167955200000,0.414
1167958800000,0.544
1167962400000,0.58
1167966000000,0.587
1167969600000,0.586
1167973200000,0.578
1167976800000,0.572
1167980400000,0.559
1167984000000,0.504
1167987600000,0.476
1167991200000,0.479
1167994800000,0.495
1167998400000,0.488
1168002000000,0.47
1168005600000,0.484
1168009200000,0.452
1168012800000,0.398
1168016400000,0.396
1168020000000,0.42
1168023600000,0.419
1168027200000,0.398
1168030800000,0.357
1168034400000,0.381
1168038000000,0.408
1168041600000,0.591
1168045200000,0.668
1168048800000,0.694
1168052400000,0.71
1168056000000,0.726
1168059600000,0.742
1168063200000,0.751
1168066800000,0.7
1168070400000,0.624
1168074000000,0.586
1168077600000,0.579
1168081200000,0.567
1168084800000,0.557
1168088400000,0.562
1168092000000,0.528
1168095600000,0.525
1168099200000,0.526
1168102800000,0.588
1168106400000,0.62
1168110000000,0.644
1168113600000,0.656
1168117200000,0.648
1168120800000,0.574
1168124400000,0.601
1168128000000,0.766
1168131600000,0.872
1168135200000,0.904
1168138800000,0.914
1168142400000,0.911
1168146000000,0.902
1168149600000,0.885
1168153200000,0.829
1168156800000,0.752
1168160400000,0.695
1168164000000,0.659
1168167600000,0.627
1168171200000,0.602
1168174800000,0.615
1168178400000,0.656
1168182000000,0.674
1168185600000,0.663
1168189200000,0.689
1168192800000,0.734
1168196400000,0.765
1168200000000,0.765
1168203600000,0.778
1168207200000,0.776
1168210800000,0.8
1168214400000,0.92
1168218000000,0.961
1168221600000,0.97
1168225200000,0.973
1168228800000,0.974
1168232400000,0.966
1168236000000,0.952
1168239600000,0.926
1168243200000,0.894
1168246800000,0.884
1168250400000,0.895
1168254000000,0.898
1168257600000,0.889
1168261200000,0.876
1168264800000,0.87
1168268400000,0.875
1168272000000,0.886
1168275600000,0.89
1168279200000,0.875
1168282800000,0.864
1168286400000,0.864
1168290000000,0.873
1168293600000,0.887
1168297200000,0.886
1168300800000,0.911
1168304400000,0.949
1168308000000,0.965
1168311600000,0.966
1168315200000,0.961
1168318800000,0.953
1168322400000,0.941
1168326000000,0.91
1168329600000,0.852
1168333200000,0.798
1168336800000,0.786
1168340400000,0.785
1168344000000,0.795
1168347600000,0.8
1168351200000,0.801
1168354800000,0.765
1168358400000,0.724
1168362000000,0.697
1168365600000,0.679
1168369200000,0.661
1168372800000,0.65
1168376400000,0.656
1168380000000,0.646
1168383600000,0.663
1168387200000,0.778
1168390800000,0.826
1168394400000,0.864
1168398000000,0.876
1168401600000,0.87
1168405200000,0.858
1168408800000,0.827
1168412400000,0.796
1168416000000,0.76
1168419600000,0.739
1168423200000,0.748
1168426800000,0.764
1168430400000,0.774
1168434000000,0.768
1168437600000,0.757
1168441200000,0.751
1168444800000,0.748
1168448400000,0.739
1168452000000,0.724
1168455600000,0.71
1168459200000,0.683
1168462800000,0.685
1168466400000,0.683
1168470000000,0.651
1168473600000,0.668
1168477200000,0.728
1168480800000,0.836
1168484400000,0.859
1168488000000,0.846
1168491600000,0.829
1168495200000,0.813
1168498800000,0.751
1168502400000,0.695
1168506000000,0.658
1168509600000,0.618
1168513200000,0.572
1168516800000,0.538
1168520400000,0.538
1168524000000,0.55
1168527600000,0.544
1168531200000,0.505
1168534800000,0.473
1168538400000,0.41
1168542000000,0.384
1168545600000,0.358
1168549200000,0.388
1168552800000,0.398
1168556400000,0.393
1168560000000,0.675
1168563600000,0.799
1168567200000,0.846
1168570800000,0.863
1168574400000,0.861
1168578000000,0.846
1168581600000,0.807
1168585200000,0.762
1168588800000,0.701
1168592400000,0.645
1168596000000,0.608
1168599600000,0.586
1168603200000,0.593
1168606800000,0.585
1168610400000,0.586
1168614000000,0.63
1168617600000,0.682
1168621200000,0.662
1168624800000,0.621
1168628400000,0.56
1168632000000,0.504
1168635600000,0.507
1168639200000,0.557
1168642800000,0.574
1168646400000,0.718
1168650000000,0.844
1168653600000,0.86
1168657200000,0.856
1168660800000,0.841
1168664400000,0.797
1168668000000,0.702
1168671600000,0.637
1168675200000,0.58
1168678800000,0.537
1168682400000,0.51
1168686000000,0.482
1168689600000,0.528
1168693200000,0.527
1168696800000,0.507
1168700400000,0.55
1168704000000,0.503
1168707600000,0.522
1168711200000,0.501
1168714800000,0.522
1168718400000,0.56
1168722000000,0.567
1168725600000,0.588
1168729200000,0.589
1168732800000,0.737
1168736400000,0.851
1168740000000,0.879
1168743600000,0.887
1168747200000,0.876
1168750800000,0.842
1168754400000,0.79
1168758000000,0.705
1168761600000,0.707
1168765200000,0.72
1168768800000,0.72
1168772400000,0.715
1168776000000,0.705
1168779600000,0.695
1168783200000,0.679
1168786800000,0.633
1168790400000,0.604
1168794000000,0.553
1168797600000,0.544
1168801200000,0.566
1168804800000,0.601
1168808400000,0.635
1168812000000,0.647
1168815600000,0.672
1168819200000,0.872
1168822800000,0.909
1168826400000,0.91
1168830000000,0.9
1168833600000,0.896
1168837200000,0.884
1168840800000,0.868
1168844400000,0.827
1168848000000,0.765
1168851600000,0.697
1168855200000,0.661
1168858800000,0.552
1168862400000,0.407
1168866000000,0.265
1168869600000,0.192
1168873200000,0.213
1168876800000,0.237
1168880400000,0.284
1168884000000,0.379
1168887600000,0.417
1168891200000,0.386
1168894800000,0.403
1168898400000,0.449
1168902000000,0.529
1168905600000,0.642
1168909200000,0.747
1168912800000,0.803
1168916400000,0.812
1168920000000,0.793
1168923600000,0.76
1168927200000,0.705
1168930800000,0.613
1168934400000,0.468
1168938000000,0.378
1168941600000,0.416
1168945200000,0.469
1168948800000,0.507
1168952400000,0.532
1168956000000,0.557
1168959600000,0.557
1168963200000,0.557
1168966800000,0.535
1168970400000,0.516
1168974000000,0.489
1168977600000,0.47
1168981200000,0.454
1168984800000,0.447
1168988400000,0.42
1168992000000,0.527
1168995600000,0.644
1168999200000,0.726
1169002800000,0.726
1169006400000,0.672
1169010000000,0.604
1169013600000,0.526
1169017200000,0.425
1169020800000,0.284
1169024400000,0.224
1169028000000,0.194
1169031600000,0.184
1169035200000,0.167
1169038800000,0.145
1169042400000,0.131
1169046000000,0.134
1169049600000,0.144
1169053200000,0.142
1169056800000,0.159
1169060400000,0.182
1169064000000,0.2
1169067600000,0.218
1169071200000,0.226
1169074800000,0.231
1169078400000,0.339
1169082000000,0.457
1169085600000,0.501
1169089200000,0.528
1169092800000,0.542
1169096400000,0.537
1169100000000,0.528
1169103600000,0.499
1169107200000,0.42
1169110800000,0.411
1169114400000,0.43
1169118000000,0.434
1169121600000,0.427
1169125200000,0.414
