,L12
725846400000,0.599
725850000000,0.633
725853600000,0.666
725857200000,0.679
725860800000,0.676
725864400000,0.673
725868000000,0.672
725871600000,0.668
725875200000,0.65
725878800000,0.64
725882400000,0.655
725886000000,0.663
725889600000,0.676
725893200000,0.676
725896800000,0.667
725900400000,0.661
725904000000,0.668
725907600000,0.684
725911200000,0.698
725914800000,0.696
725918400000,0.682
725922000000,0.658
725925600000,0.623
725929200000,0.59
725932800000,0.62
725936400000,0.59
725940000000,0.526
725943600000,0.445
725947200000,0.37
725950800000,0.317
725954400000,0.287
725958000000,0.281
725961600000,0.289
725965200000,0.32
725968800000,0.357
725972400000,0.391
725976000000,0.425
725979600000,0.47
725983200000,0.523
725986800000,0.571
725990400000,0.603
725994000000,0.605
725997600000,0.582
726001200000,0.556
726004800000,0.543
726008400000,0.539
726012000000,0.538
726015600000,0.523
726019200000,0.55
726022800000,0.558
726026400000,0.566
726030000000,0.583
726033600000,0.593
726037200000,0.591
726040800000,0.59
726044400000,0.587
726048000000,0.568
726051600000,0.535
726055200000,0.519
726058800000,0.494
726062400000,0.46
726066000000,0.424
726069600000,0.386
726073200000,0.338
726076800000,0.281
726080400000,0.231
726084000000,0.205
726087600000,0.216
726091200000,0.245
726094800000,0.281
726098400000,0.328
726102000000,0.361
726105600000,0.454
726109200000,0.501
726112800000,0.519
726116400000,0.532
726120000000,0.546
726123600000,0.559
726127200000,0.568
726130800000,0.574
726134400000,0.566
726138000000,0.547
726141600000,0.517
726145200000,0.498
726148800000,0.498
726152400000,0.507
726156000000,0.51
726159600000,0.532
726163200000,0.567
726166800000,0.589
726170400000,0.601
726174000000,0.627
726177600000,0.655
726181200000,0.674
726184800000,0.678
726188400000,0.686
726192000000,0.746
726195600000,0.762
726199200000,0.758
726202800000,0.751
726206400000,0.752
726210000000,0.75
726213600000,0.748
726217200000,0.741
726220800000,0.722
726224400000,0.695
726228000000,0.699
726231600000,0.743
726235200000,0.78
726238800000,0.819
726242400000,0.845
726246000000,0.855
726249600000,0.841
726253200000,0.831
726256800000,0.834
726260400000,0.85
726264000000,0.863
726267600000,0.878
726271200000,0.882
726274800000,0.879
726278400000,0.902
726282000000,0.881
726285600000,0.845
726289200000,0.803
726292800000,0.759
726296400000,0.729
726300000000,0.729
726303600000,0.746
726307200000,0.75
726310800000,0.739
726314400000,0.746
726318000000,0.753
726321600000,0.744
726325200000,0.726
726328800000,0.713
726332400000,0.708
726336000000,0.684
726339600000,0.651
726343200000,0.657
726346800000,0.652
726350400000,0.642
726354000000,0.666
726357600000,0.709
726361200000,0.737
726364800000,0.852
726368400000,0.886
726372000000,0.889
726375600000,0.88
726379200000,0.868
726382800000,0.862
726386400000,0.863
726390000000,0.868
726393600000,0.857
726397200000,0.835
726400800000,0.831
726404400000,0.851
726408000000,0.865
