,L9
725846400000,0.087
725850000000,0.099
725853600000,0.096
725857200000,0.097
725860800000,0.099
725864400000,0.096
725868000000,0.093
725871600000,0.089
725875200000,0.093
725878800000,0.138
725882400000,0.155
725886000000,0.133
725889600000,0.092
725893200000,0.058
725896800000,0.036
725900400000,0.03
725904000000,0.03
725907600000,0.029
725911200000,0.03
725914800000,0.031
725918400000,0.029
725922000000,0.019
725925600000,0.012
725929200000,0.011
725932800000,0.02
725936400000,0.015
725940000000,0.012
725943600000,0.011
725947200000,0.013
725950800000,0.019
725954400000,0.027
725958000000,0.043
725961600000,0.085
725965200000,0.179
725968800000,0.211
725972400000,0.175
725976000000,0.144
725979600000,0.114
725983200000,0.075
725986800000,0.045
725990400000,0.028
725994000000,0.023
725997600000,0.017
726001200000,0.009
726004800000,0.005
726008400000,0.002
726012000000,0.001
726015600000,0.006
726019200000,0.02
726022800000,0.028
726026400000,0.035
726030000000,0.043
726033600000,0.053
726037200000,0.061
726040800000,0.073
726044400000,0.092
726048000000,0.12
726051600000,0.192
726055200000,0.219
726058800000,0.181
726062400000,0.134
726066000000,0.084
726069600000,0.041
726073200000,0.022
726076800000,0.013
726080400000,0.009
726084000000,0.006
726087600000,0.004
726091200000,0.003
726094800000,0.004
726098400000,0.003
726102000000,0.011
726105600000,0.031
726109200000,0.031
726112800000,0.038
726116400000,0.05
726120000000,0.062
726123600000,0.074
726127200000,0.094
726130800000,0.127
726134400000,0.177
726138000000,0.282
726141600000,0.297
726145200000,0.244
726148800000,0.188
726152400000,0.146
726156000000,0.125
726159600000,0.143
726163200000,0.178
726166800000,0.182
726170400000,0.186
726174000000,0.186
726177600000,0.196
726181200000,0.21
726184800000,0.207
726188400000,0.162
726192000000,0.253
726195600000,0.284
726199200000,0.283
726202800000,0.283
726206400000,0.293
726210000000,0.294
726213600000,0.294
726217200000,0.278
726220800000,0.255
726224400000,0.315
726228000000,0.328
726231600000,0.273
726235200000,0.226
726238800000,0.182
726242400000,0.138
726246000000,0.113
726249600000,0.121
726253200000,0.131
726256800000,0.144
726260400000,0.18
726264000000,0.233
726267600000,0.244
726271200000,0.267
726274800000,0.21
726278400000,0.286
726282000000,0.376
726285600000,0.376
726289200000,0.37
726292800000,0.366
726296400000,0.352
726300000000,0.317
726303600000,0.261
726307200000,0.188
726310800000,0.144
726314400000,0.106
726318000000,0.074
726321600000,0.058
726325200000,0.049
726328800000,0.041
726332400000,0.042
726336000000,0.058
726339600000,0.076
726343200000,0.076
726346800000,0.073
726350400000,0.09
726354000000,0.113
726357600000,0.14
726361200000,0.113
726364800000,0.162
726368400000,0.284
726372000000,0.352
726375600000,0.395
726379200000,0.436
726382800000,0.466
726386400000,0.483
726390000000,0.459
726393600000,0.347
726397200000,0.32
726400800000,0.299
726404400000,0.283
726408000000,0.266
726411600000,0.269
726415200000,0.292
726418800000,0.316
726422400000,0.327
726426000000,0.352
726429600000,0.395
726433200000,0.391
726436800000,0.369
726440400000,0.352
726444000000,0.337
726447600000,0.258
726451200000,0.454
726454800000,0.571
726458400000,0.578
726462000000,0.59
726465600000,0.594
726469200000,0.593
726472800000,0.588
726476400000,0.498
726480000000,0.378
726483600000,0.343
726487200000,0.306
