,B1
1326366000000,0.706
1326369600000,0.682
1326373200000,0.673
1326376800000,0.715
1326380400000,0.742
1326384000000,0.666
1326387600000,0.532
1326391200000,0.459
1326394800000,0.376
1326398400000,0.361
1326402000000,0.376
1326405600000,0.381
1326409200000,0.372
1326412800000,0.401
1326416400000,0.477
1326420000000,0.514
1326423600000,0.536
1326427200000,0.566
1326430800000,0.567
1326434400000,0.55
1326438000000,0.532
1326441600000,0.515
1326445200000,0.481
1326448800000,0.481
1326452400000,0.501
1326456000000,0.519
1326459600000,0.517
1326463200000,0.522
1326466800000,0.519
1326470400000,0.515
1326474000000,0.523
1326477600000,0.545
1326481200000,0.553
1326484800000,0.541
1326488400000,0.484
1326492000000,0.391
1326495600000,0.385
1326499200000,0.467
1326502800000,0.523
1326506400000,0.51
1326510000000,0.503
1326513600000,0.511
1326517200000,0.518
1326520800000,0.525
1326524400000,0.472
1326528000000,0.394
1326531600000,0.375
1326535200000,0.379
1326538800000,0.38
1326542400000,0.335
1326546000000,0.281
1326549600000,0.25
1326553200000,0.217
1326556800000,0.191
1326560400000,0.18
1326564000000,0.191
1326567600000,0.194
1326571200000,0.2
1326574800000,0.211
1326578400000,0.21
1326582000000,0.193
1326585600000,0.181
1326589200000,0.192
1326592800000,0.205
1326596400000,0.219
1326600000000,0.205
1326603600000,0.186
1326607200000,0.164
1326610800000,0.132
1326614400000,0.101
1326618000000,0.088
1326621600000,0.086
1326625200000,0.086
1326628800000,0.079
1326632400000,0.069
1326636000000,0.067
1326639600000,0.068
1326643200000,0.071
1326646800000,0.075
1326650400000,0.081
1326654000000,0.089
1326657600000,0.099
1326661200000,0.093
1326664800000,0.084
1326668400000,0.069
1326672000000,0.063
1326675600000,0.057
1326679200000,0.051
1326682800000,0.036
1326686400000,0.02
1326690000000,0.009
1326693600000,0.003
1326697200000,0.001
1326700800000,0.001
1326704400000,0.001
1326708000000,0.004
1326711600000,0.009
1326715200000,0.015
1326718800000,0.023
1326722400000,0.031
1326726000000,0.034
1326729600000,0.037
1326733200000,0.048
1326736800000,0.068
1326740400000,0.095
1326744000000,0.134
1326747600000,0.177
1326751200000,0.219
1326754800000,0.207
1326758400000,0.159
1326762000000,0.121
1326765600000,0.095
1326769200000,0.081
1326772800000,0.076
1326776400000,0.076
1326780000000,0.079
1326783600000,0.084
1326787200000,0.085
1326790800000,0.097
1326794400000,0.118
1326798000000,0.144
1326801600000,0.169
1326805200000,0.192
1326808800000,0.208
1326812400000,0.2
1326816000000,0.18
1326819600000,0.16
1326823200000,0.142
1326826800000,0.137
1326830400000,0.141
1326834000000,0.155
1326837600000,0.156
1326841200000,0.138
1326844800000,0.123
1326848400000,0.112
1326852000000,0.104
1326855600000,0.099
1326859200000,0.097
1326862800000,0.093
1326866400000,0.087
1326870000000,0.084
1326873600000,0.09
1326877200000,0.119
1326880800000,0.154
1326884400000,0.188
1326888000000,0.22
1326891600000,0.245
1326895200000,0.265
1326898800000,0.262
1326902400000,0.263
1326906000000,0.254
1326909600000,0.243
1326913200000,0.231
1326916800000,0.22
1326920400000,0.204
1326924000000,0.18
1326927600000,0.138
1326931200000,0.114
1326934800000,0.106
1326938400000,0.091
1326942000000,0.073
1326945600000,0.058
1326949200000,0.044
1326952800000,0.034
1326956400000,0.029
1326960000000,0.027
1326963600000,0.033
1326967200000,0.043
1326970800000,0.063
1326974400000,0.089
1326978000000,0.111
1326981600000,0.128
1326985200000,0.145
1326988800000,0.151
1326992400000,0.144
1326996000000,0.132
1326999600000,0.123
1327003200000,0.116
1327006800000,0.1
1327010400000,0.084
1327014000000,0.066
1327017600000,0.06
1327021200000,0.06
1327024800000,0.061
1327028400000,0.058
1327032000000,0.055
1327035600000,0.058
1327039200000,0.066
1327042800000,0.08
1327046400000,0.109
1327050000000,0.157
1327053600000,0.215
1327057200000,0.278
1327060800000,0.325
1327064400000,0.367
1327068000000,0.4
1327071600000,0.42
1327075200000,0.423
1327078800000,0.408
1327082400000,0.394
1327086000000,0.374
1327089600000,0.356
1327093200000,0.345
1327096800000,0.32
1327100400000,0.287
1327104000000,0.27
1327107600000,0.243
1327111200000,0.22
1327114800000,0.204
1327118400000,0.199
1327122000000,0.192
1327125600000,0.191
1327129200000,0.195
1327132800000,0.21
1327136400000,0.226
1327140000000,0.248
1327143600000,0.278
1327147200000,0.3
1327150800000,0.31
1327154400000,0.309
1327158000000,0.31
1327161600000,0.297
1327165200000,0.286
1327168800000,0.282
1327172400000,0.285
1327176000000,0.279
1327179600000,0.259
1327183200000,0.255
1327186800000,0.243
1327190400000,0.274
1327194000000,0.296
1327197600000,0.309
1327201200000,0.3
1327204800000,0.276
1327208400000,0.26
1327212000000,0.261
1327215600000,0.279
1327219200000,0.312
1327222800000,0.378
1327226400000,0.432
1327230000000,0.437
1327233600000,0.413
1327237200000,0.396
1327240800000,0.376
1327244400000,0.355
1327248000000,0.332
1327251600000,0.313
1327255200000,0.318
1327258800000,0.334
1327262400000,0.345
1327266000000,0.356
1327269600000,0.362
1327273200000,0.337
1327276800000,0.328
1327280400000,0.318
1327284000000,0.292
1327287600000,0.274
1327291200000,0.274
1327294800000,0.284
1327298400000,0.3
1327302000000,0.316
1327305600000,0.332
1327309200000,0.344
1327312800000,0.364
1327316400000,0.394
1327320000000,0.398
1327323600000,0.383
1327327200000,0.358
1327330800000,0.34
1327334400000,0.328
1327338000000,0.328
1327341600000,0.326
1327345200000,0.32
1327348800000,0.315
1327352400000,0.343
1327356000000,0.369
1327359600000,0.369
1327363200000,0.416
1327366800000,0.447
1327370400000,0.464
1327374000000,0.472
1327377600000,0.471
1327381200000,0.464
1327384800000,0.447
1327388400000,0.413
1327392000000,0.388
1327395600000,0.404
1327399200000,0.364
1327402800000,0.313
1327406400000,0.285
1327410000000,0.289
1327413600000,0.328
1327417200000,0.367
1327420800000,0.355
1327424400000,0.318
1327428000000,0.297
1327431600000,0.298
1327435200000,0.311
1327438800000,0.328
1327442400000,0.328
1327446000000,0.343
1327449600000,0.427
1327453200000,0.469
1327456800000,0.502
1327460400000,0.523
1327464000000,0.513
1327467600000,0.484
1327471200000,0.456
1327474800000,0.417
1327478400000,0.341
1327482000000,0.27
1327485600000,0.259
1327489200000,0.272
1327492800000,0.268
1327496400000,0.252
1327500000000,0.241
1327503600000,0.207
1327507200000,0.186
1327510800000,0.199
1327514400000,0.227
1327518000000,0.259
1327521600000,0.302
1327525200000,0.342
1327528800000,0.355
1327532400000,0.449
1327536000000,0.604
1327539600000,0.649
1327543200000,0.639
1327546800000,0.649
1327550400000,0.679
1327554000000,0.714
1327557600000,0.744
1327561200000,0.734
1327564800000,0.664
1327568400000,0.571
1327572000000,0.517
1327575600000,0.471
1327579200000,0.423
1327582800000,0.42
1327586400000,0.444
1327590000000,0.412
1327593600000,0.41
1327597200000,0.424
1327600800000,0.411
1327604400000,0.382
1327608000000,0.346
1327611600000,0.313
1327615200000,0.284
1327618800000,0.307
1327622400000,0.476
1327626000000,0.6
1327629600000,0.674
1327633200000,0.716
1327636800000,0.739
1327640400000,0.742
1327644000000,0.746
1327647600000,0.734
1327651200000,0.676
1327654800000,0.615
1327658400000,0.598
1327662000000,0.59
1327665600000,0.556
1327669200000,0.501
1327672800000,0.457
1327676400000,0.409
1327680000000,0.371
1327683600000,0.351
1327687200000,0.341
1327690800000,0.332
1327694400000,0.328
1327698000000,0.301
1327701600000,0.253
1327705200000,0.266
1327708800000,0.369
1327712400000,0.415
1327716000000,0.406
1327719600000,0.42
1327723200000,0.455
1327726800000,0.479
1327730400000,0.501
1327734000000,0.506
1327737600000,0.442
1327741200000,0.353
1327744800000,0.304
1327748400000,0.286
1327752000000,0.292
1327755600000,0.3
1327759200000,0.286
1327762800000,0.234
1327766400000,0.181
1327770000000,0.152
1327773600000,0.135
1327777200000,0.137
1327780800000,0.141
1327784400000,0.128
1327788000000,0.13
1327791600000,0.132
1327795200000,0.161
1327798800000,0.188
1327802400000,0.195
1327806000000,0.183
1327809600000,0.166
1327813200000,0.149
1327816800000,0.141
1327820400000,0.133
1327824000000,0.123
1327827600000,0.107
1327831200000,0.105
1327834800000,0.115
1327838400000,0.123
1327842000000,0.122
1327845600000,0.116
1327849200000,0.133
1327852800000,0.175
1327856400000,0.208
1327860000000,0.241
1327863600000,0.289
1327867200000,0.332
1327870800000,0.332
1327874400000,0.322
1327878000000,0.323
1327881600000,0.365
1327885200000,0.37
1327888800000,0.343
1327892400000,0.337
1327896000000,0.347
1327899600000,0.347
1327903200000,0.347
1327906800000,0.358
1327910400000,0.374
1327914000000,0.391
1327917600000,0.422
1327921200000,0.459
1327924800000,0.477
1327928400000,0.479
1327932000000,0.479
1327935600000,0.468
1327939200000,0.457
1327942800000,0.454
1327946400000,0.442
1327950000000,0.437
1327953600000,0.463
1327957200000,0.456
1327960800000,0.405
1327964400000,0.341
1327968000000,0.3
1327971600000,0.234
1327975200000,0.181
1327978800000,0.154
1327982400000,0.146
1327986000000,0.148
1327989600000,0.168
1327993200000,0.205
1327996800000,0.256
1328000400000,0.311
1328004000000,0.361
1328007600000,0.376
1328011200000,0.356
1328014800000,0.311
1328018400000,0.266
1328022000000,0.248
1328025600000,0.227
1328029200000,0.212
1328032800000,0.205
1328036400000,0.213
1328040000000,0.231
1328043600000,0.248
1328047200000,0.256
1328050800000,0.255
1328054400000,0.292
1328058000000,0.332
1328061600000,0.348
1328065200000,0.35
1328068800000,0.337
1328072400000,0.321
1328076000000,0.32
1328079600000,0.328
1328083200000,0.341
1328086800000,0.374
1328090400000,0.401
1328094000000,0.401
1328097600000,0.388
1328101200000,0.364
1328104800000,0.358
1328108400000,0.344
1328112000000,0.336
1328115600000,0.334
1328119200000,0.321
1328122800000,0.3
1328126400000,0.291
1328130000000,0.268
1328133600000,0.238
1328137200000,0.208
1328140800000,0.21
1328144400000,0.217
1328148000000,0.21
1328151600000,0.226
1328155200000,0.271
1328158800000,0.337
1328162400000,0.425
1328166000000,0.506
1328169600000,0.542
1328173200000,0.55
1328176800000,0.552
1328180400000,0.571
1328184000000,0.586
1328187600000,0.592
1328191200000,0.592
1328194800000,0.589
1328198400000,0.613
1328202000000,0.628
1328205600000,0.641
1328209200000,0.652
1328212800000,0.651
1328216400000,0.646
1328220000000,0.635
1328223600000,0.695
1328227200000,0.791
1328230800000,0.831
1328234400000,0.847
1328238000000,0.866
1328241600000,0.871
1328245200000,0.868
1328248800000,0.864
1328252400000,0.852
1328256000000,0.834
1328259600000,0.789
1328263200000,0.765
1328266800000,0.731
1328270400000,0.688
1328274000000,0.677
1328277600000,0.678
1328281200000,0.7
1328284800000,0.729
1328288400000,0.744
1328292000000,0.75
1328295600000,0.748
1328299200000,0.75
1328302800000,0.72
1328306400000,0.656
1328310000000,0.633
1328313600000,0.713
1328317200000,0.748
1328320800000,0.725
1328324400000,0.715
1328328000000,0.711
1328331600000,0.687
1328335200000,0.668
1328338800000,0.655
1328342400000,0.639
1328346000000,0.62
1328349600000,0.593
1328353200000,0.581
1328356800000,0.599
1328360400000,0.606
1328364000000,0.587
1328367600000,0.556
1328371200000,0.514
1328374800000,0.468
1328378400000,0.453
1328382000000,0.456
1328385600000,0.452
1328389200000,0.436
1328392800000,0.401
1328396400000,0.416
1328400000000,0.526
1328403600000,0.613
1328407200000,0.635
1328410800000,0.636
1328414400000,0.651
1328418000000,0.65
1328421600000,0.644
1328425200000,0.647
1328428800000,0.624
1328432400000,0.62
1328436000000,0.61
1328439600000,0.594
1328443200000,0.57
1328446800000,0.535
1328450400000,0.513
1328454000000,0.523
1328457600000,0.556
1328461200000,0.578
1328464800000,0.568
1328468400000,0.552
1328472000000,0.53
1328475600000,0.476
1328479200000,0.402
1328482800000,0.42
1328486400000,0.477
1328490000000,0.498
1328493600000,0.468
1328497200000,0.429
1328500800000,0.392
1328504400000,0.349
1328508000000,0.319
1328511600000,0.3
1328515200000,0.289
1328518800000,0.281
1328522400000,0.294
1328526000000,0.324
1328529600000,0.352
1328533200000,0.344
1328536800000,0.332
1328540400000,0.327
1328544000000,0.36
1328547600000,0.417
1328551200000,0.421
1328554800000,0.365
1328558400000,0.267
1328562000000,0.197
1328565600000,0.156
1328569200000,0.15
1328572800000,0.168
1328576400000,0.168
1328580000000,0.141
1328583600000,0.113
1328587200000,0.097
1328590800000,0.086
1328594400000,0.08
1328598000000,0.073
1328601600000,0.074
1328605200000,0.083
1328608800000,0.114
1328612400000,0.173
1328616000000,0.259
1328619600000,0.346
1328623200000,0.376
1328626800000,0.375
1328630400000,0.376
1328634000000,0.301
1328637600000,0.23
1328641200000,0.213
1328644800000,0.225
1328648400000,0.212
1328652000000,0.219
1328655600000,0.226
1328659200000,0.27
1328662800000,0.289
1328666400000,0.278
1328670000000,0.28
1328673600000,0.316
1328677200000,0.357
1328680800000,0.401
1328684400000,0.413
1328688000000,0.396
1328691600000,0.424
1328695200000,0.447
1328698800000,0.464
1328702400000,0.496
1328706000000,0.498
1328709600000,0.486
1328713200000,0.476
1328716800000,0.502
1328720400000,0.529
1328724000000,0.512
1328727600000,0.494
1328731200000,0.481
1328734800000,0.461
1328738400000,0.425
1328742000000,0.479
1328745600000,0.596
1328749200000,0.662
1328752800000,0.682
1328756400000,0.687
1328760000000,0.684
1328763600000,0.674
1328767200000,0.647
1328770800000,0.601
1328774400000,0.525
1328778000000,0.474
1328781600000,0.484
1328785200000,0.537
1328788800000,0.566
1328792400000,0.556
1328796000000,0.539
1328799600000,0.55
1328803200000,0.555
1328806800000,0.552
1328810400000,0.532
1328814000000,0.487
1328817600000,0.435
1328821200000,0.394
1328824800000,0.355
1328828400000,0.393
1328832000000,0.521
1328835600000,0.583
1328839200000,0.595
1328842800000,0.59
1328846400000,0.566
1328850000000,0.505
1328853600000,0.468
1328857200000,0.437
1328860800000,0.404
1328864400000,0.429
1328868000000,0.48
1328871600000,0.553
1328875200000,0.607
1328878800000,0.651
1328882400000,0.693
1328886000000,0.709
1328889600000,0.711
1328893200000,0.698
1328896800000,0.657
1328900400000,0.625
1328904000000,0.627
1328907600000,0.634
1328911200000,0.627
1328914800000,0.627
1328918400000,0.69
1328922000000,0.736
1328925600000,0.763
1328929200000,0.75
1328932800000,0.703
1328936400000,0.669
1328940000000,0.613
1328943600000,0.557
1328947200000,0.556
1328950800000,0.657
1328954400000,0.763
1328958000000,0.802
1328961600000,0.793
1328965200000,0.788
1328968800000,0.783
1328972400000,0.77
1328976000000,0.77
1328979600000,0.78
1328983200000,0.748
1328986800000,0.718
1328990400000,0.685
1328994000000,0.574
1328997600000,0.416
1329001200000,0.368
1329004800000,0.392
1329008400000,0.504
1329012000000,0.624
1329015600000,0.746
1329019200000,0.773
1329022800000,0.717
1329026400000,0.748
1329030000000,0.777
1329033600000,0.808
1329037200000,0.831
1329040800000,0.833
1329044400000,0.827
1329048000000,0.833
1329051600000,0.829
1329055200000,0.814
1329058800000,0.779
1329062400000,0.661
1329066000000,0.501
1329069600000,0.43
1329073200000,0.43
1329076800000,0.432
1329080400000,0.436
1329084000000,0.415
1329087600000,0.442
1329091200000,0.484
1329094800000,0.512
1329098400000,0.519
1329102000000,0.538
1329105600000,0.556
1329109200000,0.574
1329112800000,0.58
1329116400000,0.516
1329120000000,0.41
1329123600000,0.381
1329127200000,0.391
1329130800000,0.442
1329134400000,0.494
1329138000000,0.495
1329141600000,0.454
1329145200000,0.382
1329148800000,0.308
1329152400000,0.291
1329156000000,0.287
1329159600000,0.285
1329163200000,0.296
1329166800000,0.281
1329170400000,0.244
1329174000000,0.202
1329177600000,0.188
1329181200000,0.162
1329184800000,0.134
1329188400000,0.121
1329192000000,0.144
1329195600000,0.194
1329199200000,0.223
1329202800000,0.221
1329206400000,0.217
1329210000000,0.234
1329213600000,0.27
1329217200000,0.302
1329220800000,0.323
1329224400000,0.324
1329228000000,0.302
1329231600000,0.274
1329235200000,0.261
1329238800000,0.243
1329242400000,0.225
1329246000000,0.233
1329249600000,0.265
1329253200000,0.277
1329256800000,0.274
1329260400000,0.263
1329264000000,0.252
1329267600000,0.177
1329271200000,0.099
1329274800000,0.066
1329278400000,0.101
1329282000000,0.148
1329285600000,0.143
1329289200000,0.113
1329292800000,0.089
1329296400000,0.111
1329300000000,0.125
1329303600000,0.146
1329307200000,0.167
1329310800000,0.202
1329314400000,0.271
1329318000000,0.309
1329321600000,0.323
1329325200000,0.323
1329328800000,0.3
1329332400000,0.285
1329336000000,0.283
1329339600000,0.274
1329343200000,0.255
1329346800000,0.237
1329350400000,0.25
1329354000000,0.315
1329357600000,0.36
1329361200000,0.409
1329364800000,0.454
1329368400000,0.538
1329372000000,0.625
1329375600000,0.7
1329379200000,0.763
1329382800000,0.783
1329386400000,0.788
1329390000000,0.768
1329393600000,0.714
1329397200000,0.655
1329400800000,0.599
1329404400000,0.555
1329408000000,0.513
1329411600000,0.484
1329415200000,0.488
1329418800000,0.45
1329422400000,0.428
1329426000000,0.388
1329429600000,0.355
1329433200000,0.306
1329436800000,0.294
1329440400000,0.344
1329444000000,0.38
1329447600000,0.425
1329451200000,0.45
1329454800000,0.451
1329458400000,0.431
1329462000000,0.379
1329465600000,0.333
1329469200000,0.317
1329472800000,0.302
1329476400000,0.275
1329480000000,0.243
1329483600000,0.219
1329487200000,0.217
1329490800000,0.193
1329494400000,0.173
1329498000000,0.15
1329501600000,0.127
1329505200000,0.111
1329508800000,0.101
1329512400000,0.095
1329516000000,0.093
1329519600000,0.092
1329523200000,0.109
1329526800000,0.133
1329530400000,0.139
1329534000000,0.135
1329537600000,0.132
1329541200000,0.132
1329544800000,0.145
1329548400000,0.171
1329552000000,0.183
1329555600000,0.192
1329559200000,0.218
1329562800000,0.245
1329566400000,0.249
1329570000000,0.231
1329573600000,0.213
1329577200000,0.214
1329580800000,0.209
1329584400000,0.196
1329588000000,0.177
1329591600000,0.159
1329595200000,0.145
1329598800000,0.136
1329602400000,0.112
1329606000000,0.085
1329609600000,0.076
1329613200000,0.073
1329616800000,0.062
1329620400000,0.058
1329624000000,0.063
1329627600000,0.076
1329631200000,0.1
1329634800000,0.147
1329638400000,0.205
1329642000000,0.223
1329645600000,0.223
1329649200000,0.217
1329652800000,0.228
1329656400000,0.253
1329660000000,0.261
1329663600000,0.241
1329667200000,0.217
1329670800000,0.209
1329674400000,0.232
1329678000000,0.254
1329681600000,0.259
1329685200000,0.234
1329688800000,0.2
1329692400000,0.192
1329696000000,0.21
1329699600000,0.201
1329703200000,0.163
1329706800000,0.139
1329710400000,0.133
1329714000000,0.127
1329717600000,0.114
1329721200000,0.105
1329724800000,0.114
1329728400000,0.153
1329732000000,0.192
1329735600000,0.214
1329739200000,0.223
1329742800000,0.223
1329746400000,0.207
1329750000000,0.201
1329753600000,0.213
1329757200000,0.227
1329760800000,0.249
1329764400000,0.285
1329768000000,0.33
1329771600000,0.339
1329775200000,0.296
1329778800000,0.232
1329782400000,0.216
1329786000000,0.212
1329789600000,0.175
1329793200000,0.115
1329796800000,0.076
1329800400000,0.138
1329804000000,0.254
1329807600000,0.28
1329811200000,0.207
1329814800000,0.175
1329818400000,0.182
1329822000000,0.195
1329825600000,0.194
1329829200000,0.171
1329832800000,0.138
1329836400000,0.101
1329840000000,0.068
1329843600000,0.046
1329847200000,0.026
1329850800000,0.014
1329854400000,0.016
1329858000000,0.03
1329861600000,0.048
1329865200000,0.069
1329868800000,0.118
1329872400000,0.207
1329876000000,0.3
1329879600000,0.333
1329883200000,0.294
1329886800000,0.22
1329890400000,0.143
1329894000000,0.093
1329897600000,0.07
1329901200000,0.067
1329904800000,0.083
1329908400000,0.132
1329912000000,0.214
1329915600000,0.275
1329919200000,0.311
1329922800000,0.353
1329926400000,0.369
1329930000000,0.368
1329933600000,0.36
1329937200000,0.394
1329940800000,0.447
1329944400000,0.456
1329948000000,0.442
1329951600000,0.471
1329955200000,0.538
1329958800000,0.544
1329962400000,0.543
1329966000000,0.578
1329969600000,0.602
1329973200000,0.599
1329976800000,0.58
1329980400000,0.568
1329984000000,0.555
1329987600000,0.556
1329991200000,0.556
1329994800000,0.531
1329998400000,0.504
1330002000000,0.488
1330005600000,0.477
1330009200000,0.466
1330012800000,0.444
1330016400000,0.418
1330020000000,0.4
1330023600000,0.398
1330027200000,0.403
1330030800000,0.37
1330034400000,0.317
1330038000000,0.259
1330041600000,0.25
1330045200000,0.241
1330048800000,0.236
1330052400000,0.244
1330056000000,0.249
1330059600000,0.248
1330063200000,0.261
1330066800000,0.304
1330070400000,0.362
1330074000000,0.413
1330077600000,0.454
1330081200000,0.456
1330084800000,0.436
1330088400000,0.4
1330092000000,0.394
1330095600000,0.368
1330099200000,0.337
1330102800000,0.305
1330106400000,0.294
1330110000000,0.312
1330113600000,0.332
1330117200000,0.332
1330120800000,0.294
1330124400000,0.259
1330128000000,0.238
1330131600000,0.203
1330135200000,0.152
1330138800000,0.111
1330142400000,0.093
1330146000000,0.091
1330149600000,0.096
1330153200000,0.102
1330156800000,0.118
1330160400000,0.146
1330164000000,0.182
1330167600000,0.227
1330171200000,0.26
1330174800000,0.275
1330178400000,0.274
1330182000000,0.261
1330185600000,0.236
1330189200000,0.205
1330192800000,0.169
1330196400000,0.136
1330200000000,0.11
1330203600000,0.103
1330207200000,0.098
1330210800000,0.104
1330214400000,0.139
1330218000000,0.163
1330221600000,0.179
1330225200000,0.189
1330228800000,0.205
1330232400000,0.219
1330236000000,0.225
1330239600000,0.228
1330243200000,0.227
1330246800000,0.245
1330250400000,0.272
1330254000000,0.311
1330257600000,0.347
1330261200000,0.359
1330264800000,0.367
1330268400000,0.371
1330272000000,0.388
1330275600000,0.412
1330279200000,0.425
1330282800000,0.421
1330286400000,0.429
1330290000000,0.422
1330293600000,0.4
1330297200000,0.391
1330300800000,0.428
1330304400000,0.429
1330308000000,0.401
1330311600000,0.39
1330315200000,0.397
1330318800000,0.41
1330322400000,0.425
1330326000000,0.442
1330329600000,0.447
1330333200000,0.447
1330336800000,0.484
1330340400000,0.51
1330344000000,0.502
1330347600000,0.449
1330351200000,0.347
1330354800000,0.286
1330358400000,0.328
1330362000000,0.355
1330365600000,0.367
1330369200000,0.367
1330372800000,0.344
1330376400000,0.26
1330380000000,0.179
1330383600000,0.134
1330387200000,0.159
1330390800000,0.204
1330394400000,0.227
1330398000000,0.248
1330401600000,0.27
1330405200000,0.302
1330408800000,0.314
