,N2
473385600000,0.756
473389200000,0.789
473392800000,0.798
473396400000,0.774
473400000000,0.727
473403600000,0.652
473407200000,0.569
473410800000,0.445
473414400000,0.388
473418000000,0.391
473421600000,0.407
473425200000,0.425
473428800000,0.534
473432400000,0.561
473436000000,0.583
473439600000,0.618
473443200000,0.625
473446800000,0.648
473450400000,0.657
473454000000,0.658
473457600000,0.654
473461200000,0.671
473464800000,0.687
473468400000,0.713
473472000000,0.796
473475600000,0.833
473479200000,0.841
473482800000,0.837
473486400000,0.827
473490000000,0.808
473493600000,0.776
473497200000,0.725
473500800000,0.626
473504400000,0.577
473508000000,0.55
473511600000,0.525
473515200000,0.527
473518800000,0.534
473522400000,0.539
473526000000,0.525
473529600000,0.519
473533200000,0.53
473536800000,0.535
473540400000,0.52
473544000000,0.505
473547600000,0.532
473551200000,0.542
473554800000,0.669
473558400000,0.796
473562000000,0.829
473565600000,0.832
473569200000,0.812
473572800000,0.788
473576400000,0.766
473580000000,0.758
473583600000,0.751
473587200000,0.648
473590800000,0.6
473594400000,0.559
473598000000,0.507
473601600000,0.491
473605200000,0.51
473608800000,0.528
473612400000,0.586
473616000000,0.609
473619600000,0.614
473623200000,0.625
473626800000,0.638
473630400000,0.644
473634000000,0.63
473637600000,0.595
473641200000,0.622
473644800000,0.763
473648400000,0.834
473652000000,0.837
473655600000,0.818
473659200000,0.756
473662800000,0.724
473666400000,0.739
473670000000,0.701
473673600000,0.608
473677200000,0.576
473680800000,0.583
473684400000,0.563
473688000000,0.514
473691600000,0.445
473695200000,0.454
473698800000,0.566
473702400000,0.644
473706000000,0.676
473709600000,0.698
473713200000,0.704
473716800000,0.707
473720400000,0.705
473724000000,0.698
473727600000,0.662
473731200000,0.674
473734800000,0.753
473738400000,0.8
473742000000,0.808
473745600000,0.783
473749200000,0.765
473752800000,0.746
473756400000,0.701
473760000000,0.682
473763600000,0.672
473767200000,0.68
473770800000,0.693
473774400000,0.618
473778000000,0.539
473781600000,0.5
473785200000,0.491
473788800000,0.492
473792400000,0.523
473796000000,0.566
473799600000,0.561
473803200000,0.522
473806800000,0.498
473810400000,0.501
473814000000,0.562
473817600000,0.718
473821200000,0.788
473824800000,0.821
473828400000,0.832
473832000000,0.824
473835600000,0.811
473839200000,0.794
473842800000,0.756
473846400000,0.676
473850000000,0.643
473853600000,0.64
473857200000,0.677
473860800000,0.71
473864400000,0.708
473868000000,0.686
