,V2
567993600000,0.804
567997200000,0.793
568000800000,0.755
568004400000,0.695
568008000000,0.633
568011600000,0.573
568015200000,0.519
568018800000,0.481
568022400000,0.444
568026000000,0.438
568029600000,0.494
568033200000,0.55
568036800000,0.553
568040400000,0.542
568044000000,0.565
568047600000,0.634
568051200000,0.686
568054800000,0.715
568058400000,0.724
568062000000,0.727
568065600000,0.72
568069200000,0.677
568072800000,0.606
568076400000,0.522
568080000000,0.461
568083600000,0.401
568087200000,0.334
568090800000,0.287
568094400000,0.249
568098000000,0.209
568101600000,0.163
568105200000,0.122
568108800000,0.099
568112400000,0.106
568116000000,0.181
568119600000,0.299
568123200000,0.386
568126800000,0.416
568130400000,0.437
568134000000,0.467
568137600000,0.511
568141200000,0.559
568144800000,0.604
568148400000,0.646
568152000000,0.675
568155600000,0.669
568159200000,0.643
568162800000,0.602
568166400000,0.564
568170000000,0.498
568173600000,0.422
568177200000,0.362
568180800000,0.314
568184400000,0.273
568188000000,0.249
568191600000,0.245
568195200000,0.254
568198800000,0.265
568202400000,0.289
568206000000,0.32
568209600000,0.311
568213200000,0.281
568216800000,0.286
568220400000,0.328
568224000000,0.401
568227600000,0.498
568231200000,0.566
568234800000,0.586
568238400000,0.561
568242000000,0.516
568245600000,0.467
568249200000,0.414
568252800000,0.367
568256400000,0.289
568260000000,0.204
568263600000,0.141
568267200000,0.101
568270800000,0.069
568274400000,0.049
568278000000,0.045
568281600000,0.053
568285200000,0.069
568288800000,0.095
568292400000,0.128
568296000000,0.154
568299600000,0.166
568303200000,0.168
568306800000,0.168
568310400000,0.177
568314000000,0.196
568317600000,0.22
568321200000,0.238
568324800000,0.253
568328400000,0.267
568332000000,0.28
568335600000,0.278
568339200000,0.265
568342800000,0.245
568346400000,0.211
568350000000,0.174
568353600000,0.135
568357200000,0.104
568360800000,0.087
568364400000,0.09
568368000000,0.114
568371600000,0.149
568375200000,0.225
568378800000,0.32
568382400000,0.386
568386000000,0.388
568389600000,0.364
568393200000,0.352
568396800000,0.381
568400400000,0.436
568404000000,0.496
568407600000,0.549
568411200000,0.587
568414800000,0.595
568418400000,0.582
568422000000,0.555
568425600000,0.532
568429200000,0.492
568432800000,0.425
568436400000,0.317
568440000000,0.21
568443600000,0.133
568447200000,0.082
568450800000,0.051
568454400000,0.039
568458000000,0.053
568461600000,0.106
568465200000,0.211
568468800000,0.321
568472400000,0.404
568476000000,0.425
568479600000,0.404
568483200000,0.381
568486800000,0.374
568490400000,0.382
568494000000,0.398
568497600000,0.404
568501200000,0.395
568504800000,0.375
568508400000,0.343
568512000000,0.325
568515600000,0.279
568519200000,0.225
568522800000,0.185
568526400000,0.161
568530000000,0.141
568533600000,0.137
568537200000,0.146
568540800000,0.16
568544400000,0.17
568548000000,0.207
568551600000,0.264
568555200000,0.314
568558800000,0.393
568562400000,0.398
568566000000,0.386
568569600000,0.368
568573200000,0.367
568576800000,0.371
568580400000,0.367
568584000000,0.349
568587600000,0.328
568591200000,0.32
568594800000,0.325
568598400000,0.336
568602000000,0.328
568605600000,0.307
568609200000,0.265
568612800000,0.214
568616400000,0.167
568620000000,0.135
568623600000,0.117
568627200000,0.108
568630800000,0.121
568634400000,0.182
568638000000,0.257
568641600000,0.328
568645200000,0.41
568648800000,0.437
568652400000,0.422
568656000000,0.414
568659600000,0.415
568663200000,0.432
568666800000,0.453
568670400000,0.457
568674000000,0.436
568677600000,0.399
568681200000,0.367
568684800000,0.362
568688400000,0.356
568692000000,0.328
568695600000,0.296
568699200000,0.264
568702800000,0.236
568706400000,0.21
568710000000,0.188
568713600000,0.155
568717200000,0.125
568720800000,0.14
568724400000,0.173
568728000000,0.203
568731600000,0.234
568735200000,0.295
568738800000,0.362
568742400000,0.459
568746000000,0.566
568749600000,0.613
568753200000,0.616
568756800000,0.607
568760400000,0.62
568764000000,0.638
568767600000,0.668
568771200000,0.695
568774800000,0.7
568778400000,0.684
568782000000,0.644
568785600000,0.59
568789200000,0.527
568792800000,0.479
568796400000,0.456
568800000000,0.448
568803600000,0.438
568807200000,0.479
568810800000,0.506
568814400000,0.488
568818000000,0.494
568821600000,0.532
568825200000,0.61
568828800000,0.647
568832400000,0.634
568836000000,0.599
568839600000,0.58
568843200000,0.578
568846800000,0.592
568850400000,0.618
568854000000,0.637
568857600000,0.658
568861200000,0.644
568864800000,0.599
568868400000,0.529
568872000000,0.457
568875600000,0.393
568879200000,0.354
568882800000,0.349
568886400000,0.357
568890000000,0.367
568893600000,0.429
568897200000,0.484
568900800000,0.489
568904400000,0.468
568908000000,0.45
568911600000,0.451
568915200000,0.469
568918800000,0.484
568922400000,0.484
568926000000,0.481
568929600000,0.485
568933200000,0.479
568936800000,0.461
568940400000,0.464
568944000000,0.475
568947600000,0.447
568951200000,0.374
568954800000,0.279
568958400000,0.202
568962000000,0.146
568965600000,0.121
568969200000,0.12
568972800000,0.123
568976400000,0.125
568980000000,0.174
568983600000,0.223
568987200000,0.215
568990800000,0.195
568994400000,0.208
568998000000,0.235
569001600000,0.272
569005200000,0.354
569008800000,0.424
569012400000,0.447
569016000000,0.466
569019600000,0.501
569023200000,0.514
569026800000,0.515
569030400000,0.501
569034000000,0.448
569037600000,0.379
569041200000,0.32
569044800000,0.277
569048400000,0.24
569052000000,0.219
569055600000,0.23
569059200000,0.264
569062800000,0.325
569066400000,0.407
569070000000,0.425
569073600000,0.386
569077200000,0.368
569080800000,0.351
569084400000,0.341
569088000000,0.396
569091600000,0.528
569095200000,0.607
569098800000,0.622
569102400000,0.615
569106000000,0.601
569109600000,0.586
569113200000,0.587
569116800000,0.634
569120400000,0.672
569124000000,0.669
569127600000,0.646
569131200000,0.623
569134800000,0.596
569138400000,0.586
569142000000,0.599
