,Mn4
1483228800000,0.678
1483232400000,0.752
1483236000000,0.8
1483239600000,0.826
1483243200000,0.826
1483246800000,0.812
1483250400000,0.794
1483254000000,0.783
1483257600000,0.743
1483261200000,0.72
1483264800000,0.711
1483268400000,0.666
1483272000000,0.593
1483275600000,0.566
1483279200000,0.559
1483282800000,0.55
1483286400000,0.58
1483290000000,0.59
1483293600000,0.58
1483297200000,0.56
1483300800000,0.526
1483304400000,0.522
1483308000000,0.523
1483311600000,0.55
1483315200000,0.633
1483318800000,0.668
1483322400000,0.681
1483326000000,0.697
1483329600000,0.689
1483333200000,0.69
1483336800000,0.664
1483340400000,0.623
1483344000000,0.568
1483347600000,0.531
1483351200000,0.487
1483354800000,0.448
1483358400000,0.413
1483362000000,0.369
1483365600000,0.355
1483369200000,0.308
1483372800000,0.255
1483376400000,0.208
1483380000000,0.18
1483383600000,0.163
1483387200000,0.167
1483390800000,0.188
1483394400000,0.205
1483398000000,0.227
1483401600000,0.279
1483405200000,0.294
1483408800000,0.294
1483412400000,0.297
1483416000000,0.311
1483419600000,0.323
1483423200000,0.315
1483426800000,0.291
1483430400000,0.263
1483434000000,0.264
1483437600000,0.271
1483441200000,0.261
1483444800000,0.267
1483448400000,0.272
1483452000000,0.272
1483455600000,0.259
1483459200000,0.245
1483462800000,0.243
1483466400000,0.252
1483470000000,0.224
1483473600000,0.165
1483477200000,0.125
1483480800000,0.112
1483484400000,0.158
1483488000000,0.3
1483491600000,0.447
1483495200000,0.519
1483498800000,0.526
1483502400000,0.519
1483506000000,0.513
1483509600000,0.487
1483513200000,0.433
1483516800000,0.373
1483520400000,0.367
1483524000000,0.369
1483527600000,0.355
1483531200000,0.349
1483534800000,0.349
1483538400000,0.352
1483542000000,0.32
1483545600000,0.283
1483549200000,0.249
1483552800000,0.207
1483556400000,0.188
1483560000000,0.203
1483563600000,0.255
1483567200000,0.316
1483570800000,0.37
1483574400000,0.374
1483578000000,0.323
1483581600000,0.211
1483585200000,0.134
1483588800000,0.094
1483592400000,0.071
1483596000000,0.064
1483599600000,0.094
1483603200000,0.163
1483606800000,0.232
1483610400000,0.249
1483614000000,0.245
1483617600000,0.225
1483621200000,0.202
1483624800000,0.161
1483628400000,0.124
1483632000000,0.106
1483635600000,0.091
1483639200000,0.107
1483642800000,0.131
1483646400000,0.154
1483650000000,0.162
1483653600000,0.179
1483657200000,0.244
1483660800000,0.279
1483664400000,0.29
1483668000000,0.296
1483671600000,0.382
1483675200000,0.552
1483678800000,0.644
1483682400000,0.552
1483686000000,0.368
1483689600000,0.201
1483693200000,0.085
1483696800000,0.049
1483700400000,0.036
1483704000000,0.031
1483707600000,0.02
1483711200000,0.006
1483714800000,0.002
1483718400000,0.003
1483722000000,0.006
1483725600000,0.012
1483729200000,0.025
1483732800000,0.045
1483736400000,0.062
1483740000000,0.082
1483743600000,0.093
1483747200000,0.133
1483750800000,0.217
1483754400000,0.328
1483758000000,0.431
1483761600000,0.479
1483765200000,0.505
1483768800000,0.52
1483772400000,0.526
1483776000000,0.583
1483779600000,0.659
1483783200000,0.618
1483786800000,0.552
1483790400000,0.442
1483794000000,0.335
1483797600000,0.272
1483801200000,0.213
1483804800000,0.166
1483808400000,0.164
1483812000000,0.167
1483815600000,0.17
1483819200000,0.163
1483822800000,0.126
1483826400000,0.05
1483830000000,0.015
1483833600000,0.005
1483837200000,0.001
1483840800000,0.001
1483844400000,0.009
1483848000000,0.051
1483851600000,0.144
1483855200000,0.212
1483858800000,0.185
1483862400000,0.123
1483866000000,0.071
1483869600000,0.103
1483873200000,0.219
1483876800000,0.312
1483880400000,0.355
1483884000000,0.355
1483887600000,0.284
1483891200000,0.203
1483894800000,0.122
1483898400000,0.056
1483902000000,0.02
1483905600000,0.011
1483909200000,0.012
1483912800000,0.015
1483916400000,0.013
1483920000000,0.008
1483923600000,0.005
1483927200000,0.004
1483930800000,0.005
1483934400000,0.007
1483938000000,0.006
1483941600000,0.005
1483945200000,0.005
1483948800000,0.005
1483952400000,0.006
1483956000000,0.012
1483959600000,0.028
1483963200000,0.046
1483966800000,0.073
1483970400000,0.096
1483974000000,0.106
1483977600000,0.116
1483981200000,0.12
1483984800000,0.124
1483988400000,0.112
1483992000000,0.084
1483995600000,0.062
1483999200000,0.042
1484002800000,0.032
1484006400000,0.028
1484010000000,0.026
1484013600000,0.029
1484017200000,0.043
1484020800000,0.06
1484024400000,0.08
1484028000000,0.101
1484031600000,0.117
1484035200000,0.111
1484038800000,0.112
1484042400000,0.12
1484046000000,0.131
1484049600000,0.133
1484053200000,0.137
1484056800000,0.153
1484060400000,0.164
1484064000000,0.155
1484067600000,0.118
1484071200000,0.064
1484074800000,0.025
1484078400000,0.01
1484082000000,0.007
1484085600000,0.008
1484089200000,0.009
1484092800000,0.008
1484096400000,0.009
1484100000000,0.011
1484103600000,0.013
1484107200000,0.021
1484110800000,0.03
1484114400000,0.038
1484118000000,0.043
1484121600000,0.049
1484125200000,0.076
1484128800000,0.112
1484132400000,0.141
1484136000000,0.161
1484139600000,0.181
1484143200000,0.177
1484146800000,0.134
1484150400000,0.087
1484154000000,0.107
1484157600000,0.179
1484161200000,0.23
1484164800000,0.262
1484168400000,0.31
1484172000000,0.317
1484175600000,0.323
1484179200000,0.321
1484182800000,0.277
1484186400000,0.213
1484190000000,0.179
1484193600000,0.183
1484197200000,0.172
1484200800000,0.142
1484204400000,0.103
1484208000000,0.063
