,L6
599616000000,0.671
599619600000,0.786
599623200000,0.857
599626800000,0.899
599630400000,0.926
599634000000,0.94
599637600000,0.946
599641200000,0.939
599644800000,0.914
599648400000,0.86
599652000000,0.847
599655600000,0.838
599659200000,0.82
599662800000,0.8
599666400000,0.785
599670000000,0.782
599673600000,0.791
599677200000,0.799
599680800000,0.797
599684400000,0.788
599688000000,0.772
599691600000,0.759
599695200000,0.745
599698800000,0.75
599702400000,0.829
599706000000,0.826
599709600000,0.806
599713200000,0.793
599716800000,0.798
599720400000,0.812
599724000000,0.835
599727600000,0.851
599731200000,0.829
599734800000,0.749
599738400000,0.69
599742000000,0.672
599745600000,0.676
599749200000,0.679
599752800000,0.687
599756400000,0.701
599760000000,0.708
599763600000,0.72
599767200000,0.729
599770800000,0.737
599774400000,0.739
599778000000,0.746
599781600000,0.752
599785200000,0.813
599788800000,0.871
599792400000,0.873
599796000000,0.871
599799600000,0.869
599803200000,0.864
599806800000,0.86
599810400000,0.859
599814000000,0.855
599817600000,0.832
599821200000,0.795
599824800000,0.794
599828400000,0.792
599832000000,0.788
599835600000,0.791
599839200000,0.788
599842800000,0.794
599846400000,0.82
599850000000,0.83
599853600000,0.844
599857200000,0.842
599860800000,0.834
599864400000,0.829
599868000000,0.826
599871600000,0.866
599875200000,0.926
599878800000,0.931
599882400000,0.92
599886000000,0.908
599889600000,0.897
599893200000,0.89
599896800000,0.891
599900400000,0.895
599904000000,0.881
599907600000,0.84
599911200000,0.822
599914800000,0.823
599918400000,0.822
599922000000,0.819
599925600000,0.827
599929200000,0.824
599932800000,0.832
599936400000,0.837
599940000000,0.835
599943600000,0.833
599947200000,0.832
599950800000,0.849
599954400000,0.86
599958000000,0.897
599961600000,0.958
599965200000,0.963
599968800000,0.957
599972400000,0.947
599976000000,0.935
599979600000,0.927
599983200000,0.924
599986800000,0.92
599990400000,0.903
599994000000,0.86
599997600000,0.813
600001200000,0.784
600004800000,0.76
600008400000,0.722
600012000000,0.679
600015600000,0.644
600019200000,0.619
600022800000,0.571
600026400000,0.538
600030000000,0.53
600033600000,0.529
600037200000,0.566
600040800000,0.574
600044400000,0.538
600048000000,0.638
600051600000,0.58
600055200000,0.456
600058800000,0.334
600062400000,0.264
600066000000,0.246
600069600000,0.279
600073200000,0.367
600076800000,0.459
600080400000,0.557
600084000000,0.618
600087600000,0.618
600091200000,0.601
600094800000,0.568
600098400000,0.512
600102000000,0.457
600105600000,0.389
600109200000,0.352
600112800000,0.31
600116400000,0.274
600120000000,0.261
600123600000,0.276
600127200000,0.302
600130800000,0.282
600134400000,0.31
600138000000,0.243
600141600000,0.15
600145200000,0.081
600148800000,0.037
600152400000,0.017
600156000000,0.027
600159600000,0.068
600163200000,0.082
600166800000,0.093
600170400000,0.088
600174000000,0.103
600177600000,0.114
600181200000,0.106
600184800000,0.094
600188400000,0.088
600192000000,0.091
600195600000,0.087
600199200000,0.089
600202800000,0.093
600206400000,0.103
600210000000,0.117
600213600000,0.123
600217200000,0.074
600220800000,0.08
600224400000,0.052
600228000000,0.019
600231600000,0.005
600235200000,0.003
600238800000,0.006
600242400000,0.013
600246000000,0.026
600249600000,0.05
600253200000,0.078
600256800000,0.068
600260400000,0.045
600264000000,0.029
600267600000,0.019
600271200000,0.011
600274800000,0.006
600278400000,0.005
600282000000,0.006
600285600000,0.008
600289200000,0.013
600292800000,0.021
600296400000,0.03
600300000000,0.037
600303600000,0.022
600307200000,0.021
600310800000,0.021
600314400000,0.023
600318000000,0.032
600321600000,0.044
600325200000,0.064
600328800000,0.099
600332400000,0.149
600336000000,0.231
600339600000,0.328
600343200000,0.401
600346800000,0.415
600350400000,0.398
600354000000,0.367
600357600000,0.374
600361200000,0.371
600364800000,0.367
600368400000,0.348
600372000000,0.329
600375600000,0.342
600379200000,0.345
600382800000,0.381
600386400000,0.4
600390000000,0.417
600393600000,0.491
600397200000,0.463
600400800000,0.392
600404400000,0.304
600408000000,0.223
600411600000,0.168
600415200000,0.148
600418800000,0.166
600422400000,0.196
600426000000,0.261
600429600000,0.349
600433200000,0.387
600436800000,0.367
600440400000,0.346
600444000000,0.345
600447600000,0.354
600451200000,0.348
600454800000,0.325
600458400000,0.337
600462000000,0.364
600465600000,0.362
600469200000,0.352
600472800000,0.347
600476400000,0.307
600480000000,0.384
600483600000,0.345
600487200000,0.292
600490800000,0.292
600494400000,0.341
600498000000,0.422
600501600000,0.523
600505200000,0.613
600508800000,0.653
600512400000,0.633
600516000000,0.633
600519600000,0.604
600523200000,0.552
600526800000,0.517
600530400000,0.487
600534000000,0.46
600537600000,0.437
600541200000,0.432
600544800000,0.431
600548400000,0.437
600552000000,0.452
600555600000,0.493
600559200000,0.523
600562800000,0.606
600566400000,0.75
600570000000,0.777
