,Py1
536457600000,0.927
536461200000,0.802
536464800000,0.663
536468400000,0.571
536472000000,0.502
536475600000,0.447
536479200000,0.407
536482800000,0.367
536486400000,0.293
536490000000,0.259
536493600000,0.226
536497200000,0.201
536500800000,0.185
536504400000,0.159
536508000000,0.129
536511600000,0.106
536515200000,0.093
536518800000,0.098
536522400000,0.119
536526000000,0.155
536529600000,0.177
536533200000,0.203
536536800000,0.222
536540400000,0.226
536544000000,0.259
536547600000,0.247
536551200000,0.216
536554800000,0.163
536558400000,0.115
536562000000,0.08
536565600000,0.057
536569200000,0.042
536572800000,0.03
536576400000,0.028
536580000000,0.026
536583600000,0.021
536587200000,0.018
536590800000,0.017
536594400000,0.016
536598000000,0.019
536601600000,0.025
536605200000,0.03
536608800000,0.036
536612400000,0.041
536616000000,0.046
536619600000,0.058
536623200000,0.074
536626800000,0.088
536630400000,0.134
536634000000,0.195
536637600000,0.244
536641200000,0.256
536644800000,0.251
536648400000,0.234
536652000000,0.209
536655600000,0.18
536659200000,0.122
536662800000,0.088
536666400000,0.089
536670000000,0.113
536673600000,0.176
536677200000,0.238
536680800000,0.291
536684400000,0.283
536688000000,0.279
536691600000,0.267
536695200000,0.259
536698800000,0.264
536702400000,0.289
536706000000,0.311
536709600000,0.323
536713200000,0.341
536716800000,0.444
536720400000,0.496
536724000000,0.509
536727600000,0.479
536731200000,0.431
536734800000,0.361
536738400000,0.278
536742000000,0.207
536745600000,0.155
536749200000,0.143
536752800000,0.176
536756400000,0.19
536760000000,0.262
536763600000,0.302
536767200000,0.311
536770800000,0.332
536774400000,0.336
536778000000,0.355
536781600000,0.376
536785200000,0.4
536788800000,0.413
536792400000,0.41
536796000000,0.386
536799600000,0.374
536803200000,0.406
536806800000,0.391
536810400000,0.363
536814000000,0.323
536817600000,0.274
536821200000,0.232
536824800000,0.206
536828400000,0.188
536832000000,0.159
536835600000,0.138
536839200000,0.164
536842800000,0.22
536846400000,0.29
536850000000,0.365
536853600000,0.416
536857200000,0.454
536860800000,0.484
536864400000,0.483
536868000000,0.488
536871600000,0.489
536875200000,0.504
536878800000,0.517
536882400000,0.481
536886000000,0.479
536889600000,0.532
536893200000,0.554
536896800000,0.578
536900400000,0.596
536904000000,0.608
536907600000,0.607
536911200000,0.605
536914800000,0.585
536918400000,0.47
536922000000,0.447
536925600000,0.548
536929200000,0.607
536932800000,0.613
536936400000,0.591
536940000000,0.565
536943600000,0.569
536947200000,0.58
536950800000,0.574
536954400000,0.57
536958000000,0.556
536961600000,0.544
536965200000,0.55
536968800000,0.556
536972400000,0.566
536976000000,0.661
536979600000,0.711
536983200000,0.732
536986800000,0.737
536990400000,0.718
536994000000,0.682
536997600000,0.639
537001200000,0.591
537004800000,0.466
537008400000,0.413
537012000000,0.518
537015600000,0.618
537019200000,0.685
537022800000,0.704
537026400000,0.721
537030000000,0.729
537033600000,0.741
537037200000,0.756
537040800000,0.752
537044400000,0.741
537048000000,0.739
537051600000,0.737
537055200000,0.74
537058800000,0.789
537062400000,0.858
537066000000,0.875
537069600000,0.879
537073200000,0.879
537076800000,0.87
537080400000,0.857
537084000000,0.846
537087600000,0.832
537091200000,0.782
537094800000,0.779
537098400000,0.8
537102000000,0.809
537105600000,0.803
537109200000,0.795
537112800000,0.81
537116400000,0.823
537120000000,0.83
537123600000,0.826
537127200000,0.815
537130800000,0.797
537134400000,0.777
537138000000,0.77
537141600000,0.773
537145200000,0.795
537148800000,0.863
537152400000,0.887
537156000000,0.887
537159600000,0.865
537163200000,0.824
537166800000,0.785
537170400000,0.75
537174000000,0.72
537177600000,0.631
537181200000,0.567
537184800000,0.59
537188400000,0.627
537192000000,0.608
537195600000,0.599
537199200000,0.592
537202800000,0.584
537206400000,0.566
537210000000,0.552
537213600000,0.556
537217200000,0.586
537220800000,0.617
537224400000,0.635
537228000000,0.624
537231600000,0.591
537235200000,0.644
537238800000,0.674
537242400000,0.678
537246000000,0.668
537249600000,0.652
537253200000,0.643
537256800000,0.635
537260400000,0.605
537264000000,0.476
537267600000,0.457
537271200000,0.542
537274800000,0.601
537278400000,0.565
537282000000,0.488
537285600000,0.46
537289200000,0.435
537292800000,0.415
537296400000,0.403
537300000000,0.402
537303600000,0.407
537307200000,0.44
537310800000,0.533
537314400000,0.586
537318000000,0.661
537321600000,0.803
537325200000,0.874
537328800000,0.899
537332400000,0.883
537336000000,0.844
537339600000,0.799
537343200000,0.757
537346800000,0.685
537350400000,0.544
537354000000,0.432
537357600000,0.476
537361200000,0.525
537364800000,0.54
537368400000,0.532
537372000000,0.519
537375600000,0.51
537379200000,0.482
537382800000,0.478
537386400000,0.464
537390000000,0.459
537393600000,0.467
537397200000,0.484
537400800000,0.501
537404400000,0.504
537408000000,0.592
537411600000,0.637
537415200000,0.638
537418800000,0.606
537422400000,0.559
537426000000,0.518
537429600000,0.491
537433200000,0.476
537436800000,0.422
537440400000,0.407
537444000000,0.471
537447600000,0.54
537451200000,0.58
537454800000,0.58
537458400000,0.571
537462000000,0.592
537465600000,0.61
537469200000,0.635
537472800000,0.648
537476400000,0.661
537480000000,0.681
537483600000,0.724
537487200000,0.769
537490800000,0.801
537494400000,0.89
537498000000,0.919
537501600000,0.933
537505200000,0.938
537508800000,0.939
537512400000,0.942
537516000000,0.941
537519600000,0.935
537523200000,0.921
537526800000,0.916
537530400000,0.933
537534000000,0.952
537537600000,0.962
537541200000,0.968
537544800000,0.97
537548400000,0.969
537552000000,0.966
537555600000,0.96
537559200000,0.949
537562800000,0.934
537566400000,0.92
537570000000,0.913
537573600000,0.912
537577200000,0.919
537580800000,0.942
537584400000,0.942
537588000000,0.933
537591600000,0.918
537595200000,0.897
537598800000,0.876
537602400000,0.858
537606000000,0.843
537609600000,0.823
537613200000,0.811
537616800000,0.821
537620400000,0.836
537624000000,0.84
537627600000,0.84
537631200000,0.842
537634800000,0.839
537638400000,0.831
537642000000,0.821
537645600000,0.8
537649200000,0.792
537652800000,0.774
537656400000,0.768
537660000000,0.77
537663600000,0.809
537667200000,0.849
537670800000,0.849
537674400000,0.84
537678000000,0.821
537681600000,0.801
537685200000,0.788
537688800000,0.777
537692400000,0.763
537696000000,0.722
537699600000,0.658
537703200000,0.653
537706800000,0.692
537710400000,0.729
537714000000,0.737
537717600000,0.734
537721200000,0.724
537724800000,0.695
537728400000,0.666
537732000000,0.638
537735600000,0.635
537739200000,0.649
537742800000,0.666
537746400000,0.657
537750000000,0.695
537753600000,0.725
537757200000,0.732
537760800000,0.724
537764400000,0.692
537768000000,0.65
537771600000,0.629
537775200000,0.626
537778800000,0.634
537782400000,0.585
537786000000,0.53
537789600000,0.568
537793200000,0.655
537796800000,0.674
537800400000,0.664
537804000000,0.662
537807600000,0.663
537811200000,0.684
537814800000,0.723
537818400000,0.744
537822000000,0.75
537825600000,0.753
537829200000,0.762
537832800000,0.762
537836400000,0.777
537840000000,0.842
537843600000,0.876
537847200000,0.892
537850800000,0.895
537854400000,0.895
537858000000,0.895
537861600000,0.891
537865200000,0.877
537868800000,0.826
537872400000,0.788
537876000000,0.802
537879600000,0.827
537883200000,0.827
537886800000,0.829
537890400000,0.839
537894000000,0.84
537897600000,0.833
537901200000,0.823
537904800000,0.807
537908400000,0.793
537912000000,0.777
537915600000,0.758
537919200000,0.736
537922800000,0.765
537926400000,0.812
537930000000,0.831
537933600000,0.837
537937200000,0.829
537940800000,0.824
537944400000,0.822
537948000000,0.814
537951600000,0.785
537955200000,0.711
537958800000,0.674
537962400000,0.696
537966000000,0.72
537969600000,0.692
537973200000,0.672
537976800000,0.644
537980400000,0.614
537984000000,0.613
537987600000,0.618
537991200000,0.638
537994800000,0.638
537998400000,0.626
538002000000,0.602
538005600000,0.544
538009200000,0.508
538012800000,0.575
538016400000,0.613
538020000000,0.601
538023600000,0.57
538027200000,0.54
538030800000,0.519
538034400000,0.504
538038000000,0.491
538041600000,0.447
538045200000,0.416
538048800000,0.481
538052400000,0.519
538056000000,0.518
538059600000,0.46
538063200000,0.429
538066800000,0.392
538070400000,0.395
538074000000,0.401
538077600000,0.393
538081200000,0.362
538084800000,0.349
538088400000,0.352
538092000000,0.368
538095600000,0.466
538099200000,0.59
538102800000,0.658
538106400000,0.697
538110000000,0.707
538113600000,0.697
538117200000,0.685
538120800000,0.685
538124400000,0.695
538128000000,0.681
538131600000,0.623
538135200000,0.586
538138800000,0.589
538142400000,0.595
538146000000,0.578
538149600000,0.568
538153200000,0.562
538156800000,0.571
538160400000,0.57
538164000000,0.557
538167600000,0.563
538171200000,0.557
538174800000,0.566
538178400000,0.552
538182000000,0.61
538185600000,0.655
538189200000,0.646
538192800000,0.623
538196400000,0.59
538200000000,0.556
538203600000,0.533
538207200000,0.523
538210800000,0.519
538214400000,0.506
538218000000,0.476
538221600000,0.524
538225200000,0.603
538228800000,0.645
538232400000,0.603
538236000000,0.599
538239600000,0.61
538243200000,0.638
538246800000,0.642
538250400000,0.636
538254000000,0.633
538257600000,0.62
538261200000,0.601
538264800000,0.566
538268400000,0.607
538272000000,0.671
538275600000,0.71
538279200000,0.737
538282800000,0.743
538286400000,0.746
538290000000,0.744
538293600000,0.736
538297200000,0.722
538300800000,0.679
538304400000,0.618
538308000000,0.632
538311600000,0.673
538315200000,0.684
538318800000,0.685
538322400000,0.686
538326000000,0.72
538329600000,0.718
538333200000,0.722
538336800000,0.73
538340400000,0.722
538344000000,0.716
538347600000,0.698
538351200000,0.666
538354800000,0.697
538358400000,0.75
538362000000,0.759
538365600000,0.733
538369200000,0.687
538372800000,0.627
538376400000,0.571
538380000000,0.531
538383600000,0.502
538387200000,0.454
538390800000,0.395
538394400000,0.45
538398000000,0.491
538401600000,0.502
538405200000,0.48
538408800000,0.442
538412400000,0.429
538416000000,0.442
538419600000,0.455
538423200000,0.46
538426800000,0.478
538430400000,0.485
538434000000,0.498
538437600000,0.498
538441200000,0.544
538444800000,0.597
538448400000,0.613
538452000000,0.613
538455600000,0.599
538459200000,0.59
538462800000,0.583
538466400000,0.569
538470000000,0.552
538473600000,0.525
538477200000,0.472
538480800000,0.479
538484400000,0.51
538488000000,0.532
538491600000,0.59
538495200000,0.608
538498800000,0.606
538502400000,0.585
538506000000,0.581
538509600000,0.574
538513200000,0.578
538516800000,0.592
538520400000,0.619
538524000000,0.654
538527600000,0.731
538531200000,0.773
538534800000,0.786
538538400000,0.793
538542000000,0.789
538545600000,0.789
538549200000,0.794
538552800000,0.799
538556400000,0.804
538560000000,0.808
538563600000,0.804
538567200000,0.828
538570800000,0.854
538574400000,0.866
538578000000,0.863
538581600000,0.867
538585200000,0.872
538588800000,0.871
538592400000,0.86
538596000000,0.846
538599600000,0.84
538603200000,0.829
538606800000,0.837
538610400000,0.85
538614000000,0.882
538617600000,0.927
538621200000,0.945
538624800000,0.95
538628400000,0.949
538632000000,0.946
538635600000,0.942
538639200000,0.94
538642800000,0.94
538646400000,0.936
538650000000,0.927
538653600000,0.93
538657200000,0.935
538660800000,0.933
538664400000,0.932
538668000000,0.935
538671600000,0.936
538675200000,0.933
538678800000,0.924
538682400000,0.914
538686000000,0.903
538689600000,0.895
538693200000,0.895
538696800000,0.896
538700400000,0.915
538704000000,0.928
538707600000,0.93
538711200000,0.929
538714800000,0.921
538718400000,0.912
538722000000,0.906
538725600000,0.902
538729200000,0.895
538732800000,0.881
538736400000,0.868
538740000000,0.871
538743600000,0.87
538747200000,0.871
538750800000,0.879
538754400000,0.884
538758000000,0.886
538761600000,0.882
538765200000,0.871
538768800000,0.852
538772400000,0.838
538776000000,0.828
538779600000,0.834
538783200000,0.849
538786800000,0.886
538790400000,0.914
538794000000,0.92
538797600000,0.917
538801200000,0.898
538804800000,0.869
538808400000,0.841
538812000000,0.821
538815600000,0.812
538819200000,0.808
538822800000,0.809
538826400000,0.838
538830000000,0.868
538833600000,0.871
538837200000,0.858
538840800000,0.833
538844400000,0.815
538848000000,0.798
538851600000,0.788
538855200000,0.773
538858800000,0.754
538862400000,0.756
538866000000,0.774
538869600000,0.779
538873200000,0.835
538876800000,0.86
538880400000,0.849
538884000000,0.813
538887600000,0.762
538891200000,0.701
538894800000,0.651
538898400000,0.625
538902000000,0.625
538905600000,0.63
538909200000,0.624
538912800000,0.647
538916400000,0.72
538920000000,0.749
538923600000,0.703
538927200000,0.647
538930800000,0.6
538934400000,0.586
538938000000,0.587
538941600000,0.592
538945200000,0.601
538948800000,0.607
538952400000,0.594
538956000000,0.583
538959600000,0.673
538963200000,0.686
538966800000,0.644
538970400000,0.586
538974000000,0.522
538977600000,0.473
538981200000,0.454
538984800000,0.464
538988400000,0.484
538992000000,0.487
538995600000,0.435
538999200000,0.444
539002800000,0.559
539006400000,0.639
539010000000,0.606
539013600000,0.561
539017200000,0.535
539020800000,0.513
539024400000,0.506
539028000000,0.574
539031600000,0.608
539035200000,0.606
539038800000,0.599
539042400000,0.586
539046000000,0.645
539049600000,0.674
539053200000,0.658
539056800000,0.629
539060400000,0.583
539064000000,0.538
539067600000,0.494
539071200000,0.469
539074800000,0.464
539078400000,0.454
539082000000,0.388
539085600000,0.398
539089200000,0.4
539092800000,0.41
539096400000,0.388
539100000000,0.367
539103600000,0.37
539107200000,0.402
539110800000,0.417
539114400000,0.425
539118000000,0.41
539121600000,0.372
539125200000,0.355
539128800000,0.338
539132400000,0.401
539136000000,0.505
539139600000,0.573
539143200000,0.623
539146800000,0.664
539150400000,0.663
539154000000,0.622
539157600000,0.568
539161200000,0.504
539164800000,0.432
539168400000,0.367
539172000000,0.391
539175600000,0.449
539179200000,0.469
539182800000,0.469
539186400000,0.46
539190000000,0.427
539193600000,0.391
539197200000,0.364
539200800000,0.365
539204400000,0.383
539208000000,0.413
539211600000,0.43
539215200000,0.424
539218800000,0.544
539222400000,0.639
539226000000,0.651
539229600000,0.654
539233200000,0.654
539236800000,0.648
539240400000,0.649
539244000000,0.648
539247600000,0.63
539251200000,0.563
539254800000,0.47
539258400000,0.507
539262000000,0.556
539265600000,0.593
539269200000,0.541
539272800000,0.497
539276400000,0.488
539280000000,0.489
539283600000,0.516
539287200000,0.542
539290800000,0.571
539294400000,0.572
539298000000,0.573
539301600000,0.567
539305200000,0.674
539308800000,0.729
539312400000,0.741
539316000000,0.733
539319600000,0.697
539323200000,0.654
539326800000,0.623
539330400000,0.619
539334000000,0.634
539337600000,0.6
539341200000,0.529
539344800000,0.629
539348400000,0.695
539352000000,0.721
539355600000,0.726
539359200000,0.748
539362800000,0.787
539366400000,0.823
539370000000,0.855
539373600000,0.888
539377200000,0.899
539380800000,0.905
539384400000,0.909
539388000000,0.914
539391600000,0.947
539395200000,0.97
539398800000,0.976
539402400000,0.976
539406000000,0.973
539409600000,0.97
539413200000,0.966
539416800000,0.96
539420400000,0.954
539424000000,0.943
539427600000,0.923
539431200000,0.917
539434800000,0.923
539438400000,0.924
539442000000,0.919
539445600000,0.913
539449200000,0.899
539452800000,0.884
539456400000,0.87
539460000000,0.846
539463600000,0.813
539467200000,0.791
539470800000,0.78
539474400000,0.782
539478000000,0.831
539481600000,0.839
539485200000,0.827
539488800000,0.795
539492400000,0.746
539496000000,0.688
539499600000,0.642
539503200000,0.615
539506800000,0.602
539510400000,0.607
539514000000,0.618
539517600000,0.658
539521200000,0.688
539524800000,0.704
539528400000,0.685
539532000000,0.646
539535600000,0.623
539539200000,0.612
539542800000,0.61
539546400000,0.594
539550000000,0.574
539553600000,0.561
539557200000,0.562
539560800000,0.549
539564400000,0.591
539568000000,0.613
539571600000,0.606
539575200000,0.578
539578800000,0.525
539582400000,0.468
539586000000,0.42
539589600000,0.395
539593200000,0.39
539596800000,0.394
539600400000,0.395
539604000000,0.473
539607600000,0.59
539611200000,0.639
539614800000,0.613
539618400000,0.55
539622000000,0.505
539625600000,0.491
539629200000,0.49
539632800000,0.507
539636400000,0.51
539640000000,0.488
539643600000,0.458
539647200000,0.393
539650800000,0.399
