,N1
537735600000,0.597
537739200000,0.61
537742800000,0.623
537746400000,0.607
537750000000,0.697
537753600000,0.769
537757200000,0.791
537760800000,0.797
537764400000,0.789
537768000000,0.773
537771600000,0.759
537775200000,0.754
537778800000,0.74
537782400000,0.626
537786000000,0.519
537789600000,0.54
537793200000,0.618
537796800000,0.644
537800400000,0.635
537804000000,0.635
537807600000,0.635
537811200000,0.646
537814800000,0.666
537818400000,0.674
537822000000,0.676
537825600000,0.673
537829200000,0.677
537832800000,0.685
537836400000,0.747
537840000000,0.857
537843600000,0.903
537847200000,0.923
537850800000,0.926
537854400000,0.924
537858000000,0.919
537861600000,0.914
537865200000,0.896
537868800000,0.832
537872400000,0.762
537876000000,0.773
537879600000,0.807
537883200000,0.817
537886800000,0.814
537890400000,0.814
537894000000,0.813
537897600000,0.808
537901200000,0.794
537904800000,0.774
537908400000,0.765
537912000000,0.753
537915600000,0.735
537919200000,0.71
537922800000,0.763
537926400000,0.831
537930000000,0.856
537933600000,0.87
537937200000,0.871
537940800000,0.863
537944400000,0.849
537948000000,0.814
537951600000,0.739
537955200000,0.605
537958800000,0.575
537962400000,0.61
537966000000,0.685
537969600000,0.647
537973200000,0.651
537976800000,0.63
537980400000,0.606
537984000000,0.601
537987600000,0.591
537991200000,0.598
537994800000,0.583
537998400000,0.575
538002000000,0.576
538005600000,0.544
538009200000,0.571
538012800000,0.674
538016400000,0.723
538020000000,0.726
538023600000,0.714
538027200000,0.695
538030800000,0.674
538034400000,0.657
538038000000,0.627
538041600000,0.53
538045200000,0.41
538048800000,0.435
538052400000,0.488
538056000000,0.508
538059600000,0.456
538063200000,0.444
538066800000,0.438
538070400000,0.435
538074000000,0.44
538077600000,0.473
538081200000,0.442
538084800000,0.4
538088400000,0.395
538092000000,0.368
538095600000,0.524
538099200000,0.658
538102800000,0.727
538106400000,0.771
538110000000,0.791
538113600000,0.793
538117200000,0.785
538120800000,0.774
538124400000,0.765
538128000000,0.72
538131600000,0.615
538135200000,0.539
538138800000,0.528
538142400000,0.544
538146000000,0.552
538149600000,0.525
538153200000,0.507
538156800000,0.518
538160400000,0.523
538164000000,0.521
538167600000,0.507
538171200000,0.509
538174800000,0.518
538178400000,0.535
538182000000,0.647
538185600000,0.708
538189200000,0.71
538192800000,0.701
538196400000,0.688
538200000000,0.663
538203600000,0.646
538207200000,0.631
538210800000,0.61
538214400000,0.554
538218000000,0.48
538221600000,0.515
538225200000,0.578
538228800000,0.619
538232400000,0.601
538236000000,0.602
538239600000,0.604
538243200000,0.601
538246800000,0.593
538250400000,0.585
538254000000,0.577
538257600000,0.568
538261200000,0.557
538264800000,0.515
538268400000,0.591
538272000000,0.707
538275600000,0.75
538279200000,0.764
538282800000,0.768
538286400000,0.773
538290000000,0.776
538293600000,0.777
538297200000,0.756
538300800000,0.682
538304400000,0.561
538308000000,0.575
538311600000,0.62
538315200000,0.615
538318800000,0.592
538322400000,0.605
538326000000,0.615
538329600000,0.62
538333200000,0.646
538336800000,0.663
538340400000,0.669
538344000000,0.665
538347600000,0.636
538351200000,0.586
538354800000,0.599
538358400000,0.677
538362000000,0.695
538365600000,0.661
538369200000,0.613
538372800000,0.569
538376400000,0.538
538380000000,0.525
538383600000,0.502
538387200000,0.435
538390800000,0.337
538394400000,0.334
538398000000,0.378
538401600000,0.413
538405200000,0.422
538408800000,0.404
538412400000,0.395
538416000000,0.422
538419600000,0.447
538423200000,0.476
538426800000,0.505
538430400000,0.519
538434000000,0.532
538437600000,0.525
538441200000,0.623
538444800000,0.7
538448400000,0.722
538452000000,0.721
538455600000,0.702
538459200000,0.684
538462800000,0.669
538466400000,0.65
538470000000,0.625
538473600000,0.586
538477200000,0.487
538480800000,0.458
538484400000,0.513
538488000000,0.526
538491600000,0.519
538495200000,0.513
538498800000,0.525
538502400000,0.498
538506000000,0.481
538509600000,0.484
538513200000,0.508
538516800000,0.522
538520400000,0.556
538524000000,0.606
538527600000,0.753
538531200000,0.815
538534800000,0.838
538538400000,0.843
538542000000,0.835
538545600000,0.82
538549200000,0.811
538552800000,0.809
538556400000,0.812
538560000000,0.808
538563600000,0.765
538567200000,0.766
538570800000,0.82
538574400000,0.851
538578000000,0.853
538581600000,0.863
538585200000,0.856
538588800000,0.861
538592400000,0.851
538596000000,0.841
538599600000,0.832
538603200000,0.814
538606800000,0.819
538610400000,0.831
538614000000,0.895
538617600000,0.937
538621200000,0.95
538624800000,0.952
538628400000,0.946
538632000000,0.945
538635600000,0.944
538639200000,0.945
538642800000,0.94
538646400000,0.928
538650000000,0.897
538653600000,0.899
538657200000,0.913
538660800000,0.916
538664400000,0.921
538668000000,0.933
538671600000,0.932
538675200000,0.921
538678800000,0.898
538682400000,0.875
538686000000,0.855
538689600000,0.84
538693200000,0.848
538696800000,0.867
538700400000,0.924
538704000000,0.944
538707600000,0.949
538711200000,0.951
538714800000,0.944
538718400000,0.934
538722000000,0.927
538725600000,0.921
538729200000,0.912
538732800000,0.882
538736400000,0.831
538740000000,0.816
538743600000,0.821
538747200000,0.827
538750800000,0.86
538754400000,0.872
538758000000,0.866
538761600000,0.853
538765200000,0.845
538768800000,0.833
538772400000,0.817
538776000000,0.804
538779600000,0.809
538783200000,0.824
538786800000,0.878
538790400000,0.922
538794000000,0.935
538797600000,0.935
538801200000,0.925
538804800000,0.906
538808400000,0.885
538812000000,0.866
538815600000,0.851
538819200000,0.829
538822800000,0.791
538826400000,0.798
538830000000,0.829
538833600000,0.837
538837200000,0.819
538840800000,0.811
538844400000,0.799
538848000000,0.777
538851600000,0.769
538855200000,0.76
538858800000,0.737
538862400000,0.718
538866000000,0.737
538869600000,0.739
538873200000,0.841
538876800000,0.879
538880400000,0.872
538884000000,0.85
538887600000,0.815
538891200000,0.773
538894800000,0.735
538898400000,0.711
538902000000,0.7
538905600000,0.672
538909200000,0.58
538912800000,0.494
538916400000,0.55
538920000000,0.685
538923600000,0.661
538927200000,0.622
538930800000,0.589
538934400000,0.576
538938000000,0.586
538941600000,0.591
538945200000,0.568
538948800000,0.552
538952400000,0.552
538956000000,0.535
538959600000,0.686
538963200000,0.736
538966800000,0.72
538970400000,0.69
538974000000,0.649
538977600000,0.607
538981200000,0.578
538984800000,0.566
538988400000,0.569
538992000000,0.565
538995600000,0.471
538999200000,0.469
539002800000,0.527
539006400000,0.581
539010000000,0.586
539013600000,0.531
539017200000,0.498
539020800000,0.494
539024400000,0.516
539028000000,0.601
539031600000,0.618
539035200000,0.6
539038800000,0.585
539042400000,0.587
539046000000,0.697
539049600000,0.722
539053200000,0.713
539056800000,0.7
539060400000,0.669
539064000000,0.622
539067600000,0.571
539071200000,0.541
539074800000,0.524
539078400000,0.494
539082000000,0.383
539085600000,0.345
539089200000,0.356
539092800000,0.407
539096400000,0.432
539100000000,0.42
539103600000,0.367
539107200000,0.349
539110800000,0.355
539114400000,0.361
539118000000,0.367
539121600000,0.343
539125200000,0.337
539128800000,0.314
539132400000,0.367
539136000000,0.499
539139600000,0.583
539143200000,0.625
539146800000,0.649
539150400000,0.633
539154000000,0.594
539157600000,0.568
539161200000,0.518
539164800000,0.447
539168400000,0.372
539172000000,0.355
539175600000,0.349
539179200000,0.391
539182800000,0.432
539186400000,0.476
539190000000,0.481
539193600000,0.416
539197200000,0.369
539200800000,0.352
539204400000,0.367
539208000000,0.386
539211600000,0.398
539215200000,0.368
539218800000,0.491
539222400000,0.607
539226000000,0.644
539229600000,0.663
539233200000,0.691
539236800000,0.712
539240400000,0.719
539244000000,0.714
539247600000,0.7
539251200000,0.618
539254800000,0.472
539258400000,0.414
539262000000,0.441
539265600000,0.437
539269200000,0.427
539272800000,0.43
539276400000,0.461
539280000000,0.472
539283600000,0.484
539287200000,0.513
539290800000,0.54
539294400000,0.544
539298000000,0.542
539301600000,0.525
539305200000,0.678
539308800000,0.758
539312400000,0.768
539316000000,0.75
539319600000,0.71
539323200000,0.674
539326800000,0.652
539330400000,0.656
539334000000,0.672
539337600000,0.633
539341200000,0.466
539344800000,0.467
539348400000,0.577
539352000000,0.627
539355600000,0.657
539359200000,0.679
539362800000,0.72
539366400000,0.77
539370000000,0.799
539373600000,0.822
539377200000,0.84
539380800000,0.852
539384400000,0.867
539388000000,0.881
539391600000,0.942
539395200000,0.974
539398800000,0.981
539402400000,0.983
539406000000,0.982
539409600000,0.98
539413200000,0.977
539416800000,0.972
539420400000,0.966
539424000000,0.954
539427600000,0.917
539431200000,0.896
539434800000,0.903
539438400000,0.91
539442000000,0.906
539445600000,0.896
539449200000,0.885
539452800000,0.87
539456400000,0.854
539460000000,0.827
539463600000,0.793
539467200000,0.767
539470800000,0.757
539474400000,0.773
539478000000,0.862
539481600000,0.877
539485200000,0.87
539488800000,0.841
539492400000,0.789
539496000000,0.734
539499600000,0.689
539503200000,0.658
539506800000,0.644
539510400000,0.635
539514000000,0.601
539517600000,0.567
539521200000,0.59
539524800000,0.612
539528400000,0.63
539532000000,0.604
539535600000,0.583
539539200000,0.579
539542800000,0.598
539546400000,0.599
539550000000,0.57
539553600000,0.552
539557200000,0.534
539560800000,0.485
539564400000,0.568
539568000000,0.603
539571600000,0.603
539575200000,0.592
539578800000,0.572
539582400000,0.544
539586000000,0.513
539589600000,0.488
539593200000,0.469
539596800000,0.451
539600400000,0.401
539604000000,0.414
539607600000,0.476
539611200000,0.513
539614800000,0.494
539618400000,0.482
539622000000,0.446
539625600000,0.429
539629200000,0.42
539632800000,0.463
539636400000,0.464
539640000000,0.426
539643600000,0.415
539647200000,0.358
539650800000,0.401
539654400000,0.437
539658000000,0.447
539661600000,0.444
539665200000,0.41
539668800000,0.356
539672400000,0.308
539676000000,0.277
539679600000,0.279
539683200000,0.299
539686800000,0.285
539690400000,0.304
539694000000,0.337
539697600000,0.428
539701200000,0.458
539704800000,0.42
539708400000,0.399
539712000000,0.395
539715600000,0.41
539719200000,0.436
539722800000,0.446
539726400000,0.447
539730000000,0.45
539733600000,0.436
539737200000,0.645
539740800000,0.74
539744400000,0.739
539748000000,0.707
539751600000,0.663
539755200000,0.623
539758800000,0.586
539762400000,0.558
539766000000,0.543
539769600000,0.505
539773200000,0.416
539776800000,0.416
539780400000,0.457
539784000000,0.506
539787600000,0.52
539791200000,0.509
539794800000,0.414
539798400000,0.391
539802000000,0.4
539805600000,0.435
539809200000,0.459
539812800000,0.466
539816400000,0.476
539820000000,0.464
539823600000,0.574
539827200000,0.688
539830800000,0.71
539834400000,0.683
539838000000,0.644
539841600000,0.602
539845200000,0.559
539848800000,0.528
539852400000,0.519
539856000000,0.498
539859600000,0.425
539863200000,0.433
539866800000,0.474
539870400000,0.522
539874000000,0.55
539877600000,0.549
539881200000,0.502
539884800000,0.476
539888400000,0.431
539892000000,0.447
539895600000,0.448
539899200000,0.447
539902800000,0.453
539906400000,0.434
539910000000,0.583
539913600000,0.635
539917200000,0.641
539920800000,0.633
539924400000,0.62
539928000000,0.604
539931600000,0.584
539935200000,0.566
539938800000,0.559
539942400000,0.552
539946000000,0.468
539949600000,0.454
539953200000,0.504
539956800000,0.473
539960400000,0.444
539964000000,0.445
539967600000,0.478
539971200000,0.481
539974800000,0.47
539978400000,0.468
539982000000,0.457
539985600000,0.454
539989200000,0.44
539992800000,0.388
539996400000,0.473
540000000000,0.525
540003600000,0.519
540007200000,0.497
540010800000,0.484
540014400000,0.473
540018000000,0.454
540021600000,0.436
540025200000,0.415
540028800000,0.379
540032400000,0.305
540036000000,0.341
540039600000,0.394
540043200000,0.442
540046800000,0.435
540050400000,0.381
540054000000,0.36
540057600000,0.375
540061200000,0.38
540064800000,0.364
540068400000,0.34
540072000000,0.369
540075600000,0.358
540079200000,0.325
540082800000,0.4
540086400000,0.407
540090000000,0.383
540093600000,0.356
540097200000,0.35
540100800000,0.352
540104400000,0.353
540108000000,0.361
540111600000,0.368
540115200000,0.362
540118800000,0.298
540122400000,0.249
540126000000,0.24
540129600000,0.297
540133200000,0.367
540136800000,0.417
540140400000,0.41
540144000000,0.376
540147600000,0.376
540151200000,0.365
540154800000,0.382
540158400000,0.385
540162000000,0.398
540165600000,0.379
540169200000,0.403
540172800000,0.407
540176400000,0.394
540180000000,0.383
540183600000,0.364
540187200000,0.336
540190800000,0.309
540194400000,0.292
540198000000,0.277
540201600000,0.253
540205200000,0.208
540208800000,0.194
540212400000,0.229
540216000000,0.3
540219600000,0.362
540223200000,0.388
540226800000,0.367
540230400000,0.343
540234000000,0.326
540237600000,0.317
540241200000,0.311
540244800000,0.328
540248400000,0.349
540252000000,0.337
540255600000,0.454
540259200000,0.539
540262800000,0.564
540266400000,0.534
540270000000,0.501
540273600000,0.471
540277200000,0.433
540280800000,0.386
540284400000,0.339
540288000000,0.284
540291600000,0.216
540295200000,0.212
540298800000,0.223
540302400000,0.245
540306000000,0.262
540309600000,0.289
540313200000,0.285
540316800000,0.245
540320400000,0.21
540324000000,0.206
540327600000,0.198
540331200000,0.199
540334800000,0.21
540338400000,0.201
540342000000,0.358
540345600000,0.484
540349200000,0.535
540352800000,0.529
540356400000,0.51
540360000000,0.483
540363600000,0.444
540367200000,0.41
540370800000,0.389
540374400000,0.36
540378000000,0.282
540381600000,0.278
540385200000,0.296
540388800000,0.334
540392400000,0.388
540396000000,0.404
540399600000,0.38
540403200000,0.395
540406800000,0.362
540410400000,0.345
540414000000,0.352
540417600000,0.362
540421200000,0.374
540424800000,0.41
540428400000,0.53
540432000000,0.595
540435600000,0.645
540439200000,0.672
540442800000,0.672
540446400000,0.67
540450000000,0.671
540453600000,0.654
540457200000,0.623
540460800000,0.58
540464400000,0.465
540468000000,0.382
540471600000,0.388
540475200000,0.417
540478800000,0.447
540482400000,0.444
540486000000,0.433
540489600000,0.452
540493200000,0.448
540496800000,0.431
540500400000,0.413
540504000000,0.432
540507600000,0.394
540511200000,0.386
540514800000,0.539
540518400000,0.621
540522000000,0.635
540525600000,0.627
540529200000,0.625
540532800000,0.618
540536400000,0.599
540540000000,0.562
540543600000,0.516
540547200000,0.449
540550800000,0.337
540554400000,0.328
540558000000,0.352
540561600000,0.388
540565200000,0.414
540568800000,0.381
540572400000,0.333
540576000000,0.337
540579600000,0.345
540583200000,0.385
540586800000,0.398
540590400000,0.385
540594000000,0.422
540597600000,0.466
540601200000,0.627
540604800000,0.7
540608400000,0.715
540612000000,0.72
540615600000,0.696
540619200000,0.643
540622800000,0.59
540626400000,0.541
540630000000,0.498
540633600000,0.454
540637200000,0.386
540640800000,0.344
540644400000,0.37
540648000000,0.475
540651600000,0.517
540655200000,0.552
540658800000,0.586
540662400000,0.58
540666000000,0.578
540669600000,0.584
540673200000,0.586
540676800000,0.602
540680400000,0.588
540684000000,0.526
540687600000,0.532
540691200000,0.514
540694800000,0.505
540698400000,0.502
540702000000,0.523
540705600000,0.538
540709200000,0.525
540712800000,0.493
540716400000,0.464
540720000000,0.449
540723600000,0.431
540727200000,0.428
540730800000,0.464
540734400000,0.539
540738000000,0.586
540741600000,0.594
540745200000,0.578
540748800000,0.552
540752400000,0.532
540756000000,0.519
540759600000,0.479
540763200000,0.488
540766800000,0.492
540770400000,0.519
540774000000,0.698
540777600000,0.765
540781200000,0.792
540784800000,0.803
540788400000,0.806
540792000000,0.819
540795600000,0.84
540799200000,0.859
540802800000,0.866
540806400000,0.84
540810000000,0.733
540813600000,0.688
540817200000,0.701
540820800000,0.692
540824400000,0.687
540828000000,0.688
540831600000,0.69
540835200000,0.68
540838800000,0.682
540842400000,0.697
540846000000,0.714
540849600000,0.724
540853200000,0.72
540856800000,0.722
540860400000,0.795
540864000000,0.858
540867600000,0.89
540871200000,0.897
540874800000,0.884
540878400000,0.867
540882000000,0.859
540885600000,0.843
540889200000,0.826
540892800000,0.77
540896400000,0.682
540900000000,0.671
540903600000,0.683
540907200000,0.682
540910800000,0.674
540914400000,0.661
540918000000,0.627
540921600000,0.566
540925200000,0.525
540928800000,0.506
540932400000,0.499
540936000000,0.513
540939600000,0.54
540943200000,0.598
540946800000,0.766
540950400000,0.841
540954000000,0.862
540957600000,0.856
540961200000,0.845
540964800000,0.831
540968400000,0.814
540972000000,0.788
540975600000,0.751
540979200000,0.674
540982800000,0.544
540986400000,0.501
540990000000,0.552
540993600000,0.599
540997200000,0.599
541000800000,0.578
541004400000,0.561
541008000000,0.56
541011600000,0.561
541015200000,0.562
541018800000,0.54
541022400000,0.525
541026000000,0.48
541029600000,0.448
541033200000,0.586
541036800000,0.658
541040400000,0.661
541044000000,0.626
541047600000,0.601
541051200000,0.574
541054800000,0.535
541058400000,0.497
541062000000,0.46
541065600000,0.404
541069200000,0.29
541072800000,0.196
541076400000,0.164
541080000000,0.189
541083600000,0.234
541087200000,0.253
541090800000,0.249
541094400000,0.254
541098000000,0.245
541101600000,0.213
541105200000,0.206
541108800000,0.199
541112400000,0.214
541116000000,0.187
541119600000,0.278
541123200000,0.316
541126800000,0.309
541130400000,0.266
541134000000,0.225
541137600000,0.196
541141200000,0.178
541144800000,0.166
541148400000,0.165
541152000000,0.175
541155600000,0.201
541159200000,0.233
541162800000,0.205
541166400000,0.17
541170000000,0.145
541173600000,0.132
541177200000,0.142
541180800000,0.136
541184400000,0.104
541188000000,0.085
541191600000,0.106
541195200000,0.12
541198800000,0.133
541202400000,0.146
541206000000,0.195
541209600000,0.237
541213200000,0.245
541216800000,0.245
541220400000,0.252
541224000000,0.269
541227600000,0.288
541231200000,0.306
541234800000,0.325
541238400000,0.334
541242000000,0.294
541245600000,0.238
541249200000,0.197
541252800000,0.233
541256400000,0.308
541260000000,0.317
541263600000,0.272
541267200000,0.216
541270800000,0.206
541274400000,0.227
541278000000,0.235
541281600000,0.247
541285200000,0.251
541288800000,0.215
541292400000,0.331
541296000000,0.4
541299600000,0.425
541303200000,0.436
541306800000,0.451
541310400000,0.467
541314000000,0.471
541317600000,0.458
541321200000,0.434
541324800000,0.402
541328400000,0.32
541332000000,0.291
541335600000,0.304
541339200000,0.341
541342800000,0.374
541346400000,0.352
541350000000,0.364
541353600000,0.334
541357200000,0.314
541360800000,0.303
541364400000,0.252
541368000000,0.219
541371600000,0.194
541375200000,0.167
541378800000,0.182
541382400000,0.169
541386000000,0.152
541389600000,0.14
541393200000,0.123
541396800000,0.102
541400400000,0.086
541404000000,0.076
541407600000,0.074
541411200000,0.088
541414800000,0.154
541418400000,0.233
541422000000,0.227
541425600000,0.198
541429200000,0.158
541432800000,0.125
541436400000,0.092
541440000000,0.086
541443600000,0.079
541447200000,0.085
541450800000,0.092
541454400000,0.091
541458000000,0.086
541461600000,0.068
541465200000,0.095
541468800000,0.183
541472400000,0.295
541476000000,0.388
541479600000,0.426
541483200000,0.429
541486800000,0.42
541490400000,0.412
541494000000,0.41
541497600000,0.404
541501200000,0.362
541504800000,0.314
541508400000,0.349
541512000000,0.494
541515600000,0.529
541519200000,0.601
541522800000,0.604
541526400000,0.574
541530000000,0.529
541533600000,0.505
541537200000,0.519
541540800000,0.548
541544400000,0.579
541548000000,0.637
541551600000,0.77
541555200000,0.801
541558800000,0.794
541562400000,0.768
541566000000,0.733
541569600000,0.698
541573200000,0.668
541576800000,0.649
541580400000,0.652
541584000000,0.668
541587600000,0.642
541591200000,0.608
541594800000,0.697
541598400000,0.813
541602000000,0.824
541605600000,0.802
541609200000,0.734
541612800000,0.653
541616400000,0.615
541620000000,0.617
541623600000,0.633
541627200000,0.658
541630800000,0.68
541634400000,0.737
541638000000,0.823
541641600000,0.837
541645200000,0.829
541648800000,0.816
541652400000,0.795
541656000000,0.771
541659600000,0.75
541663200000,0.73
541666800000,0.725
541670400000,0.725
541674000000,0.695
541677600000,0.7
541681200000,0.762
541684800000,0.796
541688400000,0.809
541692000000,0.829
541695600000,0.823
541699200000,0.814
541702800000,0.808
541706400000,0.802
541710000000,0.791
541713600000,0.799
541717200000,0.809
541720800000,0.835
541724400000,0.892
541728000000,0.907
541731600000,0.909
541735200000,0.901
541738800000,0.888
541742400000,0.871
541746000000,0.857
541749600000,0.846
541753200000,0.839
541756800000,0.832
541760400000,0.792
541764000000,0.763
541767600000,0.806
541771200000,0.834
541774800000,0.825
541778400000,0.803
541782000000,0.77
541785600000,0.733
541789200000,0.702
541792800000,0.693
541796400000,0.683
541800000000,0.675
541803600000,0.678
541807200000,0.715
541810800000,0.812
541814400000,0.831
541818000000,0.827
541821600000,0.804
541825200000,0.767
541828800000,0.718
541832400000,0.674
541836000000,0.637
541839600000,0.619
541843200000,0.609
541846800000,0.541
541850400000,0.468
541854000000,0.459
541857600000,0.491
541861200000,0.512
541864800000,0.547
541868400000,0.528
541872000000,0.525
541875600000,0.513
541879200000,0.498
541882800000,0.45
541886400000,0.407
541890000000,0.377
541893600000,0.385
541897200000,0.476
541900800000,0.475
541904400000,0.454
541908000000,0.432
541911600000,0.42
541915200000,0.42
541918800000,0.42
541922400000,0.417
541926000000,0.418
541929600000,0.41
541933200000,0.341
541936800000,0.283
541940400000,0.287
541944000000,0.33
541947600000,0.361
541951200000,0.366
541954800000,0.359
541958400000,0.321
541962000000,0.311
541965600000,0.295
541969200000,0.278
541972800000,0.236
541976400000,0.233
541980000000,0.264
541983600000,0.337
541987200000,0.334
541990800000,0.316
541994400000,0.289
541998000000,0.251
542001600000,0.211
542005200000,0.183
542008800000,0.159
542012400000,0.143
542016000000,0.133
542019600000,0.14
542023200000,0.192
542026800000,0.203
542030400000,0.195
542034000000,0.192
542037600000,0.213
542041200000,0.232
542044800000,0.235
542048400000,0.236
