,N1
1136073600000,0.289
1136077200000,0.334
1136080800000,0.374
1136084400000,0.38
1136088000000,0.379
1136091600000,0.366
1136095200000,0.325
1136098800000,0.241
1136102400000,0.179
1136106000000,0.183
1136109600000,0.201
1136113200000,0.193
1136116800000,0.202
1136120400000,0.234
1136124000000,0.264
1136127600000,0.303
1136131200000,0.331
1136134800000,0.328
1136138400000,0.332
1136142000000,0.339
1136145600000,0.341
1136149200000,0.352
1136152800000,0.348
1136156400000,0.365
1136160000000,0.459
1136163600000,0.527
1136167200000,0.58
1136170800000,0.606
1136174400000,0.615
1136178000000,0.622
1136181600000,0.62
1136185200000,0.56
1136188800000,0.401
1136192400000,0.365
1136196000000,0.391
1136199600000,0.471
1136203200000,0.483
1136206800000,0.523
1136210400000,0.535
1136214000000,0.516
1136217600000,0.487
1136221200000,0.484
1136224800000,0.551
1136228400000,0.567
1136232000000,0.564
1136235600000,0.556
1136239200000,0.494
1136242800000,0.571
1136246400000,0.678
1136250000000,0.724
1136253600000,0.746
1136257200000,0.751
1136260800000,0.744
1136264400000,0.726
1136268000000,0.703
1136271600000,0.602
1136275200000,0.479
1136278800000,0.496
1136282400000,0.55
1136286000000,0.55
1136289600000,0.506
1136293200000,0.505
1136296800000,0.572
1136300400000,0.559
1136304000000,0.547
1136307600000,0.578
1136311200000,0.591
1136314800000,0.594
1136318400000,0.601
1136322000000,0.61
1136325600000,0.606
1136329200000,0.633
1136332800000,0.77
1136336400000,0.815
1136340000000,0.813
1136343600000,0.805
1136347200000,0.781
1136350800000,0.744
1136354400000,0.697
1136358000000,0.599
1136361600000,0.434
1136365200000,0.41
1136368800000,0.418
1136372400000,0.412
1136376000000,0.405
1136379600000,0.376
1136383200000,0.381
1136386800000,0.401
1136390400000,0.41
1136394000000,0.409
1136397600000,0.41
1136401200000,0.405
1136404800000,0.417
1136408400000,0.379
1136412000000,0.339
1136415600000,0.425
1136419200000,0.535
1136422800000,0.582
1136426400000,0.601
1136430000000,0.618
1136433600000,0.635
1136437200000,0.652
1136440800000,0.67
1136444400000,0.633
1136448000000,0.481
1136451600000,0.497
1136455200000,0.592
1136458800000,0.601
1136462400000,0.542
1136466000000,0.547
1136469600000,0.574
1136473200000,0.571
1136476800000,0.574
1136480400000,0.59
1136484000000,0.61
1136487600000,0.628
1136491200000,0.643
1136494800000,0.654
1136498400000,0.657
1136502000000,0.706
1136505600000,0.812
1136509200000,0.852
1136512800000,0.856
1136516400000,0.844
1136520000000,0.816
1136523600000,0.784
1136527200000,0.751
1136530800000,0.695
1136534400000,0.586
1136538000000,0.594
1136541600000,0.651
1136545200000,0.678
1136548800000,0.671
1136552400000,0.668
1136556000000,0.682
1136559600000,0.677
1136563200000,0.675
1136566800000,0.683
1136570400000,0.686
1136574000000,0.676
1136577600000,0.67
1136581200000,0.677
1136584800000,0.673
1136588400000,0.727
1136592000000,0.819
1136595600000,0.849
1136599200000,0.853
1136602800000,0.839
1136606400000,0.814
1136610000000,0.795
1136613600000,0.787
1136617200000,0.757
1136620800000,0.646
1136624400000,0.611
1136628000000,0.667
1136631600000,0.726
1136635200000,0.733
1136638800000,0.72
1136642400000,0.691
1136646000000,0.69
1136649600000,0.709
1136653200000,0.726
1136656800000,0.74
1136660400000,0.744
1136664000000,0.741
1136667600000,0.722
1136671200000,0.685
1136674800000,0.706
1136678400000,0.778
1136682000000,0.808
1136685600000,0.812
1136689200000,0.796
1136692800000,0.758
1136696400000,0.714
1136700000000,0.673
1136703600000,0.592
1136707200000,0.446
1136710800000,0.435
1136714400000,0.438
1136718000000,0.442
1136721600000,0.454
1136725200000,0.465
1136728800000,0.478
1136732400000,0.484
1136736000000,0.484
1136739600000,0.479
1136743200000,0.472
1136746800000,0.469
1136750400000,0.468
1136754000000,0.463
1136757600000,0.447
1136761200000,0.519
1136764800000,0.672
1136768400000,0.728
1136772000000,0.739
1136775600000,0.718
1136779200000,0.688
1136782800000,0.655
1136786400000,0.615
1136790000000,0.544
1136793600000,0.41
1136797200000,0.379
1136800800000,0.401
1136804400000,0.438
1136808000000,0.501
1136811600000,0.586
1136815200000,0.58
1136818800000,0.586
1136822400000,0.559
1136826000000,0.558
1136829600000,0.555
1136833200000,0.566
1136836800000,0.587
1136840400000,0.606
1136844000000,0.625
1136847600000,0.661
1136851200000,0.795
1136854800000,0.836
1136858400000,0.831
1136862000000,0.8
1136865600000,0.754
1136869200000,0.71
1136872800000,0.657
1136876400000,0.568
1136880000000,0.376
1136883600000,0.32
1136887200000,0.383
1136890800000,0.42
1136894400000,0.488
1136898000000,0.453
1136901600000,0.45
1136905200000,0.437
1136908800000,0.407
1136912400000,0.401
1136916000000,0.414
1136919600000,0.422
1136923200000,0.421
1136926800000,0.417
1136930400000,0.413
1136934000000,0.538
1136937600000,0.618
1136941200000,0.613
1136944800000,0.583
1136948400000,0.552
