,N2
1136073600000,0.301
1136077200000,0.358
1136080800000,0.402
1136084400000,0.407
1136088000000,0.4
1136091600000,0.395
1136095200000,0.361
1136098800000,0.281
1136102400000,0.221
1136106000000,0.241
1136109600000,0.263
1136113200000,0.251
1136116800000,0.253
1136120400000,0.278
1136124000000,0.298
1136127600000,0.334
1136131200000,0.357
1136134800000,0.348
1136138400000,0.351
1136142000000,0.361
1136145600000,0.358
1136149200000,0.37
1136152800000,0.362
1136156400000,0.39
1136160000000,0.491
1136163600000,0.567
1136167200000,0.615
1136170800000,0.63
1136174400000,0.633
1136178000000,0.638
1136181600000,0.644
1136185200000,0.616
1136188800000,0.475
1136192400000,0.432
1136196000000,0.425
1136199600000,0.461
1136203200000,0.472
1136206800000,0.51
1136210400000,0.525
1136214000000,0.546
1136217600000,0.538
1136221200000,0.534
1136224800000,0.563
1136228400000,0.568
1136232000000,0.561
1136235600000,0.547
1136239200000,0.476
1136242800000,0.564
1136246400000,0.687
1136250000000,0.74
1136253600000,0.763
1136257200000,0.768
1136260800000,0.766
1136264400000,0.754
1136268000000,0.738
1136271600000,0.64
1136275200000,0.485
1136278800000,0.46
1136282400000,0.484
1136286000000,0.493
1136289600000,0.476
1136293200000,0.491
1136296800000,0.561
1136300400000,0.569
1136304000000,0.566
1136307600000,0.572
1136311200000,0.58
1136314800000,0.589
1136318400000,0.603
1136322000000,0.619
1136325600000,0.622
1136329200000,0.65
1136332800000,0.79
1136336400000,0.838
1136340000000,0.835
1136343600000,0.819
1136347200000,0.795
1136350800000,0.764
1136354400000,0.726
1136358000000,0.64
1136361600000,0.458
1136365200000,0.382
1136368800000,0.363
1136372400000,0.344
1136376000000,0.355
1136379600000,0.361
1136383200000,0.379
1136386800000,0.403
1136390400000,0.422
1136394000000,0.425
1136397600000,0.432
1136401200000,0.443
1136404800000,0.46
1136408400000,0.413
1136412000000,0.363
1136415600000,0.451
1136419200000,0.56
1136422800000,0.601
1136426400000,0.607
1136430000000,0.615
1136433600000,0.635
1136437200000,0.663
1136440800000,0.695
1136444400000,0.684
1136448000000,0.552
1136451600000,0.527
1136455200000,0.571
1136458800000,0.586
1136462400000,0.551
1136466000000,0.566
1136469600000,0.599
1136473200000,0.613
1136476800000,0.618
1136480400000,0.633
1136484000000,0.655
1136487600000,0.682
1136491200000,0.7
1136494800000,0.712
1136498400000,0.717
1136502000000,0.765
1136505600000,0.863
1136509200000,0.899
1136512800000,0.896
1136516400000,0.878
1136520000000,0.855
1136523600000,0.829
1136527200000,0.799
1136530800000,0.748
1136534400000,0.633
1136538000000,0.605
1136541600000,0.635
1136545200000,0.66
1136548800000,0.674
1136552400000,0.693
1136556000000,0.711
1136559600000,0.711
1136563200000,0.718
1136566800000,0.726
1136570400000,0.725
1136574000000,0.708
1136577600000,0.695
1136581200000,0.697
1136584800000,0.695
1136588400000,0.77
1136592000000,0.854
1136595600000,0.879
1136599200000,0.882
1136602800000,0.867
1136606400000,0.844
1136610000000,0.822
1136613600000,0.808
1136617200000,0.775
1136620800000,0.675
1136624400000,0.633
1136628000000,0.658
1136631600000,0.704
1136635200000,0.724
1136638800000,0.725
1136642400000,0.7
1136646000000,0.697
1136649600000,0.719
1136653200000,0.741
1136656800000,0.759
1136660400000,0.767
1136664000000,0.768
1136667600000,0.753
1136671200000,0.725
1136674800000,0.766
1136678400000,0.836
1136682000000,0.853
1136685600000,0.85
1136689200000,0.837
1136692800000,0.812
1136696400000,0.78
1136700000000,0.746
1136703600000,0.679
1136707200000,0.536
1136710800000,0.506
1136714400000,0.495
1136718000000,0.487
1136721600000,0.491
1136725200000,0.502
1136728800000,0.514
1136732400000,0.515
1136736000000,0.507
1136739600000,0.504
1136743200000,0.498
1136746800000,0.491
1136750400000,0.479
1136754000000,0.458
1136757600000,0.442
1136761200000,0.506
1136764800000,0.672
1136768400000,0.733
1136772000000,0.741
1136775600000,0.718
1136779200000,0.688
1136782800000,0.657
1136786400000,0.63
1136790000000,0.566
1136793600000,0.428
1136797200000,0.388
1136800800000,0.42
1136804400000,0.455
1136808000000,0.519
1136811600000,0.58
1136815200000,0.586
1136818800000,0.592
1136822400000,0.58
1136826000000,0.583
1136829600000,0.59
1136833200000,0.606
1136836800000,0.63
1136840400000,0.651
1136844000000,0.666
1136847600000,0.718
1136851200000,0.836
1136854800000,0.871
1136858400000,0.862
1136862000000,0.83
1136865600000,0.788
1136869200000,0.751
1136872800000,0.708
1136876400000,0.634
1136880000000,0.462
1136883600000,0.396
1136887200000,0.432
1136890800000,0.448
1136894400000,0.504
1136898000000,0.494
1136901600000,0.502
1136905200000,0.516
1136908800000,0.487
1136912400000,0.481
1136916000000,0.498
1136919600000,0.501
1136923200000,0.481
1136926800000,0.469
1136930400000,0.481
1136934000000,0.595
1136937600000,0.674
1136941200000,0.683
1136944800000,0.656
1136948400000,0.623
1136952000000,0.587
1136955600000,0.559
1136959200000,0.532
1136962800000,0.509
1136966400000,0.413
1136970000000,0.347
1136973600000,0.349
1136977200000,0.369
1136980800000,0.401
1136984400000,0.412
1136988000000,0.413
1136991600000,0.431
1136995200000,0.454
1136998800000,0.488
1137002400000,0.481
1137006000000,0.472
1137009600000,0.466
1137013200000,0.45
1137016800000,0.411
1137020400000,0.471
1137024000000,0.595
1137027600000,0.657
1137031200000,0.692
1137034800000,0.697
1137038400000,0.685
1137042000000,0.65
1137045600000,0.601
1137049200000,0.532
1137052800000,0.367
1137056400000,0.316
1137060000000,0.302
1137063600000,0.311
1137067200000,0.315
1137070800000,0.32
1137074400000,0.327
1137078000000,0.317
1137081600000,0.327
1137085200000,0.347
1137088800000,0.379
1137092400000,0.434
1137096000000,0.444
1137099600000,0.437
1137103200000,0.401
1137106800000,0.364
1137110400000,0.511
1137114000000,0.59
1137117600000,0.599
1137121200000,0.574
1137124800000,0.55
1137128400000,0.516
1137132000000,0.462
1137135600000,0.379
1137139200000,0.229
1137142800000,0.188
1137146400000,0.205
1137150000000,0.217
1137153600000,0.238
1137157200000,0.261
1137160800000,0.272
1137164400000,0.272
1137168000000,0.255
1137171600000,0.241
1137175200000,0.234
1137178800000,0.223
1137182400000,0.193
1137186000000,0.208
1137189600000,0.205
1137193200000,0.255
1137196800000,0.399
1137200400000,0.48
1137204000000,0.49
1137207600000,0.465
1137211200000,0.445
1137214800000,0.442
1137218400000,0.435
1137222000000,0.41
1137225600000,0.309
1137229200000,0.223
1137232800000,0.178
1137236400000,0.165
1137240000000,0.184
1137243600000,0.223
1137247200000,0.266
1137250800000,0.32
1137254400000,0.383
1137258000000,0.462
1137261600000,0.498
1137265200000,0.501
1137268800000,0.471
1137272400000,0.445
1137276000000,0.429
1137279600000,0.428
1137283200000,0.529
1137286800000,0.573
1137290400000,0.603
1137294000000,0.613
1137297600000,0.626
1137301200000,0.644
1137304800000,0.672
1137308400000,0.658
1137312000000,0.505
1137315600000,0.468
1137319200000,0.501
1137322800000,0.526
1137326400000,0.507
1137330000000,0.54
1137333600000,0.568
1137337200000,0.601
1137340800000,0.603
1137344400000,0.61
1137348000000,0.61
1137351600000,0.625
1137355200000,0.63
1137358800000,0.61
1137362400000,0.578
1137366000000,0.645
1137369600000,0.767
1137373200000,0.808
1137376800000,0.818
1137380400000,0.801
1137384000000,0.785
1137387600000,0.77
1137391200000,0.758
1137394800000,0.726
1137398400000,0.601
1137402000000,0.574
1137405600000,0.574
1137409200000,0.523
1137412800000,0.525
1137416400000,0.539
1137420000000,0.558
1137423600000,0.571
1137427200000,0.583
1137430800000,0.586
1137434400000,0.592
1137438000000,0.599
1137441600000,0.59
1137445200000,0.574
1137448800000,0.543
1137452400000,0.571
1137456000000,0.7
1137459600000,0.747
1137463200000,0.756
1137466800000,0.739
1137470400000,0.715
1137474000000,0.695
1137477600000,0.672
1137481200000,0.59
1137484800000,0.47
1137488400000,0.459
1137492000000,0.491
1137495600000,0.523
1137499200000,0.529
1137502800000,0.52
1137506400000,0.519
1137510000000,0.527
1137513600000,0.552
1137517200000,0.578
1137520800000,0.596
1137524400000,0.595
1137528000000,0.596
1137531600000,0.593
1137535200000,0.588
1137538800000,0.627
1137542400000,0.773
1137546000000,0.826
1137549600000,0.832
1137553200000,0.804
1137556800000,0.768
1137560400000,0.733
1137564000000,0.678
1137567600000,0.574
1137571200000,0.413
1137574800000,0.385
1137578400000,0.42
1137582000000,0.465
1137585600000,0.422
1137589200000,0.391
1137592800000,0.377
1137596400000,0.37
1137600000000,0.333
1137603600000,0.275
1137607200000,0.243
1137610800000,0.237
1137614400000,0.264
1137618000000,0.264
1137621600000,0.233
1137625200000,0.215
1137628800000,0.252
1137632400000,0.274
1137636000000,0.265
1137639600000,0.242
1137643200000,0.205
1137646800000,0.179
1137650400000,0.178
1137654000000,0.187
1137657600000,0.165
1137661200000,0.147
1137664800000,0.171
1137668400000,0.193
1137672000000,0.2
1137675600000,0.182
1137679200000,0.186
1137682800000,0.165
1137686400000,0.14
1137690000000,0.137
1137693600000,0.145
1137697200000,0.162
1137700800000,0.185
1137704400000,0.209
1137708000000,0.237
1137711600000,0.27
1137715200000,0.422
1137718800000,0.472
1137722400000,0.474
1137726000000,0.466
1137729600000,0.451
1137733200000,0.446
1137736800000,0.46
1137740400000,0.457
1137744000000,0.367
1137747600000,0.303
1137751200000,0.302
1137754800000,0.302
1137758400000,0.294
1137762000000,0.251
1137765600000,0.209
1137769200000,0.18
1137772800000,0.17
1137776400000,0.167
1137780000000,0.17
1137783600000,0.179
1137787200000,0.183
1137790800000,0.203
1137794400000,0.235
1137798000000,0.243
1137801600000,0.331
1137805200000,0.379
1137808800000,0.398
1137812400000,0.37
1137816000000,0.311
1137819600000,0.283
1137823200000,0.289
1137826800000,0.289
1137830400000,0.247
1137834000000,0.214
1137837600000,0.206
1137841200000,0.184
1137844800000,0.155
1137848400000,0.135
1137852000000,0.138
1137855600000,0.158
1137859200000,0.182
1137862800000,0.201
1137866400000,0.223
1137870000000,0.264
1137873600000,0.298
1137877200000,0.325
1137880800000,0.323
1137884400000,0.304
1137888000000,0.392
1137891600000,0.45
1137895200000,0.492
1137898800000,0.504
1137902400000,0.5
1137906000000,0.505
1137909600000,0.509
1137913200000,0.477
1137916800000,0.401
1137920400000,0.401
1137924000000,0.38
1137927600000,0.337
1137931200000,0.353
1137934800000,0.369
1137938400000,0.328
1137942000000,0.32
1137945600000,0.342
