,Py2
1136073600000,0.328
1136077200000,0.377
1136080800000,0.41
1136084400000,0.412
1136088000000,0.407
1136091600000,0.396
1136095200000,0.367
1136098800000,0.291
1136102400000,0.207
1136106000000,0.202
1136109600000,0.209
1136113200000,0.2
1136116800000,0.209
1136120400000,0.236
1136124000000,0.266
1136127600000,0.302
1136131200000,0.328
1136134800000,0.331
1136138400000,0.341
1136142000000,0.349
1136145600000,0.356
1136149200000,0.372
1136152800000,0.369
1136156400000,0.385
1136160000000,0.488
1136163600000,0.555
1136167200000,0.607
1136170800000,0.63
1136174400000,0.635
1136178000000,0.642
1136181600000,0.637
1136185200000,0.584
1136188800000,0.43
1136192400000,0.387
1136196000000,0.403
1136199600000,0.469
1136203200000,0.484
1136206800000,0.525
1136210400000,0.55
1136214000000,0.527
1136217600000,0.492
1136221200000,0.485
1136224800000,0.55
1136228400000,0.557
1136232000000,0.559
1136235600000,0.557
1136239200000,0.503
1136242800000,0.586
1136246400000,0.705
1136250000000,0.744
1136253600000,0.761
1136257200000,0.764
1136260800000,0.758
1136264400000,0.746
1136268000000,0.729
1136271600000,0.65
1136275200000,0.519
1136278800000,0.528
1136282400000,0.588
1136286000000,0.591
1136289600000,0.556
1136293200000,0.534
1136296800000,0.586
1136300400000,0.578
1136304000000,0.562
1136307600000,0.583
1136311200000,0.594
1136314800000,0.594
1136318400000,0.599
1136322000000,0.607
1136325600000,0.601
1136329200000,0.633
1136332800000,0.791
1136336400000,0.838
1136340000000,0.843
1136343600000,0.839
1136347200000,0.82
1136350800000,0.787
1136354400000,0.743
1136358000000,0.645
1136361600000,0.476
1136365200000,0.428
1136368800000,0.435
1136372400000,0.432
1136376000000,0.432
1136379600000,0.407
1136383200000,0.403
1136386800000,0.42
1136390400000,0.425
1136394000000,0.422
1136397600000,0.42
1136401200000,0.414
1136404800000,0.433
1136408400000,0.41
1136412000000,0.38
1136415600000,0.447
1136419200000,0.566
1136422800000,0.618
1136426400000,0.637
1136430000000,0.652
1136433600000,0.669
1136437200000,0.685
1136440800000,0.702
1136444400000,0.671
1136448000000,0.532
1136451600000,0.513
1136455200000,0.595
1136458800000,0.613
1136462400000,0.57
1136466000000,0.563
1136469600000,0.58
1136473200000,0.575
1136476800000,0.577
1136480400000,0.59
1136484000000,0.612
1136487600000,0.629
1136491200000,0.642
1136494800000,0.652
1136498400000,0.651
1136502000000,0.716
1136505600000,0.829
1136509200000,0.873
1136512800000,0.876
1136516400000,0.861
1136520000000,0.835
1136523600000,0.804
1136527200000,0.776
1136530800000,0.726
1136534400000,0.618
1136538000000,0.618
1136541600000,0.651
1136545200000,0.665
1136548800000,0.642
1136552400000,0.627
1136556000000,0.635
1136559600000,0.633
1136563200000,0.637
1136566800000,0.654
1136570400000,0.657
1136574000000,0.658
1136577600000,0.657
1136581200000,0.664
1136584800000,0.654
1136588400000,0.724
1136592000000,0.832
1136595600000,0.862
1136599200000,0.863
1136602800000,0.849
1136606400000,0.824
1136610000000,0.804
1136613600000,0.794
1136617200000,0.766
1136620800000,0.653
1136624400000,0.604
1136628000000,0.642
1136631600000,0.691
1136635200000,0.701
1136638800000,0.686
1136642400000,0.657
1136646000000,0.659
1136649600000,0.676
1136653200000,0.695
1136656800000,0.71
1136660400000,0.714
1136664000000,0.714
1136667600000,0.697
1136671200000,0.655
1136674800000,0.699
1136678400000,0.801
1136682000000,0.833
1136685600000,0.837
1136689200000,0.822
1136692800000,0.786
1136696400000,0.744
1136700000000,0.697
1136703600000,0.619
1136707200000,0.471
1136710800000,0.455
1136714400000,0.445
1136718000000,0.442
1136721600000,0.46
1136725200000,0.479
1136728800000,0.494
1136732400000,0.501
1136736000000,0.502
1136739600000,0.496
1136743200000,0.485
1136746800000,0.484
1136750400000,0.482
1136754000000,0.481
1136757600000,0.466
1136761200000,0.552
1136764800000,0.708
1136768400000,0.765
1136772000000,0.774
1136775600000,0.755
1136779200000,0.728
1136782800000,0.698
1136786400000,0.662
1136790000000,0.594
1136793600000,0.457
1136797200000,0.42
1136800800000,0.447
1136804400000,0.488
1136808000000,0.55
1136811600000,0.618
1136815200000,0.612
1136818800000,0.611
1136822400000,0.589
1136826000000,0.585
1136829600000,0.58
1136833200000,0.592
1136836800000,0.617
1136840400000,0.638
1136844000000,0.653
1136847600000,0.679
1136851200000,0.814
1136854800000,0.857
1136858400000,0.853
1136862000000,0.824
1136865600000,0.78
1136869200000,0.738
1136872800000,0.688
1136876400000,0.607
1136880000000,0.43
1136883600000,0.359
1136887200000,0.401
1136890800000,0.435
1136894400000,0.489
1136898000000,0.476
1136901600000,0.48
1136905200000,0.466
1136908800000,0.438
1136912400000,0.428
1136916000000,0.436
1136919600000,0.442
1136923200000,0.447
1136926800000,0.441
1136930400000,0.432
1136934000000,0.55
1136937600000,0.644
1136941200000,0.639
1136944800000,0.608
1136948400000,0.573
1136952000000,0.539
1136955600000,0.508
1136959200000,0.481
1136962800000,0.458
1136966400000,0.376
1136970000000,0.323
1136973600000,0.35
1136977200000,0.403
1136980800000,0.466
1136984400000,0.49
1136988000000,0.501
1136991600000,0.484
1136995200000,0.494
1136998800000,0.509
1137002400000,0.516
1137006000000,0.51
1137009600000,0.498
1137013200000,0.468
1137016800000,0.432
1137020400000,0.458
1137024000000,0.571
1137027600000,0.645
1137031200000,0.683
1137034800000,0.695
1137038400000,0.693
1137042000000,0.672
1137045600000,0.626
1137049200000,0.544
1137052800000,0.368
1137056400000,0.309
1137060000000,0.325
1137063600000,0.334
1137067200000,0.338
1137070800000,0.348
1137074400000,0.358
1137078000000,0.352
1137081600000,0.352
1137085200000,0.362
1137088800000,0.386
1137092400000,0.405
1137096000000,0.404
1137099600000,0.397
1137103200000,0.358
1137106800000,0.313
1137110400000,0.472
1137114000000,0.568
1137117600000,0.586
1137121200000,0.568
1137124800000,0.545
1137128400000,0.513
1137132000000,0.463
1137135600000,0.381
1137139200000,0.246
1137142800000,0.211
1137146400000,0.236
1137150000000,0.26
1137153600000,0.258
1137157200000,0.27
1137160800000,0.265
1137164400000,0.259
1137168000000,0.251
1137171600000,0.23
1137175200000,0.233
1137178800000,0.235
1137182400000,0.223
1137186000000,0.245
1137189600000,0.233
1137193200000,0.274
1137196800000,0.42
1137200400000,0.488
1137204000000,0.49
1137207600000,0.466
1137211200000,0.447
1137214800000,0.435
1137218400000,0.415
1137222000000,0.376
1137225600000,0.266
1137229200000,0.186
1137232800000,0.153
1137236400000,0.151
1137240000000,0.171
1137243600000,0.211
1137247200000,0.278
1137250800000,0.334
1137254400000,0.397
1137258000000,0.46
1137261600000,0.47
1137265200000,0.446
1137268800000,0.4
1137272400000,0.379
1137276000000,0.365
1137279600000,0.367
1137283200000,0.501
1137286800000,0.563
1137290400000,0.598
1137294000000,0.606
1137297600000,0.618
1137301200000,0.633
1137304800000,0.653
1137308400000,0.622
1137312000000,0.464
1137315600000,0.445
1137319200000,0.475
1137322800000,0.51
1137326400000,0.494
1137330000000,0.505
1137333600000,0.535
1137337200000,0.566
1137340800000,0.561
1137344400000,0.559
1137348000000,0.556
1137351600000,0.566
1137355200000,0.569
1137358800000,0.558
1137362400000,0.527
1137366000000,0.606
1137369600000,0.741
1137373200000,0.786
1137376800000,0.8
1137380400000,0.786
1137384000000,0.765
1137387600000,0.745
1137391200000,0.723
1137394800000,0.675
1137398400000,0.515
1137402000000,0.498
1137405600000,0.534
1137409200000,0.554
1137412800000,0.592
1137416400000,0.563
1137420000000,0.538
1137423600000,0.565
1137427200000,0.586
1137430800000,0.61
1137434400000,0.615
1137438000000,0.609
1137441600000,0.605
1137445200000,0.609
1137448800000,0.586
1137452400000,0.609
1137456000000,0.728
1137459600000,0.772
1137463200000,0.786
1137466800000,0.775
1137470400000,0.75
1137474000000,0.721
1137477600000,0.695
1137481200000,0.626
1137484800000,0.494
1137488400000,0.466
1137492000000,0.503
1137495600000,0.516
1137499200000,0.503
1137502800000,0.481
1137506400000,0.484
1137510000000,0.492
1137513600000,0.511
1137517200000,0.539
1137520800000,0.566
1137524400000,0.571
1137528000000,0.574
1137531600000,0.573
1137535200000,0.557
1137538800000,0.609
1137542400000,0.772
1137546000000,0.82
1137549600000,0.826
1137553200000,0.805
1137556800000,0.773
1137560400000,0.737
1137564000000,0.692
1137567600000,0.61
1137571200000,0.442
1137574800000,0.395
1137578400000,0.442
1137582000000,0.504
1137585600000,0.49
1137589200000,0.431
1137592800000,0.413
1137596400000,0.401
1137600000000,0.355
1137603600000,0.316
1137607200000,0.295
1137610800000,0.291
1137614400000,0.285
1137618000000,0.274
1137621600000,0.237
1137625200000,0.218
1137628800000,0.264
1137632400000,0.287
1137636000000,0.282
1137639600000,0.258
1137643200000,0.225
1137646800000,0.192
1137650400000,0.18
1137654000000,0.18
1137657600000,0.153
1137661200000,0.141
1137664800000,0.174
1137668400000,0.21
1137672000000,0.234
1137675600000,0.22
1137679200000,0.22
1137682800000,0.18
1137686400000,0.144
1137690000000,0.138
1137693600000,0.147
1137697200000,0.169
1137700800000,0.205
1137704400000,0.249
1137708000000,0.281
1137711600000,0.284
1137715200000,0.419
1137718800000,0.476
1137722400000,0.491
1137726000000,0.481
1137729600000,0.456
1137733200000,0.435
1137736800000,0.432
1137740400000,0.434
1137744000000,0.353
1137747600000,0.287
1137751200000,0.299
1137754800000,0.314
1137758400000,0.318
1137762000000,0.305
1137765600000,0.275
1137769200000,0.241
1137772800000,0.22
1137776400000,0.209
1137780000000,0.208
1137783600000,0.211
1137787200000,0.206
1137790800000,0.213
1137794400000,0.241
1137798000000,0.226
1137801600000,0.316
1137805200000,0.36
1137808800000,0.381
1137812400000,0.359
1137816000000,0.302
1137819600000,0.261
1137823200000,0.251
1137826800000,0.234
1137830400000,0.192
1137834000000,0.179
1137837600000,0.192
1137841200000,0.18
1137844800000,0.157
1137848400000,0.149
1137852000000,0.159
1137855600000,0.178
1137859200000,0.194
1137862800000,0.211
1137866400000,0.227
1137870000000,0.261
1137873600000,0.289
1137877200000,0.313
1137880800000,0.315
1137884400000,0.3
1137888000000,0.41
1137891600000,0.449
1137895200000,0.494
1137898800000,0.507
1137902400000,0.501
1137906000000,0.494
1137909600000,0.477
1137913200000,0.432
1137916800000,0.352
1137920400000,0.358
1137924000000,0.355
1137927600000,0.314
1137931200000,0.322
1137934800000,0.341
1137938400000,0.341
1137942000000,0.348
1137945600000,0.355
1137949200000,0.362
1137952800000,0.348
1137956400000,0.362
1137960000000,0.395
1137963600000,0.385
1137967200000,0.398
1137970800000,0.323
1137974400000,0.421
1137978000000,0.522
1137981600000,0.614
1137985200000,0.68
1137988800000,0.7
1137992400000,0.677
1137996000000,0.623
1137999600000,0.53
1138003200000,0.47
1138006800000,0.444
1138010400000,0.447
1138014000000,0.491
1138017600000,0.556
1138021200000,0.583
1138024800000,0.583
1138028400000,0.583
1138032000000,0.616
1138035600000,0.586
1138039200000,0.603
1138042800000,0.59
1138046400000,0.577
1138050000000,0.603
1138053600000,0.638
1138057200000,0.652
1138060800000,0.711
1138064400000,0.744
1138068000000,0.762
1138071600000,0.739
1138075200000,0.703
1138078800000,0.682
1138082400000,0.609
1138086000000,0.501
1138089600000,0.417
1138093200000,0.414
1138096800000,0.417
1138100400000,0.38
1138104000000,0.346
1138107600000,0.309
1138111200000,0.296
1138114800000,0.386
1138118400000,0.388
1138122000000,0.371
1138125600000,0.339
1138129200000,0.286
1138132800000,0.245
1138136400000,0.224
1138140000000,0.22
1138143600000,0.265
1138147200000,0.481
1138150800000,0.59
1138154400000,0.606
1138158000000,0.601
1138161600000,0.6
1138165200000,0.553
1138168800000,0.448
1138172400000,0.295
1138176000000,0.2
1138179600000,0.207
1138183200000,0.219
1138186800000,0.192
1138190400000,0.18
1138194000000,0.167
1138197600000,0.144
1138201200000,0.141
1138204800000,0.131
1138208400000,0.112
1138212000000,0.113
1138215600000,0.127
1138219200000,0.129
1138222800000,0.136
1138226400000,0.169
1138230000000,0.182
1138233600000,0.277
1138237200000,0.388
1138240800000,0.452
1138244400000,0.46
1138248000000,0.429
1138251600000,0.378
1138255200000,0.325
1138258800000,0.256
1138262400000,0.169
1138266000000,0.162
1138269600000,0.203
1138273200000,0.239
1138276800000,0.273
1138280400000,0.304
1138284000000,0.32
1138287600000,0.291
1138291200000,0.231
1138294800000,0.204
1138298400000,0.209
1138302000000,0.223
1138305600000,0.229
1138309200000,0.223
1138312800000,0.205
1138316400000,0.223
1138320000000,0.298
1138323600000,0.305
1138327200000,0.295
1138330800000,0.28
1138334400000,0.259
1138338000000,0.235
1138341600000,0.205
1138345200000,0.158
1138348800000,0.097
1138352400000,0.062
1138356000000,0.05
1138359600000,0.05
1138363200000,0.063
1138366800000,0.078
1138370400000,0.085
1138374000000,0.096
1138377600000,0.12
1138381200000,0.145
1138384800000,0.162
1138388400000,0.181
1138392000000,0.178
1138395600000,0.179
1138399200000,0.182
1138402800000,0.196
1138406400000,0.373
1138410000000,0.491
1138413600000,0.533
1138417200000,0.529
1138420800000,0.505
1138424400000,0.457
1138428000000,0.37
1138431600000,0.248
1138435200000,0.155
1138438800000,0.147
1138442400000,0.161
1138446000000,0.171
1138449600000,0.197
1138453200000,0.209
1138456800000,0.227
1138460400000,0.237
1138464000000,0.237
1138467600000,0.231
1138471200000,0.233
1138474800000,0.243
1138478400000,0.261
1138482000000,0.282
1138485600000,0.283
1138489200000,0.344
1138492800000,0.506
1138496400000,0.553
1138500000000,0.531
1138503600000,0.506
1138507200000,0.491
1138510800000,0.479
1138514400000,0.476
1138518000000,0.47
1138521600000,0.374
1138525200000,0.297
1138528800000,0.29
1138532400000,0.305
1138536000000,0.363
1138539600000,0.388
1138543200000,0.374
1138546800000,0.4
1138550400000,0.447
1138554000000,0.463
1138557600000,0.471
1138561200000,0.501
1138564800000,0.525
1138568400000,0.501
1138572000000,0.469
1138575600000,0.519
1138579200000,0.573
1138582800000,0.568
1138586400000,0.538
1138590000000,0.495
1138593600000,0.461
1138597200000,0.438
1138600800000,0.431
1138604400000,0.409
1138608000000,0.302
1138611600000,0.204
1138615200000,0.192
1138618800000,0.227
1138622400000,0.297
1138626000000,0.328
1138629600000,0.311
1138633200000,0.303
1138636800000,0.336
1138640400000,0.364
1138644000000,0.413
1138647600000,0.429
1138651200000,0.448
1138654800000,0.466
1138658400000,0.425
1138662000000,0.449
1138665600000,0.498
1138669200000,0.489
1138672800000,0.445
1138676400000,0.395
1138680000000,0.343
1138683600000,0.294
1138687200000,0.252
1138690800000,0.217
1138694400000,0.164
1138698000000,0.134
1138701600000,0.147
1138705200000,0.177
1138708800000,0.223
1138712400000,0.227
1138716000000,0.23
1138719600000,0.226
1138723200000,0.22
1138726800000,0.239
1138730400000,0.255
1138734000000,0.261
1138737600000,0.27
1138741200000,0.32
1138744800000,0.349
1138748400000,0.384
1138752000000,0.55
1138755600000,0.557
1138759200000,0.494
1138762800000,0.437
1138766400000,0.379
1138770000000,0.339
1138773600000,0.337
1138777200000,0.325
1138780800000,0.249
1138784400000,0.206
1138788000000,0.269
1138791600000,0.374
1138795200000,0.492
1138798800000,0.481
1138802400000,0.443
1138806000000,0.472
1138809600000,0.479
1138813200000,0.478
1138816800000,0.494
1138820400000,0.509
1138824000000,0.506
1138827600000,0.502
1138831200000,0.47
1138834800000,0.601
1138838400000,0.718
1138842000000,0.744
1138845600000,0.735
1138849200000,0.718
1138852800000,0.705
1138856400000,0.695
1138860000000,0.678
1138863600000,0.649
1138867200000,0.525
1138870800000,0.422
1138874400000,0.437
1138878000000,0.483
1138881600000,0.494
1138885200000,0.424
1138888800000,0.368
1138892400000,0.366
1138896000000,0.371
1138899600000,0.379
1138903200000,0.401
1138906800000,0.419
1138910400000,0.42
1138914000000,0.432
1138917600000,0.419
1138921200000,0.535
1138924800000,0.685
1138928400000,0.748
1138932000000,0.773
1138935600000,0.765
1138939200000,0.744
1138942800000,0.726
1138946400000,0.719
1138950000000,0.696
1138953600000,0.568
1138957200000,0.505
1138960800000,0.556
1138964400000,0.628
1138968000000,0.694
1138971600000,0.731
1138975200000,0.743
1138978800000,0.756
1138982400000,0.767
1138986000000,0.773
1138989600000,0.778
1138993200000,0.78
1138996800000,0.784
1139000400000,0.791
1139004000000,0.791
1139007600000,0.847
1139011200000,0.926
1139014800000,0.948
1139018400000,0.953
1139022000000,0.951
1139025600000,0.947
1139029200000,0.938
1139032800000,0.926
1139036400000,0.902
1139040000000,0.828
1139043600000,0.773
1139047200000,0.79
1139050800000,0.816
1139054400000,0.814
1139058000000,0.812
1139061600000,0.793
1139065200000,0.803
1139068800000,0.82
1139072400000,0.832
1139076000000,0.841
1139079600000,0.852
1139083200000,0.866
1139086800000,0.871
1139090400000,0.866
1139094000000,0.909
1139097600000,0.94
1139101200000,0.944
1139104800000,0.939
1139108400000,0.931
1139112000000,0.92
1139115600000,0.905
1139119200000,0.885
1139122800000,0.856
1139126400000,0.768
1139130000000,0.718
1139133600000,0.728
1139137200000,0.739
1139140800000,0.72
1139144400000,0.684
1139148000000,0.661
