,Mn7
883612800000,0.501
883616400000,0.638
883620000000,0.713
883623600000,0.739
883627200000,0.725
883630800000,0.657
883634400000,0.544
883638000000,0.371
883641600000,0.16
883645200000,0.0
883648800000,0.0
883652400000,0.0
883656000000,0.0
883659600000,0.0
883663200000,0.0
883666800000,0.0
883670400000,0.0
883674000000,0.0
883677600000,0.0
883681200000,0.0
883684800000,0.0
883688400000,0.0
883692000000,0.064
883695600000,0.229
883699200000,0.421
883702800000,0.553
883706400000,0.651
883710000000,0.699
883713600000,0.702
883717200000,0.593
883720800000,0.518
883724400000,0.342
883728000000,0.137
883731600000,0.0
883735200000,0.0
883738800000,0.0
883742400000,0.0
883746000000,0.0
883749600000,0.0
883753200000,0.0
883756800000,0.0
883760400000,0.0
883764000000,0.0
883767600000,0.0
883771200000,0.0
883774800000,0.0
883778400000,0.079
883782000000,0.323
883785600000,0.526
883789200000,0.662
883792800000,0.737
883796400000,0.763
883800000000,0.745
883803600000,0.676
883807200000,0.558
883810800000,0.383
883814400000,0.164
883818000000,0.0
883821600000,0.0
883825200000,0.0
883828800000,0.0
883832400000,0.0
883836000000,0.0
883839600000,0.0
883843200000,0.0
883846800000,0.0
883850400000,0.0
883854000000,0.0
883857600000,0.0
883861200000,0.0
883864800000,0.074
883868400000,0.281
883872000000,0.518
883875600000,0.654
883879200000,0.735
883882800000,0.761
883886400000,0.738
883890000000,0.665
883893600000,0.536
883897200000,0.357
883900800000,0.156
883904400000,0.0
883908000000,0.0
883911600000,0.0
883915200000,0.0
883918800000,0.0
883922400000,0.0
883926000000,0.0
883929600000,0.0
883933200000,0.0
883936800000,0.0
883940400000,0.0
883944000000,0.0
883947600000,0.0
883951200000,0.066
883954800000,0.244
883958400000,0.477
883962000000,0.623
883965600000,0.702
883969200000,0.731
883972800000,0.712
883976400000,0.651
883980000000,0.537
883983600000,0.367
883987200000,0.165
883990800000,0.0
883994400000,0.0
883998000000,0.0
884001600000,0.0
884005200000,0.0
884008800000,0.0
884012400000,0.0
884016000000,0.0
884019600000,0.0
884023200000,0.0
884026800000,0.0
884030400000,0.0
884034000000,0.0
884037600000,0.072
884041200000,0.262
884044800000,0.498
884048400000,0.629
884052000000,0.706
884055600000,0.744
884059200000,0.731
884062800000,0.67
884066400000,0.556
884070000000,0.383
884073600000,0.162
884077200000,0.0
884080800000,0.0
884084400000,0.0
884088000000,0.0
884091600000,0.0
884095200000,0.0
884098800000,0.0
884102400000,0.0
884106000000,0.0
884109600000,0.0
884113200000,0.0
884116800000,0.0
884120400000,0.0
884124000000,0.074
884127600000,0.26
884131200000,0.482
884134800000,0.624
884138400000,0.68
884142000000,0.642
884145600000,0.533
884149200000,0.383
884152800000,0.271
884156400000,0.211
884160000000,0.088
884163600000,0.0
884167200000,0.0
884170800000,0.0
884174400000,0.0
884178000000,0.0
884181600000,0.0
884185200000,0.0
884188800000,0.0
884192400000,0.0
884196000000,0.0
884199600000,0.0
884203200000,0.0
884206800000,0.0
884210400000,0.067
884214000000,0.24
884217600000,0.465
884221200000,0.617
884224800000,0.705
884228400000,0.738
884232000000,0.708
884235600000,0.646
884239200000,0.49
884242800000,0.335
884246400000,0.134
884250000000,0.0
884253600000,0.0
884257200000,0.0
884260800000,0.0
884264400000,0.0
884268000000,0.0
884271600000,0.0
884275200000,0.0
884278800000,0.0
884282400000,0.0
884286000000,0.0
884289600000,0.0
884293200000,0.0
884296800000,0.065
884300400000,0.23
884304000000,0.383
884307600000,0.528
884311200000,0.627
884314800000,0.689
884318400000,0.694
884322000000,0.634
884325600000,0.519
884329200000,0.35
884332800000,0.142
884336400000,0.0
884340000000,0.0
884343600000,0.0
884347200000,0.0
884350800000,0.0
884354400000,0.0
884358000000,0.0
884361600000,0.0
884365200000,0.0
884368800000,0.0
884372400000,0.0
884376000000,0.0
884379600000,0.0
884383200000,0.075
884386800000,0.271
884390400000,0.511
884394000000,0.641
884397600000,0.725
884401200000,0.752
884404800000,0.722
884408400000,0.654
884412000000,0.537
884415600000,0.366
884419200000,0.154
884422800000,0.0
884426400000,0.0
884430000000,0.0
884433600000,0.0
884437200000,0.0
884440800000,0.0
884444400000,0.0
884448000000,0.0
884451600000,0.0
884455200000,0.0
884458800000,0.0
884462400000,0.0
884466000000,0.0
884469600000,0.079
884473200000,0.261
884476800000,0.494
884480400000,0.634
884484000000,0.714
884487600000,0.742
884491200000,0.724
884494800000,0.658
884498400000,0.541
884502000000,0.37
884505600000,0.156
884509200000,0.0
884512800000,0.0
884516400000,0.0
884520000000,0.0
884523600000,0.0
884527200000,0.0
884530800000,0.0
884534400000,0.0
884538000000,0.0
884541600000,0.0
884545200000,0.0
884548800000,0.0
884552400000,0.0
884556000000,0.075
884559600000,0.251
884563200000,0.49
884566800000,0.603
884570400000,0.68
884574000000,0.618
884577600000,0.575
884581200000,0.482
884584800000,0.36
884588400000,0.229
884592000000,0.104
884595600000,0.0
884599200000,0.0
884602800000,0.0
884606400000,0.0
884610000000,0.0
884613600000,0.0
884617200000,0.0
884620800000,0.0
884624400000,0.0
884628000000,0.0
884631600000,0.0
884635200000,0.0
884638800000,0.0
884642400000,0.07
884646000000,0.249
884649600000,0.483
884653200000,0.614
884656800000,0.69
884660400000,0.716
884664000000,0.696
884667600000,0.631
884671200000,0.522
884674800000,0.365
884678400000,0.155
884682000000,0.0
884685600000,0.0
884689200000,0.0
884692800000,0.0
884696400000,0.0
884700000000,0.0
884703600000,0.0
884707200000,0.0
884710800000,0.0
884714400000,0.0
884718000000,0.0
884721600000,0.0
884725200000,0.0
884728800000,0.074
884732400000,0.306
884736000000,0.506
884739600000,0.641
884743200000,0.718
884746800000,0.757
884750400000,0.737
884754000000,0.673
884757600000,0.559
884761200000,0.392
884764800000,0.17
884768400000,0.0
884772000000,0.0
884775600000,0.0
884779200000,0.0
884782800000,0.0
884786400000,0.0
884790000000,0.0
884793600000,0.0
884797200000,0.0
884800800000,0.0
884804400000,0.0
884808000000,0.0
884811600000,0.0
884815200000,0.094
884818800000,0.345
884822400000,0.538
884826000000,0.664
884829600000,0.737
884833200000,0.763
884836800000,0.741
884840400000,0.674
884844000000,0.557
884847600000,0.39
884851200000,0.171
884854800000,0.0
884858400000,0.0
884862000000,0.0
884865600000,0.0
884869200000,0.0
884872800000,0.0
884876400000,0.0
884880000000,0.0
884883600000,0.0
884887200000,0.0
884890800000,0.0
884894400000,0.0
884898000000,0.0
884901600000,0.092
884905200000,0.328
884908800000,0.525
884912400000,0.654
884916000000,0.73
884919600000,0.757
884923200000,0.738
884926800000,0.673
884930400000,0.551
884934000000,0.366
884937600000,0.147
884941200000,0.0
884944800000,0.0
884948400000,0.0
884952000000,0.0
884955600000,0.0
884959200000,0.0
884962800000,0.0
884966400000,0.0
884970000000,0.0
884973600000,0.0
884977200000,0.0
884980800000,0.0
884984400000,0.0
884988000000,0.085
884991600000,0.303
884995200000,0.528
884998800000,0.666
885002400000,0.743
885006000000,0.768
885009600000,0.75
885013200000,0.682
885016800000,0.569
885020400000,0.397
885024000000,0.175
885027600000,0.0
885031200000,0.0
885034800000,0.0
885038400000,0.0
885042000000,0.0
885045600000,0.0
885049200000,0.0
885052800000,0.0
885056400000,0.0
885060000000,0.0
885063600000,0.0
885067200000,0.0
885070800000,0.0
885074400000,0.097
885078000000,0.337
885081600000,0.536
885085200000,0.666
885088800000,0.743
885092400000,0.771
885096000000,0.751
885099600000,0.685
885103200000,0.554
885106800000,0.344
885110400000,0.146
885114000000,0.0
885117600000,0.0
885121200000,0.0
885124800000,0.0
885128400000,0.0
885132000000,0.0
885135600000,0.0
885139200000,0.0
885142800000,0.0
885146400000,0.0
885150000000,0.0
885153600000,0.0
885157200000,0.0
885160800000,0.096
885164400000,0.321
885168000000,0.546
885171600000,0.673
885175200000,0.745
885178800000,0.761
885182400000,0.735
885186000000,0.666
885189600000,0.549
885193200000,0.379
885196800000,0.143
885200400000,0.0
885204000000,0.0
885207600000,0.0
885211200000,0.0
885214800000,0.0
885218400000,0.0
885222000000,0.0
885225600000,0.0
885229200000,0.0
885232800000,0.0
885236400000,0.0
885240000000,0.0
885243600000,0.0
885247200000,0.093
885250800000,0.339
885254400000,0.527
885258000000,0.665
885261600000,0.745
885265200000,0.773
885268800000,0.752
885272400000,0.681
885276000000,0.565
885279600000,0.383
885283200000,0.173
885286800000,0.0
885290400000,0.0
885294000000,0.0
885297600000,0.0
885301200000,0.0
885304800000,0.0
885308400000,0.0
885312000000,0.0
885315600000,0.0
885319200000,0.0
885322800000,0.0
885326400000,0.0
885330000000,0.0
885333600000,0.062
885337200000,0.248
885340800000,0.497
885344400000,0.647
885348000000,0.734
885351600000,0.758
885355200000,0.738
885358800000,0.669
885362400000,0.55
885366000000,0.38
885369600000,0.169
885373200000,0.0
885376800000,0.0
885380400000,0.0
885384000000,0.0
885387600000,0.0
885391200000,0.0
885394800000,0.0
885398400000,0.0
885402000000,0.0
885405600000,0.0
885409200000,0.0
885412800000,0.0
885416400000,0.0
885420000000,0.084
885423600000,0.278
885427200000,0.514
885430800000,0.647
885434400000,0.719
885438000000,0.742
885441600000,0.698
885445200000,0.636
885448800000,0.516
885452400000,0.355
885456000000,0.153
885459600000,0.0
885463200000,0.0
885466800000,0.0
885470400000,0.0
885474000000,0.0
885477600000,0.0
885481200000,0.0
885484800000,0.0
885488400000,0.0
885492000000,0.0
885495600000,0.0
885499200000,0.0
885502800000,0.0
885506400000,0.06
885510000000,0.23
885513600000,0.468
885517200000,0.61
885520800000,0.692
885524400000,0.72
885528000000,0.703
885531600000,0.645
885535200000,0.541
885538800000,0.367
885542400000,0.155
885546000000,0.0
885549600000,0.0
885553200000,0.0
885556800000,0.0
885560400000,0.0
885564000000,0.0
885567600000,0.0
885571200000,0.0
885574800000,0.0
885578400000,0.0
885582000000,0.0
885585600000,0.0
885589200000,0.0
885592800000,0.072
885596400000,0.287
885600000000,0.518
885603600000,0.661
885607200000,0.741
885610800000,0.77
885614400000,0.752
885618000000,0.682
885621600000,0.567
885625200000,0.398
885628800000,0.174
885632400000,0.0
885636000000,0.0
885639600000,0.0
885643200000,0.0
885646800000,0.0
885650400000,0.0
885654000000,0.0
885657600000,0.0
885661200000,0.0
885664800000,0.0
885668400000,0.0
885672000000,0.0
885675600000,0.0
885679200000,0.096
885682800000,0.327
885686400000,0.537
885690000000,0.67
885693600000,0.744
885697200000,0.77
885700800000,0.75
885704400000,0.684
885708000000,0.566
885711600000,0.394
885715200000,0.175
885718800000,0.001
885722400000,0.0
885726000000,0.0
885729600000,0.0
885733200000,0.0
885736800000,0.0
885740400000,0.0
885744000000,0.0
885747600000,0.0
885751200000,0.0
885754800000,0.0
885758400000,0.0
885762000000,0.0
885765600000,0.082
885769200000,0.266
885772800000,0.521
885776400000,0.648
885780000000,0.733
885783600000,0.761
885787200000,0.741
885790800000,0.677
885794400000,0.558
885798000000,0.389
885801600000,0.177
885805200000,0.002
885808800000,0.0
885812400000,0.0
885816000000,0.0
885819600000,0.0
885823200000,0.0
885826800000,0.0
885830400000,0.0
885834000000,0.0
885837600000,0.0
885841200000,0.0
885844800000,0.0
885848400000,0.0
885852000000,0.083
885855600000,0.311
885859200000,0.536
885862800000,0.673
885866400000,0.754
885870000000,0.786
885873600000,0.768
885877200000,0.7
885880800000,0.587
885884400000,0.408
885888000000,0.169
885891600000,0.0
885895200000,0.0
885898800000,0.0
885902400000,0.0
885906000000,0.0
885909600000,0.0
885913200000,0.0
885916800000,0.0
885920400000,0.0
885924000000,0.0
885927600000,0.0
885931200000,0.0
885934800000,0.0
885938400000,0.066
885942000000,0.236
885945600000,0.46
885949200000,0.618
885952800000,0.683
885956400000,0.699
885960000000,0.671
885963600000,0.583
885967200000,0.457
885970800000,0.292
885974400000,0.104
885978000000,0.0
885981600000,0.0
885985200000,0.0
885988800000,0.0
885992400000,0.0
885996000000,0.0
885999600000,0.0
886003200000,0.0
886006800000,0.0
886010400000,0.0
886014000000,0.0
886017600000,0.0
886021200000,0.0
886024800000,0.081
886028400000,0.265
886032000000,0.51
886035600000,0.653
886039200000,0.73
886042800000,0.757
886046400000,0.742
886050000000,0.681
886053600000,0.569
886057200000,0.404
886060800000,0.179
886064400000,0.002
886068000000,0.0
886071600000,0.0
886075200000,0.0
886078800000,0.0
886082400000,0.0
886086000000,0.0
886089600000,0.0
886093200000,0.0
886096800000,0.0
886100400000,0.0
886104000000,0.0
886107600000,0.0
886111200000,0.106
886114800000,0.347
886118400000,0.552
886122000000,0.683
886125600000,0.752
886129200000,0.775
886132800000,0.754
886136400000,0.685
886140000000,0.573
886143600000,0.401
886147200000,0.178
886150800000,0.001
886154400000,0.0
886158000000,0.0
886161600000,0.0
886165200000,0.0
886168800000,0.0
886172400000,0.0
886176000000,0.0
886179600000,0.0
886183200000,0.0
886186800000,0.0
886190400000,0.0
886194000000,0.0
886197600000,0.085
886201200000,0.292
886204800000,0.541
886208400000,0.668
886212000000,0.737
886215600000,0.769
886219200000,0.748
886222800000,0.689
886226400000,0.568
886230000000,0.404
886233600000,0.185
886237200000,0.003
886240800000,0.0
886244400000,0.0
886248000000,0.0
886251600000,0.0
886255200000,0.0
886258800000,0.0
886262400000,0.0
886266000000,0.0
886269600000,0.0
886273200000,0.0
886276800000,0.0
886280400000,0.0
886284000000,0.086
886287600000,0.274
886291200000,0.525
886294800000,0.661
886298400000,0.74
886302000000,0.766
886305600000,0.746
886309200000,0.685
886312800000,0.575
886316400000,0.406
886320000000,0.181
886323600000,0.002
886327200000,0.0
886330800000,0.0
886334400000,0.0
886338000000,0.0
886341600000,0.0
886345200000,0.0
886348800000,0.0
886352400000,0.0
886356000000,0.0
886359600000,0.0
886363200000,0.0
886366800000,0.0
886370400000,0.084
886374000000,0.264
886377600000,0.525
886381200000,0.667
886384800000,0.741
886388400000,0.769
886392000000,0.747
886395600000,0.667
886399200000,0.552
886402800000,0.372
886406400000,0.165
886410000000,0.0
886413600000,0.0
886417200000,0.0
886420800000,0.0
886424400000,0.0
886428000000,0.0
886431600000,0.0
886435200000,0.0
886438800000,0.0
886442400000,0.0
886446000000,0.0
886449600000,0.0
886453200000,0.0
886456800000,0.095
886460400000,0.326
886464000000,0.544
886467600000,0.674
886471200000,0.75
886474800000,0.776
886478400000,0.759
886482000000,0.699
886485600000,0.578
886489200000,0.415
886492800000,0.192
886496400000,0.004
886500000000,0.0
886503600000,0.0
886507200000,0.0
886510800000,0.0
886514400000,0.0
886518000000,0.0
886521600000,0.0
886525200000,0.0
886528800000,0.0
886532400000,0.0
886536000000,0.0
886539600000,0.0
886543200000,0.084
886546800000,0.285
886550400000,0.527
886554000000,0.66
886557600000,0.733
886561200000,0.765
886564800000,0.751
886568400000,0.689
886572000000,0.574
886575600000,0.382
886579200000,0.18
886582800000,0.001
886586400000,0.0
886590000000,0.0
886593600000,0.0
886597200000,0.0
886600800000,0.0
886604400000,0.0
886608000000,0.0
886611600000,0.0
886615200000,0.0
886618800000,0.0
886622400000,0.0
886626000000,0.0
886629600000,0.097
886633200000,0.333
886636800000,0.529
886640400000,0.668
886644000000,0.741
886647600000,0.769
886651200000,0.754
886654800000,0.69
886658400000,0.569
886662000000,0.402
886665600000,0.184
886669200000,0.003
886672800000,0.0
886676400000,0.0
886680000000,0.0
886683600000,0.0
886687200000,0.0
886690800000,0.0
886694400000,0.0
886698000000,0.0
886701600000,0.0
886705200000,0.0
886708800000,0.0
886712400000,0.0
886716000000,0.112
886719600000,0.345
886723200000,0.551
886726800000,0.69
886730400000,0.766
886734000000,0.794
886737600000,0.774
886741200000,0.708
886744800000,0.592
886748400000,0.421
886752000000,0.177
886755600000,0.002
886759200000,0.0
886762800000,0.0
886766400000,0.0
886770000000,0.0
886773600000,0.0
886777200000,0.0
886780800000,0.0
886784400000,0.0
886788000000,0.0
886791600000,0.0
886795200000,0.0
886798800000,0.0
886802400000,0.11
886806000000,0.34
886809600000,0.553
886813200000,0.679
886816800000,0.75
886820400000,0.775
886824000000,0.755
886827600000,0.689
886831200000,0.571
886834800000,0.396
886838400000,0.157
886842000000,0.001
886845600000,0.0
886849200000,0.0
886852800000,0.0
886856400000,0.0
886860000000,0.0
886863600000,0.0
886867200000,0.0
886870800000,0.0
886874400000,0.0
886878000000,0.0
886881600000,0.0
886885200000,0.0
886888800000,0.088
886892400000,0.301
886896000000,0.523
886899600000,0.661
886903200000,0.738
886906800000,0.753
886910400000,0.736
886914000000,0.655
886917600000,0.538
886921200000,0.354
886924800000,0.131
886928400000,0.0
886932000000,0.0
886935600000,0.0
886939200000,0.0
886942800000,0.0
886946400000,0.0
886950000000,0.0
886953600000,0.0
886957200000,0.0
886960800000,0.0
886964400000,0.0
886968000000,0.0
886971600000,0.0
886975200000,0.091
886978800000,0.342
886982400000,0.533
886986000000,0.666
886989600000,0.741
886993200000,0.765
886996800000,0.733
887000400000,0.659
887004000000,0.549
887007600000,0.393
887011200000,0.18
887014800000,0.002
887018400000,0.0
887022000000,0.0
887025600000,0.0
887029200000,0.0
887032800000,0.0
887036400000,0.0
887040000000,0.0
887043600000,0.0
887047200000,0.0
887050800000,0.0
887054400000,0.0
887058000000,0.0
887061600000,0.097
887065200000,0.317
887068800000,0.549
887072400000,0.687
887076000000,0.764
887079600000,0.789
887083200000,0.763
887086800000,0.664
887090400000,0.503
887094000000,0.351
887097600000,0.173
887101200000,0.001
887104800000,0.0
887108400000,0.0
887112000000,0.0
887115600000,0.0
887119200000,0.0
887122800000,0.0
887126400000,0.0
887130000000,0.0
887133600000,0.0
887137200000,0.0
887140800000,0.0
887144400000,0.0
887148000000,0.102
887151600000,0.336
887155200000,0.531
887158800000,0.672
887162400000,0.752
887166000000,0.784
887169600000,0.762
887173200000,0.695
887176800000,0.573
887180400000,0.402
887184000000,0.183
887187600000,0.004
887191200000,0.0
887194800000,0.0
887198400000,0.0
887202000000,0.0
887205600000,0.0
887209200000,0.0
887212800000,0.0
887216400000,0.0
887220000000,0.0
887223600000,0.0
887227200000,0.0
887230800000,0.0
887234400000,0.051
887238000000,0.192
887241600000,0.411
887245200000,0.581
887248800000,0.691
887252400000,0.744
887256000000,0.749
887259600000,0.684
887263200000,0.572
887266800000,0.405
887270400000,0.189
887274000000,0.005
887277600000,0.0
887281200000,0.0
887284800000,0.0
887288400000,0.0
887292000000,0.0
887295600000,0.0
887299200000,0.0
887302800000,0.0
887306400000,0.0
887310000000,0.0
887313600000,0.0
887317200000,0.0
887320800000,0.097
887324400000,0.334
887328000000,0.547
887331600000,0.678
887335200000,0.751
887338800000,0.777
887342400000,0.745
887346000000,0.672
887349600000,0.541
887353200000,0.373
887356800000,0.156
887360400000,0.002
887364000000,0.0
887367600000,0.0
887371200000,0.0
887374800000,0.0
887378400000,0.0
887382000000,0.0
887385600000,0.0
887389200000,0.0
887392800000,0.0
887396400000,0.0
887400000000,0.0
887403600000,0.0
887407200000,0.09
887410800000,0.264
887414400000,0.432
887418000000,0.581
887421600000,0.625
887425200000,0.598
887428800000,0.627
887432400000,0.594
887436000000,0.512
887439600000,0.361
887443200000,0.159
887446800000,0.002
887450400000,0.0
887454000000,0.0
887457600000,0.0
887461200000,0.0
887464800000,0.0
887468400000,0.0
887472000000,0.0
887475600000,0.0
887479200000,0.0
887482800000,0.0
887486400000,0.0
887490000000,0.0
887493600000,0.1
887497200000,0.334
887500800000,0.535
887504400000,0.671
887508000000,0.749
887511600000,0.769
887515200000,0.736
887518800000,0.65
887522400000,0.494
887526000000,0.299
887529600000,0.114
887533200000,0.0
887536800000,0.0
887540400000,0.0
887544000000,0.0
887547600000,0.0
887551200000,0.0
887554800000,0.0
887558400000,0.0
887562000000,0.0
887565600000,0.0
887569200000,0.0
887572800000,0.0
887576400000,0.0
887580000000,0.071
887583600000,0.249
887587200000,0.452
887590800000,0.603
887594400000,0.685
887598000000,0.718
887601600000,0.701
887605200000,0.638
887608800000,0.5
887612400000,0.329
887616000000,0.145
887619600000,0.001
887623200000,0.0
887626800000,0.0
887630400000,0.0
887634000000,0.0
887637600000,0.0
887641200000,0.0
887644800000,0.0
887648400000,0.0
887652000000,0.0
887655600000,0.0
887659200000,0.0
887662800000,0.0
887666400000,0.09
887670000000,0.31
887673600000,0.528
887677200000,0.658
887680800000,0.732
887684400000,0.759
887688000000,0.738
887691600000,0.668
887695200000,0.532
887698800000,0.363
887702400000,0.137
887706000000,0.0
887709600000,0.0
887713200000,0.0
887716800000,0.0
887720400000,0.0
887724000000,0.0
887727600000,0.0
887731200000,0.0
887734800000,0.0
887738400000,0.0
887742000000,0.0
887745600000,0.0
887749200000,0.0
887752800000,0.1
887756400000,0.338
887760000000,0.557
887763600000,0.692
887767200000,0.771
887770800000,0.796
887774400000,0.775
887778000000,0.709
887781600000,0.59
887785200000,0.418
887788800000,0.194
887792400000,0.007
887796000000,0.0
887799600000,0.0
887803200000,0.0
887806800000,0.0
887810400000,0.0
887814000000,0.0
887817600000,0.0
887821200000,0.0
887824800000,0.0
887828400000,0.0
887832000000,0.0
887835600000,0.0
887839200000,0.102
887842800000,0.353
887846400000,0.548
887850000000,0.679
887853600000,0.755
887857200000,0.783
887860800000,0.764
887864400000,0.699
887868000000,0.583
887871600000,0.411
887875200000,0.189
887878800000,0.005
887882400000,0.0
887886000000,0.0
887889600000,0.0
887893200000,0.0
887896800000,0.0
887900400000,0.0
887904000000,0.0
887907600000,0.0
887911200000,0.0
887914800000,0.0
887918400000,0.0
887922000000,0.0
887925600000,0.103
887929200000,0.31
887932800000,0.535
887936400000,0.667
887940000000,0.745
887943600000,0.77
887947200000,0.745
887950800000,0.679
887954400000,0.566
887958000000,0.402
887961600000,0.186
887965200000,0.005
887968800000,0.0
887972400000,0.0
887976000000,0.0
887979600000,0.0
887983200000,0.0
887986800000,0.0
887990400000,0.0
887994000000,0.0
887997600000,0.0
888001200000,0.0
888004800000,0.0
888008400000,0.0
888012000000,0.108
888015600000,0.348
888019200000,0.545
888022800000,0.682
888026400000,0.754
888030000000,0.778
888033600000,0.76
888037200000,0.689
888040800000,0.564
888044400000,0.396
888048000000,0.185
888051600000,0.003
888055200000,0.0
888058800000,0.0
888062400000,0.0
888066000000,0.0
888069600000,0.0
888073200000,0.0
888076800000,0.0
888080400000,0.0
888084000000,0.0
888087600000,0.0
888091200000,0.0
888094800000,0.0
888098400000,0.093
888102000000,0.294
888105600000,0.516
888109200000,0.659
888112800000,0.735
888116400000,0.761
888120000000,0.727
888123600000,0.655
888127200000,0.539
888130800000,0.344
888134400000,0.156
888138000000,0.003
888141600000,0.0
888145200000,0.0
888148800000,0.0
888152400000,0.0
888156000000,0.0
888159600000,0.0
888163200000,0.0
888166800000,0.0
888170400000,0.0
888174000000,0.0
888177600000,0.0
888181200000,0.0
888184800000,0.089
888188400000,0.271
888192000000,0.521
888195600000,0.66
888199200000,0.739
888202800000,0.765
888206400000,0.744
888210000000,0.662
888213600000,0.521
888217200000,0.341
888220800000,0.126
888224400000,0.0
888228000000,0.0
888231600000,0.0
888235200000,0.0
888238800000,0.0
888242400000,0.0
888246000000,0.0
888249600000,0.0
888253200000,0.0
888256800000,0.0
888260400000,0.0
888264000000,0.0
888267600000,0.0
888271200000,0.096
888274800000,0.313
888278400000,0.536
888282000000,0.675
888285600000,0.753
888289200000,0.779
888292800000,0.756
888296400000,0.668
888300000000,0.527
888303600000,0.351
888307200000,0.137
888310800000,0.003
888314400000,0.0
888318000000,0.0
888321600000,0.0
