,Mn7
473385600000,0.052
473389200000,0.192
473392800000,0.521
473396400000,0.67
473400000000,0.557
473403600000,0.426
473407200000,0.334
473410800000,0.213
473414400000,0.09
473418000000,0.047
473421600000,0.055
473425200000,0.076
473428800000,0.101
473432400000,0.093
473436000000,0.082
473439600000,0.066
473443200000,0.062
473446800000,0.089
473450400000,0.106
473454000000,0.147
473457600000,0.163
473461200000,0.119
473464800000,0.076
473468400000,0.063
473472000000,0.111
473475600000,0.121
473479200000,0.116
473482800000,0.109
473486400000,0.107
473490000000,0.095
473493600000,0.068
473497200000,0.039
473500800000,0.025
473504400000,0.029
473508000000,0.035
473511600000,0.037
473515200000,0.037
473518800000,0.035
473522400000,0.022
473526000000,0.009
473529600000,0.006
473533200000,0.01
473536800000,0.029
473540400000,0.061
473544000000,0.092
473547600000,0.122
473551200000,0.16
473554800000,0.188
473558400000,0.259
473562000000,0.391
473565600000,0.503
473569200000,0.55
473572800000,0.466
473576400000,0.407
473580000000,0.404
473583600000,0.35
473587200000,0.238
473590800000,0.201
473594400000,0.23
473598000000,0.449
473601600000,0.491
473605200000,0.334
473608800000,0.224
473612400000,0.175
473616000000,0.18
473619600000,0.241
473623200000,0.35
473626800000,0.394
473630400000,0.391
473634000000,0.525
473637600000,0.663
473641200000,0.701
473644800000,0.682
473648400000,0.721
473652000000,0.615
473655600000,0.615
473659200000,0.642
473662800000,0.609
473666400000,0.565
473670000000,0.547
473673600000,0.522
473677200000,0.601
473680800000,0.656
473684400000,0.726
473688000000,0.827
473691600000,0.87
473695200000,0.839
473698800000,0.829
473702400000,0.772
473706000000,0.819
473709600000,0.9
473713200000,0.919
473716800000,0.869
473720400000,0.787
473724000000,0.724
473727600000,0.705
473731200000,0.711
473734800000,0.704
473738400000,0.77
473742000000,0.814
473745600000,0.852
473749200000,0.879
473752800000,0.875
473756400000,0.834
473760000000,0.728
473763600000,0.678
473767200000,0.792
473770800000,0.878
473774400000,0.829
473778000000,0.763
473781600000,0.784
473785200000,0.811
473788800000,0.837
473792400000,0.809
473796000000,0.739
473799600000,0.644
473803200000,0.547
473806800000,0.518
473810400000,0.523
473814000000,0.502
473817600000,0.521
473821200000,0.613
473824800000,0.703
473828400000,0.72
473832000000,0.69
473835600000,0.642
473839200000,0.577
473842800000,0.519
473846400000,0.394
473850000000,0.281
473853600000,0.245
473857200000,0.313
473860800000,0.391
473864400000,0.422
