,Mn8
473385600000,0.041
473389200000,0.054
473392800000,0.074
473396400000,0.094
473400000000,0.09
473403600000,0.072
473407200000,0.05
473410800000,0.023
473414400000,0.007
473418000000,0.001
473421600000,0.004
473425200000,0.004
473428800000,0.008
473432400000,0.019
473436000000,0.026
473439600000,0.026
473443200000,0.035
473446800000,0.048
473450400000,0.063
473454000000,0.074
473457600000,0.083
473461200000,0.087
473464800000,0.086
473468400000,0.064
473472000000,0.091
473475600000,0.141
473479200000,0.128
473482800000,0.104
473486400000,0.087
473490000000,0.068
473493600000,0.05
473497200000,0.033
473500800000,0.022
473504400000,0.023
473508000000,0.026
473511600000,0.027
473515200000,0.031
473518800000,0.032
473522400000,0.03
473526000000,0.028
473529600000,0.027
473533200000,0.032
473536800000,0.038
473540400000,0.041
473544000000,0.038
473547600000,0.031
473551200000,0.022
473554800000,0.021
473558400000,0.058
473562000000,0.096
473565600000,0.112
473569200000,0.112
473572800000,0.108
473576400000,0.067
473580000000,0.02
473583600000,0.007
473587200000,0.018
473590800000,0.071
473594400000,0.151
473598000000,0.162
473601600000,0.11
473605200000,0.111
473608800000,0.146
473612400000,0.157
473616000000,0.174
473619600000,0.209
473623200000,0.25
473626800000,0.318
473630400000,0.448
473634000000,0.556
473637600000,0.58
473641200000,0.521
473644800000,0.509
473648400000,0.464
473652000000,0.563
473655600000,0.645
473659200000,0.685
473662800000,0.697
473666400000,0.679
473670000000,0.449
473673600000,0.294
473677200000,0.242
473680800000,0.407
473684400000,0.61
473688000000,0.635
473691600000,0.558
473695200000,0.618
473698800000,0.661
473702400000,0.672
473706000000,0.675
473709600000,0.685
473713200000,0.716
473716800000,0.737
473720400000,0.777
473724000000,0.774
473727600000,0.748
473731200000,0.834
473734800000,0.871
473738400000,0.889
473742000000,0.902
473745600000,0.913
473749200000,0.922
473752800000,0.929
473756400000,0.931
473760000000,0.912
473763600000,0.846
473767200000,0.78
473770800000,0.75
473774400000,0.704
473778000000,0.642
473781600000,0.574
473785200000,0.535
473788800000,0.498
473792400000,0.462
473796000000,0.422
473799600000,0.415
473803200000,0.418
473806800000,0.413
473810400000,0.41
473814000000,0.586
473817600000,0.619
473821200000,0.618
473824800000,0.61
473828400000,0.606
473832000000,0.604
473835600000,0.618
473839200000,0.629
473842800000,0.626
473846400000,0.556
473850000000,0.401
473853600000,0.326
473857200000,0.305
473860800000,0.294
473864400000,0.274
473868000000,0.24
473871600000,0.211
473875200000,0.2
473878800000,0.196
473882400000,0.183
473886000000,0.164
