,Mn8
1640995200000,0.487
1640998800000,0.621
1641002400000,0.593
1641006000000,0.476
1641009600000,0.387
1641013200000,0.349
1641016800000,0.345
1641020400000,0.319
1641024000000,0.256
1641027600000,0.255
1641031200000,0.263
1641034800000,0.243
1641038400000,0.233
1641042000000,0.221
1641045600000,0.192
1641049200000,0.167
1641052800000,0.163
1641056400000,0.192
1641060000000,0.267
1641063600000,0.33
1641067200000,0.376
1641070800000,0.379
1641074400000,0.279
1641078000000,0.228
1641081600000,0.274
1641085200000,0.293
1641088800000,0.289
1641092400000,0.282
1641096000000,0.283
1641099600000,0.278
1641103200000,0.251
1641106800000,0.213
1641110400000,0.18
1641114000000,0.168
1641117600000,0.141
1641121200000,0.116
1641124800000,0.094
1641128400000,0.09
1641132000000,0.093
1641135600000,0.09
1641139200000,0.086
1641142800000,0.112
1641146400000,0.139
1641150000000,0.161
1641153600000,0.183
1641157200000,0.2
1641160800000,0.186
1641164400000,0.185
1641168000000,0.185
1641171600000,0.158
1641175200000,0.131
1641178800000,0.129
1641182400000,0.138
1641186000000,0.153
1641189600000,0.181
1641193200000,0.212
1641196800000,0.227
1641200400000,0.224
1641204000000,0.223
1641207600000,0.208
1641211200000,0.171
1641214800000,0.145
1641218400000,0.137
1641222000000,0.127
1641225600000,0.118
1641229200000,0.102
1641232800000,0.088
1641236400000,0.086
1641240000000,0.094
1641243600000,0.104
1641247200000,0.112
1641250800000,0.181
1641254400000,0.266
1641258000000,0.311
1641261600000,0.29
1641265200000,0.222
1641268800000,0.156
1641272400000,0.108
1641276000000,0.07
1641279600000,0.052
1641283200000,0.044
1641286800000,0.047
1641290400000,0.059
1641294000000,0.078
1641297600000,0.123
1641301200000,0.133
1641304800000,0.132
1641308400000,0.138
1641312000000,0.142
1641315600000,0.13
1641319200000,0.115
1641322800000,0.115
1641326400000,0.128
1641330000000,0.135
1641333600000,0.118
1641337200000,0.185
1641340800000,0.236
1641344400000,0.231
1641348000000,0.202
1641351600000,0.169
1641355200000,0.139
1641358800000,0.126
1641362400000,0.128
1641366000000,0.129
1641369600000,0.122
1641373200000,0.132
1641376800000,0.164
1641380400000,0.214
1641384000000,0.28
1641387600000,0.298
1641391200000,0.258
1641394800000,0.199
1641398400000,0.167
1641402000000,0.158
1641405600000,0.181
1641409200000,0.227
1641412800000,0.256
1641416400000,0.282
1641420000000,0.253
1641423600000,0.309
1641427200000,0.311
1641430800000,0.227
1641434400000,0.142
1641438000000,0.085
1641441600000,0.047
1641445200000,0.025
1641448800000,0.015
1641452400000,0.012
1641456000000,0.014
1641459600000,0.019
1641463200000,0.022
1641466800000,0.027
1641470400000,0.035
1641474000000,0.047
1641477600000,0.076
1641481200000,0.093
1641484800000,0.101
1641488400000,0.117
1641492000000,0.132
1641495600000,0.169
1641499200000,0.208
1641502800000,0.203
1641506400000,0.155
1641510000000,0.194
1641513600000,0.203
1641517200000,0.154
1641520800000,0.096
1641524400000,0.048
1641528000000,0.015
1641531600000,0.003
1641535200000,0.001
1641538800000,0.001
1641542400000,0.004
1641546000000,0.012
1641549600000,0.008
1641553200000,0.002
1641556800000,0.001
1641560400000,0.005
1641564000000,0.024
1641567600000,0.046
1641571200000,0.045
1641574800000,0.033
1641578400000,0.031
1641582000000,0.045
1641585600000,0.053
1641589200000,0.044
1641592800000,0.037
