,Py1
1199145600000,0.346
1199149200000,0.456
1199152800000,0.489
1199156400000,0.53
1199160000000,0.556
1199163600000,0.523
1199167200000,0.388
1199170800000,0.229
1199174400000,0.08
1199178000000,0.0
1199181600000,0.0
1199185200000,0.0
1199188800000,0.0
1199192400000,0.0
1199196000000,0.0
1199199600000,0.0
1199203200000,0.0
1199206800000,0.0
1199210400000,0.0
1199214000000,0.0
1199217600000,0.0
1199221200000,0.0
1199224800000,0.023
1199228400000,0.176
1199232000000,0.345
1199235600000,0.459
1199239200000,0.519
1199242800000,0.518
1199246400000,0.454
1199250000000,0.413
1199253600000,0.316
1199257200000,0.208
1199260800000,0.084
1199264400000,0.0
1199268000000,0.0
1199271600000,0.0
1199275200000,0.0
1199278800000,0.0
1199282400000,0.0
1199286000000,0.0
1199289600000,0.0
1199293200000,0.0
1199296800000,0.0
1199300400000,0.0
1199304000000,0.0
1199307600000,0.0
1199311200000,0.014
1199314800000,0.159
1199318400000,0.347
1199322000000,0.507
1199325600000,0.606
1199329200000,0.659
1199332800000,0.664
1199336400000,0.564
1199340000000,0.432
1199343600000,0.296
1199347200000,0.113
1199350800000,0.0
1199354400000,0.0
1199358000000,0.0
1199361600000,0.0
1199365200000,0.0
1199368800000,0.0
1199372400000,0.0
1199376000000,0.0
1199379600000,0.0
1199383200000,0.0
1199386800000,0.0
1199390400000,0.0
1199394000000,0.0
1199397600000,0.031
1199401200000,0.212
1199404800000,0.401
1199408400000,0.544
1199412000000,0.648
1199415600000,0.702
1199419200000,0.696
1199422800000,0.637
1199426400000,0.524
1199430000000,0.363
1199433600000,0.144
1199437200000,0.0
1199440800000,0.0
1199444400000,0.0
1199448000000,0.0
1199451600000,0.0
1199455200000,0.0
1199458800000,0.0
1199462400000,0.0
1199466000000,0.0
1199469600000,0.0
1199473200000,0.0
1199476800000,0.0
1199480400000,0.0
1199484000000,0.04
1199487600000,0.243
1199491200000,0.443
1199494800000,0.589
1199498400000,0.676
1199502000000,0.711
1199505600000,0.698
1199509200000,0.636
1199512800000,0.525
1199516400000,0.349
1199520000000,0.139
1199523600000,0.0
1199527200000,0.0
1199530800000,0.0
1199534400000,0.0
1199538000000,0.0
1199541600000,0.0
1199545200000,0.0
1199548800000,0.0
1199552400000,0.0
1199556000000,0.0
1199559600000,0.0
1199563200000,0.0
1199566800000,0.0
1199570400000,0.032
1199574000000,0.204
1199577600000,0.376
1199581200000,0.519
1199584800000,0.595
1199588400000,0.619
