,N1
1072915200000,0.748
1072918800000,0.788
1072922400000,0.799
1072926000000,0.788
1072929600000,0.764
1072933200000,0.737
1072936800000,0.704
1072940400000,0.642
1072944000000,0.481
1072947600000,0.364
1072951200000,0.362
1072954800000,0.403
1072958400000,0.463
1072962000000,0.501
1072965600000,0.512
1072969200000,0.484
1072972800000,0.466
1072976400000,0.432
1072980000000,0.407
1072983600000,0.395
1072987200000,0.39
1072990800000,0.394
1072994400000,0.384
1072998000000,0.469
1073001600000,0.557
1073005200000,0.595
1073008800000,0.605
1073012400000,0.586
1073016000000,0.544
1073019600000,0.512
1073023200000,0.505
1073026800000,0.492
1073030400000,0.388
1073034000000,0.332
1073037600000,0.348
1073041200000,0.355
1073044800000,0.393
1073048400000,0.417
1073052000000,0.435
1073055600000,0.461
1073059200000,0.481
1073062800000,0.485
1073066400000,0.502
1073070000000,0.506
1073073600000,0.496
1073077200000,0.472
1073080800000,0.422
1073084400000,0.48
1073088000000,0.559
1073091600000,0.561
1073095200000,0.527
1073098800000,0.488
1073102400000,0.454
1073106000000,0.442
1073109600000,0.443
1073113200000,0.432
1073116800000,0.327
1073120400000,0.273
1073124000000,0.312
1073127600000,0.334
1073131200000,0.323
1073134800000,0.299
1073138400000,0.334
1073142000000,0.41
1073145600000,0.459
1073149200000,0.489
1073152800000,0.519
1073156400000,0.523
1073160000000,0.516
1073163600000,0.506
1073167200000,0.476
1073170800000,0.556
1073174400000,0.661
1073178000000,0.684
1073181600000,0.677
1073185200000,0.661
1073188800000,0.641
1073192400000,0.63
1073196000000,0.63
1073199600000,0.615
1073203200000,0.494
1073206800000,0.374
1073210400000,0.355
1073214000000,0.379
1073217600000,0.447
1073221200000,0.483
1073224800000,0.522
1073228400000,0.494
1073232000000,0.481
1073235600000,0.475
1073239200000,0.516
1073242800000,0.528
1073246400000,0.449
1073250000000,0.499
1073253600000,0.479
1073257200000,0.523
1073260800000,0.672
1073264400000,0.722
1073268000000,0.723
1073271600000,0.701
1073275200000,0.669
1073278800000,0.638
1073282400000,0.603
1073286000000,0.552
1073289600000,0.398
1073293200000,0.376
1073296800000,0.444
1073300400000,0.46
1073304000000,0.438
1073307600000,0.404
1073311200000,0.367
1073314800000,0.398
1073318400000,0.387
1073322000000,0.37
1073325600000,0.344
1073329200000,0.352
1073332800000,0.332
1073336400000,0.353
1073340000000,0.322
1073343600000,0.344
1073347200000,0.442
1073350800000,0.47
1073354400000,0.47
1073358000000,0.458
1073361600000,0.438
1073365200000,0.425
1073368800000,0.427
1073372400000,0.413
1073376000000,0.308
1073379600000,0.231
1073383200000,0.243
1073386800000,0.294
1073390400000,0.308
1073394000000,0.289
1073397600000,0.264
1073401200000,0.273
1073404800000,0.338
1073408400000,0.361
1073412000000,0.38
1073415600000,0.41
1073419200000,0.436
1073422800000,0.454
1073426400000,0.444
1073430000000,0.539
1073433600000,0.639
1073437200000,0.651
1073440800000,0.623
1073444400000,0.586
1073448000000,0.547
1073451600000,0.527
1073455200000,0.534
1073458800000,0.535
1073462400000,0.447
1073466000000,0.33
1073469600000,0.332
1073473200000,0.409
1073476800000,0.401
1073480400000,0.425
1073484000000,0.422
1073487600000,0.433
1073491200000,0.464
1073494800000,0.494
1073498400000,0.527
1073502000000,0.553
1073505600000,0.568
1073509200000,0.559
1073512800000,0.525
1073516400000,0.599
1073520000000,0.711
1073523600000,0.755
1073527200000,0.772
1073530800000,0.773
1073534400000,0.765
1073538000000,0.758
1073541600000,0.759
1073545200000,0.746
1073548800000,0.616
1073552400000,0.525
1073556000000,0.554
1073559600000,0.579
1073563200000,0.578
1073566800000,0.537
1073570400000,0.525
1073574000000,0.539
1073577600000,0.574
1073581200000,0.602
1073584800000,0.623
1073588400000,0.64
1073592000000,0.645
1073595600000,0.642
1073599200000,0.616
1073602800000,0.656
1073606400000,0.802
1073610000000,0.842
1073613600000,0.835
1073617200000,0.82
1073620800000,0.801
1073624400000,0.78
1073628000000,0.77
1073631600000,0.753
1073635200000,0.672
1073638800000,0.65
1073642400000,0.697
1073646000000,0.716
1073649600000,0.726
1073653200000,0.682
1073656800000,0.645
1073660400000,0.587
1073664000000,0.576
1073667600000,0.59
1073671200000,0.61
1073674800000,0.618
1073678400000,0.62
1073682000000,0.646
1073685600000,0.621
1073689200000,0.693
1073692800000,0.784
1073696400000,0.791
1073700000000,0.761
1073703600000,0.712
1073707200000,0.666
1073710800000,0.606
1073714400000,0.552
1073718000000,0.512
1073721600000,0.429
1073725200000,0.429
1073728800000,0.516
1073732400000,0.574
1073736000000,0.613
1073739600000,0.594
1073743200000,0.584
1073746800000,0.571
1073750400000,0.559
1073754000000,0.538
1073757600000,0.526
1073761200000,0.523
1073764800000,0.524
1073768400000,0.522
1073772000000,0.489
1073775600000,0.52
1073779200000,0.585
1073782800000,0.583
1073786400000,0.538
1073790000000,0.464
1073793600000,0.376
1073797200000,0.302
1073800800000,0.261
1073804400000,0.245
1073808000000,0.211
1073811600000,0.177
1073815200000,0.179
1073818800000,0.193
1073822400000,0.199
1073826000000,0.205
1073829600000,0.23
1073833200000,0.236
1073836800000,0.223
1073840400000,0.203
1073844000000,0.222
1073847600000,0.254
1073851200000,0.286
1073854800000,0.325
1073858400000,0.348
1073862000000,0.529
1073865600000,0.685
1073869200000,0.724
1073872800000,0.726
1073876400000,0.71
1073880000000,0.682
1073883600000,0.651
1073887200000,0.627
1073890800000,0.59
1073894400000,0.458
1073898000000,0.323
1073901600000,0.307
1073905200000,0.332
1073908800000,0.355
1073912400000,0.41
1073916000000,0.442
1073919600000,0.455
1073923200000,0.472
1073926800000,0.481
1073930400000,0.489
1073934000000,0.506
1073937600000,0.489
1073941200000,0.455
1073944800000,0.412
1073948400000,0.494
1073952000000,0.571
1073955600000,0.577
1073959200000,0.544
1073962800000,0.494
1073966400000,0.455
1073970000000,0.432
1073973600000,0.413
1073977200000,0.375
1073980800000,0.28
1073984400000,0.208
1073988000000,0.243
1073991600000,0.271
1073995200000,0.374
1073998800000,0.481
1074002400000,0.511
1074006000000,0.491
1074009600000,0.475
1074013200000,0.452
1074016800000,0.415
1074020400000,0.432
1074024000000,0.447
1074027600000,0.476
1074031200000,0.449
1074034800000,0.498
1074038400000,0.484
1074042000000,0.425
1074045600000,0.367
1074049200000,0.321
1074052800000,0.285
1074056400000,0.261
1074060000000,0.254
1074063600000,0.255
