,N2
1546300800000,0.341
1546304400000,0.482
1546308000000,0.582
1546311600000,0.633
1546315200000,0.645
1546318800000,0.619
1546322400000,0.52
1546326000000,0.347
1546329600000,0.119
1546333200000,0.0
1546336800000,0.0
1546340400000,0.0
1546344000000,0.0
1546347600000,0.0
1546351200000,0.0
1546354800000,0.0
1546358400000,0.0
1546362000000,0.0
1546365600000,0.0
1546369200000,0.0
1546372800000,0.0
1546376400000,0.0
1546380000000,0.039
1546383600000,0.228
1546387200000,0.43
1546390800000,0.567
1546394400000,0.649
1546398000000,0.688
1546401600000,0.656
1546405200000,0.582
1546408800000,0.449
1546412400000,0.293
1546416000000,0.116
1546419600000,0.0
1546423200000,0.0
1546426800000,0.0
1546430400000,0.0
1546434000000,0.0
1546437600000,0.0
1546441200000,0.0
1546444800000,0.0
1546448400000,0.0
1546452000000,0.0
1546455600000,0.0
1546459200000,0.0
1546462800000,0.0
1546466400000,0.034
1546470000000,0.225
1546473600000,0.42
1546477200000,0.565
1546480800000,0.662
1546484400000,0.701
1546488000000,0.695
1546491600000,0.642
1546495200000,0.533
1546498800000,0.37
1546502400000,0.144
1546506000000,0.0
1546509600000,0.0
1546513200000,0.0
1546516800000,0.0
1546520400000,0.0
1546524000000,0.0
1546527600000,0.0
1546531200000,0.0
1546534800000,0.0
1546538400000,0.0
1546542000000,0.0
1546545600000,0.0
1546549200000,0.0
1546552800000,0.039
1546556400000,0.232
1546560000000,0.411
1546563600000,0.547
1546567200000,0.612
1546570800000,0.647
1546574400000,0.611
1546578000000,0.499
1546581600000,0.356
1546585200000,0.184
1546588800000,0.055
1546592400000,0.0
1546596000000,0.0
1546599600000,0.0
1546603200000,0.0
1546606800000,0.0
1546610400000,0.0
1546614000000,0.0
1546617600000,0.0
1546621200000,0.0
1546624800000,0.0
1546628400000,0.0
1546632000000,0.0
1546635600000,0.0
1546639200000,0.039
1546642800000,0.228
1546646400000,0.446
1546650000000,0.584
1546653600000,0.666
1546657200000,0.695
1546660800000,0.678
1546664400000,0.595
1546668000000,0.453
1546671600000,0.284
1546675200000,0.092
1546678800000,0.0
1546682400000,0.0
1546686000000,0.0
1546689600000,0.0
1546693200000,0.0
1546696800000,0.0
1546700400000,0.0
1546704000000,0.0
1546707600000,0.0
1546711200000,0.0
1546714800000,0.0
1546718400000,0.0
1546722000000,0.0
1546725600000,0.045
1546729200000,0.234
1546732800000,0.448
1546736400000,0.585
1546740000000,0.668
1546743600000,0.706
1546747200000,0.692
1546750800000,0.631
1546754400000,0.513
1546758000000,0.367
1546761600000,0.143
1546765200000,0.002
1546768800000,0.0
1546772400000,0.0
1546776000000,0.0
1546779600000,0.0
1546783200000,0.0
1546786800000,0.0
1546790400000,0.0
1546794000000,0.0
1546797600000,0.0
1546801200000,0.0
1546804800000,0.0
1546808400000,0.0
1546812000000,0.053
1546815600000,0.26
1546819200000,0.457
1546822800000,0.593
1546826400000,0.7
1546830000000,0.732
1546833600000,0.709
1546837200000,0.648
1546840800000,0.535
1546844400000,0.378
1546848000000,0.156
1546851600000,0.002
1546855200000,0.0
1546858800000,0.0
1546862400000,0.0
1546866000000,0.0
1546869600000,0.0
1546873200000,0.0
1546876800000,0.0
1546880400000,0.0
1546884000000,0.0
1546887600000,0.0
1546891200000,0.0
1546894800000,0.0
1546898400000,0.054
1546902000000,0.272
1546905600000,0.468
1546909200000,0.608
1546912800000,0.698
1546916400000,0.737
1546920000000,0.723
1546923600000,0.663
1546927200000,0.549
1546930800000,0.388
1546934400000,0.164
1546938000000,0.002
1546941600000,0.0
1546945200000,0.0
1546948800000,0.0
1546952400000,0.0
1546956000000,0.0
1546959600000,0.0
1546963200000,0.0
1546966800000,0.0
1546970400000,0.0
1546974000000,0.0
1546977600000,0.0
1546981200000,0.0
1546984800000,0.053
1546988400000,0.253
1546992000000,0.451
1546995600000,0.601
1546999200000,0.683
1547002800000,0.719
1547006400000,0.707
1547010000000,0.647
1547013600000,0.539
1547017200000,0.382
1547020800000,0.171
1547024400000,0.002
1547028000000,0.0
1547031600000,0.0
1547035200000,0.0
1547038800000,0.0
1547042400000,0.0
1547046000000,0.0
1547049600000,0.0
1547053200000,0.0
1547056800000,0.0
1547060400000,0.0
1547064000000,0.0
1547067600000,0.0
1547071200000,0.044
1547074800000,0.238
1547078400000,0.451
1547082000000,0.57
1547085600000,0.638
1547089200000,0.687
1547092800000,0.691
1547096400000,0.623
1547100000000,0.493
1547103600000,0.334
1547107200000,0.133
1547110800000,0.0
1547114400000,0.0
1547118000000,0.0
1547121600000,0.0
1547125200000,0.0
1547128800000,0.0
1547132400000,0.0
1547136000000,0.0
1547139600000,0.0
1547143200000,0.0
1547146800000,0.0
1547150400000,0.0
1547154000000,0.0
1547157600000,0.037
1547161200000,0.209
1547164800000,0.354
1547168400000,0.431
1547172000000,0.453
1547175600000,0.417
1547179200000,0.357
1547182800000,0.292
1547186400000,0.255
1547190000000,0.177
1547193600000,0.07
1547197200000,0.0
1547200800000,0.0
1547204400000,0.0
1547208000000,0.0
1547211600000,0.0
1547215200000,0.0
1547218800000,0.0
1547222400000,0.0
1547226000000,0.0
1547229600000,0.0
1547233200000,0.0
1547236800000,0.0
1547240400000,0.0
1547244000000,0.035
1547247600000,0.216
1547251200000,0.425
1547254800000,0.574
1547258400000,0.643
1547262000000,0.619
1547265600000,0.561
1547269200000,0.498
1547272800000,0.42
1547276400000,0.288
1547280000000,0.115
1547283600000,0.0
1547287200000,0.0
1547290800000,0.0
1547294400000,0.0
1547298000000,0.0
1547301600000,0.0
1547305200000,0.0
1547308800000,0.0
1547312400000,0.0
1547316000000,0.0
1547319600000,0.0
1547323200000,0.0
1547326800000,0.0
1547330400000,0.028
1547334000000,0.182
1547337600000,0.346
1547341200000,0.519
1547344800000,0.628
1547348400000,0.66
1547352000000,0.643
1547355600000,0.592
1547359200000,0.492
1547362800000,0.342
1547366400000,0.146
1547370000000,0.001
1547373600000,0.0
1547377200000,0.0
1547380800000,0.0
1547384400000,0.0
1547388000000,0.0
1547391600000,0.0
1547395200000,0.0
1547398800000,0.0
1547402400000,0.0
1547406000000,0.0
1547409600000,0.0
1547413200000,0.0
1547416800000,0.047
1547420400000,0.237
1547424000000,0.432
1547427600000,0.558
1547431200000,0.637
1547434800000,0.681
1547438400000,0.682
1547442000000,0.639
1547445600000,0.529
1547449200000,0.377
1547452800000,0.169
1547456400000,0.001
1547460000000,0.0
1547463600000,0.0
1547467200000,0.0
1547470800000,0.0
