,Mn7
1672531200000,0.168
1672534800000,0.233
1672538400000,0.301
1672542000000,0.361
1672545600000,0.356
1672549200000,0.28
1672552800000,0.122
1672556400000,0.061
1672560000000,0.019
1672563600000,0.0
1672567200000,0.0
1672570800000,0.0
1672574400000,0.0
1672578000000,0.0
1672581600000,0.0
1672585200000,0.0
1672588800000,0.0
1672592400000,0.0
1672596000000,0.0
1672599600000,0.0
1672603200000,0.0
1672606800000,0.0
1672610400000,0.02
1672614000000,0.106
1672617600000,0.2
1672621200000,0.277
1672624800000,0.29
1672628400000,0.293
1672632000000,0.331
1672635600000,0.372
1672639200000,0.319
1672642800000,0.195
1672646400000,0.052
1672650000000,0.0
1672653600000,0.0
1672657200000,0.0
1672660800000,0.0
1672664400000,0.0
1672668000000,0.0
1672671600000,0.0
1672675200000,0.0
1672678800000,0.0
1672682400000,0.0
1672686000000,0.0
1672689600000,0.0
1672693200000,0.0
1672696800000,0.008
1672700400000,0.068
1672704000000,0.161
1672707600000,0.284
1672711200000,0.377
1672714800000,0.404
1672718400000,0.39
1672722000000,0.36
1672725600000,0.283
1672729200000,0.133
1672732800000,0.018
1672736400000,0.0
1672740000000,0.0
1672743600000,0.0
1672747200000,0.0
1672750800000,0.0
1672754400000,0.0
1672758000000,0.0
1672761600000,0.0
1672765200000,0.0
1672768800000,0.0
1672772400000,0.0
1672776000000,0.0
1672779600000,0.0
1672783200000,0.023
1672786800000,0.109
1672790400000,0.158
1672794000000,0.175
1672797600000,0.186
1672801200000,0.2
1672804800000,0.189
1672808400000,0.16
1672812000000,0.107
1672815600000,0.051
1672819200000,0.013
1672822800000,0.0
1672826400000,0.0
1672830000000,0.0
1672833600000,0.0
1672837200000,0.0
1672840800000,0.0
1672844400000,0.0
1672848000000,0.0
1672851600000,0.0
1672855200000,0.0
1672858800000,0.0
1672862400000,0.0
1672866000000,0.0
1672869600000,0.015
1672873200000,0.088
1672876800000,0.177
1672880400000,0.241
1672884000000,0.301
1672887600000,0.313
1672891200000,0.297
1672894800000,0.268
1672898400000,0.198
1672902000000,0.13
1672905600000,0.04
1672909200000,0.0
1672912800000,0.0
1672916400000,0.0
1672920000000,0.0
1672923600000,0.0
1672927200000,0.0
1672930800000,0.0
1672934400000,0.0
1672938000000,0.0
1672941600000,0.0
1672945200000,0.0
1672948800000,0.0
1672952400000,0.0
1672956000000,0.068
1672959600000,0.259
1672963200000,0.506
1672966800000,0.647
1672970400000,0.723
1672974000000,0.741
1672977600000,0.695
1672981200000,0.592
1672984800000,0.417
1672988400000,0.165
1672992000000,0.027
1672995600000,0.0
1672999200000,0.0
1673002800000,0.0
1673006400000,0.0
1673010000000,0.0
1673013600000,0.0
