,Mn7
1420070400000,0.133
1420074000000,0.136
1420077600000,0.133
1420081200000,0.151
1420084800000,0.18
1420088400000,0.213
1420092000000,0.244
1420095600000,0.246
1420099200000,0.17
1420102800000,0.131
1420106400000,0.129
1420110000000,0.133
1420113600000,0.144
1420117200000,0.145
1420120800000,0.143
1420124400000,0.155
1420128000000,0.159
1420131600000,0.172
1420135200000,0.22
1420138800000,0.238
1420142400000,0.262
1420146000000,0.281
1420149600000,0.248
1420153200000,0.318
1420156800000,0.394
1420160400000,0.395
1420164000000,0.391
1420167600000,0.391
1420171200000,0.402
1420174800000,0.429
1420178400000,0.485
1420182000000,0.459
1420185600000,0.28
1420189200000,0.204
1420192800000,0.182
1420196400000,0.147
1420200000000,0.133
1420203600000,0.134
1420207200000,0.143
1420210800000,0.141
1420214400000,0.133
1420218000000,0.127
1420221600000,0.135
1420225200000,0.133
1420228800000,0.143
1420232400000,0.137
1420236000000,0.126
1420239600000,0.159
1420243200000,0.265
1420246800000,0.293
1420250400000,0.3
1420254000000,0.296
1420257600000,0.308
1420261200000,0.32
1420264800000,0.333
1420268400000,0.323
1420272000000,0.205
1420275600000,0.155
1420279200000,0.144
1420282800000,0.13
1420286400000,0.126
1420290000000,0.135
1420293600000,0.136
1420297200000,0.155
1420300800000,0.161
1420304400000,0.165
1420308000000,0.178
1420311600000,0.191
1420315200000,0.208
1420318800000,0.228
1420322400000,0.165
1420326000000,0.249
1420329600000,0.325
1420333200000,0.325
1420336800000,0.33
1420340400000,0.376
1420344000000,0.433
1420347600000,0.442
1420351200000,0.411
1420354800000,0.328
1420358400000,0.18
1420362000000,0.113
1420365600000,0.093
1420369200000,0.067
1420372800000,0.054
1420376400000,0.056
1420380000000,0.066
1420383600000,0.111
1420387200000,0.188
1420390800000,0.213
1420394400000,0.149
1420398000000,0.106
1420401600000,0.101
1420405200000,0.078
1420408800000,0.072
1420412400000,0.086
1420416000000,0.148
1420419600000,0.132
1420423200000,0.124
1420426800000,0.212
1420430400000,0.225
1420434000000,0.149
1420437600000,0.105
1420441200000,0.046
1420444800000,0.033
1420448400000,0.054
1420452000000,0.067
1420455600000,0.106
1420459200000,0.169
1420462800000,0.22
1420466400000,0.218
1420470000000,0.265
1420473600000,0.231
1420477200000,0.2
1420480800000,0.118
1420484400000,0.035
1420488000000,0.017
1420491600000,0.059
1420495200000,0.116
1420498800000,0.15
1420502400000,0.32
1420506000000,0.343
1420509600000,0.358
1420513200000,0.373
1420516800000,0.386
1420520400000,0.395
1420524000000,0.386
1420527600000,0.335
1420531200000,0.223
1420534800000,0.186
1420538400000,0.199
1420542000000,0.22
1420545600000,0.241
1420549200000,0.241
1420552800000,0.24
1420556400000,0.237
1420560000000,0.233
1420563600000,0.22
1420567200000,0.201
1420570800000,0.196
1420574400000,0.194
1420578000000,0.248
1420581600000,0.274
1420585200000,0.275
1420588800000,0.363
1420592400000,0.531
1420596000000,0.656
1420599600000,0.633
1420603200000,0.58
1420606800000,0.552
1420610400000,0.525
1420614000000,0.438
1420617600000,0.272
1420621200000,0.221
1420624800000,0.198
1420628400000,0.193
1420632000000,0.203
1420635600000,0.169
1420639200000,0.152
1420642800000,0.171
1420646400000,0.221
1420650000000,0.295
1420653600000,0.338
1420657200000,0.343
1420660800000,0.398
1420664400000,0.424
1420668000000,0.406
1420671600000,0.32
1420675200000,0.388
1420678800000,0.446
1420682400000,0.41
1420686000000,0.382
1420689600000,0.388
1420693200000,0.409
1420696800000,0.407
1420700400000,0.361
1420704000000,0.227
1420707600000,0.205
1420711200000,0.233
1420714800000,0.227
1420718400000,0.233
1420722000000,0.24
1420725600000,0.259
1420729200000,0.264
1420732800000,0.249
1420736400000,0.236
1420740000000,0.243
1420743600000,0.272
1420747200000,0.294
1420750800000,0.298
1420754400000,0.26
1420758000000,0.325
1420761600000,0.532
1420765200000,0.574
1420768800000,0.506
1420772400000,0.424
1420776000000,0.366
1420779600000,0.311
1420783200000,0.243
1420786800000,0.167
1420790400000,0.097
1420794000000,0.129
1420797600000,0.167
1420801200000,0.191
1420804800000,0.237
1420808400000,0.255
1420812000000,0.272
1420815600000,0.277
1420819200000,0.251
1420822800000,0.243
1420826400000,0.259
1420830000000,0.268
1420833600000,0.264
1420837200000,0.264
1420840800000,0.248
1420844400000,0.365
1420848000000,0.505
1420851600000,0.56
1420855200000,0.557
1420858800000,0.525
1420862400000,0.481
1420866000000,0.447
1420869600000,0.419
1420873200000,0.364
1420876800000,0.261
1420880400000,0.204
1420884000000,0.184
1420887600000,0.168
1420891200000,0.195
1420894800000,0.173
1420898400000,0.179
1420902000000,0.211
1420905600000,0.228
1420909200000,0.251
1420912800000,0.234
1420916400000,0.195
1420920000000,0.202
1420923600000,0.216
1420927200000,0.195
1420930800000,0.237
1420934400000,0.356
1420938000000,0.33
1420941600000,0.277
1420945200000,0.219
1420948800000,0.164
1420952400000,0.121
1420956000000,0.099
1420959600000,0.08
1420963200000,0.052
1420966800000,0.041
1420970400000,0.048
1420974000000,0.054
1420977600000,0.042
1420981200000,0.031
1420984800000,0.024
1420988400000,0.024
1420992000000,0.042
1420995600000,0.058
1420999200000,0.073
1421002800000,0.091
1421006400000,0.096
1421010000000,0.111
1421013600000,0.108
1421017200000,0.099
1421020800000,0.178
1421024400000,0.328
1421028000000,0.367
1421031600000,0.337
1421035200000,0.327
1421038800000,0.311
1421042400000,0.289
1421046000000,0.241
1421049600000,0.199
1421053200000,0.252
1421056800000,0.274
1421060400000,0.297
1421064000000,0.271
1421067600000,0.188
1421071200000,0.158
1421074800000,0.181
1421078400000,0.226
1421082000000,0.261
1421085600000,0.3
1421089200000,0.241
1421092800000,0.2
1421096400000,0.134
1421100000000,0.083
1421103600000,0.098
1421107200000,0.164
1421110800000,0.156
1421114400000,0.133
1421118000000,0.128
1421121600000,0.133
1421125200000,0.135
1421128800000,0.135
1421132400000,0.118
1421136000000,0.072
1421139600000,0.043
1421143200000,0.053
1421146800000,0.065
1421150400000,0.072
1421154000000,0.068
1421157600000,0.066
1421161200000,0.078
1421164800000,0.102
1421168400000,0.118
1421172000000,0.134
1421175600000,0.136
1421179200000,0.133
1421182800000,0.124
1421186400000,0.098
1421190000000,0.156
1421193600000,0.192
1421197200000,0.167
1421200800000,0.135
