,L1
820454400000,0.418
820458000000,0.407
820461600000,0.391
820465200000,0.381
820468800000,0.379
820472400000,0.391
820476000000,0.413
820479600000,0.432
820483200000,0.451
820486800000,0.503
820490400000,0.552
820494000000,0.562
820497600000,0.559
820501200000,0.538
820504800000,0.526
820508400000,0.504
820512000000,0.474
820515600000,0.443
820519200000,0.416
820522800000,0.401
820526400000,0.398
820530000000,0.403
820533600000,0.428
820537200000,0.416
820540800000,0.4
820544400000,0.386
820548000000,0.359
820551600000,0.325
820555200000,0.305
820558800000,0.302
820562400000,0.333
820566000000,0.38
820569600000,0.407
820573200000,0.454
820576800000,0.48
820580400000,0.471
820584000000,0.469
820587600000,0.465
820591200000,0.457
820594800000,0.437
820598400000,0.42
820602000000,0.395
820605600000,0.384
820609200000,0.381
820612800000,0.386
820616400000,0.414
820620000000,0.444
820623600000,0.442
820627200000,0.495
820630800000,0.521
820634400000,0.51
820638000000,0.491
820641600000,0.495
820645200000,0.533
820648800000,0.574
820652400000,0.594
820656000000,0.599
820659600000,0.664
820663200000,0.727
820666800000,0.755
820670400000,0.774
820674000000,0.756
820677600000,0.747
820681200000,0.719
820684800000,0.692
820688400000,0.698
820692000000,0.684
820695600000,0.689
820699200000,0.687
820702800000,0.711
820706400000,0.748
820710000000,0.745
820713600000,0.72
820717200000,0.741
820720800000,0.78
820724400000,0.777
820728000000,0.762
820731600000,0.734
820735200000,0.728
820738800000,0.72
820742400000,0.702
820746000000,0.711
820749600000,0.71
820753200000,0.71
820756800000,0.737
820760400000,0.763
820764000000,0.774
820767600000,0.762
820771200000,0.748
820774800000,0.705
820778400000,0.677
820782000000,0.685
820785600000,0.664
820789200000,0.621
820792800000,0.6
820796400000,0.552
820800000000,0.63
820803600000,0.69
820807200000,0.655
820810800000,0.604
820814400000,0.576
820818000000,0.589
820821600000,0.633
820825200000,0.666
820828800000,0.661
820832400000,0.669
820836000000,0.677
820839600000,0.677
820843200000,0.677
820846800000,0.679
820850400000,0.673
820854000000,0.658
820857600000,0.661
820861200000,0.648
820864800000,0.644
820868400000,0.646
820872000000,0.655
820875600000,0.677
820879200000,0.69
820882800000,0.654
820886400000,0.737
820890000000,0.742
820893600000,0.718
820897200000,0.714
820900800000,0.721
820904400000,0.724
820908000000,0.728
820911600000,0.743
820915200000,0.753
820918800000,0.763
820922400000,0.772
820926000000,0.77
820929600000,0.765
820933200000,0.779
820936800000,0.788
820940400000,0.789
820944000000,0.773
820947600000,0.788
820951200000,0.787
820954800000,0.789
820958400000,0.792
820962000000,0.786
820965600000,0.781
820969200000,0.763
820972800000,0.812
820976400000,0.826
820980000000,0.809
820983600000,0.792
820987200000,0.774
820990800000,0.757
820994400000,0.752
820998000000,0.748
821001600000,0.742
821005200000,0.75
821008800000,0.74
821012400000,0.712
821016000000,0.697
821019600000,0.684
821023200000,0.668
821026800000,0.667
821030400000,0.656
821034000000,0.626
821037600000,0.583
821041200000,0.538
821044800000,0.522
821048400000,0.519
821052000000,0.535
821055600000,0.533
821059200000,0.58
821062800000,0.605
821066400000,0.618
821070000000,0.642
821073600000,0.659
821077200000,0.687
821080800000,0.74
821084400000,0.793
821088000000,0.825
821091600000,0.865
821095200000,0.896
821098800000,0.918
821102400000,0.936
821106000000,0.942
821109600000,0.937
821113200000,0.934
821116800000,0.94
821120400000,0.94
821124000000,0.939
821127600000,0.932
821131200000,0.923
821134800000,0.911
821138400000,0.906
821142000000,0.919
821145600000,0.932
821149200000,0.941
821152800000,0.938
821156400000,0.936
821160000000,0.937
821163600000,0.933
821167200000,0.924
821170800000,0.899
821174400000,0.86
821178000000,0.838
821181600000,0.849
821185200000,0.858
821188800000,0.851
821192400000,0.844
821196000000,0.834
821199600000,0.829
821203200000,0.806
821206800000,0.781
821210400000,0.761
821214000000,0.714
821217600000,0.684
821221200000,0.69
821224800000,0.687
821228400000,0.644
821232000000,0.722
821235600000,0.762
821239200000,0.76
821242800000,0.752
821246400000,0.752
821250000000,0.769
821253600000,0.785
821257200000,0.781
821260800000,0.759
821264400000,0.75
821268000000,0.773
821271600000,0.799
821275200000,0.795
821278800000,0.779
821282400000,0.772
821286000000,0.756
821289600000,0.757
821293200000,0.731
821296800000,0.688
821300400000,0.674
821304000000,0.652
821307600000,0.643
821311200000,0.622
821314800000,0.574
821318400000,0.622
821322000000,0.635
821325600000,0.603
821329200000,0.592
821332800000,0.606
821336400000,0.626
821340000000,0.65
821343600000,0.656
821347200000,0.62
821350800000,0.636
821354400000,0.633
821358000000,0.63
821361600000,0.596
821365200000,0.533
821368800000,0.476
821372400000,0.432
821376000000,0.442
821379600000,0.398
821383200000,0.382
821386800000,0.369
821390400000,0.358
821394000000,0.362
821397600000,0.363
821401200000,0.325
821404800000,0.343
821408400000,0.341
821412000000,0.323
821415600000,0.305
821419200000,0.302
821422800000,0.324
821426400000,0.368
821430000000,0.424
821433600000,0.464
821437200000,0.522
821440800000,0.574
821444400000,0.568
821448000000,0.548
821451600000,0.526
821455200000,0.494
821458800000,0.46
821462400000,0.445
821466000000,0.429
821469600000,0.443
