,L1
1704067200000,0.899
1704070800000,0.923
1704074400000,0.929
1704078000000,0.942
1704081600000,0.955
1704085200000,0.963
1704088800000,0.967
1704092400000,0.963
1704096000000,0.959
1704099600000,0.95
1704103200000,0.945
1704106800000,0.936
1704110400000,0.922
1704114000000,0.902
1704117600000,0.881
1704121200000,0.887
1704124800000,0.901
1704128400000,0.901
1704132000000,0.896
1704135600000,0.89
1704139200000,0.884
1704142800000,0.859
1704146400000,0.817
1704150000000,0.782
1704153600000,0.79
1704157200000,0.808
1704160800000,0.788
1704164400000,0.796
1704168000000,0.815
1704171600000,0.823
1704175200000,0.827
1704178800000,0.81
1704182400000,0.772
1704186000000,0.718
1704189600000,0.664
1704193200000,0.602
1704196800000,0.556
1704200400000,0.523
1704204000000,0.506
1704207600000,0.506
1704211200000,0.511
1704214800000,0.502
1704218400000,0.481
1704222000000,0.459
1704225600000,0.45
1704229200000,0.469
1704232800000,0.435
1704236400000,0.412
1704240000000,0.42
1704243600000,0.464
1704247200000,0.529
1704250800000,0.635
1704254400000,0.725
1704258000000,0.778
1704261600000,0.802
1704265200000,0.801
1704268800000,0.762
1704272400000,0.768
1704276000000,0.785
1704279600000,0.794
1704283200000,0.834
1704286800000,0.869
1704290400000,0.897
1704294000000,0.908
1704297600000,0.909
1704301200000,0.905
1704304800000,0.908
1704308400000,0.912
1704312000000,0.915
1704315600000,0.912
1704319200000,0.905
1704322800000,0.896
1704326400000,0.901
1704330000000,0.913
1704333600000,0.899
1704337200000,0.887
1704340800000,0.883
1704344400000,0.88
1704348000000,0.876
1704351600000,0.866
1704355200000,0.84
1704358800000,0.819
1704362400000,0.811
1704366000000,0.781
1704369600000,0.756
1704373200000,0.74
1704376800000,0.714
1704380400000,0.71
1704384000000,0.714
1704387600000,0.708
1704391200000,0.689
1704394800000,0.684
1704398400000,0.683
1704402000000,0.67
1704405600000,0.645
1704409200000,0.607
1704412800000,0.644
1704416400000,0.613
1704420000000,0.538
1704423600000,0.497
1704427200000,0.488
1704430800000,0.509
1704434400000,0.556
1704438000000,0.601
1704441600000,0.613
1704445200000,0.631
1704448800000,0.628
1704452400000,0.563
1704456000000,0.526
1704459600000,0.502
1704463200000,0.487
1704466800000,0.467
1704470400000,0.45
1704474000000,0.444
1704477600000,0.425
1704481200000,0.429
1704484800000,0.422
1704488400000,0.402
1704492000000,0.379
1704495600000,0.349
1704499200000,0.376
1704502800000,0.352
1704506400000,0.31
1704510000000,0.309
1704513600000,0.355
1704517200000,0.43
1704520800000,0.506
1704524400000,0.569
1704528000000,0.586
1704531600000,0.573
1704535200000,0.58
1704538800000,0.583
1704542400000,0.558
1704546000000,0.544
1704549600000,0.559
1704553200000,0.636
1704556800000,0.682
1704560400000,0.7
1704564000000,0.715
1704567600000,0.722
1704571200000,0.733
1704574800000,0.722
1704578400000,0.692
1704582000000,0.639
1704585600000,0.663
1704589200000,0.666
1704592800000,0.654
1704596400000,0.677
1704600000000,0.718
1704603600000,0.752
1704607200000,0.784
1704610800000,0.814
1704614400000,0.831
1704618000000,0.819
1704621600000,0.831
1704625200000,0.836
1704628800000,0.831
1704632400000,0.803
1704636000000,0.75
1704639600000,0.731
1704643200000,0.75
1704646800000,0.766
1704650400000,0.772
1704654000000,0.768
1704657600000,0.77
1704661200000,0.765
1704664800000,0.763
1704668400000,0.746
1704672000000,0.779
1704675600000,0.794
1704679200000,0.761
1704682800000,0.738
1704686400000,0.726
1704690000000,0.724
1704693600000,0.737
1704697200000,0.746
1704700800000,0.731
1704704400000,0.697
1704708000000,0.659
1704711600000,0.626
1704715200000,0.574
1704718800000,0.516
1704722400000,0.447
1704726000000,0.422
1704729600000,0.404
1704733200000,0.381
1704736800000,0.373
1704740400000,0.37
1704744000000,0.351
1704747600000,0.3
1704751200000,0.255
1704754800000,0.182
1704758400000,0.188
1704762000000,0.153
1704765600000,0.079
1704769200000,0.031
1704772800000,0.01
1704776400000,0.002
1704780000000,0.003
1704783600000,0.011
1704787200000,0.022
1704790800000,0.036
1704794400000,0.042
1704798000000,0.039
1704801600000,0.034
1704805200000,0.039
1704808800000,0.054
1704812400000,0.069
1704816000000,0.099
1704819600000,0.149
1704823200000,0.215
1704826800000,0.277
1704830400000,0.334
1704834000000,0.385
1704837600000,0.407
1704841200000,0.381
1704844800000,0.464
1704848400000,0.553
1704852000000,0.603
1704855600000,0.638
1704859200000,0.658
1704862800000,0.664
1704866400000,0.661
1704870000000,0.656
1704873600000,0.619
1704877200000,0.626
1704880800000,0.665
1704884400000,0.711
1704888000000,0.748
1704891600000,0.75
1704895200000,0.74
1704898800000,0.732
1704902400000,0.747
1704906000000,0.755
1704909600000,0.76
1704913200000,0.768
1704916800000,0.789
1704920400000,0.791
1704924000000,0.775
1704927600000,0.756
1704931200000,0.782
1704934800000,0.792
1704938400000,0.751
1704942000000,0.75
1704945600000,0.772
1704949200000,0.799
1704952800000,0.821
1704956400000,0.837
1704960000000,0.824
1704963600000,0.797
1704967200000,0.773
1704970800000,0.748
1704974400000,0.7
1704978000000,0.65
1704981600000,0.614
1704985200000,0.611
1704988800000,0.615
1704992400000,0.61
1704996000000,0.62
1704999600000,0.625
1705003200000,0.627
1705006800000,0.608
1705010400000,0.59
1705014000000,0.563
1705017600000,0.558
1705021200000,0.516
1705024800000,0.475
1705028400000,0.479
1705032000000,0.495
1705035600000,0.521
1705039200000,0.568
1705042800000,0.622
1705046400000,0.668
1705050000000,0.681
1705053600000,0.689
1705057200000,0.686
1705060800000,0.668
1705064400000,0.647
1705068000000,0.622
1705071600000,0.65
1705075200000,0.672
1705078800000,0.669
1705082400000,0.664
1705086000000,0.672
1705089600000,0.682
1705093200000,0.692
1705096800000,0.69
1705100400000,0.656
1705104000000,0.674
1705107600000,0.689
1705111200000,0.679
1705114800000,0.7
1705118400000,0.724
1705122000000,0.748
1705125600000,0.774
1705129200000,0.795
1705132800000,0.813
1705136400000,0.806
1705140000000,0.802
1705143600000,0.792
1705147200000,0.772
1705150800000,0.754
1705154400000,0.74
1705158000000,0.76
1705161600000,0.777
1705165200000,0.788
1705168800000,0.799
1705172400000,0.8
1705176000000,0.806
1705179600000,0.798
1705183200000,0.782
1705186800000,0.765
1705190400000,0.806
1705194000000,0.808
1705197600000,0.788
1705201200000,0.77
1705204800000,0.763
1705208400000,0.763
1705212000000,0.779
1705215600000,0.793
1705219200000,0.783
1705222800000,0.778
1705226400000,0.762
1705230000000,0.741
1705233600000,0.693
1705237200000,0.644
1705240800000,0.574
1705244400000,0.535
1705248000000,0.538
1705251600000,0.545
1705255200000,0.589
1705258800000,0.631
1705262400000,0.666
1705266000000,0.656
1705269600000,0.631
1705273200000,0.603
1705276800000,0.633
1705280400000,0.661
1705284000000,0.678
