,L1
1483228800000,0.913
1483232400000,0.939
1483236000000,0.945
1483239600000,0.945
1483243200000,0.941
1483246800000,0.935
1483250400000,0.926
1483254000000,0.903
1483257600000,0.876
1483261200000,0.86
1483264800000,0.816
1483268400000,0.785
1483272000000,0.739
1483275600000,0.678
1483279200000,0.615
1483282800000,0.604
1483286400000,0.602
1483290000000,0.592
1483293600000,0.583
1483297200000,0.584
1483300800000,0.602
1483304400000,0.603
1483308000000,0.62
1483311600000,0.599
1483315200000,0.618
1483318800000,0.644
1483322400000,0.633
1483326000000,0.665
1483329600000,0.72
1483333200000,0.764
1483336800000,0.799
1483340400000,0.805
1483344000000,0.789
1483347600000,0.776
1483351200000,0.744
1483354800000,0.72
1483358400000,0.724
1483362000000,0.708
1483365600000,0.695
1483369200000,0.711
1483372800000,0.727
1483376400000,0.743
1483380000000,0.762
1483383600000,0.777
1483387200000,0.795
1483390800000,0.779
1483394400000,0.746
1483398000000,0.718
1483401600000,0.737
1483405200000,0.746
1483408800000,0.707
1483412400000,0.702
1483416000000,0.718
1483419600000,0.739
1483423200000,0.763
1483426800000,0.774
1483430400000,0.765
1483434000000,0.765
1483437600000,0.75
1483441200000,0.743
1483444800000,0.722
1483448400000,0.697
1483452000000,0.68
1483455600000,0.687
1483459200000,0.712
1483462800000,0.732
1483466400000,0.729
1483470000000,0.741
1483473600000,0.746
1483477200000,0.724
1483480800000,0.7
1483484400000,0.649
1483488000000,0.684
1483491600000,0.71
1483495200000,0.682
1483498800000,0.673
1483502400000,0.687
1483506000000,0.711
1483509600000,0.747
1483513200000,0.772
1483516800000,0.77
1483520400000,0.75
1483524000000,0.736
1483527600000,0.706
1483531200000,0.675
1483534800000,0.646
1483538400000,0.622
1483542000000,0.647
1483545600000,0.671
1483549200000,0.666
1483552800000,0.65
1483556400000,0.635
1483560000000,0.626
1483563600000,0.622
1483567200000,0.618
1483570800000,0.583
1483574400000,0.685
1483578000000,0.731
1483581600000,0.722
1483585200000,0.711
1483588800000,0.701
1483592400000,0.692
1483596000000,0.69
1483599600000,0.676
1483603200000,0.66
1483606800000,0.652
1483610400000,0.624
1483614000000,0.599
1483617600000,0.586
1483621200000,0.539
1483624800000,0.506
1483628400000,0.501
1483632000000,0.501
1483635600000,0.491
1483639200000,0.487
1483642800000,0.494
1483646400000,0.511
1483650000000,0.513
1483653600000,0.519
1483657200000,0.495
1483660800000,0.571
1483664400000,0.634
1483668000000,0.633
1483671600000,0.651
1483675200000,0.678
1483678800000,0.692
1483682400000,0.698
1483686000000,0.686
1483689600000,0.666
1483693200000,0.649
1483696800000,0.623
1483700400000,0.615
1483704000000,0.601
1483707600000,0.58
1483711200000,0.554
1483714800000,0.545
1483718400000,0.545
1483722000000,0.536
1483725600000,0.529
1483729200000,0.51
1483732800000,0.506
1483736400000,0.488
1483740000000,0.456
1483743600000,0.373
1483747200000,0.379
1483750800000,0.408
1483754400000,0.388
1483758000000,0.358
1483761600000,0.325
1483765200000,0.281
1483768800000,0.231
1483772400000,0.185
1483776000000,0.208
1483779600000,0.27
1483783200000,0.328
1483786800000,0.343
1483790400000,0.323
1483794000000,0.311
1483797600000,0.302
1483801200000,0.294
1483804800000,0.278
1483808400000,0.251
1483812000000,0.223
1483815600000,0.199
1483819200000,0.181
1483822800000,0.152
1483826400000,0.119
1483830000000,0.069
1483833600000,0.059
1483837200000,0.066
1483840800000,0.058
1483844400000,0.057
1483848000000,0.059
1483851600000,0.067
1483855200000,0.083
1483858800000,0.112
1483862400000,0.154
1483866000000,0.211
1483869600000,0.271
1483873200000,0.3
1483876800000,0.309
1483880400000,0.299
1483884000000,0.284
1483887600000,0.296
1483891200000,0.302
1483894800000,0.289
1483898400000,0.284
1483902000000,0.282
1483905600000,0.278
1483909200000,0.264
1483912800000,0.252
1483916400000,0.253
1483920000000,0.317
1483923600000,0.357
1483927200000,0.401
1483930800000,0.477
1483934400000,0.559
1483938000000,0.627
1483941600000,0.679
1483945200000,0.714
1483948800000,0.726
1483952400000,0.751
1483956000000,0.748
1483959600000,0.738
1483963200000,0.718
1483966800000,0.715
1483970400000,0.705
1483974000000,0.72
1483977600000,0.756
1483981200000,0.748
1483984800000,0.756
1483988400000,0.759
1483992000000,0.768
1483995600000,0.772
1483999200000,0.759
1484002800000,0.743
1484006400000,0.786
1484010000000,0.843
1484013600000,0.844
1484017200000,0.849
1484020800000,0.867
1484024400000,0.885
1484028000000,0.899
1484031600000,0.9
1484035200000,0.887
1484038800000,0.881
1484042400000,0.87
