,Mn8
662688000000,0.358
662691600000,0.457
662695200000,0.513
662698800000,0.535
662702400000,0.532
662706000000,0.508
662709600000,0.484
662713200000,0.452
662716800000,0.395
662720400000,0.298
662724000000,0.231
662727600000,0.201
662731200000,0.168
662734800000,0.139
662738400000,0.106
662742000000,0.082
662745600000,0.065
662749200000,0.064
662752800000,0.072
662756400000,0.076
662760000000,0.077
662763600000,0.091
662767200000,0.118
662770800000,0.343
662774400000,0.555
662778000000,0.649
662781600000,0.687
662785200000,0.712
662788800000,0.73
662792400000,0.739
662796000000,0.741
662799600000,0.739
662803200000,0.717
662806800000,0.635
662810400000,0.574
662814000000,0.544
662817600000,0.499
662821200000,0.425
662824800000,0.328
662828400000,0.266
662832000000,0.225
662835600000,0.204
662839200000,0.203
662842800000,0.192
662846400000,0.186
662850000000,0.177
662853600000,0.176
662857200000,0.385
662860800000,0.516
662864400000,0.556
662868000000,0.549
662871600000,0.553
662875200000,0.562
662878800000,0.559
662882400000,0.55
662886000000,0.543
662889600000,0.529
662893200000,0.494
662896800000,0.497
662900400000,0.502
662904000000,0.501
662907600000,0.535
662911200000,0.495
662914800000,0.459
662918400000,0.43
662922000000,0.416
662925600000,0.43
662929200000,0.444
662932800000,0.445
662936400000,0.447
662940000000,0.457
662943600000,0.712
662947200000,0.783
662950800000,0.768
662954400000,0.73
662958000000,0.693
662961600000,0.657
662965200000,0.616
662968800000,0.581
662972400000,0.557
662976000000,0.539
662979600000,0.512
662983200000,0.51
662986800000,0.51
662990400000,0.479
662994000000,0.415
662997600000,0.345
663001200000,0.291
663004800000,0.245
663008400000,0.2
663012000000,0.164
663015600000,0.139
663019200000,0.136
663022800000,0.155
663026400000,0.188
663030000000,0.341
663033600000,0.41
663037200000,0.401
663040800000,0.362
663044400000,0.32
663048000000,0.28
663051600000,0.247
663055200000,0.225
663058800000,0.212
663062400000,0.208
663066000000,0.213
663069600000,0.245
663073200000,0.282
663076800000,0.308
663080400000,0.306
663084000000,0.28
663087600000,0.249
663091200000,0.228
663094800000,0.184
663098400000,0.151
663102000000,0.127
663105600000,0.116
663109200000,0.111
663112800000,0.101
663116400000,0.199
663120000000,0.235
663123600000,0.221
663127200000,0.199
663130800000,0.172
663134400000,0.144
663138000000,0.117
663141600000,0.094
663145200000,0.076
663148800000,0.061
663152400000,0.053
663156000000,0.044
663159600000,0.042
663163200000,0.047
663166800000,0.067
663170400000,0.078
663174000000,0.085
663177600000,0.085
663181200000,0.087
663184800000,0.125
663188400000,0.151
663192000000,0.133
663195600000,0.138
663199200000,0.102
663202800000,0.249
663206400000,0.402
663210000000,0.467
663213600000,0.476
663217200000,0.407
663220800000,0.315
663224400000,0.24
663228000000,0.18
663231600000,0.139
