,L11
1451606400000,0.862
1451610000000,0.903
1451613600000,0.92
1451617200000,0.924
1451620800000,0.919
1451624400000,0.908
1451628000000,0.9
1451631600000,0.879
1451635200000,0.817
1451638800000,0.735
1451642400000,0.649
1451646000000,0.594
1451649600000,0.579
1451653200000,0.544
1451656800000,0.55
1451660400000,0.574
1451664000000,0.558
1451667600000,0.571
1451671200000,0.562
1451674800000,0.556
1451678400000,0.556
1451682000000,0.571
1451685600000,0.559
1451689200000,0.601
1451692800000,0.742
1451696400000,0.793
1451700000000,0.797
1451703600000,0.793
1451707200000,0.784
1451710800000,0.758
1451714400000,0.739
1451718000000,0.714
1451721600000,0.641
1451725200000,0.556
1451728800000,0.51
1451732400000,0.505
1451736000000,0.507
1451739600000,0.483
1451743200000,0.469
1451746800000,0.464
1451750400000,0.445
1451754000000,0.44
1451757600000,0.415
1451761200000,0.404
1451764800000,0.39
1451768400000,0.35
1451772000000,0.323
1451775600000,0.332
1451779200000,0.473
1451782800000,0.568
1451786400000,0.613
1451790000000,0.635
1451793600000,0.635
1451797200000,0.614
1451800800000,0.589
1451804400000,0.568
1451808000000,0.531
1451811600000,0.498
1451815200000,0.488
1451818800000,0.475
1451822400000,0.459
1451826000000,0.442
1451829600000,0.418
1451833200000,0.385
1451836800000,0.37
1451840400000,0.362
1451844000000,0.355
1451847600000,0.343
1451851200000,0.349
1451854800000,0.351
1451858400000,0.334
1451862000000,0.31
1451865600000,0.38
1451869200000,0.403
1451872800000,0.422
1451876400000,0.432
1451880000000,0.43
1451883600000,0.419
1451887200000,0.407
1451890800000,0.391
1451894400000,0.362
1451898000000,0.325
1451901600000,0.3
1451905200000,0.29
1451908800000,0.278
1451912400000,0.258
1451916000000,0.253
1451919600000,0.241
1451923200000,0.223
1451926800000,0.201
1451930400000,0.191
1451934000000,0.187
1451937600000,0.193
1451941200000,0.207
1451944800000,0.224
1451948400000,0.231
1451952000000,0.289
1451955600000,0.32
1451959200000,0.328
1451962800000,0.334
1451966400000,0.325
1451970000000,0.305
1451973600000,0.289
1451977200000,0.284
1451980800000,0.289
1451984400000,0.294
1451988000000,0.291
1451991600000,0.287
1451995200000,0.267
1451998800000,0.246
1452002400000,0.233
1452006000000,0.214
1452009600000,0.194
1452013200000,0.18
1452016800000,0.16
1452020400000,0.133
1452024000000,0.105
1452027600000,0.1
1452031200000,0.108
1452034800000,0.101
1452038400000,0.107
1452042000000,0.107
1452045600000,0.103
1452049200000,0.095
1452052800000,0.092
1452056400000,0.095
1452060000000,0.105
1452063600000,0.125
1452067200000,0.149
1452070800000,0.202
1452074400000,0.264
1452078000000,0.305
1452081600000,0.323
1452085200000,0.325
1452088800000,0.323
1452092400000,0.302
1452096000000,0.257
1452099600000,0.201
1452103200000,0.17
1452106800000,0.179
1452110400000,0.208
1452114000000,0.259
1452117600000,0.318
1452121200000,0.361
1452124800000,0.414
1452128400000,0.441
1452132000000,0.432
1452135600000,0.403
1452139200000,0.373
1452142800000,0.37
1452146400000,0.381
1452150000000,0.377
1452153600000,0.35
1452157200000,0.358
1452160800000,0.385
1452164400000,0.405
1452168000000,0.416
1452171600000,0.414
1452175200000,0.393
1452178800000,0.331
1452182400000,0.261
1452186000000,0.198
1452189600000,0.154
1452193200000,0.118
1452196800000,0.093
1452200400000,0.076
1452204000000,0.067
1452207600000,0.054
1452211200000,0.056
1452214800000,0.058
1452218400000,0.056
1452222000000,0.058
1452225600000,0.063
1452229200000,0.068
1452232800000,0.072
1452236400000,0.073
1452240000000,0.08
1452243600000,0.107
1452247200000,0.133
1452250800000,0.15
1452254400000,0.161
1452258000000,0.179
1452261600000,0.198
1452265200000,0.178
1452268800000,0.137
1452272400000,0.143
1452276000000,0.167
1452279600000,0.214
1452283200000,0.253
1452286800000,0.243
1452290400000,0.251
1452294000000,0.22
1452297600000,0.28
1452301200000,0.388
1452304800000,0.437
1452308400000,0.434
1452312000000,0.404
1452315600000,0.415
1452319200000,0.46
1452322800000,0.501
1452326400000,0.523
1452330000000,0.516
1452333600000,0.522
1452337200000,0.538
1452340800000,0.559
1452344400000,0.56
1452348000000,0.556
1452351600000,0.55
1452355200000,0.523
1452358800000,0.488
1452362400000,0.456
1452366000000,0.442
1452369600000,0.424
1452373200000,0.432
1452376800000,0.451
1452380400000,0.468
1452384000000,0.528
1452387600000,0.557
1452391200000,0.568
1452394800000,0.567
1452398400000,0.551
1452402000000,0.523
1452405600000,0.496
1452409200000,0.475
1452412800000,0.454
1452416400000,0.423
1452420000000,0.397
1452423600000,0.389
1452427200000,0.381
1452430800000,0.374
1452434400000,0.364
1452438000000,0.371
1452441600000,0.379
1452445200000,0.379
1452448800000,0.374
1452452400000,0.364
1452456000000,0.337
1452459600000,0.272
1452463200000,0.209
1452466800000,0.167
1452470400000,0.173
1452474000000,0.163
1452477600000,0.143
1452481200000,0.12
1452484800000,0.094
1452488400000,0.074
1452492000000,0.08
1452495600000,0.121
1452499200000,0.184
1452502800000,0.22
1452506400000,0.232
1452510000000,0.233
1452513600000,0.234
1452517200000,0.228
1452520800000,0.203
1452524400000,0.172
1452528000000,0.155
1452531600000,0.151
1452535200000,0.155
1452538800000,0.163
1452542400000,0.172
1452546000000,0.176
1452549600000,0.171
1452553200000,0.155
1452556800000,0.177
1452560400000,0.215
1452564000000,0.253
1452567600000,0.297
1452571200000,0.343
1452574800000,0.386
1452578400000,0.435
1452582000000,0.483
1452585600000,0.513
1452589200000,0.515
1452592800000,0.508
1452596400000,0.476
1452600000000,0.43
1452603600000,0.403
1452607200000,0.379
1452610800000,0.323
1452614400000,0.27
1452618000000,0.233
1452621600000,0.22
1452625200000,0.201
1452628800000,0.179
1452632400000,0.186
1452636000000,0.195
1452639600000,0.201
1452643200000,0.227
1452646800000,0.223
1452650400000,0.212
1452654000000,0.201
1452657600000,0.194
1452661200000,0.197
1452664800000,0.207
1452668400000,0.217
1452672000000,0.223
1452675600000,0.234
1452679200000,0.245
1452682800000,0.248
1452686400000,0.225
1452690000000,0.199
1452693600000,0.178
1452697200000,0.183
1452700800000,0.198
1452704400000,0.203
1452708000000,0.211
1452711600000,0.227
1452715200000,0.249
1452718800000,0.25
1452722400000,0.249
1452726000000,0.258
1452729600000,0.291
1452733200000,0.285
1452736800000,0.28
1452740400000,0.298
1452744000000,0.31
1452747600000,0.317
1452751200000,0.349
1452754800000,0.393
1452758400000,0.433
1452762000000,0.447
1452765600000,0.448
1452769200000,0.459
1452772800000,0.462
1452776400000,0.457
1452780000000,0.444
1452783600000,0.42
1452787200000,0.405
1452790800000,0.381
1452794400000,0.37
1452798000000,0.374
1452801600000,0.376
1452805200000,0.383
1452808800000,0.371
1452812400000,0.347
1452816000000,0.344
1452819600000,0.325
1452823200000,0.302
1452826800000,0.28
1452830400000,0.257
1452834000000,0.238
1452837600000,0.232
1452841200000,0.233
1452844800000,0.225
1452848400000,0.192
1452852000000,0.176
1452855600000,0.175
1452859200000,0.166
1452862800000,0.134
1452866400000,0.098
1452870000000,0.065
1452873600000,0.037
1452877200000,0.022
1452880800000,0.014
1452884400000,0.013
1452888000000,0.021
1452891600000,0.039
1452895200000,0.058
1452898800000,0.071
1452902400000,0.101
1452906000000,0.12
1452909600000,0.128
1452913200000,0.138
1452916800000,0.154
1452920400000,0.174
1452924000000,0.201
1452927600000,0.241
1452931200000,0.266
1452934800000,0.277
1452938400000,0.287
1452942000000,0.276
1452945600000,0.261
1452949200000,0.257
1452952800000,0.246
1452956400000,0.227
1452960000000,0.192
1452963600000,0.146
1452967200000,0.111
1452970800000,0.1
1452974400000,0.122
1452978000000,0.177
1452981600000,0.227
1452985200000,0.22
1452988800000,0.218
1452992400000,0.145
1452996000000,0.069
1452999600000,0.025
1453003200000,0.009
1453006800000,0.005
1453010400000,0.004
1453014000000,0.004
1453017600000,0.005
1453021200000,0.01
1453024800000,0.017
1453028400000,0.017
1453032000000,0.012
1453035600000,0.005
1453039200000,0.002
1453042800000,0.001
1453046400000,0.0
1453050000000,0.001
1453053600000,0.001
1453057200000,0.003
1453060800000,0.007
1453064400000,0.007
1453068000000,0.003
1453071600000,0.001
1453075200000,0.0
1453078800000,0.0
1453082400000,0.0
1453086000000,0.001
1453089600000,0.007
1453093200000,0.02
1453096800000,0.046
1453100400000,0.083
1453104000000,0.127
1453107600000,0.195
1453111200000,0.259
1453114800000,0.305
1453118400000,0.337
1453122000000,0.367
1453125600000,0.398
1453129200000,0.434
1453132800000,0.468
1453136400000,0.484
1453140000000,0.491
1453143600000,0.488
1453147200000,0.479
1453150800000,0.475
1453154400000,0.479
1453158000000,0.509
1453161600000,0.611
1453165200000,0.645
1453168800000,0.653
1453172400000,0.65
1453176000000,0.636
1453179600000,0.622
1453183200000,0.606
1453186800000,0.586
1453190400000,0.561
1453194000000,0.525
1453197600000,0.511
1453201200000,0.52
1453204800000,0.534
1453208400000,0.567
1453212000000,0.62
1453215600000,0.63
1453219200000,0.602
1453222800000,0.601
1453226400000,0.618
1453230000000,0.642
1453233600000,0.672
1453237200000,0.71
1453240800000,0.748
1453244400000,0.791
1453248000000,0.884
1453251600000,0.926
1453255200000,0.933
1453258800000,0.933
1453262400000,0.932
1453266000000,0.928
1453269600000,0.924
1453273200000,0.916
1453276800000,0.896
1453280400000,0.851
1453284000000,0.806
1453287600000,0.8
1453291200000,0.796
1453294800000,0.765
1453298400000,0.744
1453302000000,0.743
1453305600000,0.748
1453309200000,0.748
1453312800000,0.752
1453316400000,0.745
1453320000000,0.734
1453323600000,0.71
1453327200000,0.678
1453330800000,0.695
1453334400000,0.76
1453338000000,0.756
1453341600000,0.72
1453345200000,0.693
1453348800000,0.669
1453352400000,0.644
1453356000000,0.627
1453359600000,0.622
1453363200000,0.615
1453366800000,0.58
1453370400000,0.539
1453374000000,0.502
1453377600000,0.449
1453381200000,0.395
1453384800000,0.344
1453388400000,0.287
1453392000000,0.235
1453395600000,0.199
1453399200000,0.171
1453402800000,0.16
1453406400000,0.155
1453410000000,0.161
1453413600000,0.17
1453417200000,0.176
1453420800000,0.215
1453424400000,0.237
1453428000000,0.253
1453431600000,0.256
1453435200000,0.248
1453438800000,0.234
1453442400000,0.231
1453446000000,0.238
1453449600000,0.246
1453453200000,0.265
1453456800000,0.273
1453460400000,0.267
1453464000000,0.251
1453467600000,0.222
1453471200000,0.177
1453474800000,0.131
1453478400000,0.095
1453482000000,0.067
1453485600000,0.045
1453489200000,0.033
1453492800000,0.025
1453496400000,0.02
1453500000000,0.015
1453503600000,0.011
1453507200000,0.011
1453510800000,0.012
1453514400000,0.019
1453518000000,0.032
1453521600000,0.049
1453525200000,0.066
1453528800000,0.081
1453532400000,0.095
1453536000000,0.115
1453539600000,0.156
1453543200000,0.196
1453546800000,0.228
1453550400000,0.248
1453554000000,0.269
1453557600000,0.296
1453561200000,0.303
1453564800000,0.302
1453568400000,0.301
1453572000000,0.311
1453575600000,0.343
1453579200000,0.388
1453582800000,0.447
1453586400000,0.508
1453590000000,0.592
1453593600000,0.759
1453597200000,0.86
1453600800000,0.913
1453604400000,0.942
1453608000000,0.958
1453611600000,0.964
1453615200000,0.966
1453618800000,0.967
1453622400000,0.964
1453626000000,0.95
1453629600000,0.94
1453633200000,0.944
1453636800000,0.948
1453640400000,0.946
1453644000000,0.946
1453647600000,0.951
1453651200000,0.959
1453654800000,0.97
1453658400000,0.971
1453662000000,0.971
1453665600000,0.973
1453669200000,0.974
1453672800000,0.977
1453676400000,0.981
1453680000000,0.988
1453683600000,0.99
1453687200000,0.991
1453690800000,0.991
1453694400000,0.991
1453698000000,0.99
1453701600000,0.989
1453705200000,0.986
1453708800000,0.981
1453712400000,0.976
1453716000000,0.973
1453719600000,0.975
1453723200000,0.976
1453726800000,0.975
1453730400000,0.974
1453734000000,0.974
1453737600000,0.973
1453741200000,0.971
1453744800000,0.968
1453748400000,0.965
1453752000000,0.961
1453755600000,0.951
1453759200000,0.942
1453762800000,0.944
1453766400000,0.963
1453770000000,0.974
1453773600000,0.975
1453777200000,0.975
1453780800000,0.974
1453784400000,0.971
1453788000000,0.966
1453791600000,0.96
1453795200000,0.944
1453798800000,0.923
1453802400000,0.906
1453806000000,0.901
1453809600000,0.894
1453813200000,0.889
1453816800000,0.884
1453820400000,0.877
1453824000000,0.856
1453827600000,0.835
1453831200000,0.822
1453834800000,0.816
1453838400000,0.816
1453842000000,0.801
1453845600000,0.788
1453849200000,0.841
1453852800000,0.911
1453856400000,0.938
