,V1
820454400000,0.728
820458000000,0.744
820461600000,0.734
820465200000,0.723
820468800000,0.699
820472400000,0.661
820476000000,0.627
820479600000,0.59
820483200000,0.535
820486800000,0.541
820490400000,0.606
820494000000,0.637
820497600000,0.668
820501200000,0.668
820504800000,0.68
820508400000,0.678
820512000000,0.677
820515600000,0.649
820519200000,0.633
820522800000,0.619
820526400000,0.615
820530000000,0.619
820533600000,0.614
820537200000,0.615
820540800000,0.757
820544400000,0.788
820548000000,0.787
820551600000,0.77
820555200000,0.746
820558800000,0.721
820562400000,0.697
820566000000,0.636
820569600000,0.529
820573200000,0.454
820576800000,0.444
820580400000,0.458
820584000000,0.485
820587600000,0.505
820591200000,0.495
820594800000,0.49
820598400000,0.521
820602000000,0.528
820605600000,0.534
820609200000,0.551
820612800000,0.571
820616400000,0.58
820620000000,0.579
820623600000,0.576
820627200000,0.699
820630800000,0.69
820634400000,0.644
820638000000,0.58
820641600000,0.523
820645200000,0.476
820648800000,0.415
820652400000,0.325
820656000000,0.205
820659600000,0.177
820663200000,0.217
820666800000,0.261
820670400000,0.277
820674000000,0.332
820677600000,0.388
820681200000,0.426
820684800000,0.485
820688400000,0.538
820692000000,0.574
820695600000,0.604
820699200000,0.635
820702800000,0.666
820706400000,0.693
820710000000,0.756
820713600000,0.867
820717200000,0.895
820720800000,0.897
820724400000,0.886
820728000000,0.867
820731600000,0.847
820735200000,0.831
820738800000,0.798
820742400000,0.708
820746000000,0.687
820749600000,0.699
820753200000,0.739
820756800000,0.757
820760400000,0.748
820764000000,0.718
820767600000,0.682
820771200000,0.649
820774800000,0.604
820778400000,0.588
820782000000,0.586
820785600000,0.573
820789200000,0.568
820792800000,0.561
820796400000,0.656
820800000000,0.791
820803600000,0.823
820807200000,0.826
820810800000,0.819
820814400000,0.8
820818000000,0.77
820821600000,0.729
820825200000,0.65
820828800000,0.501
820832400000,0.457
820836000000,0.492
820839600000,0.551
820843200000,0.606
820846800000,0.629
820850400000,0.626
820854000000,0.613
820857600000,0.599
820861200000,0.59
820864800000,0.586
820868400000,0.591
820872000000,0.605
820875600000,0.623
820879200000,0.646
820882800000,0.661
820886400000,0.789
820890000000,0.857
820893600000,0.873
820897200000,0.87
820900800000,0.854
820904400000,0.824
820908000000,0.777
820911600000,0.696
820915200000,0.587
820918800000,0.574
820922400000,0.586
820926000000,0.608
820929600000,0.621
820933200000,0.627
820936800000,0.633
820940400000,0.651
820944000000,0.658
820947600000,0.659
820951200000,0.661
820954800000,0.664
820958400000,0.669
820962000000,0.68
820965600000,0.683
820969200000,0.718
820972800000,0.842
820976400000,0.891
820980000000,0.907
820983600000,0.906
820987200000,0.894
820990800000,0.871
820994400000,0.839
820998000000,0.756
821001600000,0.591
821005200000,0.516
821008800000,0.472
821012400000,0.501
821016000000,0.51
821019600000,0.536
821023200000,0.553
821026800000,0.568
821030400000,0.575
821034000000,0.57
821037600000,0.557
821041200000,0.538
821044800000,0.53
821048400000,0.509
821052000000,0.494
821055600000,0.498
821059200000,0.602
821062800000,0.655
821066400000,0.67
821070000000,0.663
821073600000,0.635
821077200000,0.595
821080800000,0.555
821084400000,0.494
821088000000,0.367
821091600000,0.362
821095200000,0.399
821098800000,0.416
821102400000,0.442
821106000000,0.508
821109600000,0.557
821113200000,0.572
821116800000,0.574
821120400000,0.617
821124000000,0.615
821127600000,0.64
821131200000,0.687
821134800000,0.771
821138400000,0.837
821142000000,0.877
821145600000,0.917
821149200000,0.939
821152800000,0.947
821156400000,0.943
821160000000,0.937
821163600000,0.934
821167200000,0.914
821170800000,0.854
821174400000,0.806
821178000000,0.8
821181600000,0.806
821185200000,0.796
821188800000,0.762
821192400000,0.69
821196000000,0.632
821199600000,0.589
821203200000,0.566
821206800000,0.55
821210400000,0.537
821214000000,0.519
821217600000,0.51
821221200000,0.528
821224800000,0.566
821228400000,0.593
821232000000,0.777
821235600000,0.865
821239200000,0.889
821242800000,0.886
821246400000,0.866
821250000000,0.837
821253600000,0.804
821257200000,0.737
821260800000,0.599
821264400000,0.55
821268000000,0.55
821271600000,0.583
821275200000,0.615
821278800000,0.638
821282400000,0.653
821286000000,0.652
821289600000,0.638
821293200000,0.611
821296800000,0.624
821300400000,0.647
821304000000,0.652
821307600000,0.648
821311200000,0.639
821314800000,0.685
821318400000,0.814
821322000000,0.857
821325600000,0.862
821329200000,0.852
821332800000,0.835
821336400000,0.81
821340000000,0.763
821343600000,0.661
821347200000,0.523
821350800000,0.508
821354400000,0.547
821358000000,0.595
821361600000,0.624
821365200000,0.642
821368800000,0.653
821372400000,0.663
821376000000,0.679
821379600000,0.695
821383200000,0.697
821386800000,0.692
821390400000,0.686
821394000000,0.683
821397600000,0.672
821401200000,0.677
821404800000,0.784
821408400000,0.832
821412000000,0.845
821415600000,0.837
821419200000,0.812
821422800000,0.763
821426400000,0.69
821430000000,0.582
821433600000,0.494
821437200000,0.523
821440800000,0.577
821444400000,0.634
821448000000,0.672
821451600000,0.678
821455200000,0.669
821458800000,0.658
821462400000,0.653
821466000000,0.657
821469600000,0.663
821473200000,0.663
821476800000,0.658
821480400000,0.668
821484000000,0.668
821487600000,0.663
821491200000,0.77
821494800000,0.825
821498400000,0.84
821502000000,0.833
821505600000,0.802
821509200000,0.731
821512800000,0.635
821516400000,0.5
821520000000,0.41
821523600000,0.437
821527200000,0.464
821530800000,0.496
821534400000,0.483
821538000000,0.506
821541600000,0.535
821545200000,0.526
821548800000,0.507
821552400000,0.523
821556000000,0.538
821559600000,0.543
821563200000,0.491
821566800000,0.435
821570400000,0.438
821574000000,0.439
821577600000,0.444
821581200000,0.536
821584800000,0.557
821588400000,0.513
821592000000,0.426
821595600000,0.313
821599200000,0.205
821602800000,0.124
821606400000,0.082
821610000000,0.093
821613600000,0.132
821617200000,0.176
821620800000,0.233
821624400000,0.27
821628000000,0.303
821631600000,0.311
821635200000,0.313
821638800000,0.292
821642400000,0.279
821646000000,0.311
821649600000,0.296
821653200000,0.302
821656800000,0.306
821660400000,0.274
821664000000,0.29
821667600000,0.316
821671200000,0.273
821674800000,0.202
821678400000,0.144
821682000000,0.111
821685600000,0.093
821689200000,0.082
821692800000,0.071
821696400000,0.085
821700000000,0.125
821703600000,0.146
821707200000,0.145
821710800000,0.144
821714400000,0.148
821718000000,0.161
821721600000,0.144
821725200000,0.144
821728800000,0.166
821732400000,0.182
821736000000,0.179
821739600000,0.185
821743200000,0.177
821746800000,0.144
821750400000,0.163
821754000000,0.162
821757600000,0.129
821761200000,0.085
821764800000,0.054
821768400000,0.062
821772000000,0.112
821775600000,0.143
821779200000,0.128
821782800000,0.129
821786400000,0.168
821790000000,0.209
821793600000,0.278
821797200000,0.369
821800800000,0.466
821804400000,0.559
821808000000,0.615
821811600000,0.584
821815200000,0.535
821818800000,0.513
821822400000,0.498
821826000000,0.494
821829600000,0.459
821833200000,0.506
821836800000,0.627
821840400000,0.68
821844000000,0.686
821847600000,0.682
821851200000,0.668
821854800000,0.642
821858400000,0.611
821862000000,0.552
821865600000,0.391
821869200000,0.343
821872800000,0.362
821876400000,0.404
821880000000,0.501
821883600000,0.586
821887200000,0.623
821890800000,0.623
821894400000,0.63
821898000000,0.637
821901600000,0.654
821905200000,0.667
821908800000,0.675
821912400000,0.676
821916000000,0.661
821919600000,0.711
821923200000,0.794
821926800000,0.806
821930400000,0.801
821934000000,0.792
821937600000,0.781
821941200000,0.766
821944800000,0.746
821948400000,0.698
821952000000,0.583
821955600000,0.537
821959200000,0.528
821962800000,0.537
821966400000,0.539
821970000000,0.53
821973600000,0.501
821977200000,0.476
821980800000,0.452
821984400000,0.47
821988000000,0.46
821991600000,0.44
821995200000,0.42
821998800000,0.398
822002400000,0.42
822006000000,0.435
822009600000,0.571
822013200000,0.61
822016800000,0.596
822020400000,0.548
822024000000,0.498
822027600000,0.458
822031200000,0.416
822034800000,0.339
822038400000,0.234
822042000000,0.237
822045600000,0.258
822049200000,0.245
822052800000,0.205
822056400000,0.16
822060000000,0.117
822063600000,0.088
822067200000,0.077
822070800000,0.095
822074400000,0.159
822078000000,0.195
822081600000,0.248
822085200000,0.272
822088800000,0.27
822092400000,0.246
822096000000,0.269
822099600000,0.305
822103200000,0.305
822106800000,0.253
822110400000,0.208
822114000000,0.18
822117600000,0.151
822121200000,0.128
822124800000,0.112
822128400000,0.138
822132000000,0.192
822135600000,0.266
822139200000,0.345
822142800000,0.449
822146400000,0.51
822150000000,0.544
822153600000,0.578
822157200000,0.592
822160800000,0.606
822164400000,0.608
822168000000,0.595
822171600000,0.547
822175200000,0.479
822178800000,0.425
822182400000,0.578
822186000000,0.691
822189600000,0.733
822193200000,0.725
822196800000,0.697
822200400000,0.654
822204000000,0.595
822207600000,0.497
822211200000,0.467
822214800000,0.52
822218400000,0.538
822222000000,0.533
822225600000,0.494
822229200000,0.454
822232800000,0.42
822236400000,0.403
822240000000,0.388
822243600000,0.376
822247200000,0.38
822250800000,0.383
822254400000,0.422
822258000000,0.436
822261600000,0.427
822265200000,0.531
822268800000,0.648
822272400000,0.67
822276000000,0.639
822279600000,0.58
822283200000,0.518
822286800000,0.471
822290400000,0.432
822294000000,0.37
822297600000,0.243
822301200000,0.2
822304800000,0.191
822308400000,0.189
822312000000,0.202
822315600000,0.214
822319200000,0.223
822322800000,0.223
822326400000,0.225
822330000000,0.229
822333600000,0.216
822337200000,0.22
822340800000,0.219
822344400000,0.207
822348000000,0.194
822351600000,0.179
822355200000,0.248
822358800000,0.262
822362400000,0.252
822366000000,0.242
822369600000,0.239
822373200000,0.245
822376800000,0.238
822380400000,0.251
822384000000,0.252
