,Mn4
1514764800000,0.058
1514768400000,0.116
1514772000000,0.164
1514775600000,0.154
1514779200000,0.101
1514782800000,0.078
1514786400000,0.079
1514790000000,0.075
1514793600000,0.043
1514797200000,0.016
1514800800000,0.004
1514804400000,0.005
1514808000000,0.016
1514811600000,0.037
1514815200000,0.071
1514818800000,0.09
1514822400000,0.107
1514826000000,0.119
1514829600000,0.135
1514833200000,0.149
1514836800000,0.143
1514840400000,0.139
1514844000000,0.138
1514847600000,0.118
1514851200000,0.103
1514854800000,0.122
1514858400000,0.147
1514862000000,0.148
1514865600000,0.132
1514869200000,0.117
1514872800000,0.108
1514876400000,0.098
1514880000000,0.092
1514883600000,0.086
1514887200000,0.077
1514890800000,0.074
1514894400000,0.076
1514898000000,0.079
1514901600000,0.078
1514905200000,0.084
1514908800000,0.08
1514912400000,0.078
1514916000000,0.082
1514919600000,0.09
1514923200000,0.103
1514926800000,0.112
1514930400000,0.108
1514934000000,0.088
1514937600000,0.094
1514941200000,0.089
1514944800000,0.084
1514948400000,0.084
1514952000000,0.087
1514955600000,0.094
1514959200000,0.112
1514962800000,0.136
1514966400000,0.167
1514970000000,0.192
1514973600000,0.207
1514977200000,0.223
1514980800000,0.233
1514984400000,0.255
1514988000000,0.297
1514991600000,0.382
1514995200000,0.407
1514998800000,0.341
1515002400000,0.295
1515006000000,0.27
1515009600000,0.234
1515013200000,0.22
1515016800000,0.199
1515020400000,0.188
1515024000000,0.24
1515027600000,0.267
1515031200000,0.261
1515034800000,0.235
1515038400000,0.211
1515042000000,0.182
1515045600000,0.157
1515049200000,0.14
1515052800000,0.13
1515056400000,0.126
1515060000000,0.137
1515063600000,0.151
1515067200000,0.163
1515070800000,0.165
1515074400000,0.154
1515078000000,0.149
1515081600000,0.15
1515085200000,0.161
1515088800000,0.181
1515092400000,0.193
1515096000000,0.192
1515099600000,0.162
1515103200000,0.141
1515106800000,0.108
1515110400000,0.112
1515114000000,0.105
1515117600000,0.088
1515121200000,0.072
1515124800000,0.067
1515128400000,0.063
1515132000000,0.06
1515135600000,0.058
1515139200000,0.059
1515142800000,0.068
1515146400000,0.07
1515150000000,0.077
1515153600000,0.078
1515157200000,0.071
1515160800000,0.065
1515164400000,0.071
1515168000000,0.079
1515171600000,0.078
1515175200000,0.085
1515178800000,0.103
1515182400000,0.134
1515186000000,0.166
1515189600000,0.197
1515193200000,0.207
1515196800000,0.245
1515200400000,0.249
1515204000000,0.238
1515207600000,0.233
1515211200000,0.244
1515214800000,0.265
1515218400000,0.277
1515222000000,0.261
1515225600000,0.234
1515229200000,0.195
1515232800000,0.169
1515236400000,0.145
1515240000000,0.12
1515243600000,0.102
1515247200000,0.078
1515250800000,0.058
1515254400000,0.049
1515258000000,0.044
1515261600000,0.036
1515265200000,0.039
1515268800000,0.055
1515272400000,0.079
1515276000000,0.118
1515279600000,0.167
1515283200000,0.179
1515286800000,0.173
1515290400000,0.139
1515294000000,0.089
1515297600000,0.06
1515301200000,0.052
1515304800000,0.05
1515308400000,0.052
1515312000000,0.063
1515315600000,0.072
1515319200000,0.073
1515322800000,0.079
1515326400000,0.083
1515330000000,0.088
1515333600000,0.094
1515337200000,0.113
1515340800000,0.147
1515344400000,0.183
1515348000000,0.227
1515351600000,0.28
1515355200000,0.344
1515358800000,0.326
1515362400000,0.261
1515366000000,0.195
1515369600000,0.213
1515373200000,0.278
1515376800000,0.306
1515380400000,0.278
1515384000000,0.22
1515387600000,0.193
1515391200000,0.213
1515394800000,0.258
1515398400000,0.289
1515402000000,0.311
1515405600000,0.294
1515409200000,0.275
1515412800000,0.234
