,Mn8
1514764800000,0.031
1514768400000,0.031
1514772000000,0.019
1514775600000,0.006
1514779200000,0.001
1514782800000,0.0
1514786400000,0.0
1514790000000,0.0
1514793600000,0.0
1514797200000,0.001
1514800800000,0.004
1514804400000,0.006
1514808000000,0.005
1514811600000,0.005
1514815200000,0.007
1514818800000,0.008
1514822400000,0.007
1514826000000,0.008
1514829600000,0.014
1514833200000,0.026
1514836800000,0.034
1514840400000,0.035
1514844000000,0.045
1514847600000,0.045
1514851200000,0.04
1514854800000,0.055
1514858400000,0.088
1514862000000,0.1
1514865600000,0.083
1514869200000,0.065
1514872800000,0.058
1514876400000,0.06
1514880000000,0.066
1514883600000,0.066
1514887200000,0.063
1514890800000,0.069
1514894400000,0.076
1514898000000,0.075
1514901600000,0.071
1514905200000,0.069
1514908800000,0.068
1514912400000,0.068
1514916000000,0.067
1514919600000,0.068
1514923200000,0.073
1514926800000,0.077
1514930400000,0.078
1514934000000,0.084
1514937600000,0.107
1514941200000,0.101
1514944800000,0.089
1514948400000,0.079
1514952000000,0.075
1514955600000,0.071
1514959200000,0.064
1514962800000,0.055
1514966400000,0.046
1514970000000,0.029
1514973600000,0.019
1514977200000,0.016
1514980800000,0.016
1514984400000,0.021
1514988000000,0.033
1514991600000,0.069
1514995200000,0.094
1514998800000,0.042
1515002400000,0.049
1515006000000,0.071
1515009600000,0.083
1515013200000,0.081
1515016800000,0.065
1515020400000,0.083
1515024000000,0.118
1515027600000,0.12
1515031200000,0.119
1515034800000,0.122
1515038400000,0.131
1515042000000,0.133
1515045600000,0.132
1515049200000,0.112
1515052800000,0.096
1515056400000,0.098
1515060000000,0.084
1515063600000,0.063
1515067200000,0.1
1515070800000,0.168
1515074400000,0.19
1515078000000,0.159
1515081600000,0.159
1515085200000,0.16
1515088800000,0.155
1515092400000,0.145
1515096000000,0.133
1515099600000,0.11
1515103200000,0.084
1515106800000,0.105
1515110400000,0.122
1515114000000,0.119
1515117600000,0.097
1515121200000,0.073
1515124800000,0.059
1515128400000,0.045
1515132000000,0.034
1515135600000,0.032
1515139200000,0.039
1515142800000,0.054
1515146400000,0.069
1515150000000,0.083
1515153600000,0.089
1515157200000,0.088
1515160800000,0.083
1515164400000,0.077
1515168000000,0.074
1515171600000,0.07
1515175200000,0.061
1515178800000,0.051
1515182400000,0.047
1515186000000,0.045
1515189600000,0.041
1515193200000,0.065
1515196800000,0.11
1515200400000,0.131
1515204000000,0.138
1515207600000,0.144
1515211200000,0.155
1515214800000,0.158
1515218400000,0.153
1515222000000,0.134
1515225600000,0.118
1515229200000,0.108
1515232800000,0.097
1515236400000,0.088
1515240000000,0.073
1515243600000,0.054
1515247200000,0.04
1515250800000,0.036
1515254400000,0.036
1515258000000,0.038
1515261600000,0.043
1515265200000,0.048
1515268800000,0.051
1515272400000,0.046
1515276000000,0.044
1515279600000,0.071
1515283200000,0.11
1515286800000,0.12
1515290400000,0.111
1515294000000,0.097
1515297600000,0.081
1515301200000,0.073
1515304800000,0.072
1515308400000,0.067
1515312000000,0.059
1515315600000,0.045
1515319200000,0.031
1515322800000,0.023
1515326400000,0.014
1515330000000,0.007
1515333600000,0.004
1515337200000,0.004
1515340800000,0.008
1515344400000,0.012
1515348000000,0.019
1515351600000,0.028
1515355200000,0.038
1515358800000,0.054
1515362400000,0.059
1515366000000,0.061
1515369600000,0.112
1515373200000,0.208
1515376800000,0.245
1515380400000,0.164
1515384000000,0.095
1515387600000,0.071
1515391200000,0.062
1515394800000,0.04
1515398400000,0.02
1515402000000,0.012
1515405600000,0.013
1515409200000,0.017
1515412800000,0.021
1515416400000,0.039
1515420000000,0.076
1515423600000,0.115
1515427200000,0.136
1515430800000,0.13
1515434400000,0.114
1515438000000,0.106
1515441600000,0.108
1515445200000,0.116
1515448800000,0.105
1515452400000,0.101
1515456000000,0.185
1515459600000,0.243
1515463200000,0.274
1515466800000,0.272
1515470400000,0.243
1515474000000,0.192
1515477600000,0.15
1515481200000,0.115
1515484800000,0.08
1515488400000,0.066
1515492000000,0.072
1515495600000,0.085
1515499200000,0.084
1515502800000,0.069
1515506400000,0.061
1515510000000,0.06
1515513600000,0.068
1515517200000,0.084
1515520800000,0.103
1515524400000,0.134
1515528000000,0.136
1515531600000,0.104
1515535200000,0.073
1515538800000,0.047
1515542400000,0.036
1515546000000,0.027
1515549600000,0.014
1515553200000,0.007
1515556800000,0.004
1515560400000,0.004
1515564000000,0.005
1515567600000,0.007
1515571200000,0.01
1515574800000,0.017
1515578400000,0.03
1515582000000,0.045
1515585600000,0.053
1515589200000,0.054
