,S1
821178000000,0.695
821181600000,0.656
821185200000,0.676
821188800000,0.661
821192400000,0.656
821196000000,0.658
821199600000,0.654
821203200000,0.649
821206800000,0.649
821210400000,0.662
821214000000,0.654
821217600000,0.652
821221200000,0.703
821224800000,0.723
821228400000,0.74
821232000000,0.847
821235600000,0.899
821239200000,0.902
821242800000,0.89
821246400000,0.868
821250000000,0.831
821253600000,0.785
821257200000,0.754
821260800000,0.73
821264400000,0.712
821268000000,0.692
821271600000,0.702
821275200000,0.71
821278800000,0.702
821282400000,0.685
821286000000,0.668
821289600000,0.654
821293200000,0.651
821296800000,0.675
821300400000,0.694
821304000000,0.731
821307600000,0.765
821311200000,0.79
821314800000,0.793
821318400000,0.853
821322000000,0.904
821325600000,0.913
821329200000,0.901
821332800000,0.878
821336400000,0.863
821340000000,0.839
821343600000,0.804
821347200000,0.774
821350800000,0.765
821354400000,0.779
821358000000,0.799
821361600000,0.808
821365200000,0.817
821368800000,0.831
821372400000,0.856
821376000000,0.858
821379600000,0.86
821383200000,0.852
821386800000,0.847
821390400000,0.843
821394000000,0.834
821397600000,0.813
821401200000,0.796
821404800000,0.855
821408400000,0.891
821412000000,0.908
821415600000,0.891
821419200000,0.862
821422800000,0.826
821426400000,0.785
821430000000,0.744
821433600000,0.708
821437200000,0.739
821440800000,0.794
821444400000,0.808
821448000000,0.828
821451600000,0.819
821455200000,0.793
821458800000,0.771
821462400000,0.76
821466000000,0.751
821469600000,0.723
821473200000,0.674
821476800000,0.668
821480400000,0.675
821484000000,0.724
821487600000,0.765
821491200000,0.847
821494800000,0.899
821498400000,0.914
821502000000,0.912
821505600000,0.902
821509200000,0.882
821512800000,0.857
821516400000,0.826
821520000000,0.812
821523600000,0.831
821527200000,0.85
821530800000,0.879
821534400000,0.884
821538000000,0.865
821541600000,0.846
821545200000,0.823
821548800000,0.774
821552400000,0.71
821556000000,0.676
821559600000,0.638
821563200000,0.598
821566800000,0.547
821570400000,0.52
821574000000,0.485
821577600000,0.525
821581200000,0.583
821584800000,0.639
821588400000,0.666
821592000000,0.651
821595600000,0.619
821599200000,0.557
821602800000,0.529
821606400000,0.477
821610000000,0.476
821613600000,0.51
821617200000,0.538
821620800000,0.513
821624400000,0.503
821628000000,0.451
821631600000,0.42
821635200000,0.436
821638800000,0.407
821642400000,0.377
821646000000,0.346
821649600000,0.325
821653200000,0.327
821656800000,0.364
821660400000,0.368
821664000000,0.381
821667600000,0.44
821671200000,0.442
821674800000,0.389
821678400000,0.325
821682000000,0.281
821685600000,0.264
821689200000,0.247
821692800000,0.233
821696400000,0.264
821700000000,0.28
821703600000,0.27
821707200000,0.261
821710800000,0.256
821714400000,0.241
821718000000,0.249
821721600000,0.261
821725200000,0.264
821728800000,0.246
821732400000,0.241
821736000000,0.26
821739600000,0.276
821743200000,0.261
821746800000,0.18
821750400000,0.192
821754000000,0.249
821757600000,0.315
821761200000,0.431
821764800000,0.55
821768400000,0.552
821772000000,0.56
821775600000,0.588
821779200000,0.639
821782800000,0.666
821786400000,0.676
821790000000,0.658
821793600000,0.638
821797200000,0.621
821800800000,0.618
821804400000,0.635
821808000000,0.645
821811600000,0.661
821815200000,0.701
821818800000,0.714
821822400000,0.711
821826000000,0.71
821829600000,0.701
821833200000,0.685
821836800000,0.791
821840400000,0.832
821844000000,0.807
821847600000,0.765
821851200000,0.713
821854800000,0.656
821858400000,0.606
821862000000,0.556
821865600000,0.51
821869200000,0.556
821872800000,0.63
821876400000,0.678
821880000000,0.688
821883600000,0.697
821887200000,0.712
821890800000,0.72
821894400000,0.707
821898000000,0.715
821901600000,0.724
821905200000,0.73
821908800000,0.75
821912400000,0.739
821916000000,0.731
821919600000,0.712
821923200000,0.799
821926800000,0.837
821930400000,0.846
821934000000,0.847
821937600000,0.841
821941200000,0.822
821944800000,0.782
821948400000,0.742
821952000000,0.708
821955600000,0.705
821959200000,0.679
821962800000,0.684
821966400000,0.65
821970000000,0.661
821973600000,0.687
821977200000,0.65
821980800000,0.599
821984400000,0.557
821988000000,0.571
821991600000,0.587
821995200000,0.605
821998800000,0.621
822002400000,0.601
822006000000,0.594
822009600000,0.657
822013200000,0.714
822016800000,0.739
822020400000,0.734
822024000000,0.718
822027600000,0.714
822031200000,0.724
822034800000,0.683
822038400000,0.61
822042000000,0.615
822045600000,0.644
822049200000,0.638
822052800000,0.601
822056400000,0.578
822060000000,0.551
822063600000,0.514
822067200000,0.488
822070800000,0.481
822074400000,0.491
822078000000,0.475
822081600000,0.461
822085200000,0.486
822088800000,0.536
822092400000,0.581
822096000000,0.61
822099600000,0.663
822103200000,0.677
822106800000,0.643
822110400000,0.634
822114000000,0.635
822117600000,0.625
822121200000,0.624
822124800000,0.644
822128400000,0.705
822132000000,0.705
822135600000,0.679
822139200000,0.622
822142800000,0.571
822146400000,0.54
822150000000,0.547
822153600000,0.502
822157200000,0.471
822160800000,0.468
822164400000,0.476
822168000000,0.482
822171600000,0.517
822175200000,0.55
822178800000,0.542
822182400000,0.615
822186000000,0.69
822189600000,0.74
822193200000,0.741
822196800000,0.722
822200400000,0.688
822204000000,0.642
822207600000,0.604
822211200000,0.55
822214800000,0.512
822218400000,0.502
822222000000,0.521
822225600000,0.532
822229200000,0.553
822232800000,0.529
822236400000,0.51
822240000000,0.501
822243600000,0.524
822247200000,0.545
822250800000,0.59
822254400000,0.607
822258000000,0.599
822261600000,0.552
822265200000,0.535
822268800000,0.624
822272400000,0.654
822276000000,0.637
822279600000,0.618
822283200000,0.599
822286800000,0.58
822290400000,0.518
822294000000,0.422
822297600000,0.341
822301200000,0.302
822304800000,0.293
822308400000,0.305
822312000000,0.302
822315600000,0.313
822319200000,0.332
822322800000,0.355
822326400000,0.369
822330000000,0.367
822333600000,0.362
822337200000,0.358
822340800000,0.352
822344400000,0.337
822348000000,0.334
822351600000,0.317
822355200000,0.386
822358800000,0.447
822362400000,0.539
822366000000,0.538
822369600000,0.488
822373200000,0.41
822376800000,0.337
822380400000,0.264
822384000000,0.202
822387600000,0.207
822391200000,0.259
822394800000,0.38
822398400000,0.456
822402000000,0.466
822405600000,0.448
822409200000,0.394
822412800000,0.308
822416400000,0.223
822420000000,0.169
822423600000,0.144
822427200000,0.155
822430800000,0.194
822434400000,0.233
822438000000,0.22
822441600000,0.281
822445200000,0.413
822448800000,0.525
822452400000,0.58
822456000000,0.574
822459600000,0.561
822463200000,0.534
822466800000,0.548
822470400000,0.578
822474000000,0.647
822477600000,0.698
822481200000,0.724
822484800000,0.737
822488400000,0.727
822492000000,0.732
822495600000,0.746
822499200000,0.744
822502800000,0.735
822506400000,0.724
822510000000,0.683
822513600000,0.63
822517200000,0.645
822520800000,0.662
822524400000,0.676
822528000000,0.807
822531600000,0.851
822535200000,0.843
822538800000,0.814
822542400000,0.777
822546000000,0.733
822549600000,0.68
822553200000,0.611
822556800000,0.558
822560400000,0.541
822564000000,0.51
822567600000,0.528
822571200000,0.54
822574800000,0.533
822578400000,0.513
822582000000,0.492
822585600000,0.485
822589200000,0.496
822592800000,0.497
822596400000,0.508
822600000000,0.51
822603600000,0.513
822607200000,0.523
822610800000,0.523
822614400000,0.624
822618000000,0.733
822621600000,0.786
822625200000,0.801
822628800000,0.791
822632400000,0.756
822636000000,0.715
822639600000,0.649
822643200000,0.577
822646800000,0.531
822650400000,0.519
822654000000,0.501
822657600000,0.503
822661200000,0.534
822664800000,0.504
822668400000,0.459
822672000000,0.414
822675600000,0.403
822679200000,0.425
822682800000,0.448
822686400000,0.508
822690000000,0.507
822693600000,0.438
822697200000,0.442
822700800000,0.519
822704400000,0.602
822708000000,0.625
822711600000,0.644
822715200000,0.655
822718800000,0.669
822722400000,0.659
822726000000,0.628
822729600000,0.594
822733200000,0.547
822736800000,0.525
822740400000,0.535
822744000000,0.538
822747600000,0.533
822751200000,0.525
822754800000,0.524
822758400000,0.52
822762000000,0.521
822765600000,0.538
822769200000,0.552
822772800000,0.571
822776400000,0.582
822780000000,0.575
822783600000,0.625
822787200000,0.739
822790800000,0.804
822794400000,0.8
822798000000,0.773
822801600000,0.739
822805200000,0.713
822808800000,0.674
822812400000,0.611
822816000000,0.544
822819600000,0.47
822823200000,0.439
822826800000,0.483
822830400000,0.524
822834000000,0.546
822837600000,0.571
822841200000,0.571
822844800000,0.571
822848400000,0.557
822852000000,0.542
822855600000,0.517
822859200000,0.506
822862800000,0.508
822866400000,0.513
822870000000,0.491
822873600000,0.59
822877200000,0.663
822880800000,0.68
822884400000,0.685
822888000000,0.676
822891600000,0.666
822895200000,0.649
822898800000,0.601
822902400000,0.521
822906000000,0.496
822909600000,0.485
822913200000,0.479
822916800000,0.475
822920400000,0.468
822924000000,0.468
822927600000,0.464
822931200000,0.457
822934800000,0.449
822938400000,0.454
822942000000,0.468
822945600000,0.487
822949200000,0.516
822952800000,0.525
822956400000,0.491
822960000000,0.571
822963600000,0.653
822967200000,0.696
822970800000,0.708
822974400000,0.714
822978000000,0.716
822981600000,0.713
822985200000,0.687
822988800000,0.656
822992400000,0.655
822996000000,0.648
822999600000,0.685
823003200000,0.706
823006800000,0.711
823010400000,0.74
823014000000,0.756
823017600000,0.763
823021200000,0.768
823024800000,0.77
823028400000,0.786
823032000000,0.792
823035600000,0.822
823039200000,0.831
823042800000,0.83
823046400000,0.895
823050000000,0.932
823053600000,0.937
823057200000,0.927
823060800000,0.914
823064400000,0.895
823068000000,0.872
823071600000,0.839
823075200000,0.794
823078800000,0.741
823082400000,0.71
823086000000,0.702
823089600000,0.678
823093200000,0.666
823096800000,0.649
823100400000,0.624
823104000000,0.647
823107600000,0.675
823111200000,0.68
823114800000,0.679
823118400000,0.711
823122000000,0.716
823125600000,0.712
823129200000,0.74
823132800000,0.832
823136400000,0.866
823140000000,0.851
823143600000,0.812
823147200000,0.765
823150800000,0.713
823154400000,0.659
823158000000,0.583
823161600000,0.501
823165200000,0.476
823168800000,0.505
823172400000,0.525
823176000000,0.531
823179600000,0.531
823183200000,0.532
823186800000,0.512
823190400000,0.543
823194000000,0.55
823197600000,0.535
823201200000,0.572
823204800000,0.601
823208400000,0.626
823212000000,0.656
823215600000,0.674
823219200000,0.796
823222800000,0.846
823226400000,0.856
823230000000,0.863
823233600000,0.874
823237200000,0.886
823240800000,0.891
823244400000,0.881
823248000000,0.858
823251600000,0.859
823255200000,0.876
823258800000,0.896
823262400000,0.913
823266000000,0.924
823269600000,0.936
823273200000,0.938
823276800000,0.938
823280400000,0.944
823284000000,0.947
823287600000,0.946
823291200000,0.946
823294800000,0.948
823298400000,0.957
823302000000,0.97
823305600000,0.982
823309200000,0.988
823312800000,0.988
823316400000,0.985
823320000000,0.978
823323600000,0.968
823327200000,0.952
823330800000,0.932
823334400000,0.912
823338000000,0.905
823341600000,0.897
823345200000,0.893
823348800000,0.89
823352400000,0.884
823356000000,0.875
823359600000,0.855
823363200000,0.827
823366800000,0.849
823370400000,0.862
823374000000,0.866
823377600000,0.857
823381200000,0.851
823384800000,0.82
823388400000,0.806
823392000000,0.88
823395600000,0.897
823399200000,0.88
823402800000,0.865
823406400000,0.857
823410000000,0.844
823413600000,0.811
823417200000,0.752
823420800000,0.722
823424400000,0.752
823428000000,0.763
823431600000,0.754
823435200000,0.738
823438800000,0.748
823442400000,0.765
823446000000,0.752
823449600000,0.75
823453200000,0.739
823456800000,0.739
823460400000,0.703
823464000000,0.715
823467600000,0.737
823471200000,0.744
823474800000,0.75
823478400000,0.845
823482000000,0.885
823485600000,0.868
823489200000,0.851
823492800000,0.832
823496400000,0.827
823500000000,0.834
823503600000,0.839
823507200000,0.84
823510800000,0.839
823514400000,0.835
823518000000,0.857
823521600000,0.866
823525200000,0.868
823528800000,0.872
823532400000,0.873
823536000000,0.87
823539600000,0.865
823543200000,0.856
823546800000,0.851
823550400000,0.857
823554000000,0.881
823557600000,0.904
823561200000,0.917
823564800000,0.932
823568400000,0.955
823572000000,0.963
823575600000,0.961
823579200000,0.954
823582800000,0.948
823586400000,0.942
823590000000,0.927
823593600000,0.919
823597200000,0.929
823600800000,0.938
823604400000,0.942
823608000000,0.939
823611600000,0.937
823615200000,0.941
823618800000,0.942
823622400000,0.942
823626000000,0.947
823629600000,0.952
823633200000,0.957
823636800000,0.959
823640400000,0.961
823644000000,0.962
823647600000,0.964
823651200000,0.975
823654800000,0.98
823658400000,0.98
823662000000,0.977
823665600000,0.97
823669200000,0.959
823672800000,0.94
823676400000,0.911
823680000000,0.877
823683600000,0.869
823687200000,0.881
823690800000,0.896
823694400000,0.903
823698000000,0.905
823701600000,0.906
823705200000,0.888
823708800000,0.866
823712400000,0.844
823716000000,0.829
823719600000,0.811
823723200000,0.774
823726800000,0.74
823730400000,0.686
823734000000,0.622
823737600000,0.558
823741200000,0.437
823744800000,0.314
823748400000,0.359
823752000000,0.431
823755600000,0.39
823759200000,0.282
823762800000,0.182
823766400000,0.112
823770000000,0.107
823773600000,0.163
823777200000,0.184
823780800000,0.188
823784400000,0.223
823788000000,0.273
823791600000,0.304
823795200000,0.304
823798800000,0.287
823802400000,0.255
823806000000,0.209
823809600000,0.182
823813200000,0.176
823816800000,0.161
823820400000,0.178
823824000000,0.274
823827600000,0.333
823831200000,0.337
823834800000,0.328
823838400000,0.31
823842000000,0.27
823845600000,0.214
823849200000,0.159
823852800000,0.114
823856400000,0.129
823860000000,0.139
823863600000,0.152
823867200000,0.168
823870800000,0.187
823874400000,0.215
823878000000,0.231
823881600000,0.245
823885200000,0.272
823888800000,0.3
823892400000,0.339
823896000000,0.403
823899600000,0.499
823903200000,0.547
823906800000,0.653
823910400000,0.782
823914000000,0.866
823917600000,0.935
823921200000,0.977
823924800000,0.987
823928400000,0.986
823932000000,0.978
823935600000,0.959
823939200000,0.941
823942800000,0.931
823946400000,0.939
823950000000,0.938
823953600000,0.934
823957200000,0.924
823960800000,0.909
823964400000,0.894
823968000000,0.879
823971600000,0.871
823975200000,0.863
823978800000,0.861
823982400000,0.873
823986000000,0.891
823989600000,0.901
823993200000,0.923
823996800000,0.955
824000400000,0.964
824004000000,0.965
824007600000,0.958
824011200000,0.945
824014800000,0.927
824018400000,0.909
824022000000,0.887
824025600000,0.851
824029200000,0.808
824032800000,0.799
824036400000,0.788
824040000000,0.791
824043600000,0.779
824047200000,0.768
824050800000,0.75
824054400000,0.727
824058000000,0.725
824061600000,0.727
824065200000,0.732
824068800000,0.74
824072400000,0.751
824076000000,0.756
824079600000,0.826
824083200000,0.885
824086800000,0.914
824090400000,0.913
824094000000,0.903
824097600000,0.886
824101200000,0.858
824104800000,0.815
824108400000,0.75
824112000000,0.652
824115600000,0.586
824119200000,0.528
824122800000,0.491
824126400000,0.481
824130000000,0.454
824133600000,0.395
824137200000,0.362
824140800000,0.351
824144400000,0.347
824148000000,0.344
824151600000,0.345
824155200000,0.343
824158800000,0.315
824162400000,0.239
824166000000,0.214
824169600000,0.272
824173200000,0.272
824176800000,0.244
824180400000,0.227
824184000000,0.218
824187600000,0.201
824191200000,0.192
824194800000,0.178
824198400000,0.163
824202000000,0.174
824205600000,0.154
824209200000,0.127
824212800000,0.112
824216400000,0.101
824220000000,0.096
824223600000,0.098
824227200000,0.11
824230800000,0.13
824234400000,0.161
824238000000,0.202
824241600000,0.256
824245200000,0.297
824248800000,0.28
824252400000,0.278
824256000000,0.4
824259600000,0.432
824263200000,0.434
824266800000,0.43
824270400000,0.414
824274000000,0.381
824277600000,0.338
824281200000,0.291
824284800000,0.226
824288400000,0.212
824292000000,0.203
824295600000,0.18
824299200000,0.169
824302800000,0.165
824306400000,0.166
824310000000,0.158
824313600000,0.157
824317200000,0.151
824320800000,0.153
824324400000,0.155
824328000000,0.164
824331600000,0.188
824335200000,0.176
824338800000,0.187
824342400000,0.225
824346000000,0.225
824349600000,0.217
824353200000,0.207
824356800000,0.203
824360400000,0.192
824364000000,0.18
824367600000,0.174
824371200000,0.165
824374800000,0.2
824378400000,0.219
824382000000,0.221
824385600000,0.236
824389200000,0.255
824392800000,0.266
824396400000,0.28
824400000000,0.297
824403600000,0.323
824407200000,0.343
824410800000,0.342
824414400000,0.376
824418000000,0.432
824421600000,0.394
824425200000,0.476
824428800000,0.59
824432400000,0.613
824436000000,0.599
824439600000,0.599
824443200000,0.604
824446800000,0.594
824450400000,0.584
824454000000,0.547
824457600000,0.507
824461200000,0.477
824464800000,0.491
824468400000,0.501
824472000000,0.524
824475600000,0.535
824479200000,0.535
824482800000,0.527
824486400000,0.505
824490000000,0.493
824493600000,0.485
824497200000,0.487
824500800000,0.506
824504400000,0.549
824508000000,0.544
824511600000,0.58
824515200000,0.711
824518800000,0.737
824522400000,0.711
824526000000,0.672
824529600000,0.627
824533200000,0.583
824536800000,0.554
824540400000,0.526
824544000000,0.472
824547600000,0.459
824551200000,0.452
824554800000,0.484
824558400000,0.51
824562000000,0.55
824565600000,0.586
824569200000,0.602
824572800000,0.605
824576400000,0.598
824580000000,0.59
824583600000,0.582
824587200000,0.586
824590800000,0.627
824594400000,0.606
824598000000,0.629
824601600000,0.797
824605200000,0.829
824608800000,0.834
824612400000,0.826
824616000000,0.813
824619600000,0.808
824623200000,0.811
824626800000,0.799
824630400000,0.764
824634000000,0.758
824637600000,0.763
824641200000,0.788
824644800000,0.812
824648400000,0.844
824652000000,0.867
824655600000,0.867
824659200000,0.874
824662800000,0.876
824666400000,0.878
824670000000,0.88
824673600000,0.888
824677200000,0.906
824680800000,0.892
824684400000,0.885
824688000000,0.922
824691600000,0.939
824695200000,0.933
824698800000,0.921
824702400000,0.914
824706000000,0.907
824709600000,0.898
824713200000,0.889
824716800000,0.866
824720400000,0.854
824724000000,0.866
824727600000,0.869
824731200000,0.864
824734800000,0.849
824738400000,0.833
824742000000,0.815
824745600000,0.801
824749200000,0.796
824752800000,0.801
824756400000,0.809
824760000000,0.831
824763600000,0.846
824767200000,0.857
824770800000,0.86
824774400000,0.906
824778000000,0.938
824781600000,0.947
824785200000,0.944
824788800000,0.936
824792400000,0.918
824796000000,0.898
824799600000,0.866
824803200000,0.814
824806800000,0.808
824810400000,0.831
824814000000,0.85
824817600000,0.866
824821200000,0.881
824824800000,0.88
824828400000,0.878
824832000000,0.886
824835600000,0.888
824839200000,0.893
824842800000,0.898
824846400000,0.896
824850000000,0.883
824853600000,0.866
824857200000,0.868
824860800000,0.944
824864400000,0.958
824868000000,0.959
824871600000,0.957
824875200000,0.953
824878800000,0.944
824882400000,0.93
824886000000,0.917
824889600000,0.899
824893200000,0.89
824896800000,0.884
824900400000,0.874
824904000000,0.872
824907600000,0.884
824911200000,0.881
824914800000,0.869
824918400000,0.881
824922000000,0.876
824925600000,0.889
824929200000,0.898
824932800000,0.901
824936400000,0.896
824940000000,0.875
824943600000,0.878
824947200000,0.942
824950800000,0.952
824954400000,0.947
824958000000,0.941
824961600000,0.935
824965200000,0.924
824968800000,0.91
824972400000,0.885
824976000000,0.849
824979600000,0.835
824983200000,0.844
824986800000,0.845
824990400000,0.845
824994000000,0.852
824997600000,0.85
825001200000,0.844
825004800000,0.849
825008400000,0.856
825012000000,0.861
825015600000,0.864
825019200000,0.864
825022800000,0.866
825026400000,0.852
825030000000,0.852
825033600000,0.92
825037200000,0.923
825040800000,0.91
825044400000,0.892
825048000000,0.873
825051600000,0.849
825055200000,0.819
825058800000,0.788
825062400000,0.739
825066000000,0.74
825069600000,0.737
825073200000,0.746
825076800000,0.77
825080400000,0.806
825084000000,0.801
825087600000,0.78
825091200000,0.792
825094800000,0.798
825098400000,0.793
825102000000,0.803
825105600000,0.822
825109200000,0.84
825112800000,0.822
825116400000,0.799
825120000000,0.88
825123600000,0.907
825127200000,0.899
825130800000,0.883
825134400000,0.86
825138000000,0.826
825141600000,0.787
825145200000,0.742
825148800000,0.666
825152400000,0.639
825156000000,0.634
825159600000,0.642
825163200000,0.654
825166800000,0.692
825170400000,0.698
825174000000,0.697
825177600000,0.692
825181200000,0.688
825184800000,0.69
825188400000,0.687
825192000000,0.677
825195600000,0.672
825199200000,0.612
825202800000,0.621
825206400000,0.737
825210000000,0.731
825213600000,0.704
825217200000,0.672
825220800000,0.65
825224400000,0.637
825228000000,0.633
825231600000,0.626
825235200000,0.58
825238800000,0.55
825242400000,0.528
825246000000,0.53
825249600000,0.545
825253200000,0.561
825256800000,0.61
825260400000,0.636
825264000000,0.633
825267600000,0.618
825271200000,0.591
825274800000,0.539
825278400000,0.486
825282000000,0.47
825285600000,0.447
825289200000,0.505
825292800000,0.649
825296400000,0.72
825300000000,0.733
825303600000,0.722
825307200000,0.687
825310800000,0.654
825314400000,0.63
825318000000,0.591
825321600000,0.526
825325200000,0.476
825328800000,0.469
825332400000,0.451
825336000000,0.436
825339600000,0.444
825343200000,0.456
825346800000,0.456
825350400000,0.457
825354000000,0.457
825357600000,0.45
825361200000,0.429
825364800000,0.452
825368400000,0.464
825372000000,0.432
825375600000,0.459
825379200000,0.619
825382800000,0.705
825386400000,0.739
825390000000,0.75
825393600000,0.752
825397200000,0.753
825400800000,0.753
825404400000,0.744
825408000000,0.692
825411600000,0.627
825415200000,0.621
825418800000,0.629
825422400000,0.634
825426000000,0.605
825429600000,0.59
825433200000,0.607
825436800000,0.604
825440400000,0.606
825444000000,0.642
825447600000,0.654
825451200000,0.645
825454800000,0.682
825458400000,0.693
825462000000,0.764
825465600000,0.866
825469200000,0.911
825472800000,0.916
825476400000,0.926
825480000000,0.93
825483600000,0.92
825487200000,0.892
825490800000,0.857
825494400000,0.821
825498000000,0.813
825501600000,0.834
825505200000,0.849
825508800000,0.854
825512400000,0.855
825516000000,0.86
825519600000,0.845
825523200000,0.83
825526800000,0.836
825530400000,0.844
825534000000,0.849
825537600000,0.859
825541200000,0.881
825544800000,0.902
825548400000,0.951
825552000000,0.976
825555600000,0.983
825559200000,0.988
825562800000,0.99
825566400000,0.989
825570000000,0.988
825573600000,0.987
825577200000,0.982
825580800000,0.964
825584400000,0.935
825588000000,0.889
825591600000,0.9
825595200000,0.933
825598800000,0.92
825602400000,0.864
825606000000,0.86
825609600000,0.872
825613200000,0.873
825616800000,0.895
825620400000,0.877
825624000000,0.874
825627600000,0.857
825631200000,0.836
825634800000,0.813
825638400000,0.832
825642000000,0.824
825645600000,0.806
825649200000,0.768
825652800000,0.714
825656400000,0.65
825660000000,0.576
825663600000,0.522
825667200000,0.464
825670800000,0.446
825674400000,0.494
825678000000,0.55
825681600000,0.55
825685200000,0.525
825688800000,0.519
825692400000,0.524
825696000000,0.544
825699600000,0.562
825703200000,0.578
825706800000,0.586
825710400000,0.587
825714000000,0.61
825717600000,0.58
825721200000,0.578
825724800000,0.588
825728400000,0.58
825732000000,0.583
825735600000,0.552
825739200000,0.536
825742800000,0.513
825746400000,0.506
825750000000,0.521
825753600000,0.504
825757200000,0.518
825760800000,0.527
825764400000,0.538
825768000000,0.545
825771600000,0.506
825775200000,0.449
825778800000,0.413
825782400000,0.379
825786000000,0.365
825789600000,0.362
825793200000,0.374
825796800000,0.399
825800400000,0.428
825804000000,0.43
825807600000,0.47
825811200000,0.571
825814800000,0.599
825818400000,0.578
825822000000,0.547
825825600000,0.532
825829200000,0.525
825832800000,0.519
825836400000,0.513
825840000000,0.526
825843600000,0.541
825847200000,0.613
825850800000,0.622
825854400000,0.633
825858000000,0.653
825861600000,0.61
825865200000,0.569
825868800000,0.535
825872400000,0.544
825876000000,0.547
825879600000,0.554
825883200000,0.574
825886800000,0.593
825890400000,0.578
825894000000,0.561
825897600000,0.573
825901200000,0.559
825904800000,0.491
825908400000,0.459
825912000000,0.504
825915600000,0.61
825919200000,0.708
825922800000,0.812
825926400000,0.817
825930000000,0.799
825933600000,0.778
825937200000,0.702
825940800000,0.598
825944400000,0.596
825948000000,0.635
825951600000,0.62
825955200000,0.578
825958800000,0.572
825962400000,0.571
825966000000,0.575
825969600000,0.584
825973200000,0.598
825976800000,0.571
825980400000,0.556
825984000000,0.594
825987600000,0.598
825991200000,0.564
825994800000,0.546
825998400000,0.559
826002000000,0.59
826005600000,0.619
826009200000,0.637
826012800000,0.667
826016400000,0.672
826020000000,0.702
826023600000,0.765
826027200000,0.792
826030800000,0.8
826034400000,0.798
826038000000,0.795
826041600000,0.813
826045200000,0.803
