,Py1
820454400000,0.715
820458000000,0.702
820461600000,0.672
820465200000,0.644
820468800000,0.615
820472400000,0.58
820476000000,0.555
820479600000,0.538
820483200000,0.557
820486800000,0.637
820490400000,0.711
820494000000,0.752
820497600000,0.75
820501200000,0.732
820504800000,0.731
820508400000,0.737
820512000000,0.733
820515600000,0.72
820519200000,0.702
820522800000,0.693
820526400000,0.682
820530000000,0.682
820533600000,0.677
820537200000,0.658
820540800000,0.725
820544400000,0.73
820548000000,0.714
820551600000,0.684
820555200000,0.642
820558800000,0.601
820562400000,0.581
820566000000,0.565
820569600000,0.537
820573200000,0.544
820576800000,0.593
820580400000,0.618
820584000000,0.626
820587600000,0.608
820591200000,0.571
820594800000,0.56
820598400000,0.578
820602000000,0.587
820605600000,0.599
820609200000,0.601
820612800000,0.613
820616400000,0.63
820620000000,0.626
820623600000,0.591
820627200000,0.644
820630800000,0.607
820634400000,0.532
820638000000,0.444
820641600000,0.378
820645200000,0.332
820648800000,0.286
820652400000,0.224
820656000000,0.174
820659600000,0.205
820663200000,0.285
820666800000,0.391
820670400000,0.447
820674000000,0.485
820677600000,0.498
820681200000,0.553
820684800000,0.595
820688400000,0.636
820692000000,0.692
820695600000,0.714
820699200000,0.742
820702800000,0.748
820706400000,0.763
820710000000,0.777
820713600000,0.846
820717200000,0.853
820720800000,0.841
820724400000,0.823
820728000000,0.803
820731600000,0.791
820735200000,0.783
820738800000,0.762
820742400000,0.71
820746000000,0.72
820749600000,0.739
820753200000,0.761
820756800000,0.762
820760400000,0.744
820764000000,0.72
820767600000,0.697
820771200000,0.677
820774800000,0.646
820778400000,0.633
820782000000,0.62
820785600000,0.62
820789200000,0.618
820792800000,0.613
820796400000,0.64
820800000000,0.726
820803600000,0.737
820807200000,0.735
820810800000,0.718
820814400000,0.672
820818000000,0.624
820821600000,0.578
820825200000,0.513
820828800000,0.398
820832400000,0.378
820836000000,0.47
820839600000,0.571
820843200000,0.6
820846800000,0.583
820850400000,0.561
820854000000,0.571
820857600000,0.552
820861200000,0.539
820864800000,0.538
820868400000,0.551
820872000000,0.568
820875600000,0.592
820879200000,0.615
820882800000,0.649
820886400000,0.766
820890000000,0.808
820893600000,0.815
820897200000,0.807
820900800000,0.787
820904400000,0.753
820908000000,0.714
820911600000,0.662
820915200000,0.59
820918800000,0.617
820922400000,0.659
820926000000,0.69
820929600000,0.695
820933200000,0.679
820936800000,0.672
820940400000,0.674
820944000000,0.676
820947600000,0.676
820951200000,0.676
820954800000,0.674
820958400000,0.669
820962000000,0.664
820965600000,0.659
820969200000,0.674
820972800000,0.786
820976400000,0.834
820980000000,0.851
820983600000,0.849
820987200000,0.831
820990800000,0.804
820994400000,0.767
820998000000,0.682
821001600000,0.55
821005200000,0.55
821008800000,0.569
821012400000,0.586
821016000000,0.608
821019600000,0.619
821023200000,0.619
821026800000,0.619
821030400000,0.622
821034000000,0.618
821037600000,0.596
821041200000,0.571
821044800000,0.558
821048400000,0.532
821052000000,0.519
821055600000,0.525
821059200000,0.598
821062800000,0.635
821066400000,0.64
821070000000,0.622
821073600000,0.587
821077200000,0.55
821080800000,0.513
821084400000,0.442
821088000000,0.337
821091600000,0.35
821095200000,0.413
821098800000,0.489
821102400000,0.55
821106000000,0.574
821109600000,0.59
821113200000,0.586
821116800000,0.616
821120400000,0.746
821124000000,0.778
821127600000,0.812
821131200000,0.849
821134800000,0.883
821138400000,0.9
821142000000,0.906
821145600000,0.913
821149200000,0.92
821152800000,0.924
821156400000,0.911
821160000000,0.891
821163600000,0.878
821167200000,0.872
821170800000,0.842
821174400000,0.795
821178000000,0.79
821181600000,0.796
821185200000,0.785
821188800000,0.75
821192400000,0.7
821196000000,0.644
821199600000,0.595
821203200000,0.586
821206800000,0.582
821210400000,0.59
821214000000,0.59
821217600000,0.601
821221200000,0.63
821224800000,0.674
821228400000,0.695
821232000000,0.789
821235600000,0.827
821239200000,0.839
821242800000,0.835
821246400000,0.811
821250000000,0.78
821253600000,0.745
821257200000,0.671
821260800000,0.589
821264400000,0.582
821268000000,0.633
821271600000,0.679
821275200000,0.682
821278800000,0.674
821282400000,0.663
821286000000,0.66
821289600000,0.658
821293200000,0.651
821296800000,0.67
821300400000,0.689
821304000000,0.69
821307600000,0.69
821311200000,0.689
821314800000,0.706
821318400000,0.78
821322000000,0.808
821325600000,0.818
821329200000,0.812
821332800000,0.78
821336400000,0.744
821340000000,0.694
821343600000,0.601
821347200000,0.51
821350800000,0.561
821354400000,0.636
821358000000,0.688
821361600000,0.704
821365200000,0.71
821368800000,0.722
821372400000,0.734
821376000000,0.733
821379600000,0.722
821383200000,0.715
821386800000,0.712
821390400000,0.706
821394000000,0.705
821397600000,0.702
821401200000,0.707
821404800000,0.77
821408400000,0.79
821412000000,0.796
821415600000,0.785
821419200000,0.754
821422800000,0.706
821426400000,0.643
821430000000,0.556
821433600000,0.498
821437200000,0.578
821440800000,0.677
821444400000,0.729
821448000000,0.735
821451600000,0.716
821455200000,0.69
821458800000,0.692
821462400000,0.694
821466000000,0.695
821469600000,0.7
821473200000,0.701
821476800000,0.701
821480400000,0.726
821484000000,0.748
821487600000,0.75
821491200000,0.794
821494800000,0.82
821498400000,0.831
821502000000,0.826
821505600000,0.809
821509200000,0.781
821512800000,0.734
821516400000,0.666
821520000000,0.625
821523600000,0.635
821527200000,0.652
821530800000,0.649
821534400000,0.594
821538000000,0.557
821541600000,0.588
821545200000,0.604
821548800000,0.617
821552400000,0.642
821556000000,0.648
821559600000,0.672
821563200000,0.639
821566800000,0.553
821570400000,0.513
821574000000,0.459
821577600000,0.464
821581200000,0.542
821584800000,0.607
821588400000,0.629
821592000000,0.574
821595600000,0.432
821599200000,0.273
821602800000,0.181
821606400000,0.112
821610000000,0.133
821613600000,0.202
821617200000,0.286
821620800000,0.379
821624400000,0.457
821628000000,0.49
821631600000,0.476
821635200000,0.418
821638800000,0.374
821642400000,0.379
821646000000,0.399
821649600000,0.38
821653200000,0.367
821656800000,0.376
821660400000,0.374
821664000000,0.362
821667600000,0.345
821671200000,0.333
821674800000,0.293
821678400000,0.249
821682000000,0.21
821685600000,0.174
821689200000,0.132
821692800000,0.102
821696400000,0.117
821700000000,0.15
821703600000,0.159
821707200000,0.159
821710800000,0.147
821714400000,0.133
821718000000,0.129
821721600000,0.13
821725200000,0.141
821728800000,0.158
821732400000,0.17
821736000000,0.178
821739600000,0.172
821743200000,0.164
821746800000,0.148
821750400000,0.167
821754000000,0.162
821757600000,0.121
821761200000,0.082
821764800000,0.066
821768400000,0.096
821772000000,0.155
821775600000,0.162
821779200000,0.134
821782800000,0.147
821786400000,0.211
821790000000,0.272
821793600000,0.343
821797200000,0.438
821800800000,0.504
821804400000,0.545
821808000000,0.568
821811600000,0.612
821815200000,0.625
821818800000,0.606
821822400000,0.597
821826000000,0.58
821829600000,0.567
821833200000,0.586
821836800000,0.643
821840400000,0.659
821844000000,0.634
821847600000,0.603
821851200000,0.569
821854800000,0.528
821858400000,0.485
821862000000,0.433
821865600000,0.327
821869200000,0.305
821872800000,0.379
821876400000,0.496
821880000000,0.633
821883600000,0.654
821887200000,0.644
821890800000,0.624
821894400000,0.618
821898000000,0.63
821901600000,0.66
821905200000,0.673
821908800000,0.679
821912400000,0.676
821916000000,0.657
821919600000,0.656
821923200000,0.706
821926800000,0.705
821930400000,0.695
821934000000,0.685
821937600000,0.673
821941200000,0.672
821944800000,0.682
821948400000,0.674
821952000000,0.622
821955600000,0.641
821959200000,0.666
821962800000,0.682
821966400000,0.649
821970000000,0.628
821973600000,0.583
821977200000,0.532
821980800000,0.507
821984400000,0.529
821988000000,0.55
821991600000,0.593
821995200000,0.594
821998800000,0.561
822002400000,0.552
822006000000,0.544
822009600000,0.57
822013200000,0.561
822016800000,0.522
822020400000,0.464
822024000000,0.41
822027600000,0.364
822031200000,0.323
822034800000,0.278
822038400000,0.246
822042000000,0.294
822045600000,0.355
822049200000,0.41
822052800000,0.473
822056400000,0.556
822060000000,0.624
822063600000,0.704
822067200000,0.723
822070800000,0.672
822074400000,0.59
822078000000,0.485
822081600000,0.416
822085200000,0.397
822088800000,0.431
822092400000,0.431
822096000000,0.362
822099600000,0.282
822103200000,0.215
822106800000,0.12
822110400000,0.062
822114000000,0.053
822117600000,0.043
822121200000,0.023
822124800000,0.01
822128400000,0.021
822132000000,0.068
822135600000,0.173
822139200000,0.305
822142800000,0.391
822146400000,0.437
822150000000,0.454
822153600000,0.48
822157200000,0.523
822160800000,0.59
822164400000,0.622
822168000000,0.669
822171600000,0.607
822175200000,0.491
822178800000,0.385
822182400000,0.413
822186000000,0.509
822189600000,0.586
822193200000,0.599
822196800000,0.572
822200400000,0.528
822204000000,0.489
822207600000,0.454
822211200000,0.467
822214800000,0.469
822218400000,0.484
822222000000,0.488
822225600000,0.484
822229200000,0.474
822232800000,0.457
822236400000,0.444
822240000000,0.422
822243600000,0.391
822247200000,0.372
822250800000,0.386
822254400000,0.413
822258000000,0.414
822261600000,0.399
822265200000,0.47
822268800000,0.568
822272400000,0.596
822276000000,0.569
822279600000,0.51
822283200000,0.441
822286800000,0.375
822290400000,0.311
822294000000,0.245
822297600000,0.15
822301200000,0.13
822304800000,0.159
822308400000,0.181
822312000000,0.219
822315600000,0.245
822319200000,0.238
822322800000,0.206
822326400000,0.183
822330000000,0.175
822333600000,0.179
822337200000,0.189
822340800000,0.184
822344400000,0.182
822348000000,0.184
822351600000,0.176
822355200000,0.235
822358800000,0.276
822362400000,0.273
822366000000,0.256
822369600000,0.253
822373200000,0.257
822376800000,0.272
822380400000,0.325
822384000000,0.294
822387600000,0.283
822391200000,0.294
822394800000,0.281
822398400000,0.266
822402000000,0.285
822405600000,0.311
822409200000,0.289
822412800000,0.241
822416400000,0.207
822420000000,0.186
822423600000,0.173
822427200000,0.174
822430800000,0.189
822434400000,0.19
822438000000,0.167
822441600000,0.178
822445200000,0.188
822448800000,0.2
822452400000,0.194
822456000000,0.171
822459600000,0.141
822463200000,0.111
822466800000,0.083
822470400000,0.068
822474000000,0.1
822477600000,0.157
822481200000,0.259
822484800000,0.396
822488400000,0.452
822492000000,0.457
822495600000,0.465
822499200000,0.454
822502800000,0.472
822506400000,0.447
822510000000,0.442
822513600000,0.443
822517200000,0.421
822520800000,0.419
822524400000,0.419
822528000000,0.482
822531600000,0.545
822535200000,0.569
822538800000,0.552
822542400000,0.506
822546000000,0.481
822549600000,0.468
822553200000,0.433
822556800000,0.334
822560400000,0.32
822564000000,0.367
822567600000,0.4
822571200000,0.396
822574800000,0.379
822578400000,0.34
822582000000,0.309
822585600000,0.3
822589200000,0.3
822592800000,0.329
822596400000,0.34
822600000000,0.329
822603600000,0.32
822607200000,0.316
822610800000,0.341
822614400000,0.459
822618000000,0.535
822621600000,0.566
822625200000,0.566
822628800000,0.526
822632400000,0.47
822636000000,0.395
822639600000,0.32
822643200000,0.332
822646800000,0.399
822650400000,0.447
822654000000,0.473
822657600000,0.476
822661200000,0.476
822664800000,0.466
822668400000,0.454
822672000000,0.436
822675600000,0.452
822679200000,0.468
822682800000,0.446
822686400000,0.41
822690000000,0.398
822693600000,0.37
822697200000,0.334
822700800000,0.401
822704400000,0.434
822708000000,0.437
822711600000,0.407
822715200000,0.355
822718800000,0.306
822722400000,0.263
822726000000,0.211
822729600000,0.13
822733200000,0.111
822736800000,0.135
822740400000,0.171
822744000000,0.257
822747600000,0.358
822751200000,0.405
822754800000,0.413
822758400000,0.443
822762000000,0.461
822765600000,0.458
822769200000,0.45
822772800000,0.454
822776400000,0.48
822780000000,0.471
822783600000,0.519
822787200000,0.611
822790800000,0.654
822794400000,0.675
822798000000,0.661
822801600000,0.63
822805200000,0.601
822808800000,0.547
822812400000,0.441
822816000000,0.32
822819600000,0.341
822823200000,0.443
822826800000,0.533
822830400000,0.532
822834000000,0.496
822837600000,0.473
822841200000,0.466
822844800000,0.466
822848400000,0.453
822852000000,0.44
822855600000,0.457
822859200000,0.462
822862800000,0.46
822866400000,0.462
822870000000,0.476
822873600000,0.612
822877200000,0.664
822880800000,0.674
822884400000,0.674
822888000000,0.657
822891600000,0.626
822895200000,0.576
822898800000,0.49
822902400000,0.42
822906000000,0.454
822909600000,0.513
822913200000,0.546
822916800000,0.503
822920400000,0.484
822924000000,0.494
822927600000,0.49
822931200000,0.499
822934800000,0.489
822938400000,0.516
822942000000,0.523
822945600000,0.531
822949200000,0.528
822952800000,0.529
822956400000,0.568
822960000000,0.669
822963600000,0.73
822967200000,0.74
822970800000,0.73
822974400000,0.712
822978000000,0.686
822981600000,0.657
822985200000,0.625
822988800000,0.543
822992400000,0.528
822996000000,0.608
822999600000,0.674
823003200000,0.663
823006800000,0.621
823010400000,0.574
823014000000,0.571
823017600000,0.574
823021200000,0.592
823024800000,0.635
823028400000,0.677
823032000000,0.703
823035600000,0.708
823039200000,0.702
823042800000,0.734
823046400000,0.802
823050000000,0.837
823053600000,0.842
823057200000,0.837
823060800000,0.823
823064400000,0.804
823068000000,0.779
823071600000,0.732
823075200000,0.674
823078800000,0.688
823082400000,0.698
823086000000,0.701
823089600000,0.686
823093200000,0.668
823096800000,0.654
823100400000,0.658
823104000000,0.668
823107600000,0.675
823111200000,0.682
823114800000,0.698
823118400000,0.697
823122000000,0.689
823125600000,0.675
823129200000,0.685
823132800000,0.748
823136400000,0.744
823140000000,0.715
823143600000,0.672
823147200000,0.613
823150800000,0.547
823154400000,0.491
823158000000,0.415
823161600000,0.293
823165200000,0.258
823168800000,0.334
823172400000,0.432
823176000000,0.522
823179600000,0.562
823183200000,0.59
823186800000,0.61
823190400000,0.586
823194000000,0.578
823197600000,0.61
823201200000,0.618
823204800000,0.625
823208400000,0.619
823212000000,0.615
823215600000,0.694
823219200000,0.79
823222800000,0.832
823226400000,0.849
823230000000,0.848
823233600000,0.845
823237200000,0.853
823240800000,0.865
823244400000,0.856
823248000000,0.823
823251600000,0.849
823255200000,0.894
823258800000,0.918
823262400000,0.919
823266000000,0.913
823269600000,0.911
823273200000,0.917
823276800000,0.926
823280400000,0.936
823284000000,0.943
823287600000,0.946
823291200000,0.945
823294800000,0.945
823298400000,0.944
823302000000,0.955
823305600000,0.972
823309200000,0.977
823312800000,0.976
823316400000,0.97
823320000000,0.963
823323600000,0.95
823327200000,0.934
823330800000,0.914
823334400000,0.878
823338000000,0.859
823341600000,0.87
823345200000,0.875
823348800000,0.866
823352400000,0.861
823356000000,0.854
823359600000,0.86
823363200000,0.867
823366800000,0.866
823370400000,0.862
823374000000,0.841
823377600000,0.836
823381200000,0.85
823384800000,0.856
823388400000,0.861
823392000000,0.872
823395600000,0.856
823399200000,0.827
823402800000,0.799
823406400000,0.762
823410000000,0.719
823413600000,0.697
823417200000,0.697
823420800000,0.674
823424400000,0.682
823428000000,0.722
823431600000,0.75
823435200000,0.724
823438800000,0.707
823442400000,0.702
823446000000,0.69
823449600000,0.688
823453200000,0.687
823456800000,0.685
823460400000,0.697
823464000000,0.695
823467600000,0.693
823471200000,0.71
823474800000,0.729
823478400000,0.795
823482000000,0.827
823485600000,0.824
823489200000,0.792
823492800000,0.759
823496400000,0.748
823500000000,0.751
