,N1
820454400000,0.713
820458000000,0.716
820461600000,0.702
820465200000,0.69
820468800000,0.663
820472400000,0.623
820476000000,0.586
820479600000,0.559
820483200000,0.528
820486800000,0.568
820490400000,0.648
820494000000,0.674
820497600000,0.701
820501200000,0.687
820504800000,0.698
820508400000,0.69
820512000000,0.694
820515600000,0.672
820519200000,0.655
820522800000,0.639
820526400000,0.633
820530000000,0.635
820533600000,0.628
820537200000,0.623
820540800000,0.739
820544400000,0.757
820548000000,0.752
820551600000,0.733
820555200000,0.707
820558800000,0.679
820562400000,0.65
820566000000,0.58
820569600000,0.476
820573200000,0.42
820576800000,0.437
820580400000,0.464
820584000000,0.502
820587600000,0.526
820591200000,0.516
820594800000,0.509
820598400000,0.53
820602000000,0.538
820605600000,0.544
820609200000,0.569
820612800000,0.588
820616400000,0.598
820620000000,0.593
820623600000,0.585
820627200000,0.677
820630800000,0.647
820634400000,0.59
820638000000,0.525
820641600000,0.464
820645200000,0.414
820648800000,0.355
820652400000,0.263
820656000000,0.16
820659600000,0.153
820663200000,0.224
820666800000,0.296
820670400000,0.31
820674000000,0.382
820677600000,0.418
820681200000,0.444
820684800000,0.513
820688400000,0.555
820692000000,0.586
820695600000,0.618
820699200000,0.642
820702800000,0.668
820706400000,0.694
820710000000,0.76
820713600000,0.86
820717200000,0.88
820720800000,0.881
820724400000,0.87
820728000000,0.851
820731600000,0.837
820735200000,0.823
820738800000,0.789
820742400000,0.693
820746000000,0.682
820749600000,0.707
820753200000,0.759
820756800000,0.77
820760400000,0.748
820764000000,0.706
820767600000,0.666
820771200000,0.628
820774800000,0.578
820778400000,0.561
820782000000,0.562
820785600000,0.562
820789200000,0.56
820792800000,0.556
820796400000,0.65
820800000000,0.769
820803600000,0.796
820807200000,0.802
820810800000,0.792
820814400000,0.764
820818000000,0.726
820821600000,0.679
820825200000,0.591
820828800000,0.422
820832400000,0.392
820836000000,0.44
820839600000,0.518
820843200000,0.586
820846800000,0.598
820850400000,0.581
820854000000,0.562
820857600000,0.539
820861200000,0.529
820864800000,0.53
820868400000,0.539
820872000000,0.552
820875600000,0.566
820879200000,0.585
820882800000,0.598
820886400000,0.755
820890000000,0.826
820893600000,0.845
820897200000,0.844
820900800000,0.826
820904400000,0.788
820908000000,0.734
820911600000,0.65
820915200000,0.543
