,Py1
1262304000000,0.235
1262307600000,0.318
1262311200000,0.356
1262314800000,0.358
1262318400000,0.328
1262322000000,0.263
1262325600000,0.19
1262329200000,0.115
1262332800000,0.041
1262336400000,0.0
1262340000000,0.0
1262343600000,0.0
1262347200000,0.0
1262350800000,0.0
1262354400000,0.0
1262358000000,0.0
1262361600000,0.0
1262365200000,0.0
1262368800000,0.0
1262372400000,0.0
1262376000000,0.0
1262379600000,0.0
1262383200000,0.006
1262386800000,0.078
1262390400000,0.172
1262394000000,0.272
1262397600000,0.374
1262401200000,0.4
1262404800000,0.364
1262408400000,0.3
1262412000000,0.215
1262415600000,0.126
1262419200000,0.043
1262422800000,0.0
1262426400000,0.0
1262430000000,0.0
1262433600000,0.0
1262437200000,0.0
1262440800000,0.0
1262444400000,0.0
1262448000000,0.0
1262451600000,0.0
1262455200000,0.0
1262458800000,0.0
1262462400000,0.0
1262466000000,0.0
1262469600000,0.021
1262473200000,0.188
1262476800000,0.385
1262480400000,0.531
1262484000000,0.617
1262487600000,0.663
1262491200000,0.656
1262494800000,0.593
1262498400000,0.49
1262502000000,0.314
1262505600000,0.122
1262509200000,0.0
1262512800000,0.0
1262516400000,0.0
1262520000000,0.0
1262523600000,0.0
1262527200000,0.0
1262530800000,0.0
1262534400000,0.0
1262538000000,0.0
1262541600000,0.0
1262545200000,0.0
1262548800000,0.0
1262552400000,0.0
1262556000000,0.03
1262559600000,0.225
1262563200000,0.42
1262566800000,0.567
1262570400000,0.664
1262574000000,0.704
1262577600000,0.694
1262581200000,0.634
1262584800000,0.516
1262588400000,0.358
1262592000000,0.154
1262595600000,0.0
1262599200000,0.0
1262602800000,0.0
1262606400000,0.0
1262610000000,0.0
1262613600000,0.0
1262617200000,0.0
1262620800000,0.0
1262624400000,0.0
1262628000000,0.0
1262631600000,0.0
1262635200000,0.0
1262638800000,0.0
1262642400000,0.038
1262646000000,0.225
1262649600000,0.443
1262653200000,0.583
1262656800000,0.674
1262660400000,0.71
1262664000000,0.699
1262667600000,0.64
1262671200000,0.532
1262674800000,0.374
1262678400000,0.17
1262682000000,0.001
1262685600000,0.0
1262689200000,0.0
1262692800000,0.0
1262696400000,0.0
1262700000000,0.0
1262703600000,0.0
1262707200000,0.0
1262710800000,0.0
1262714400000,0.0
1262718000000,0.0
1262721600000,0.0
1262725200000,0.0
1262728800000,0.042
1262732400000,0.229
1262736000000,0.432
1262739600000,0.57
1262743200000,0.661
1262746800000,0.705
1262750400000,0.695
1262754000000,0.64
1262757600000,0.53
1262761200000,0.37
1262764800000,0.157
1262768400000,0.0
1262772000000,0.0
1262775600000,0.0
1262779200000,0.0
1262782800000,0.0
1262786400000,0.0
1262790000000,0.0
1262793600000,0.0
1262797200000,0.0
1262800800000,0.0
1262804400000,0.0
1262808000000,0.0
1262811600000,0.0
1262815200000,0.029
1262818800000,0.204
1262822400000,0.405
1262826000000,0.545
1262829600000,0.623
1262833200000,0.66
1262836800000,0.652
1262840400000,0.59
1262844000000,0.474
1262847600000,0.303
1262851200000,0.113
1262854800000,0.0
1262858400000,0.0
1262862000000,0.0
1262865600000,0.0
1262869200000,0.0
1262872800000,0.0
1262876400000,0.0
1262880000000,0.0
1262883600000,0.0
1262887200000,0.0
1262890800000,0.0
1262894400000,0.0
1262898000000,0.0
1262901600000,0.014
1262905200000,0.125
1262908800000,0.267
1262912400000,0.345
1262916000000,0.393
1262919600000,0.396
1262923200000,0.408
1262926800000,0.39
1262930400000,0.287
1262934000000,0.187
1262937600000,0.084
1262941200000,0.0
1262944800000,0.0
1262948400000,0.0
1262952000000,0.0
1262955600000,0.0
1262959200000,0.0
1262962800000,0.0
1262966400000,0.0
1262970000000,0.0
1262973600000,0.0
1262977200000,0.0
1262980800000,0.0
1262984400000,0.0
1262988000000,0.033
1262991600000,0.212
1262995200000,0.408
1262998800000,0.547
1263002400000,0.634
1263006000000,0.668
1263009600000,0.652
1263013200000,0.58
1263016800000,0.469
1263020400000,0.319
1263024000000,0.138
1263027600000,0.0
1263031200000,0.0
1263034800000,0.0
1263038400000,0.0
1263042000000,0.0
1263045600000,0.0
1263049200000,0.0
1263052800000,0.0
1263056400000,0.0
1263060000000,0.0
1263063600000,0.0
1263067200000,0.0
1263070800000,0.0
1263074400000,0.04
1263078000000,0.23
1263081600000,0.415
1263085200000,0.547
1263088800000,0.632
1263092400000,0.669
1263096000000,0.659
1263099600000,0.603
1263103200000,0.497
1263106800000,0.348
1263110400000,0.152
1263114000000,0.0
1263117600000,0.0
1263121200000,0.0
1263124800000,0.0
1263128400000,0.0
1263132000000,0.0
1263135600000,0.0
1263139200000,0.0
1263142800000,0.0
1263146400000,0.0
1263150000000,0.0
1263153600000,0.0
1263157200000,0.0
1263160800000,0.039
1263164400000,0.229
1263168000000,0.409
1263171600000,0.539
1263175200000,0.623
1263178800000,0.658
1263182400000,0.654
1263186000000,0.593
1263189600000,0.494
1263193200000,0.351
1263196800000,0.16
1263200400000,0.0
1263204000000,0.0
1263207600000,0.0
1263211200000,0.0
1263214800000,0.0
1263218400000,0.0
1263222000000,0.0
1263225600000,0.0
1263229200000,0.0
1263232800000,0.0
1263236400000,0.0
1263240000000,0.0
1263243600000,0.0
1263247200000,0.037
1263250800000,0.226
1263254400000,0.408
1263258000000,0.523
1263261600000,0.585
1263265200000,0.611
1263268800000,0.627
1263272400000,0.595
1263276000000,0.495
1263279600000,0.321
1263283200000,0.111
1263286800000,0.0
1263290400000,0.0
1263294000000,0.0
1263297600000,0.0
1263301200000,0.0
1263304800000,0.0
