,Mn4
883612800000,0.726
883616400000,0.727
883620000000,0.721
883623600000,0.718
883627200000,0.703
883630800000,0.688
883634400000,0.673
883638000000,0.642
883641600000,0.579
883645200000,0.533
883648800000,0.499
883652400000,0.462
883656000000,0.418
883659600000,0.343
883663200000,0.259
883666800000,0.217
883670400000,0.233
883674000000,0.278
883677600000,0.337
883681200000,0.398
883684800000,0.463
883688400000,0.516
883692000000,0.538
883695600000,0.586
883699200000,0.695
883702800000,0.75
883706400000,0.77
883710000000,0.777
883713600000,0.771
883717200000,0.762
883720800000,0.754
883724400000,0.74
883728000000,0.692
883731600000,0.653
883735200000,0.642
883738800000,0.646
883742400000,0.591
883746000000,0.561
883749600000,0.58
883753200000,0.59
883756800000,0.595
883760400000,0.601
883764000000,0.612
883767600000,0.613
883771200000,0.604
883774800000,0.563
883778400000,0.479
883782000000,0.467
883785600000,0.533
883789200000,0.544
883792800000,0.541
883796400000,0.548
883800000000,0.548
883803600000,0.541
883807200000,0.544
883810800000,0.542
883814400000,0.473
883818000000,0.386
883821600000,0.308
883825200000,0.278
883828800000,0.295
883832400000,0.311
883836000000,0.319
883839600000,0.334
883843200000,0.346
883846800000,0.355
883850400000,0.362
883854000000,0.381
883857600000,0.397
883861200000,0.402
883864800000,0.373
883868400000,0.413
883872000000,0.474
883875600000,0.49
883879200000,0.49
883882800000,0.494
883886400000,0.516
883890000000,0.532
883893600000,0.552
883897200000,0.55
883900800000,0.516
883904400000,0.502
883908000000,0.493
883911600000,0.445
883915200000,0.38
883918800000,0.356
883922400000,0.343
883926000000,0.341
883929600000,0.361
883933200000,0.382
883936800000,0.406
883940400000,0.442
883944000000,0.474
883947600000,0.502
883951200000,0.535
883954800000,0.63
883958400000,0.737
883962000000,0.791
883965600000,0.809
883969200000,0.813
883972800000,0.806
883976400000,0.796
883980000000,0.791
883983600000,0.765
883987200000,0.7
883990800000,0.621
883994400000,0.588
883998000000,0.56
884001600000,0.537
884005200000,0.516
884008800000,0.484
884012400000,0.466
884016000000,0.459
884019600000,0.454
884023200000,0.46
884026800000,0.501
884030400000,0.548
884034000000,0.58
884037600000,0.61
884041200000,0.725
884044800000,0.816
884048400000,0.838
884052000000,0.822
884055600000,0.8
884059200000,0.768
884062800000,0.725
884066400000,0.688
884070000000,0.656
884073600000,0.613
884077200000,0.568
884080800000,0.521
884084400000,0.474
884088000000,0.422
884091600000,0.328
884095200000,0.259
884098800000,0.211
884102400000,0.187
884106000000,0.17
884109600000,0.187
884113200000,0.171
884116800000,0.159
884120400000,0.165
884124000000,0.167
884127600000,0.217
884131200000,0.248
884134800000,0.196
884138400000,0.207
884142000000,0.459
884145600000,0.757
884149200000,0.842
884152800000,0.864
884156400000,0.864
884160000000,0.849
884163600000,0.814
884167200000,0.777
884170800000,0.745
884174400000,0.707
884178000000,0.672
