,V1
1262304000000,0.849
1262307600000,0.893
1262311200000,0.915
1262314800000,0.92
1262318400000,0.915
1262322000000,0.903
1262325600000,0.887
1262329200000,0.855
1262332800000,0.78
1262336400000,0.72
1262340000000,0.724
1262343600000,0.733
1262347200000,0.728
1262350800000,0.7
1262354400000,0.663
1262358000000,0.622
1262361600000,0.599
1262365200000,0.593
1262368800000,0.579
1262372400000,0.583
1262376000000,0.603
1262379600000,0.61
1262383200000,0.598
1262386800000,0.562
1262390400000,0.677
1262394000000,0.764
1262397600000,0.804
1262401200000,0.812
1262404800000,0.788
1262408400000,0.745
1262412000000,0.684
1262415600000,0.601
1262419200000,0.474
1262422800000,0.414
1262426400000,0.415
1262430000000,0.407
1262433600000,0.379
1262437200000,0.345
1262440800000,0.326
1262444400000,0.305
1262448000000,0.27
1262451600000,0.235
1262455200000,0.218
1262458800000,0.188
1262462400000,0.175
1262466000000,0.159
1262469600000,0.142
1262473200000,0.147
1262476800000,0.21
1262480400000,0.237
1262484000000,0.208
1262487600000,0.151
1262491200000,0.093
1262494800000,0.054
1262498400000,0.034
1262502000000,0.026
1262505600000,0.028
1262509200000,0.048
1262512800000,0.076
1262516400000,0.093
1262520000000,0.1
1262523600000,0.1
1262527200000,0.097
1262530800000,0.095
1262534400000,0.091
1262538000000,0.092
1262541600000,0.099
1262545200000,0.106
1262548800000,0.112
1262552400000,0.111
1262556000000,0.089
1262559600000,0.082
1262563200000,0.058
1262566800000,0.04
1262570400000,0.041
1262574000000,0.055
1262577600000,0.069
1262581200000,0.076
1262584800000,0.081
1262588400000,0.089
1262592000000,0.101
1262595600000,0.116
1262599200000,0.131
1262602800000,0.126
1262606400000,0.113
1262610000000,0.101
1262613600000,0.099
1262617200000,0.092
1262620800000,0.085
1262624400000,0.09
1262628000000,0.104
1262631600000,0.126
1262635200000,0.156
1262638800000,0.19
1262642400000,0.206
1262646000000,0.245
1262649600000,0.277
1262653200000,0.272
1262656800000,0.256
1262660400000,0.245
1262664000000,0.245
1262667600000,0.251
1262671200000,0.265
1262674800000,0.279
1262678400000,0.27
1262682000000,0.236
1262685600000,0.223
1262689200000,0.199
1262692800000,0.184
1262696400000,0.185
1262700000000,0.197
1262703600000,0.207
1262707200000,0.211
1262710800000,0.219
1262714400000,0.232
1262718000000,0.269
1262721600000,0.309
1262725200000,0.316
1262728800000,0.3
1262732400000,0.363
1262736000000,0.413
1262739600000,0.411
1262743200000,0.393
1262746800000,0.367
1262750400000,0.347
1262754000000,0.326
1262757600000,0.308
1262761200000,0.293
1262764800000,0.268
1262768400000,0.23
1262772000000,0.21
1262775600000,0.193
1262779200000,0.173
1262782800000,0.193
1262786400000,0.231
1262790000000,0.259
1262793600000,0.249
1262797200000,0.254
1262800800000,0.249
1262804400000,0.242
1262808000000,0.239
1262811600000,0.22
1262815200000,0.203
1262818800000,0.267
1262822400000,0.362
1262826000000,0.41
1262829600000,0.425
1262833200000,0.422
1262836800000,0.403
