,V2
1356998400000,0.791
1357002000000,0.788
1357005600000,0.777
1357009200000,0.773
1357012800000,0.763
1357016400000,0.747
1357020000000,0.734
1357023600000,0.73
1357027200000,0.72
1357030800000,0.72
1357034400000,0.718
1357038000000,0.7
1357041600000,0.659
1357045200000,0.63
1357048800000,0.627
1357052400000,0.651
1357056000000,0.672
1357059600000,0.672
1357063200000,0.655
1357066800000,0.655
1357070400000,0.69
1357074000000,0.712
1357077600000,0.732
1357081200000,0.75
1357084800000,0.783
1357088400000,0.779
1357092000000,0.744
1357095600000,0.711
1357099200000,0.675
1357102800000,0.639
1357106400000,0.618
1357110000000,0.618
1357113600000,0.58
1357117200000,0.556
1357120800000,0.578
1357124400000,0.618
1357128000000,0.659
1357131600000,0.702
1357135200000,0.728
1357138800000,0.739
1357142400000,0.733
1357146000000,0.75
1357149600000,0.758
1357153200000,0.773
1357156800000,0.793
1357160400000,0.806
1357164000000,0.812
1357167600000,0.846
1357171200000,0.879
1357174800000,0.879
1357178400000,0.889
1357182000000,0.906
1357185600000,0.934
1357189200000,0.957
1357192800000,0.97
1357196400000,0.977
1357200000000,0.978
1357203600000,0.977
1357207200000,0.977
1357210800000,0.977
1357214400000,0.975
1357218000000,0.973
1357221600000,0.968
1357225200000,0.952
1357228800000,0.918
1357232400000,0.867
1357236000000,0.819
1357239600000,0.778
1357243200000,0.725
1357246800000,0.686
1357250400000,0.695
1357254000000,0.738
1357257600000,0.768
1357261200000,0.754
1357264800000,0.703
1357268400000,0.63
1357272000000,0.563
1357275600000,0.512
1357279200000,0.47
1357282800000,0.434
1357286400000,0.398
1357290000000,0.365
1357293600000,0.349
1357297200000,0.339
1357300800000,0.341
1357304400000,0.348
1357308000000,0.373
1357311600000,0.388
1357315200000,0.391
1357318800000,0.388
1357322400000,0.387
1357326000000,0.386
1357329600000,0.388
1357333200000,0.376
1357336800000,0.357
1357340400000,0.332
1357344000000,0.344
1357347600000,0.355
1357351200000,0.341
1357354800000,0.294
1357358400000,0.252
1357362000000,0.249
1357365600000,0.266
1357369200000,0.295
1357372800000,0.308
1357376400000,0.357
1357380000000,0.466
1357383600000,0.504
1357387200000,0.498
1357390800000,0.476
1357394400000,0.472
1357398000000,0.507
1357401600000,0.594
1357405200000,0.644
1357408800000,0.655
1357412400000,0.651
1357416000000,0.646
1357419600000,0.624
1357423200000,0.618
1357426800000,0.622
1357430400000,0.623
1357434000000,0.596
1357437600000,0.535
1357441200000,0.51
1357444800000,0.513
1357448400000,0.519
1357452000000,0.525
1357455600000,0.528
1357459200000,0.51
1357462800000,0.469
1357466400000,0.45
1357470000000,0.457
1357473600000,0.447
1357477200000,0.463
1357480800000,0.503
1357484400000,0.545
1357488000000,0.57
1357491600000,0.586
1357495200000,0.581
1357498800000,0.556
1357502400000,0.523
1357506000000,0.483
1357509600000,0.451
1357513200000,0.425
1357516800000,0.426
1357520400000,0.438
1357524000000,0.432
1357527600000,0.403
1357531200000,0.381
1357534800000,0.4
1357538400000,0.454
1357542000000,0.506
1357545600000,0.513
1357549200000,0.488
1357552800000,0.418
1357556400000,0.325
1357560000000,0.246
1357563600000,0.183
1357567200000,0.138
1357570800000,0.114
1357574400000,0.105
1357578000000,0.112
1357581600000,0.141
1357585200000,0.201
1357588800000,0.278
1357592400000,0.338
1357596000000,0.369
