,L9
852076800000,0.012
852080400000,0.02
852084000000,0.022
852087600000,0.027
852091200000,0.039
852094800000,0.053
852098400000,0.07
852102000000,0.084
852105600000,0.119
852109200000,0.184
852112800000,0.234
852116400000,0.247
852120000000,0.217
852123600000,0.155
852127200000,0.091
852130800000,0.062
852134400000,0.056
852138000000,0.052
852141600000,0.054
852145200000,0.072
852148800000,0.1
852152400000,0.113
852156000000,0.13
852159600000,0.103
852163200000,0.205
852166800000,0.362
852170400000,0.454
852174000000,0.488
852177600000,0.535
852181200000,0.527
852184800000,0.52
852188400000,0.452
852192000000,0.355
852195600000,0.395
852199200000,0.416
852202800000,0.367
852206400000,0.347
852210000000,0.315
852213600000,0.343
852217200000,0.356
852220800000,0.341
852224400000,0.305
852228000000,0.243
852231600000,0.216
852235200000,0.189
852238800000,0.185
852242400000,0.18
852246000000,0.149
852249600000,0.219
852253200000,0.291
852256800000,0.29
852260400000,0.284
852264000000,0.297
852267600000,0.32
852271200000,0.348
852274800000,0.332
852278400000,0.259
852282000000,0.273
852285600000,0.27
852289200000,0.233
852292800000,0.185
852296400000,0.157
852300000000,0.112
852303600000,0.062
852307200000,0.03
852310800000,0.025
852314400000,0.018
852318000000,0.011
852321600000,0.006
852325200000,0.006
852328800000,0.008
852332400000,0.009
852336000000,0.016
852339600000,0.014
852343200000,0.011
852346800000,0.011
852350400000,0.013
852354000000,0.02
852357600000,0.039
852361200000,0.071
852364800000,0.094
852368400000,0.135
852372000000,0.133
852375600000,0.099
852379200000,0.061
852382800000,0.031
852386400000,0.016
852390000000,0.011
852393600000,0.012
852397200000,0.016
852400800000,0.019
852404400000,0.022
852408000000,0.028
852411600000,0.035
852415200000,0.042
852418800000,0.041
852422400000,0.075
852426000000,0.101
852429600000,0.123
852433200000,0.128
852436800000,0.126
852440400000,0.133
852444000000,0.149
852447600000,0.162
852451200000,0.152
852454800000,0.213
852458400000,0.235
852462000000,0.222
852465600000,0.206
852469200000,0.187
852472800000,0.146
852476400000,0.105
852480000000,0.088
852483600000,0.105
852487200000,0.154
852490800000,0.198
852494400000,0.234
852498000000,0.225
852501600000,0.213
852505200000,0.159
852508800000,0.231
852512400000,0.293
852516000000,0.294
852519600000,0.337
852523200000,0.438
852526800000,0.553
852530400000,0.603
852534000000,0.571
852537600000,0.439
852541200000,0.369
852544800000,0.328
852548400000,0.337
852552000000,0.352
852555600000,0.341
852559200000,0.36
852562800000,0.357
852566400000,0.3
852570000000,0.281
852573600000,0.269
852577200000,0.265
852580800000,0.31
852584400000,0.333
852588000000,0.341
852591600000,0.245
852595200000,0.291
852598800000,0.398
852602400000,0.367
852606000000,0.336
852609600000,0.337
852613200000,0.352
852616800000,0.375
852620400000,0.343
852624000000,0.27
852627600000,0.297
852631200000,0.305
852634800000,0.284
852638400000,0.294
852642000000,0.309
852645600000,0.345
852649200000,0.291
852652800000,0.274
852656400000,0.314
852660000000,0.342
852663600000,0.343
852667200000,0.349
852670800000,0.345
852674400000,0.361
852678000000,0.295
852681600000,0.401
852685200000,0.608
852688800000,0.685
852692400000,0.69
852696000000,0.668
852699600000,0.649
852703200000,0.634
852706800000,0.582
852710400000,0.438
852714000000,0.409
852717600000,0.469
852721200000,0.538
852724800000,0.597
852728400000,0.633
852732000000,0.635
852735600000,0.61
852739200000,0.556
852742800000,0.522
852746400000,0.491
852750000000,0.444
852753600000,0.408
852757200000,0.402
852760800000,0.386
852764400000,0.336
852768000000,0.55
852771600000,0.652
852775200000,0.63
852778800000,0.554
852782400000,0.459
852786000000,0.382
852789600000,0.332
852793200000,0.299
852796800000,0.227
852800400000,0.241
852804000000,0.274
852807600000,0.291
852811200000,0.278
852814800000,0.274
852818400000,0.274
852822000000,0.249
852825600000,0.223
852829200000,0.192
852832800000,0.192
