,Py2
725846400000,0.583
725850000000,0.601
725853600000,0.582
725857200000,0.53
725860800000,0.485
725864400000,0.479
725868000000,0.484
725871600000,0.49
725875200000,0.443
725878800000,0.379
725882400000,0.437
725886000000,0.55
725889600000,0.574
725893200000,0.596
725896800000,0.571
725900400000,0.553
725904000000,0.539
725907600000,0.541
725911200000,0.54
725914800000,0.54
725918400000,0.544
725922000000,0.547
725925600000,0.526
725929200000,0.638
725932800000,0.7
725936400000,0.685
725940000000,0.643
725943600000,0.574
725947200000,0.498
725950800000,0.425
725954400000,0.372
725958000000,0.337
725961600000,0.301
725965200000,0.294
725968800000,0.32
725972400000,0.348
725976000000,0.4
725979600000,0.48
725983200000,0.551
725986800000,0.571
725990400000,0.581
725994000000,0.574
725997600000,0.592
726001200000,0.615
726004800000,0.626
726008400000,0.638
726012000000,0.593
726015600000,0.638
726019200000,0.736
726022800000,0.724
726026400000,0.695
726030000000,0.682
726033600000,0.675
726037200000,0.654
726040800000,0.624
726044400000,0.586
726048000000,0.473
726051600000,0.394
726055200000,0.437
726058800000,0.503
726062400000,0.538
726066000000,0.525
726069600000,0.507
726073200000,0.466
726076800000,0.464
726080400000,0.443
726084000000,0.443
726087600000,0.454
726091200000,0.457
726094800000,0.481
726098400000,0.503
726102000000,0.475
726105600000,0.687
726109200000,0.743
726112800000,0.734
726116400000,0.715
726120000000,0.687
726123600000,0.662
726127200000,0.647
726130800000,0.642
726134400000,0.601
726138000000,0.545
726141600000,0.576
726145200000,0.61
726148800000,0.613
726152400000,0.576
726156000000,0.516
726159600000,0.501
726163200000,0.556
726166800000,0.568
726170400000,0.553
726174000000,0.551
726177600000,0.58
726181200000,0.61
726184800000,0.609
726188400000,0.717
726192000000,0.796
726195600000,0.8
726199200000,0.8
726202800000,0.795
726206400000,0.79
726210000000,0.787
726213600000,0.784
726217200000,0.772
726220800000,0.708
726224400000,0.61
726228000000,0.578
726231600000,0.59
726235200000,0.605
726238800000,0.622
726242400000,0.606
726246000000,0.621
726249600000,0.584
726253200000,0.56
726256800000,0.552
726260400000,0.56
726264000000,0.601
726267600000,0.635
726271200000,0.688
726274800000,0.809
726278400000,0.877
726282000000,0.884
726285600000,0.872
726289200000,0.846
726292800000,0.799
726296400000,0.729
726300000000,0.628
726303600000,0.509
726307200000,0.408
726310800000,0.325
726314400000,0.285
726318000000,0.322
726321600000,0.392
726325200000,0.545
726328800000,0.682
726332400000,0.622
726336000000,0.552
726339600000,0.513
726343200000,0.484
726346800000,0.425
726350400000,0.376
726354000000,0.367
726357600000,0.395
726361200000,0.571
726364800000,0.813
726368400000,0.887
726372000000,0.908
726375600000,0.907
726379200000,0.896
726382800000,0.881
726386400000,0.866
726390000000,0.843
726393600000,0.75
726397200000,0.652
726400800000,0.702
726404400000,0.738
726408000000,0.78
726411600000,0.787
726415200000,0.78
726418800000,0.765
726422400000,0.752
726426000000,0.746
726429600000,0.739
726433200000,0.739
726436800000,0.739
726440400000,0.737
726444000000,0.713
726447600000,0.787
726451200000,0.876
726454800000,0.891
726458400000,0.886
726462000000,0.879
726465600000,0.871
726469200000,0.862
726472800000,0.852
726476400000,0.842
726480000000,0.798
726483600000,0.685
726487200000,0.649
726490800000,0.649
726494400000,0.693
726498000000,0.661
726501600000,0.644
726505200000,0.613
726508800000,0.593
726512400000,0.607
726516000000,0.631
726519600000,0.644
726523200000,0.655
726526800000,0.655
726530400000,0.631
726534000000,0.726
