,N1
725846400000,0.552
725850000000,0.568
725853600000,0.548
725857200000,0.498
725860800000,0.454
725864400000,0.439
725868000000,0.423
725871600000,0.425
725875200000,0.398
725878800000,0.35
725882400000,0.398
725886000000,0.525
725889600000,0.556
725893200000,0.573
725896800000,0.556
725900400000,0.534
725904000000,0.531
725907600000,0.529
725911200000,0.532
725914800000,0.535
725918400000,0.54
725922000000,0.544
725925600000,0.525
725929200000,0.622
725932800000,0.675
725936400000,0.661
725940000000,0.616
725943600000,0.55
725947200000,0.476
725950800000,0.407
725954400000,0.353
725958000000,0.311
725961600000,0.268
725965200000,0.265
725968800000,0.303
725972400000,0.348
725976000000,0.41
725979600000,0.479
725983200000,0.547
725986800000,0.56
725990400000,0.594
725994000000,0.59
725997600000,0.599
726001200000,0.624
726004800000,0.641
726008400000,0.661
726012000000,0.615
726015600000,0.644
726019200000,0.718
726022800000,0.704
726026400000,0.673
726030000000,0.657
726033600000,0.649
726037200000,0.626
726040800000,0.59
726044400000,0.55
726048000000,0.44
726051600000,0.394
726055200000,0.459
726058800000,0.534
726062400000,0.556
726066000000,0.527
726069600000,0.494
726073200000,0.465
726076800000,0.461
726080400000,0.448
726084000000,0.447
726087600000,0.457
726091200000,0.457
726094800000,0.479
726098400000,0.505
726102000000,0.491
726105600000,0.674
726109200000,0.722
726112800000,0.714
726116400000,0.695
726120000000,0.663
726123600000,0.636
726127200000,0.62
726130800000,0.61
726134400000,0.571
726138000000,0.528
726141600000,0.568
726145200000,0.596
726148800000,0.59
726152400000,0.542
726156000000,0.494
726159600000,0.51
726163200000,0.586
726166800000,0.575
726170400000,0.556
726174000000,0.554
726177600000,0.58
726181200000,0.611
726184800000,0.613
726188400000,0.712
726192000000,0.77
726195600000,0.773
726199200000,0.78
726202800000,0.779
726206400000,0.774
726210000000,0.769
726213600000,0.762
726217200000,0.745
726220800000,0.68
726224400000,0.59
726228000000,0.577
726231600000,0.59
726235200000,0.601
726238800000,0.616
726242400000,0.624
726246000000,0.625
726249600000,0.595
726253200000,0.575
726256800000,0.57
726260400000,0.58
726264000000,0.622
726267600000,0.66
726271200000,0.718
726274800000,0.813
726278400000,0.858
726282000000,0.861
726285600000,0.849
726289200000,0.823
726292800000,0.772
726296400000,0.691
726300000000,0.574
726303600000,0.462
726307200000,0.373
726310800000,0.286
726314400000,0.245
726318000000,0.274
726321600000,0.355
726325200000,0.494
726328800000,0.59
726332400000,0.538
726336000000,0.51
726339600000,0.495
726343200000,0.466
726346800000,0.394
726350400000,0.347
726354000000,0.343
726357600000,0.377
726361200000,0.582
726364800000,0.823
726368400000,0.891
726372000000,0.907
726375600000,0.903
726379200000,0.889
726382800000,0.87
726386400000,0.849
726390000000,0.823
726393600000,0.72
726397200000,0.635
726400800000,0.706
726404400000,0.736
726408000000,0.78
726411600000,0.782
726415200000,0.77
726418800000,0.755
726422400000,0.744
726426000000,0.734
726429600000,0.724
726433200000,0.723
726436800000,0.724
726440400000,0.722
726444000000,0.703
726447600000,0.781
726451200000,0.86
726454800000,0.875
726458400000,0.873
726462000000,0.869
726465600000,0.865
726469200000,0.858
726472800000,0.849
726476400000,0.835
726480000000,0.782
726483600000,0.649
726487200000,0.65
726490800000,0.672
726494400000,0.699
726498000000,0.633
726501600000,0.633
726505200000,0.609
726508800000,0.586
726512400000,0.6
726516000000,0.627
726519600000,0.639
726523200000,0.652
726526800000,0.655
726530400000,0.635
726534000000,0.724
726537600000,0.806
726541200000,0.82
726544800000,0.807
726548400000,0.78
726552000000,0.739
726555600000,0.69
726559200000,0.651
726562800000,0.633
726566400000,0.564
726570000000,0.539
726573600000,0.606
726577200000,0.633
726580800000,0.584
726584400000,0.552
726588000000,0.537
726591600000,0.522
726595200000,0.513
726598800000,0.505
726602400000,0.501
726606000000,0.502
726609600000,0.49
726613200000,0.457
726616800000,0.405
726620400000,0.402
726624000000,0.651
726627600000,0.718
726631200000,0.678
726634800000,0.633
726638400000,0.599
726642000000,0.574
726645600000,0.571
726649200000,0.568
726652800000,0.525
726656400000,0.46
726660000000,0.451
726663600000,0.416
726667200000,0.349
726670800000,0.297
726674400000,0.276
726678000000,0.231
726681600000,0.216
726685200000,0.225
726688800000,0.295
726692400000,0.351
726696000000,0.381
726699600000,0.407
726703200000,0.414
726706800000,0.597
726710400000,0.744
726714000000,0.785
726717600000,0.781
726721200000,0.75
726724800000,0.705
726728400000,0.652
726732000000,0.604
726735600000,0.556
726739200000,0.454
726742800000,0.361
726746400000,0.361
726750000000,0.38
726753600000,0.395
726757200000,0.385
726760800000,0.361
726764400000,0.337
726768000000,0.34
726771600000,0.387
726775200000,0.438
726778800000,0.413
726782400000,0.423
726786000000,0.444
726789600000,0.458
726793200000,0.652
726796800000,0.796
726800400000,0.823
726804000000,0.807
726807600000,0.782
726811200000,0.762
726814800000,0.746
726818400000,0.739
726822000000,0.725
726825600000,0.65
726829200000,0.552
726832800000,0.561
726836400000,0.583
726840000000,0.552
726843600000,0.52
726847200000,0.473
726850800000,0.488
726854400000,0.516
726858000000,0.525
726861600000,0.527
726865200000,0.526
726868800000,0.513
726872400000,0.469
726876000000,0.428
726879600000,0.556
726883200000,0.638
726886800000,0.647
726890400000,0.615
726894000000,0.595
726897600000,0.58
726901200000,0.554
726904800000,0.532
726908400000,0.523
726912000000,0.491
726915600000,0.376
726919200000,0.346
726922800000,0.334
726926400000,0.334
726930000000,0.32
726933600000,0.311
726937200000,0.379
726940800000,0.422
726944400000,0.461
726948000000,0.479
726951600000,0.464
726955200000,0.428
726958800000,0.42
726962400000,0.42
726966000000,0.491
726969600000,0.581
726973200000,0.583
726976800000,0.558
726980400000,0.536
726984000000,0.491
726987600000,0.425
726991200000,0.38
726994800000,0.361
726998400000,0.322
727002000000,0.281
727005600000,0.299
727009200000,0.294
727012800000,0.281
727016400000,0.271
727020000000,0.259
727023600000,0.265
727027200000,0.271
727030800000,0.279
727034400000,0.277
727038000000,0.28
727041600000,0.261
727045200000,0.237
727048800000,0.228
727052400000,0.246
727056000000,0.352
727059600000,0.442
727063200000,0.473
727066800000,0.484
727070400000,0.474
727074000000,0.444
727077600000,0.405
727081200000,0.361
727084800000,0.274
727088400000,0.199
727092000000,0.206
727095600000,0.212
727099200000,0.212
727102800000,0.207
727106400000,0.223
727110000000,0.243
727113600000,0.196
727117200000,0.219
727120800000,0.202
727124400000,0.254
727128000000,0.236
727131600000,0.188
727135200000,0.135
727138800000,0.179
727142400000,0.197
727146000000,0.155
727149600000,0.104
727153200000,0.086
727156800000,0.087
727160400000,0.088
727164000000,0.09
727167600000,0.089
727171200000,0.084
727174800000,0.09
727178400000,0.121
727182000000,0.137
727185600000,0.144
727189200000,0.144
727192800000,0.181
727196400000,0.179
727200000000,0.161
727203600000,0.181
727207200000,0.22
727210800000,0.244
727214400000,0.26
727218000000,0.273
727221600000,0.27
727225200000,0.364
727228800000,0.459
727232400000,0.472
727236000000,0.464
727239600000,0.465
727243200000,0.47
727246800000,0.467
727250400000,0.453
727254000000,0.431
727257600000,0.377
727261200000,0.274
727264800000,0.245
727268400000,0.265
727272000000,0.298
727275600000,0.323
727279200000,0.333
727282800000,0.314
727286400000,0.321
727290000000,0.305
727293600000,0.302
727297200000,0.296
727300800000,0.297
727304400000,0.294
727308000000,0.266
727311600000,0.332
727315200000,0.38
727318800000,0.391
727322400000,0.387
727326000000,0.382
727329600000,0.379
727333200000,0.367
727336800000,0.347
727340400000,0.329
727344000000,0.302
727347600000,0.243
727351200000,0.217
727354800000,0.227
727358400000,0.26
727362000000,0.303
727365600000,0.35
727369200000,0.336
727372800000,0.325
727376400000,0.324
727380000000,0.344
727383600000,0.343
727387200000,0.341
727390800000,0.338
727394400000,0.318
727398000000,0.358
727401600000,0.388
727405200000,0.401
727408800000,0.395
727412400000,0.4
727416000000,0.401
727419600000,0.39
727423200000,0.381
727426800000,0.376
727430400000,0.357
727434000000,0.284
727437600000,0.249
727441200000,0.248
727444800000,0.3
727448400000,0.332
727452000000,0.353
727455600000,0.381
727459200000,0.407
727462800000,0.409
727466400000,0.385
727470000000,0.379
727473600000,0.38
727477200000,0.38
727480800000,0.358
727484400000,0.413
727488000000,0.465
727491600000,0.494
727495200000,0.513
727498800000,0.497
727502400000,0.459
727506000000,0.413
727509600000,0.372
727513200000,0.346
727516800000,0.316
727520400000,0.259
727524000000,0.238
727527600000,0.239
727531200000,0.254
727534800000,0.259
727538400000,0.245
727542000000,0.227
727545600000,0.244
727549200000,0.276
727552800000,0.293
727556400000,0.305
727560000000,0.302
727563600000,0.309
727567200000,0.317
727570800000,0.39
727574400000,0.429
727578000000,0.466
727581600000,0.514
727585200000,0.538
727588800000,0.544
727592400000,0.544
727596000000,0.544
727599600000,0.544
727603200000,0.516
727606800000,0.398
727610400000,0.391
727614000000,0.445
727617600000,0.516
727621200000,0.542
727624800000,0.444
727628400000,0.417
727632000000,0.43
727635600000,0.422
727639200000,0.429
727642800000,0.432
727646400000,0.444
727650000000,0.479
727653600000,0.494
727657200000,0.635
727660800000,0.753
727664400000,0.792
727668000000,0.793
727671600000,0.768
727675200000,0.722
727678800000,0.669
727682400000,0.63
727686000000,0.61
727689600000,0.573
727693200000,0.434
727696800000,0.442
727700400000,0.503
727704000000,0.559
727707600000,0.556
727711200000,0.504
727714800000,0.461
727718400000,0.395
727722000000,0.328
727725600000,0.302
727729200000,0.285
727732800000,0.289
727736400000,0.323
727740000000,0.344
727743600000,0.414
727747200000,0.459
727750800000,0.416
727754400000,0.38
727758000000,0.341
727761600000,0.302
727765200000,0.28
727768800000,0.271
727772400000,0.262
727776000000,0.245
727779600000,0.193
727783200000,0.133
727786800000,0.088
727790400000,0.058
727794000000,0.031
727797600000,0.013
727801200000,0.007
727804800000,0.007
727808400000,0.009
727812000000,0.011
727815600000,0.012
727819200000,0.012
727822800000,0.013
727826400000,0.011
727830000000,0.008
727833600000,0.009
727837200000,0.022
727840800000,0.055
727844400000,0.092
727848000000,0.119
727851600000,0.135
727855200000,0.149
727858800000,0.159
727862400000,0.152
727866000000,0.12
727869600000,0.09
727873200000,0.073
727876800000,0.057
727880400000,0.039
727884000000,0.036
727887600000,0.039
727891200000,0.056
727894800000,0.089
727898400000,0.114
727902000000,0.136
727905600000,0.159
727909200000,0.179
727912800000,0.199
727916400000,0.189
727920000000,0.22
727923600000,0.234
727927200000,0.241
727930800000,0.243
727934400000,0.231
727938000000,0.219
727941600000,0.211
727945200000,0.223
727948800000,0.246
727952400000,0.233
727956000000,0.2
727959600000,0.201
727963200000,0.244
727966800000,0.289
727970400000,0.293
727974000000,0.267
727977600000,0.25
727981200000,0.266
727984800000,0.272
727988400000,0.261
727992000000,0.234
727995600000,0.227
727999200000,0.229
728002800000,0.258
728006400000,0.289
728010000000,0.276
728013600000,0.255
728017200000,0.218
728020800000,0.188
728024400000,0.18
728028000000,0.192
728031600000,0.192
728035200000,0.167
728038800000,0.138
728042400000,0.12
728046000000,0.102
728049600000,0.093
728053200000,0.093
728056800000,0.095
728060400000,0.104
728064000000,0.111
728067600000,0.113
728071200000,0.118
728074800000,0.125
728078400000,0.137
728082000000,0.14
728085600000,0.134
728089200000,0.113
728092800000,0.114
728096400000,0.112
728100000000,0.112
728103600000,0.114
728107200000,0.122
728110800000,0.139
728114400000,0.154
728118000000,0.161
728121600000,0.167
728125200000,0.164
728128800000,0.155
728132400000,0.134
728136000000,0.112
728139600000,0.103
728143200000,0.082
728146800000,0.072
728150400000,0.084
728154000000,0.096
728157600000,0.085
728161200000,0.076
728164800000,0.077
728168400000,0.088
728172000000,0.101
728175600000,0.112
728179200000,0.138
728182800000,0.163
728186400000,0.19
728190000000,0.193
728193600000,0.18
728197200000,0.168
728200800000,0.16
728204400000,0.159
728208000000,0.168
728211600000,0.177
728215200000,0.185
728218800000,0.211
728222400000,0.244
728226000000,0.264
728229600000,0.283
728233200000,0.312
728236800000,0.332
728240400000,0.327
728244000000,0.324
728247600000,0.334
728251200000,0.354
728254800000,0.362
728258400000,0.376
728262000000,0.494
728265600000,0.592
728269200000,0.645
728272800000,0.649
728276400000,0.625
728280000000,0.601
728283600000,0.592
728287200000,0.607
728290800000,0.629
728294400000,0.593
728298000000,0.528
728301600000,0.566
728305200000,0.655
728308800000,0.686
728312400000,0.689
728316000000,0.703
728319600000,0.705
728323200000,0.692
728326800000,0.673
728330400000,0.666
728334000000,0.634
728337600000,0.66
728341200000,0.674
728344800000,0.643
728348400000,0.672
728352000000,0.785
728355600000,0.809
728359200000,0.79
728362800000,0.759
728366400000,0.728
728370000000,0.712
728373600000,0.719
728377200000,0.728
728380800000,0.702
728384400000,0.654
728388000000,0.755
728391600000,0.834
728395200000,0.901
728398800000,0.924
728402400000,0.935
728406000000,0.924
728409600000,0.898
728413200000,0.875
728416800000,0.855
728420400000,0.837
728424000000,0.82
728427600000,0.817
728431200000,0.826
728434800000,0.846
728438400000,0.906
728442000000,0.938
728445600000,0.946
728449200000,0.944
728452800000,0.938
728456400000,0.93
728460000000,0.924
728463600000,0.915
728467200000,0.885
728470800000,0.82
728474400000,0.829
728478000000,0.849
728481600000,0.847
728485200000,0.844
728488800000,0.838
728492400000,0.826
728496000000,0.82
728499600000,0.816
728503200000,0.806
728506800000,0.791
728510400000,0.779
728514000000,0.785
728517600000,0.797
728521200000,0.851
728524800000,0.92
728528400000,0.947
728532000000,0.953
728535600000,0.947
728539200000,0.934
728542800000,0.916
728546400000,0.893
728550000000,0.856
728553600000,0.808
728557200000,0.827
728560800000,0.876
728564400000,0.914
728568000000,0.932
728571600000,0.938
728575200000,0.938
728578800000,0.927
728582400000,0.901
728586000000,0.875
728589600000,0.855
728593200000,0.862
728596800000,0.871
728600400000,0.89
728604000000,0.911
728607600000,0.924
728611200000,0.95
728614800000,0.951
728618400000,0.941
728622000000,0.931
728625600000,0.932
728629200000,0.938
728632800000,0.943
728636400000,0.947
728640000000,0.942
728643600000,0.921
728647200000,0.93
728650800000,0.941
728654400000,0.941
728658000000,0.931
728661600000,0.915
728665200000,0.898
728668800000,0.885
728672400000,0.879
728676000000,0.874
728679600000,0.866
728683200000,0.857
728686800000,0.857
728690400000,0.865
728694000000,0.918
728697600000,0.937
728701200000,0.941
728704800000,0.936
728708400000,0.921
728712000000,0.9
728715600000,0.88
728719200000,0.865
728722800000,0.852
728726400000,0.827
728730000000,0.745
728733600000,0.726
728737200000,0.78
728740800000,0.791
728744400000,0.77
728748000000,0.751
728751600000,0.728
728755200000,0.71
728758800000,0.711
728762400000,0.716
728766000000,0.72
728769600000,0.718
728773200000,0.714
728776800000,0.704
728780400000,0.822
728784000000,0.873
728787600000,0.884
728791200000,0.884
728794800000,0.878
728798400000,0.866
728802000000,0.852
728805600000,0.839
728809200000,0.829
728812800000,0.797
728816400000,0.676
728820000000,0.625
728823600000,0.674
728827200000,0.711
728830800000,0.713
728834400000,0.71
728838000000,0.701
728841600000,0.666
728845200000,0.611
728848800000,0.571
728852400000,0.564
728856000000,0.59
728859600000,0.619
728863200000,0.626
728866800000,0.771
728870400000,0.856
728874000000,0.88
728877600000,0.88
728881200000,0.868
728884800000,0.847
728888400000,0.826
728892000000,0.804
728895600000,0.772
728899200000,0.702
728902800000,0.571
728906400000,0.571
728910000000,0.648
728913600000,0.669
728917200000,0.627
728920800000,0.637
728924400000,0.666
728928000000,0.678
728931600000,0.667
728935200000,0.652
728938800000,0.644
728942400000,0.638
728946000000,0.626
728949600000,0.601
728953200000,0.706
728956800000,0.747
728960400000,0.726
728964000000,0.694
728967600000,0.644
728971200000,0.58
728974800000,0.525
728978400000,0.485
728982000000,0.459
728985600000,0.419
728989200000,0.346
728992800000,0.325
728996400000,0.337
729000000000,0.386
729003600000,0.451
729007200000,0.45
729010800000,0.418
729014400000,0.366
729018000000,0.337
729021600000,0.338
729025200000,0.32
729028800000,0.301
729032400000,0.289
729036000000,0.261
729039600000,0.337
729043200000,0.343
729046800000,0.323
729050400000,0.305
729054000000,0.302
729057600000,0.308
729061200000,0.318
729064800000,0.341
729068400000,0.367
729072000000,0.372
729075600000,0.294
729079200000,0.217
729082800000,0.191
729086400000,0.204
729090000000,0.241
729093600000,0.304
729097200000,0.309
729100800000,0.358
729104400000,0.394
729108000000,0.407
729111600000,0.421
729115200000,0.386
729118800000,0.381
729122400000,0.385
729126000000,0.51
729129600000,0.601
729133200000,0.648
729136800000,0.669
729140400000,0.672
729144000000,0.666
729147600000,0.637
729151200000,0.599
729154800000,0.556
729158400000,0.502
729162000000,0.358
729165600000,0.325
729169200000,0.345
729172800000,0.395
729176400000,0.391
729180000000,0.337
729183600000,0.284
729187200000,0.267
729190800000,0.272
729194400000,0.274
729198000000,0.295
729201600000,0.31
729205200000,0.309
729208800000,0.278
729212400000,0.324
729216000000,0.353
729219600000,0.361
729223200000,0.368
729226800000,0.358
729230400000,0.34
729234000000,0.311
729237600000,0.279
729241200000,0.258
729244800000,0.233
729248400000,0.203
729252000000,0.247
729255600000,0.327
729259200000,0.411
729262800000,0.447
729266400000,0.41
729270000000,0.388
729273600000,0.388
729277200000,0.337
729280800000,0.333
729284400000,0.367
729288000000,0.358
729291600000,0.332
729295200000,0.323
729298800000,0.431
729302400000,0.583
729306000000,0.639
729309600000,0.622
729313200000,0.594
729316800000,0.566
729320400000,0.532
729324000000,0.501
729327600000,0.471
729331200000,0.407
729334800000,0.254
729338400000,0.172
729342000000,0.143
729345600000,0.14
729349200000,0.148
729352800000,0.165
729356400000,0.185
729360000000,0.208
729363600000,0.243
729367200000,0.299
729370800000,0.298
729374400000,0.281
729378000000,0.262
729381600000,0.243
729385200000,0.315
729388800000,0.395
729392400000,0.413
729396000000,0.403
729399600000,0.382
729403200000,0.37
729406800000,0.374
729410400000,0.379
729414000000,0.379
729417600000,0.355
729421200000,0.274
729424800000,0.244
729428400000,0.225
729432000000,0.208
729435600000,0.185
729439200000,0.167
729442800000,0.148
729446400000,0.146
729450000000,0.146
729453600000,0.147
729457200000,0.163
729460800000,0.178
729464400000,0.192
729468000000,0.188
729471600000,0.216
729475200000,0.231
729478800000,0.243
729482400000,0.249
729486000000,0.243
729489600000,0.237
729493200000,0.234
729496800000,0.23
729500400000,0.22
729504000000,0.205
729507600000,0.186
729511200000,0.189
729514800000,0.225
729518400000,0.28
729522000000,0.332
729525600000,0.352
729529200000,0.297
729532800000,0.263
729536400000,0.244
729540000000,0.228
729543600000,0.199
729547200000,0.15
729550800000,0.153
729554400000,0.157
729558000000,0.214
729561600000,0.28
729565200000,0.324
729568800000,0.356
729572400000,0.372
729576000000,0.374
729579600000,0.355
729583200000,0.317
729586800000,0.278
729590400000,0.227
729594000000,0.168
729597600000,0.177
729601200000,0.194
729604800000,0.214
729608400000,0.213
729612000000,0.201
729615600000,0.192
729619200000,0.165
729622800000,0.142
729626400000,0.141
729630000000,0.159
729633600000,0.2
729637200000,0.216
729640800000,0.19
729644400000,0.27
729648000000,0.341
729651600000,0.364
729655200000,0.364
729658800000,0.371
729662400000,0.397
729666000000,0.407
729669600000,0.399
729673200000,0.38
729676800000,0.356
729680400000,0.285
729684000000,0.262
729687600000,0.264
729691200000,0.269
729694800000,0.261
729698400000,0.221
729702000000,0.199
729705600000,0.18
729709200000,0.201
729712800000,0.227
729716400000,0.252
729720000000,0.282
729723600000,0.308
729727200000,0.289
729730800000,0.425
729734400000,0.492
729738000000,0.499
729741600000,0.466
729745200000,0.413
729748800000,0.356
729752400000,0.311
729756000000,0.278
729759600000,0.265
729763200000,0.26
729766800000,0.246
729770400000,0.272
729774000000,0.265
729777600000,0.259
729781200000,0.247
729784800000,0.209
729788400000,0.193
729792000000,0.176
729795600000,0.167
729799200000,0.171
729802800000,0.162
729806400000,0.181
729810000000,0.169
729813600000,0.122
729817200000,0.136
729820800000,0.142
729824400000,0.139
729828000000,0.137
729831600000,0.148
729835200000,0.167
729838800000,0.176
729842400000,0.169
729846000000,0.157
729849600000,0.152
729853200000,0.167
729856800000,0.183
