,V1
473385600000,0.772
473389200000,0.814
473392800000,0.826
473396400000,0.799
473400000000,0.75
473403600000,0.67
473407200000,0.586
473410800000,0.473
473414400000,0.429
473418000000,0.438
473421600000,0.464
473425200000,0.498
473428800000,0.587
473432400000,0.61
473436000000,0.619
473439600000,0.641
473443200000,0.647
473446800000,0.666
473450400000,0.674
473454000000,0.672
473457600000,0.666
473461200000,0.674
473464800000,0.695
473468400000,0.714
473472000000,0.806
473475600000,0.84
473479200000,0.844
473482800000,0.839
473486400000,0.829
473490000000,0.814
473493600000,0.791
473497200000,0.751
473500800000,0.661
473504400000,0.601
473508000000,0.574
473511600000,0.56
473515200000,0.571
473518800000,0.578
473522400000,0.576
473526000000,0.556
473529600000,0.543
473533200000,0.55
473536800000,0.554
473540400000,0.541
473544000000,0.526
473547600000,0.544
473551200000,0.55
473554800000,0.671
473558400000,0.796
473562000000,0.827
473565600000,0.829
473569200000,0.81
473572800000,0.785
473576400000,0.765
473580000000,0.758
473583600000,0.75
473587200000,0.649
473590800000,0.596
473594400000,0.545
473598000000,0.495
473601600000,0.481
473605200000,0.5
473608800000,0.528
473612400000,0.579
473616000000,0.596
473619600000,0.592
473623200000,0.599
473626800000,0.612
473630400000,0.618
473634000000,0.61
473637600000,0.571
473641200000,0.615
473644800000,0.763
473648400000,0.831
473652000000,0.836
473655600000,0.819
473659200000,0.765
473662800000,0.727
473666400000,0.739
473670000000,0.708
473673600000,0.609
473677200000,0.563
473680800000,0.574
473684400000,0.561
473688000000,0.521
473691600000,0.457
473695200000,0.444
473698800000,0.547
473702400000,0.628
473706000000,0.663
473709600000,0.684
473713200000,0.688
473716800000,0.685
473720400000,0.683
473724000000,0.682
473727600000,0.649
473731200000,0.674
473734800000,0.755
473738400000,0.801
473742000000,0.809
473745600000,0.784
473749200000,0.762
473752800000,0.741
473756400000,0.697
473760000000,0.676
473763600000,0.672
473767200000,0.687
473770800000,0.7
473774400000,0.624
473778000000,0.552
473781600000,0.513
473785200000,0.516
473788800000,0.507
473792400000,0.54
473796000000,0.592
473799600000,0.583
473803200000,0.535
473806800000,0.508
473810400000,0.523
473814000000,0.578
473817600000,0.738
473821200000,0.8
473824800000,0.825
473828400000,0.833
473832000000,0.826
473835600000,0.814
473839200000,0.804
473842800000,0.772
473846400000,0.695
473850000000,0.661
473853600000,0.662
473857200000,0.703
473860800000,0.736
473864400000,0.734
473868000000,0.71
473871600000,0.678
473875200000,0.645
473878800000,0.641
473882400000,0.633
473886000000,0.639
473889600000,0.637
473893200000,0.659
473896800000,0.661
473900400000,0.724
473904000000,0.808
473907600000,0.802
473911200000,0.768
473914800000,0.737
473918400000,0.716
473922000000,0.697
