,V1
725846400000,0.595
725850000000,0.624
725853600000,0.605
725857200000,0.548
725860800000,0.488
725864400000,0.454
725868000000,0.433
725871600000,0.425
725875200000,0.388
725878800000,0.334
725882400000,0.374
725886000000,0.473
725889600000,0.505
725893200000,0.552
725896800000,0.544
725900400000,0.531
725904000000,0.519
725907600000,0.516
725911200000,0.513
725914800000,0.519
725918400000,0.528
725922000000,0.535
725925600000,0.516
725929200000,0.628
725932800000,0.697
725936400000,0.685
725940000000,0.64
725943600000,0.569
725947200000,0.489
725950800000,0.415
725954400000,0.362
725958000000,0.327
725961600000,0.296
725965200000,0.302
725968800000,0.342
725972400000,0.37
725976000000,0.4
725979600000,0.453
725983200000,0.51
725986800000,0.533
725990400000,0.557
725994000000,0.556
725997600000,0.568
726001200000,0.587
726004800000,0.601
726008400000,0.618
726012000000,0.58
726015600000,0.632
726019200000,0.739
726022800000,0.733
726026400000,0.702
726030000000,0.686
726033600000,0.679
726037200000,0.663
726040800000,0.644
726044400000,0.62
726048000000,0.527
726051600000,0.435
726055200000,0.446
726058800000,0.476
726062400000,0.498
726066000000,0.48
726069600000,0.454
726073200000,0.432
726076800000,0.453
726080400000,0.444
726084000000,0.448
726087600000,0.459
726091200000,0.464
726094800000,0.488
726098400000,0.504
726102000000,0.476
726105600000,0.7
726109200000,0.756
726112800000,0.74
726116400000,0.713
726120000000,0.682
726123600000,0.656
726127200000,0.648
726130800000,0.654
726134400000,0.63
726138000000,0.578
726141600000,0.583
726145200000,0.599
726148800000,0.586
726152400000,0.55
726156000000,0.517
726159600000,0.502
726163200000,0.544
726166800000,0.538
726170400000,0.519
726174000000,0.513
726177600000,0.539
726181200000,0.578
726184800000,0.59
726188400000,0.726
726192000000,0.813
726195600000,0.82
726199200000,0.819
726202800000,0.809
726206400000,0.795
726210000000,0.787
726213600000,0.782
726217200000,0.78
726220800000,0.741
726224400000,0.666
726228000000,0.607
726231600000,0.584
726235200000,0.574
726238800000,0.568
726242400000,0.566
726246000000,0.591
726249600000,0.568
726253200000,0.544
726256800000,0.53
726260400000,0.538
726264000000,0.58
726267600000,0.615
726271200000,0.672
726274800000,0.809
726278400000,0.887
726282000000,0.898
726285600000,0.888
726289200000,0.87
726292800000,0.838
726296400000,0.785
726300000000,0.69
726303600000,0.558
726307200000,0.422
726310800000,0.319
726314400000,0.261
726318000000,0.251
726321600000,0.276
726325200000,0.401
726328800000,0.59
726332400000,0.591
726336000000,0.559
726339600000,0.541
726343200000,0.516
726346800000,0.458
726350400000,0.398
726354000000,0.375
726357600000,0.388
726361200000,0.559
726364800000,0.824
726368400000,0.903
726372000000,0.921
726375600000,0.917
726379200000,0.904
726382800000,0.887
726386400000,0.87
726390000000,0.851
726393600000,0.779
726397200000,0.685
726400800000,0.692
726404400000,0.71
726408000000,0.746
