,N1
946684800000,0.383
946688400000,0.448
946692000000,0.468
946695600000,0.457
946699200000,0.426
946702800000,0.409
946706400000,0.386
946710000000,0.32
946713600000,0.202
946717200000,0.191
946720800000,0.245
946724400000,0.277
946728000000,0.284
946731600000,0.316
946735200000,0.361
946738800000,0.398
946742400000,0.439
946746000000,0.514
946749600000,0.524
946753200000,0.563
946756800000,0.566
946760400000,0.55
946764000000,0.435
946767600000,0.375
946771200000,0.467
946774800000,0.536
946778400000,0.548
946782000000,0.504
946785600000,0.433
946789200000,0.374
946792800000,0.341
946796400000,0.333
946800000000,0.236
946803600000,0.192
946807200000,0.22
946810800000,0.317
946814400000,0.407
946818000000,0.436
946821600000,0.493
946825200000,0.484
946828800000,0.459
946832400000,0.443
946836000000,0.444
946839600000,0.419
946843200000,0.401
946846800000,0.418
946850400000,0.45
946854000000,0.494
946857600000,0.608
946861200000,0.66
946864800000,0.676
946868400000,0.673
946872000000,0.66
946875600000,0.647
946879200000,0.635
946882800000,0.599
946886400000,0.465
946890000000,0.459
946893600000,0.484
946897200000,0.519
946900800000,0.532
946904400000,0.523
946908000000,0.525
946911600000,0.547
946915200000,0.529
946918800000,0.516
946922400000,0.509
946926000000,0.516
946929600000,0.532
946933200000,0.552
946936800000,0.566
946940400000,0.59
946944000000,0.685
946947600000,0.724
946951200000,0.724
946954800000,0.7
946958400000,0.661
946962000000,0.627
946965600000,0.601
946969200000,0.543
946972800000,0.415
946976400000,0.442
946980000000,0.514
946983600000,0.556
946987200000,0.566
946990800000,0.503
946994400000,0.454
946998000000,0.464
947001600000,0.47
947005200000,0.467
947008800000,0.455
947012400000,0.442
947016000000,0.443
947019600000,0.441
947023200000,0.433
947026800000,0.457
947030400000,0.634
947034000000,0.663
947037600000,0.648
947041200000,0.618
947044800000,0.582
947048400000,0.538
947052000000,0.499
947055600000,0.447
947059200000,0.328
947062800000,0.305
947066400000,0.35
947070000000,0.379
947073600000,0.395
947077200000,0.357
947080800000,0.297
947084400000,0.285
947088000000,0.274
947091600000,0.272
947095200000,0.278
947098800000,0.317
947102400000,0.314
947106000000,0.311
947109600000,0.294
947113200000,0.289
947116800000,0.347
947120400000,0.355
947124000000,0.338
947127600000,0.312
947131200000,0.276
947134800000,0.237
947138400000,0.207
947142000000,0.186
947145600000,0.145
947149200000,0.139
947152800000,0.157
947156400000,0.178
947160000000,0.219
947163600000,0.28
947167200000,0.325
947170800000,0.347
947174400000,0.355
947178000000,0.33
947181600000,0.304
947185200000,0.304
947188800000,0.314
947192400000,0.329
947196000000,0.323
947199600000,0.302
947203200000,0.379
947206800000,0.379
947210400000,0.368
947214000000,0.338
947217600000,0.294
947221200000,0.245
947224800000,0.214
947228400000,0.215
947232000000,0.206
947235600000,0.201
947239200000,0.18
947242800000,0.141
947246400000,0.124
947250000000,0.149
947253600000,0.215
947257200000,0.251
947260800000,0.253
947264400000,0.273
947268000000,0.302
947271600000,0.341
947275200000,0.364
947278800000,0.376
947282400000,0.353
947286000000,0.334
947289600000,0.422
947293200000,0.449
947296800000,0.443
947300400000,0.415
947304000000,0.395
947307600000,0.379
947311200000,0.351
947314800000,0.261
947318400000,0.179
947322000000,0.13
947325600000,0.1
947329200000,0.121
947332800000,0.118
947336400000,0.087
947340000000,0.064
947343600000,0.101
947347200000,0.237
947350800000,0.312
947354400000,0.32
947358000000,0.332
947361600000,0.345
947365200000,0.377
947368800000,0.371
947372400000,0.334
947376000000,0.44
947379600000,0.488
947383200000,0.443
947386800000,0.354
