,B1
947746800000,0.187
947750400000,0.218
947754000000,0.252
947757600000,0.291
947761200000,0.325
947764800000,0.332
947768400000,0.328
947772000000,0.335
947775600000,0.323
947779200000,0.289
947782800000,0.264
947786400000,0.239
947790000000,0.217
947793600000,0.207
947797200000,0.182
947800800000,0.14
947804400000,0.1
947808000000,0.093
947811600000,0.099
947815200000,0.106
947818800000,0.113
947822400000,0.123
947826000000,0.126
947829600000,0.131
947833200000,0.137
947836800000,0.149
947840400000,0.176
947844000000,0.21
947847600000,0.235
947851200000,0.241
947854800000,0.225
947858400000,0.209
947862000000,0.192
947865600000,0.188
947869200000,0.199
947872800000,0.214
947876400000,0.244
947880000000,0.266
947883600000,0.261
947887200000,0.225
947890800000,0.163
947894400000,0.135
947898000000,0.129
947901600000,0.131
947905200000,0.123
947908800000,0.113
947912400000,0.112
947916000000,0.13
947919600000,0.157
947923200000,0.184
947926800000,0.249
947930400000,0.32
947934000000,0.361
947937600000,0.379
947941200000,0.393
947944800000,0.394
947948400000,0.402
947952000000,0.401
947955600000,0.394
947959200000,0.394
947962800000,0.39
947966400000,0.382
947970000000,0.369
947973600000,0.323
947977200000,0.271
947980800000,0.257
947984400000,0.243
947988000000,0.235
947991600000,0.248
947995200000,0.276
947998800000,0.307
948002400000,0.316
948006000000,0.298
948009600000,0.266
948013200000,0.257
948016800000,0.266
948020400000,0.291
948024000000,0.286
948027600000,0.27
948031200000,0.264
948034800000,0.261
948038400000,0.255
948042000000,0.262
948045600000,0.288
948049200000,0.305
948052800000,0.323
948056400000,0.32
948060000000,0.307
948063600000,0.322
948067200000,0.406
948070800000,0.488
948074400000,0.522
948078000000,0.512
948081600000,0.484
948085200000,0.464
948088800000,0.46
948092400000,0.464
948096000000,0.456
948099600000,0.442
948103200000,0.431
948106800000,0.4
948110400000,0.37
948114000000,0.352
948117600000,0.325
948121200000,0.31
948124800000,0.31
948128400000,0.316
948132000000,0.335
948135600000,0.346
948139200000,0.335
948142800000,0.33
948146400000,0.328
948150000000,0.365
948153600000,0.472
948157200000,0.523
948160800000,0.525
948164400000,0.527
948168000000,0.51
948171600000,0.488
948175200000,0.48
948178800000,0.486
948182400000,0.494
948186000000,0.488
948189600000,0.47
948193200000,0.413
948196800000,0.367
948200400000,0.343
948204000000,0.313
948207600000,0.289
948211200000,0.294
948214800000,0.314
948218400000,0.313
948222000000,0.311
948225600000,0.325
948229200000,0.343
948232800000,0.361
948236400000,0.381
948240000000,0.406
948243600000,0.386
948247200000,0.337
948250800000,0.296
948254400000,0.266
948258000000,0.252
948261600000,0.251
948265200000,0.259
948268800000,0.281
948272400000,0.294
948276000000,0.289
948279600000,0.272
948283200000,0.24
948286800000,0.2
948290400000,0.167
948294000000,0.152
948297600000,0.155
948301200000,0.171
948304800000,0.204
948308400000,0.256
948312000000,0.314
948315600000,0.355
948319200000,0.362
948322800000,0.358
948326400000,0.415
948330000000,0.444
948333600000,0.484
948337200000,0.542
948340800000,0.598
948344400000,0.643
948348000000,0.705
948351600000,0.744
948355200000,0.714
948358800000,0.652
948362400000,0.57
948366000000,0.494
948369600000,0.422
948373200000,0.379
948376800000,0.332
948380400000,0.302
948384000000,0.294
948387600000,0.325
948391200000,0.364
948394800000,0.386
948398400000,0.381
948402000000,0.38
948405600000,0.401
948409200000,0.552
948412800000,0.74
948416400000,0.837
948420000000,0.875
948423600000,0.898
948427200000,0.913
948430800000,0.92
948434400000,0.914
948438000000,0.895
948441600000,0.874
948445200000,0.859
948448800000,0.867
948452400000,0.886
948456000000,0.897
948459600000,0.912
948463200000,0.926
948466800000,0.922
948470400000,0.901
948474000000,0.877
948477600000,0.879
948481200000,0.895
948484800000,0.91
948488400000,0.92
948492000000,0.921
948495600000,0.928
948499200000,0.946
948502800000,0.96
948506400000,0.97
948510000000,0.976
948513600000,0.979
948517200000,0.977
948520800000,0.973
948524400000,0.958
948528000000,0.926
948531600000,0.871
948535200000,0.824
948538800000,0.796
948542400000,0.785
948546000000,0.789
948549600000,0.794
948553200000,0.811
948556800000,0.839
948560400000,0.866
948564000000,0.882
948567600000,0.889
948571200000,0.902
948574800000,0.914
948578400000,0.918
948582000000,0.92
948585600000,0.944
948589200000,0.966
948592800000,0.974
948596400000,0.974
948600000000,0.972
948603600000,0.968
948607200000,0.962
948610800000,0.948
948614400000,0.918
948618000000,0.866
948621600000,0.794
948625200000,0.736
948628800000,0.674
948632400000,0.653
948636000000,0.663
948639600000,0.648
948643200000,0.618
948646800000,0.613
948650400000,0.61
948654000000,0.609
948657600000,0.614
948661200000,0.613
948664800000,0.605
948668400000,0.64
948672000000,0.771
948675600000,0.854
948679200000,0.879
948682800000,0.894
948686400000,0.9
948690000000,0.901
948693600000,0.89
948697200000,0.862
948700800000,0.8
948704400000,0.732
948708000000,0.642
948711600000,0.55
948715200000,0.476
948718800000,0.427
948722400000,0.414
948726000000,0.431
948729600000,0.426
948733200000,0.413
948736800000,0.382
948740400000,0.344
948744000000,0.317
948747600000,0.329
948751200000,0.35
948754800000,0.423
948758400000,0.591
948762000000,0.677
948765600000,0.666
948769200000,0.594
948772800000,0.525
948776400000,0.494
948780000000,0.491
948783600000,0.501
948787200000,0.484
948790800000,0.516
948794400000,0.576
948798000000,0.612
948801600000,0.601
948805200000,0.5
948808800000,0.409
948812400000,0.379
948816000000,0.414
948819600000,0.444
948823200000,0.444
948826800000,0.413
948830400000,0.401
948834000000,0.416
948837600000,0.388
948841200000,0.471
948844800000,0.642
948848400000,0.715
948852000000,0.734
948855600000,0.724
948859200000,0.7
948862800000,0.689
948866400000,0.686
948870000000,0.663
948873600000,0.587
948877200000,0.556
948880800000,0.559
948884400000,0.577
948888000000,0.622
948891600000,0.653
948895200000,0.661
948898800000,0.646
948902400000,0.632
948906000000,0.621
948909600000,0.623
948913200000,0.638
948916800000,0.658
948920400000,0.691
948924000000,0.72
948927600000,0.791
948931200000,0.863
948934800000,0.888
948938400000,0.886
948942000000,0.881
948945600000,0.877
948949200000,0.877
948952800000,0.881
948956400000,0.871
948960000000,0.844
948963600000,0.8
948967200000,0.797
948970800000,0.82
948974400000,0.837
948978000000,0.841
948981600000,0.831
948985200000,0.822
948988800000,0.814
948992400000,0.808
948996000000,0.805
948999600000,0.812
949003200000,0.812
949006800000,0.821
949010400000,0.838
949014000000,0.885
949017600000,0.927
949021200000,0.949
949024800000,0.957
949028400000,0.958
949032000000,0.958
949035600000,0.954
949039200000,0.949
949042800000,0.937
949046400000,0.917
949050000000,0.896
949053600000,0.901
949057200000,0.917
949060800000,0.921
949064400000,0.921
949068000000,0.927
949071600000,0.929
949075200000,0.918
949078800000,0.903
949082400000,0.884
949086000000,0.872
949089600000,0.864
949093200000,0.862
949096800000,0.881
949100400000,0.917
949104000000,0.947
949107600000,0.952
949111200000,0.951
949114800000,0.943
949118400000,0.935
949122000000,0.928
949125600000,0.919
949129200000,0.909
949132800000,0.879
949136400000,0.844
949140000000,0.842
949143600000,0.857
949147200000,0.862
949150800000,0.851
949154400000,0.845
949158000000,0.841
949161600000,0.842
949165200000,0.842
949168800000,0.845
949172400000,0.85
949176000000,0.856
949179600000,0.86
949183200000,0.868
949186800000,0.902
949190400000,0.941
949194000000,0.961
949197600000,0.968
949201200000,0.973
949204800000,0.974
949208400000,0.971
949212000000,0.964
949215600000,0.945
949219200000,0.904
949222800000,0.866
949226400000,0.854
949230000000,0.862
949233600000,0.869
949237200000,0.867
949240800000,0.864
949244400000,0.842
949248000000,0.813
949251600000,0.793
949255200000,0.799
949258800000,0.808
949262400000,0.807
949266000000,0.804
949269600000,0.791
949273200000,0.818
949276800000,0.859
949280400000,0.88
949284000000,0.883
949287600000,0.872
949291200000,0.865
949294800000,0.856
949298400000,0.822
949302000000,0.745
949305600000,0.603
949309200000,0.498
949312800000,0.507
949316400000,0.595
949320000000,0.647
949323600000,0.596
949327200000,0.459
949330800000,0.488
949334400000,0.546
949338000000,0.53
949341600000,0.46
949345200000,0.444
949348800000,0.453
949352400000,0.601
949356000000,0.711
949359600000,0.747
949363200000,0.777
949366800000,0.787
949370400000,0.795
949374000000,0.78
949377600000,0.757
949381200000,0.724
949384800000,0.665
949388400000,0.597
949392000000,0.613
949395600000,0.615
949399200000,0.642
949402800000,0.644
949406400000,0.624
949410000000,0.595
949413600000,0.567
949417200000,0.55
949420800000,0.546
949424400000,0.547
949428000000,0.586
949431600000,0.625
949435200000,0.622
949438800000,0.613
949442400000,0.602
949446000000,0.638
949449600000,0.747
949453200000,0.819
949456800000,0.851
949460400000,0.852
949464000000,0.823
949467600000,0.763
949471200000,0.701
949474800000,0.647
949478400000,0.613
949482000000,0.618
949485600000,0.615
949489200000,0.633
949492800000,0.679
949496400000,0.663
949500000000,0.575
949503600000,0.413
949507200000,0.205
949510800000,0.199
949514400000,0.294
949518000000,0.407
949521600000,0.52
949525200000,0.587
949528800000,0.586
949532400000,0.552
949536000000,0.56
949539600000,0.624
949543200000,0.669
949546800000,0.672
949550400000,0.64
949554000000,0.583
949557600000,0.527
949561200000,0.488
949564800000,0.441
949568400000,0.459
949572000000,0.522
949575600000,0.558
949579200000,0.566
949582800000,0.525
949586400000,0.47
949590000000,0.42
949593600000,0.381
949597200000,0.323
949600800000,0.273
949604400000,0.236
949608000000,0.209
949611600000,0.187
949615200000,0.188
949618800000,0.198
949622400000,0.277
949626000000,0.371
949629600000,0.442
949633200000,0.504
949636800000,0.507
949640400000,0.442
949644000000,0.386
949647600000,0.34
949651200000,0.289
949654800000,0.278
949658400000,0.31
949662000000,0.361
949665600000,0.395
949669200000,0.391
949672800000,0.342
949676400000,0.269
949680000000,0.195
949683600000,0.159
949687200000,0.146
949690800000,0.16
949694400000,0.165
949698000000,0.163
949701600000,0.158
949705200000,0.164
949708800000,0.222
949712400000,0.25
949716000000,0.264
949719600000,0.288
949723200000,0.305
949726800000,0.305
949730400000,0.278
949734000000,0.23
949737600000,0.179
949741200000,0.155
949744800000,0.189
949748400000,0.199
949752000000,0.229
949755600000,0.252
949759200000,0.269
949762800000,0.245
949766400000,0.229
949770000000,0.284
949773600000,0.328
949777200000,0.355
949780800000,0.405
949784400000,0.446
949788000000,0.449
949791600000,0.475
949795200000,0.498
949798800000,0.494
949802400000,0.472
949806000000,0.391
949809600000,0.291
949813200000,0.209
949816800000,0.157
949820400000,0.132
949824000000,0.131
949827600000,0.134
949831200000,0.145
949834800000,0.154
949838400000,0.136
949842000000,0.092
949845600000,0.063
949849200000,0.05
949852800000,0.045
949856400000,0.04
949860000000,0.038
949863600000,0.041
949867200000,0.045
949870800000,0.051
949874400000,0.06
949878000000,0.064
949881600000,0.065
949885200000,0.055
949888800000,0.041
949892400000,0.022
949896000000,0.008
949899600000,0.001
949903200000,0.0
949906800000,0.0
949910400000,0.0
949914000000,0.0
949917600000,0.0
949921200000,0.0
949924800000,0.0
949928400000,0.001
949932000000,0.001
949935600000,0.0
949939200000,0.0
949942800000,0.0
949946400000,0.0
949950000000,0.001
949953600000,0.001
949957200000,0.002
949960800000,0.002
949964400000,0.001
949968000000,0.001
949971600000,0.001
949975200000,0.001
949978800000,0.0
949982400000,0.0
949986000000,0.001
949989600000,0.003
949993200000,0.006
949996800000,0.011
950000400000,0.022
950004000000,0.03
950007600000,0.035
950011200000,0.069
950014800000,0.134
950018400000,0.162
950022000000,0.179
950025600000,0.179
950029200000,0.193
950032800000,0.237
950036400000,0.259
950040000000,0.234
950043600000,0.236
950047200000,0.264
950050800000,0.286
950054400000,0.308
950058000000,0.332
950061600000,0.362
950065200000,0.371
950068800000,0.379
950072400000,0.404
950076000000,0.429
950079600000,0.444
950083200000,0.44
950086800000,0.486
950090400000,0.562
950094000000,0.635
950097600000,0.692
950101200000,0.712
950104800000,0.715
950108400000,0.702
950112000000,0.657
950115600000,0.578
950119200000,0.498
950122800000,0.438
950126400000,0.38
950130000000,0.343
950133600000,0.371
950137200000,0.476
950140800000,0.568
950144400000,0.548
950148000000,0.464
950151600000,0.38
950155200000,0.311
950158800000,0.28
950162400000,0.275
950166000000,0.285
950169600000,0.311
950173200000,0.395
950176800000,0.484
950180400000,0.552
950184000000,0.593
950187600000,0.601
950191200000,0.576
950194800000,0.501
950198400000,0.437
950202000000,0.376
950205600000,0.338
950209200000,0.317
950212800000,0.31
950216400000,0.325
950220000000,0.332
950223600000,0.296
950227200000,0.287
950230800000,0.291
950234400000,0.317
950238000000,0.345
950241600000,0.302
950245200000,0.273
950248800000,0.263
950252400000,0.243
950256000000,0.228
950259600000,0.257
950263200000,0.289
950266800000,0.305
950270400000,0.308
950274000000,0.302
950277600000,0.293
950281200000,0.262
950284800000,0.22
950288400000,0.186
950292000000,0.174
950295600000,0.169
950299200000,0.185
950302800000,0.203
950306400000,0.204
950310000000,0.186
950313600000,0.171
950317200000,0.155
950320800000,0.129
950324400000,0.109
950328000000,0.092
950331600000,0.086
950335200000,0.087
950338800000,0.096
950342400000,0.111
950346000000,0.133
950349600000,0.151
950353200000,0.155
950356800000,0.155
950360400000,0.138
950364000000,0.123
950367600000,0.116
950371200000,0.108
950374800000,0.1
950378400000,0.089
950382000000,0.082
950385600000,0.08
950389200000,0.078
950392800000,0.071
950396400000,0.049
950400000000,0.039
950403600000,0.037
950407200000,0.042
950410800000,0.044
950414400000,0.045
950418000000,0.048
950421600000,0.054
950425200000,0.066
950428800000,0.084
950432400000,0.109
950436000000,0.132
950439600000,0.147
950443200000,0.15
950446800000,0.151
950450400000,0.149
950454000000,0.143
950457600000,0.135
950461200000,0.123
950464800000,0.113
950468400000,0.105
950472000000,0.106
950475600000,0.114
950479200000,0.118
950482800000,0.111
950486400000,0.114
950490000000,0.112
950493600000,0.107
950497200000,0.107
950500800000,0.107
950504400000,0.107
950508000000,0.114
950511600000,0.131
950515200000,0.151
950518800000,0.177
950522400000,0.193
950526000000,0.215
950529600000,0.247
950533200000,0.256
950536800000,0.253
950540400000,0.25
950544000000,0.233
950547600000,0.211
950551200000,0.201
950554800000,0.2
950558400000,0.209
950562000000,0.227
950565600000,0.243
950569200000,0.234
950572800000,0.251
950576400000,0.269
950580000000,0.279
950583600000,0.274
950587200000,0.251
950590800000,0.238
950594400000,0.238
950598000000,0.254
950601600000,0.275
950605200000,0.323
950608800000,0.395
950612400000,0.447
950616000000,0.476
950619600000,0.481
950623200000,0.466
950626800000,0.468
950630400000,0.479
950634000000,0.486
950637600000,0.49
950641200000,0.504
950644800000,0.503
950648400000,0.481
950652000000,0.425
950655600000,0.363
950659200000,0.367
950662800000,0.359
950666400000,0.343
950670000000,0.352
950673600000,0.384
950677200000,0.42
950680800000,0.449
950684400000,0.486
950688000000,0.484
950691600000,0.455
950695200000,0.433
950698800000,0.432
950702400000,0.412
950706000000,0.377
950709600000,0.345
950713200000,0.325
950716800000,0.319
950720400000,0.334
950724000000,0.364
950727600000,0.383
950731200000,0.401
950734800000,0.407
950738400000,0.386
950742000000,0.37
950745600000,0.432
950749200000,0.534
950752800000,0.583
950756400000,0.617
950760000000,0.655
950763600000,0.695
950767200000,0.739
950770800000,0.768
950774400000,0.759
950778000000,0.729
950781600000,0.71
950785200000,0.69
950788800000,0.693
950792400000,0.684
950796000000,0.678
950799600000,0.677
950803200000,0.665
950806800000,0.653
950810400000,0.645
950814000000,0.655
950817600000,0.664
950821200000,0.671
950824800000,0.672
950828400000,0.73
950832000000,0.791
950835600000,0.829
950839200000,0.834
950842800000,0.812
950846400000,0.799
950850000000,0.808
950853600000,0.814
950857200000,0.796
950860800000,0.739
950864400000,0.703
950868000000,0.707
950871600000,0.724
950875200000,0.732
950878800000,0.731
950882400000,0.729
950886000000,0.721
950889600000,0.707
950893200000,0.687
950896800000,0.673
950900400000,0.645
950904000000,0.624
950907600000,0.61
950911200000,0.592
950914800000,0.601
950918400000,0.648
950922000000,0.649
950925600000,0.627
950929200000,0.618
950932800000,0.585
950936400000,0.548
950940000000,0.498
950943600000,0.437
950947200000,0.385
950950800000,0.381
950954400000,0.413
950958000000,0.432
950961600000,0.432
950965200000,0.407
950968800000,0.368
950972400000,0.33
950976000000,0.294
950979600000,0.274
950983200000,0.271
950986800000,0.286
950990400000,0.295
950994000000,0.302
950997600000,0.296
951001200000,0.279
951004800000,0.289
951008400000,0.29
951012000000,0.267
951015600000,0.241
951019200000,0.22
951022800000,0.204
951026400000,0.201
951030000000,0.204
951033600000,0.206
951037200000,0.22
951040800000,0.232
951044400000,0.241
951048000000,0.258
951051600000,0.259
951055200000,0.259
951058800000,0.245
951062400000,0.225
951066000000,0.211
951069600000,0.201
951073200000,0.201
951076800000,0.21
951080400000,0.206
951084000000,0.185
951087600000,0.17
951091200000,0.188
951094800000,0.201
951098400000,0.205
951102000000,0.238
951105600000,0.291
951109200000,0.332
951112800000,0.371
951116400000,0.407
951120000000,0.432
951123600000,0.458
951127200000,0.455
951130800000,0.457
951134400000,0.48
951138000000,0.498
951141600000,0.507
951145200000,0.504
951148800000,0.501
951152400000,0.479
951156000000,0.469
951159600000,0.475
951163200000,0.476
951166800000,0.434
951170400000,0.358
951174000000,0.334
951177600000,0.377
951181200000,0.417
951184800000,0.438
951188400000,0.484
951192000000,0.549
951195600000,0.593
951199200000,0.617
951202800000,0.608
951206400000,0.552
951210000000,0.476
951213600000,0.42
951217200000,0.395
951220800000,0.387
951224400000,0.368
951228000000,0.352
951231600000,0.327
951235200000,0.314
951238800000,0.323
951242400000,0.306
951246000000,0.309
951249600000,0.31
951253200000,0.294
951256800000,0.251
951260400000,0.233
951264000000,0.255
951267600000,0.282
951271200000,0.297
951274800000,0.314
951278400000,0.338
951282000000,0.355
951285600000,0.386
951289200000,0.393
951292800000,0.386
951296400000,0.416
951300000000,0.462
951303600000,0.482
951307200000,0.487
951310800000,0.485
951314400000,0.485
951318000000,0.469
951321600000,0.453
951325200000,0.431
951328800000,0.403
951332400000,0.376
951336000000,0.386
951339600000,0.404
951343200000,0.422
951346800000,0.415
951350400000,0.406
951354000000,0.395
951357600000,0.376
951361200000,0.343
951364800000,0.311
951368400000,0.291
951372000000,0.286
951375600000,0.305
951379200000,0.341
951382800000,0.388
951386400000,0.442
951390000000,0.477
951393600000,0.476
951397200000,0.47
951400800000,0.454
951404400000,0.448
951408000000,0.434
951411600000,0.399
951415200000,0.37
951418800000,0.37
951422400000,0.388
951426000000,0.392
951429600000,0.364
951433200000,0.294
951436800000,0.256
951440400000,0.269
951444000000,0.308
951447600000,0.36
951451200000,0.411
951454800000,0.454
951458400000,0.481
951462000000,0.457
951465600000,0.387
951469200000,0.358
951472800000,0.357
951476400000,0.346
951480000000,0.349
951483600000,0.369
951487200000,0.383
951490800000,0.407
951494400000,0.469
951498000000,0.51
951501600000,0.501
951505200000,0.457
951508800000,0.437
951512400000,0.449
951516000000,0.464
951519600000,0.49
951523200000,0.54
951526800000,0.567
951530400000,0.572
951534000000,0.557
951537600000,0.491
951541200000,0.374
951544800000,0.28
951548400000,0.246
951552000000,0.255
951555600000,0.286
951559200000,0.325
951562800000,0.338
951566400000,0.337
951570000000,0.32
951573600000,0.294
951577200000,0.265
951580800000,0.249
951584400000,0.254
951588000000,0.275
951591600000,0.278
951595200000,0.291
951598800000,0.315
951602400000,0.325
951606000000,0.366
951609600000,0.434
951613200000,0.501
951616800000,0.586
951620400000,0.691
951624000000,0.806
951627600000,0.872
951631200000,0.887
951634800000,0.866
951638400000,0.813
951642000000,0.743
951645600000,0.626
951649200000,0.525
951652800000,0.472
951656400000,0.43
951660000000,0.401
951663600000,0.373
951667200000,0.348
951670800000,0.342
951674400000,0.341
951678000000,0.338
951681600000,0.352
951685200000,0.367
951688800000,0.369
951692400000,0.456
951696000000,0.646
951699600000,0.755
951703200000,0.808
951706800000,0.823
951710400000,0.826
951714000000,0.82
951717600000,0.8
951721200000,0.765
951724800000,0.718
951728400000,0.65
951732000000,0.558
951735600000,0.505
951739200000,0.502
951742800000,0.516
951746400000,0.521
951750000000,0.568
951753600000,0.608
951757200000,0.586
951760800000,0.562
951764400000,0.519
951768000000,0.464
951771600000,0.479
951775200000,0.47
951778800000,0.522
951782400000,0.634
951786000000,0.712
951789600000,0.75
951793200000,0.768
951796800000,0.768
951800400000,0.755
951804000000,0.753
951807600000,0.739
951811200000,0.7
951814800000,0.63
951818400000,0.525
951822000000,0.454
951825600000,0.415
951829200000,0.399
951832800000,0.408
951836400000,0.425
951840000000,0.448
951843600000,0.467
951847200000,0.472
951850800000,0.463
951854400000,0.454
951858000000,0.455
951861600000,0.437
951865200000,0.498
951868800000,0.627
951872400000,0.726
951876000000,0.762
951879600000,0.791
951883200000,0.806
951886800000,0.812
951890400000,0.812
951894000000,0.788
951897600000,0.729
951901200000,0.661
951904800000,0.623
951908400000,0.586
951912000000,0.5
951915600000,0.496
951919200000,0.453
951922800000,0.422
951926400000,0.403
951930000000,0.402
951933600000,0.424
951937200000,0.444
951940800000,0.457
951944400000,0.497
951948000000,0.538
951951600000,0.612
951955200000,0.7
951958800000,0.674
951962400000,0.601
951966000000,0.498
951969600000,0.446
951973200000,0.422
951976800000,0.37
951980400000,0.359
951984000000,0.519
951987600000,0.649
951991200000,0.726
951994800000,0.797
951998400000,0.857
952002000000,0.868
952005600000,0.862
952009200000,0.803
952012800000,0.669
952016400000,0.563
952020000000,0.504
952023600000,0.464
952027200000,0.457
952030800000,0.44
952034400000,0.391
952038000000,0.327
952041600000,0.332
952045200000,0.352
952048800000,0.333
952052400000,0.194
952056000000,0.044
952059600000,0.038
952063200000,0.177
952066800000,0.235
952070400000,0.154
952074000000,0.167
952077600000,0.235
952081200000,0.316
952084800000,0.404
952088400000,0.391
952092000000,0.353
952095600000,0.331
952099200000,0.312
952102800000,0.319
952106400000,0.325
952110000000,0.347
952113600000,0.388
952117200000,0.408
952120800000,0.385
952124400000,0.447
952128000000,0.498
952131600000,0.484
952135200000,0.432
952138800000,0.379
952142400000,0.342
952146000000,0.332
952149600000,0.348
952153200000,0.398
952156800000,0.441
952160400000,0.466
952164000000,0.513
952167600000,0.544
952171200000,0.605
952174800000,0.626
952178400000,0.625
952182000000,0.595
952185600000,0.532
952189200000,0.476
952192800000,0.434
952196400000,0.398
952200000000,0.357
952203600000,0.343
952207200000,0.294
952210800000,0.247
952214400000,0.235
952218000000,0.228
952221600000,0.204
952225200000,0.167
952228800000,0.127
952232400000,0.097
952236000000,0.075
952239600000,0.059
952243200000,0.048
952246800000,0.045
952250400000,0.051
952254000000,0.066
952257600000,0.085
952261200000,0.098
952264800000,0.108
952268400000,0.124
952272000000,0.134
952275600000,0.144
