,N2
946684800000,0.415
946688400000,0.494
946692000000,0.51
946695600000,0.495
946699200000,0.464
946702800000,0.444
946706400000,0.419
946710000000,0.364
946713600000,0.249
946717200000,0.218
946720800000,0.243
946724400000,0.249
946728000000,0.259
946731600000,0.294
946735200000,0.337
946738800000,0.37
946742400000,0.42
946746000000,0.51
946749600000,0.556
946753200000,0.595
946756800000,0.601
946760400000,0.568
946764000000,0.428
946767600000,0.373
946771200000,0.525
946774800000,0.604
946778400000,0.59
946782000000,0.538
946785600000,0.466
946789200000,0.401
946792800000,0.367
946796400000,0.361
946800000000,0.259
946803600000,0.205
946807200000,0.212
946810800000,0.258
946814400000,0.305
946818000000,0.341
946821600000,0.415
946825200000,0.428
946828800000,0.425
946832400000,0.414
946836000000,0.429
946839600000,0.4
946843200000,0.382
946846800000,0.413
946850400000,0.459
946854000000,0.507
946857600000,0.626
946861200000,0.674
946864800000,0.678
946868400000,0.669
946872000000,0.656
946875600000,0.65
946879200000,0.642
946882800000,0.606
946886400000,0.476
946890000000,0.454
946893600000,0.452
946897200000,0.472
946900800000,0.489
946904400000,0.482
946908000000,0.481
946911600000,0.504
946915200000,0.491
946918800000,0.479
946922400000,0.466
946926000000,0.476
946929600000,0.491
946933200000,0.516
946936800000,0.526
946940400000,0.574
946944000000,0.697
946947600000,0.748
946951200000,0.753
946954800000,0.733
946958400000,0.7
946962000000,0.669
946965600000,0.648
946969200000,0.603
946972800000,0.484
946976400000,0.476
946980000000,0.516
946983600000,0.535
946987200000,0.544
946990800000,0.516
946994400000,0.457
946998000000,0.465
947001600000,0.488
947005200000,0.488
947008800000,0.467
947012400000,0.452
947016000000,0.461
947019600000,0.47
947023200000,0.473
947026800000,0.515
947030400000,0.683
947034000000,0.716
947037600000,0.697
947041200000,0.664
947044800000,0.621
947048400000,0.58
947052000000,0.544
947055600000,0.498
947059200000,0.379
947062800000,0.338
947066400000,0.35
947070000000,0.357
947073600000,0.361
947077200000,0.321
947080800000,0.279
947084400000,0.267
947088000000,0.261
947091600000,0.261
947095200000,0.272
947098800000,0.285
947102400000,0.287
947106000000,0.294
947109600000,0.282
947113200000,0.294
947116800000,0.383
947120400000,0.401
947124000000,0.388
947127600000,0.352
947131200000,0.309
947134800000,0.267
947138400000,0.241
947142000000,0.227
947145600000,0.186
947149200000,0.177
947152800000,0.199
947156400000,0.22
947160000000,0.254
947163600000,0.294
947167200000,0.334
947170800000,0.381
947174400000,0.391
947178000000,0.367
947181600000,0.341
947185200000,0.334
947188800000,0.323
947192400000,0.337
947196000000,0.334
947199600000,0.33
947203200000,0.446
947206800000,0.457
947210400000,0.438
947214000000,0.389
947217600000,0.326
947221200000,0.271
947224800000,0.248
947228400000,0.26
947232000000,0.252
947235600000,0.255
