,Mn4
1356998400000,0.727
1357002000000,0.78
1357005600000,0.813
1357009200000,0.823
1357012800000,0.821
1357016400000,0.803
1357020000000,0.781
1357023600000,0.726
1357027200000,0.597
1357030800000,0.469
1357034400000,0.344
1357038000000,0.298
1357041600000,0.291
1357045200000,0.267
1357048800000,0.266
1357052400000,0.302
1357056000000,0.362
1357059600000,0.476
1357063200000,0.535
1357066800000,0.57
1357070400000,0.619
1357074000000,0.636
1357077600000,0.592
1357081200000,0.544
1357084800000,0.543
1357088400000,0.547
1357092000000,0.566
1357095600000,0.556
1357099200000,0.484
1357102800000,0.45
1357106400000,0.45
1357110000000,0.493
1357113600000,0.539
1357117200000,0.532
1357120800000,0.498
1357124400000,0.428
1357128000000,0.337
1357131600000,0.235
1357135200000,0.181
1357138800000,0.169
1357142400000,0.191
1357146000000,0.165
1357149600000,0.135
1357153200000,0.068
1357156800000,0.245
1357160400000,0.744
1357164000000,0.762
1357167600000,0.563
1357171200000,0.374
1357174800000,0.265
1357178400000,0.165
1357182000000,0.143
1357185600000,0.164
1357189200000,0.194
1357192800000,0.229
1357196400000,0.236
1357200000000,0.22
1357203600000,0.2
1357207200000,0.183
1357210800000,0.162
1357214400000,0.133
1357218000000,0.127
1357221600000,0.119
1357225200000,0.113
1357228800000,0.087
1357232400000,0.063
1357236000000,0.041
1357239600000,0.03
1357243200000,0.018
1357246800000,0.016
1357250400000,0.021
1357254000000,0.023
1357257600000,0.034
1357261200000,0.044
1357264800000,0.055
1357268400000,0.054
1357272000000,0.047
1357275600000,0.045
1357279200000,0.041
1357282800000,0.04
1357286400000,0.042
1357290000000,0.037
1357293600000,0.026
1357297200000,0.012
1357300800000,0.006
1357304400000,0.007
1357308000000,0.014
1357311600000,0.027
1357315200000,0.043
1357318800000,0.059
1357322400000,0.07
1357326000000,0.072
1357329600000,0.068
1357333200000,0.073
1357336800000,0.071
1357340400000,0.071
1357344000000,0.104
1357347600000,0.144
1357351200000,0.199
1357354800000,0.229
1357358400000,0.237
1357362000000,0.234
1357365600000,0.219
1357369200000,0.208
1357372800000,0.185
1357376400000,0.175
1357380000000,0.181
1357383600000,0.188
1357387200000,0.201
1357390800000,0.218
1357394400000,0.236
1357398000000,0.224
1357401600000,0.192
1357405200000,0.177
1357408800000,0.163
1357412400000,0.16
1357416000000,0.149
1357419600000,0.136
1357423200000,0.114
1357426800000,0.12
1357430400000,0.182
1357434000000,0.234
1357437600000,0.259
1357441200000,0.265
1357444800000,0.281
1357448400000,0.337
1357452000000,0.395
1357455600000,0.466
1357459200000,0.51
1357462800000,0.491
1357466400000,0.395
1357470000000,0.32
1357473600000,0.277
1357477200000,0.257
1357480800000,0.258
1357484400000,0.369
1357488000000,0.472
1357491600000,0.519
1357495200000,0.501
1357498800000,0.441
1357502400000,0.379
1357506000000,0.382
1357509600000,0.505
1357513200000,0.598
1357516800000,0.683
1357520400000,0.716
1357524000000,0.752
1357527600000,0.759
1357531200000,0.758
1357534800000,0.743
1357538400000,0.747
1357542000000,0.746
1357545600000,0.727
1357549200000,0.707
1357552800000,0.65
1357556400000,0.568
1357560000000,0.488
1357563600000,0.422
1357567200000,0.388
1357570800000,0.367
1357574400000,0.349
1357578000000,0.359
1357581600000,0.435
1357585200000,0.5
1357588800000,0.488
1357592400000,0.398
1357596000000,0.352
1357599600000,0.318
1357603200000,0.309
1357606800000,0.376
1357610400000,0.447
1357614000000,0.499
1357617600000,0.495
